step,loss,task,train_context,eval_context,depth,d_model,heads,shared,normalize_attention,share_qk,rich_mse,rich_mean_mse,rich_var_mse,rich_kappa,rich_resid_last,trainctx_mse,trainctx_mean_mse,trainctx_var_mse,trainctx_nll,trainctx_exact_nll,trainctx_coverage,trainctx_width,trainctx_exact_coverage,trainctx_exact_width,evalctx_mse,evalctx_mean_mse,evalctx_var_mse,evalctx_nll,evalctx_exact_nll,evalctx_coverage,evalctx_width,evalctx_exact_coverage,evalctx_exact_width
1,1.8156321048736572,weak_inverse,32,32,8,128,4,1,0,0,0.020239025354385376,0.001790712820366025,0.0,6.473857879638672,19.98733901977539,4.562451392412186,4.551935017108917,0.6835685409605503,3.516708478331566,-0.4217828232795,0.4765625,3.6175034791231155,0.953125,0.6385733410716057,5.083713918924332,5.005817532539368,0.6816789209842682,3.8279515504837036,-0.45379887986928225,0.4296875,3.616207465529442,0.96875,0.6440669521689415
5,1.9531192779541016,weak_inverse,32,32,8,128,4,1,0,0,0.033159200102090836,0.001644033007323742,0.0,5.782675743103027,23.347923278808594,1.6804855484515429,1.6426889523863792,5.973463833332062,1.711416944861412,-0.4482343215495348,0.9765625,6.161593556404114,0.96875,0.6414236947894096,1.7014942169189453,1.686647742986679,5.950091332197189,1.7158772870898247,-0.30640089698135853,0.98828125,6.156624466180801,0.9453125,0.6511383540928364
10,1.6852092742919922,weak_inverse,32,32,8,128,4,1,0,0,0.024020835757255554,0.001974347047507763,0.0,5.694305419921875,13.896719932556152,1.1885997094213963,1.153781108558178,2.0158451348543167,1.5141585767269135,-0.3636545571498573,0.9609375,4.714720129966736,0.93359375,0.6415184624493122,1.1911886967718601,1.1709545478224754,2.011001370847225,1.515326052904129,-0.3404643451794982,0.98046875,4.711247533559799,0.9296875,0.636532362550497
