seed,scenario,category,task,commutator,oracle_graph_residual,oracle_graph_condition,oracle_graph_c1,oracle_graph_c2,equivariant_epsilon,equivariant_condition_bound,equivariant_actual_condition,equivariant_certified,analytic_epsilon,analytic_actual_condition,analytic_certified
17,one obstacle,ID,30,0.07378190010786057,0.0025563696399331093,2525.5234375,0.0,0.3377681374549866,0.641569197177887,4.5798773765563965,4.5798773765563965,1.0,0.784672200679779,8.288166999816895,1.0
17,one obstacle,ID,31,0.0689675584435463,0.002399368677288294,2360.13818359375,0.0,0.4696260690689087,0.6475796103477478,4.6750407218933105,4.675040245056152,1.0,0.7708720564842224,7.728744983673096,1.0
17,one obstacle,ID,32,0.039124928414821625,0.018829554319381714,1062.580322265625,0.0,2.491668939590454,0.978467583656311,91.88320922851562,91.88333892822266,0.0,0.7027011513710022,5.727237224578857,1.0
17,one obstacle,ID,33,0.06093962490558624,0.004496917128562927,2194.39501953125,0.0,0.612864077091217,0.6474598050117493,4.673111915588379,4.673111915588379,1.0,0.7845268249511719,8.28189468383789,1.0
17,one obstacle,ID,34,0.04473123326897621,0.022124771028757095,1481.771240234375,0.0,1.4655581712722778,0.9757968187332153,81.6337661743164,81.6338882446289,0.0,0.7103222608566284,5.904224395751953,1.0
17,one obstacle,ID,35,0.07789778709411621,0.004101598169654608,2809.185791015625,0.0,0.21287305653095245,0.6588762402534485,4.862974643707275,4.862975597381592,1.0,0.78142911195755,8.150347709655762,1.0
17,one obstacle,ID,36,0.07555260509252548,0.02963920123875141,2527.2841796875,0.0,0.35125917196273804,0.40847957134246826,2.381117343902588,2.381117343902588,1.0,0.7809706330299377,8.13119125366211,1.0
17,one obstacle,ID,37,0.07391846925020218,0.14341546595096588,2417.95263671875,0.0,0.45771127939224243,0.6580898761749268,4.849490642547607,4.849490642547607,1.0,0.8390902876853943,11.42933464050293,1.0
17,one obstacle,ID,38,0.03656014800071716,0.015151526778936386,1089.533447265625,0.0,2.452192783355713,0.6577643752098083,4.843927383422852,4.843927383422852,1.0,0.784104585647583,8.263744354248047,1.0
17,one obstacle,ID,39,0.05328984931111336,0.002726348815485835,1834.684814453125,0.0,0.9193317890167236,0.686154842376709,5.3725690841674805,5.372569561004639,1.0,0.7843741178512573,8.275325775146484,1.0
17,one obstacle,ID,40,0.07382499426603317,0.0021205530501902103,2668.037109375,0.0,0.2835894823074341,0.6529793739318848,4.763346195220947,4.763346195220947,1.0,0.7738285660743713,7.842850685119629,1.0
17,one obstacle,ID,41,0.03152872622013092,0.03869634494185448,791.3243408203125,0.0,3.7146239280700684,0.6692191958427429,5.046300411224365,5.046299934387207,1.0,0.7532349824905396,7.104877948760986,1.0
17,one obstacle,ID,42,0.05736076459288597,0.004203674383461475,2109.19970703125,0.0,0.6963445544242859,0.6137850284576416,4.178462982177734,4.178463935852051,1.0,0.7865965962409973,8.371920585632324,1.0
17,one obstacle,ID,43,0.05862332880496979,0.04480408877134323,1851.205322265625,0.0,0.9981825351715088,0.39291268587112427,2.2944188117980957,2.294419050216675,1.0,0.7794080972671509,8.06651496887207,1.0
17,one obstacle,ID,44,0.06400319933891296,0.030065027996897697,2063.9482421875,0.0,0.6970720291137695,0.7818073630332947,8.16621208190918,8.166213989257812,1.0,0.7812437415122986,8.142594337463379,1.0
17,one obstacle,ID,45,0.07767963409423828,0.0016380487941205502,2786.19140625,0.0,0.19254568219184875,0.6779853105545044,5.210896968841553,5.210896968841553,1.0,0.7451828718185425,6.848766803741455,1.0
17,one obstacle,ID,46,0.07480378448963165,0.0032006881665438414,2545.026123046875,0.0,0.33503276109695435,0.6330121159553528,4.449770927429199,4.449770927429199,1.0,0.7706221342086792,7.719236850738525,1.0
17,one obstacle,ID,47,0.07624837756156921,0.005389641039073467,2679.778564453125,0.0,0.26602301001548767,0.6547719240188599,4.793271541595459,4.793271064758301,1.0,0.7785568833351135,8.03166389465332,1.0
17,two obstacles,ID,0,0.061358753591775894,0.5804318189620972,2069.08544921875,0.0,0.803042471408844,0.6816734075546265,5.28285551071167,5.282856464385986,1.0,0.780453622341156,8.109696388244629,1.0
17,two obstacles,ID,1,0.046880025416612625,0.7480096817016602,1987.386474609375,0.0,0.7849465012550354,0.88680100440979,16.668001174926758,16.66800880432129,1.0,0.7700387239456177,7.697115421295166,1.0
17,two obstacles,ID,2,0.07123355567455292,0.4632833003997803,1853.3929443359375,0.0,1.0040570497512817,0.8145285248756409,9.783329010009766,9.78332805633545,1.0,0.7677605152130127,7.611800193786621,1.0
17,two obstacles,ID,3,0.04351239651441574,0.3326329290866852,1998.817138671875,0.0,0.9315633177757263,0.639243483543396,4.543905258178711,4.543905258178711,1.0,0.7683345675468445,7.633139610290527,1.0
17,two obstacles,ID,4,0.058366961777210236,0.7721360325813293,1771.7628173828125,0.0,0.9924166798591614,0.9597322940826416,48.6675910949707,48.66764450073242,0.0,0.7529102563858032,7.09422492980957,1.0
17,two obstacles,ID,5,0.05243891477584839,1.0507489442825317,1910.9488525390625,0.0,0.8609395623207092,0.6479471325874329,4.680964946746826,4.680965423583984,1.0,0.8137612342834473,9.738896369934082,1.0
17,two obstacles,ID,6,0.04749321565032005,1.2427297830581665,2056.540771484375,0.0,0.7658821940422058,0.9798843264579773,98.42496490478516,98.42526245117188,0.0,0.793135941028595,8.668181419372559,1.0
17,two obstacles,ID,7,0.07042071223258972,1.1230822801589966,1727.8416748046875,0.0,1.0146390199661255,0.8570448160171509,12.990398406982422,12.990397453308105,1.0,0.7458202242851257,6.868448734283447,1.0
17,two obstacles,ID,8,0.06017974019050598,0.23872528970241547,2156.0517578125,0.0,0.6367565989494324,0.6495752334594727,4.707359313964844,4.7073588371276855,1.0,0.7672027945518494,7.591166973114014,1.0
17,two obstacles,ID,9,0.06922145187854767,0.7045804262161255,2520.759521484375,0.0,0.3578007221221924,0.6865259408950806,5.380113124847412,5.3801140785217285,1.0,0.8797948360443115,15.638213157653809,1.0
17,two obstacles,ID,10,0.04889989644289017,0.8621653914451599,2412.54296875,0.48895105719566345,0.0,0.829741358757019,10.746833801269531,10.746830940246582,1.0,0.7677919864654541,7.612963676452637,1.0
17,two obstacles,ID,11,0.07369104772806168,1.072671890258789,2256.883056640625,0.0,0.48071178793907166,0.9937266111373901,317.80694580078125,317.8056945800781,0.0,0.7157536149024963,6.036149501800537,1.0
17,two obstacles,ID,12,0.07049671560525894,1.0590863227844238,1976.2860107421875,0.0,0.8153727650642395,0.63958740234375,4.549195766448975,4.549195289611816,1.0,0.7653710842132568,7.52409553527832,1.0
17,two obstacles,ID,13,0.05134368687868118,0.805213987827301,2695.4423828125,0.32545989751815796,0.0,0.8606474995613098,13.352091789245605,13.352097511291504,1.0,0.789280354976654,8.491284370422363,1.0
17,two obstacles,ID,14,0.06300479173660278,0.18445120751857758,1589.4718017578125,0.0,1.3688894510269165,0.645847737789154,4.647288799285889,4.647288799285889,1.0,0.7664282321929932,7.562680244445801,1.0
17,two obstacles,ID,15,0.05584225058555603,1.0558382272720337,1918.2806396484375,0.0,0.8090121150016785,0.7618954181671143,7.399670600891113,7.399669170379639,1.0,0.7639274001121521,7.471968173980713,1.0
17,two obstacles,ID,16,0.05304441973567009,0.7947871088981628,2185.051513671875,0.0,0.5659461617469788,0.9917106628417969,240.27381896972656,240.27166748046875,0.0,0.7554481625556946,7.178224086761475,1.0
17,two obstacles,ID,17,0.07126966118812561,0.8521753549575806,1486.2769775390625,0.0,1.5952757596969604,0.7731162309646606,7.815086364746094,7.815086841583252,1.0,0.8389147520065308,11.415788650512695,1.0
17,two obstacles,ID,18,0.04375693202018738,1.05642569065094,1779.392822265625,0.0,1.0000280141830444,0.950084924697876,39.06805419921875,39.06803894042969,0.0,0.7626732587814331,7.427199363708496,1.0
17,two obstacles,ID,19,0.05779557675123215,0.2614964544773102,1720.1873779296875,0.0,1.0337215662002563,0.6358777284622192,4.4926605224609375,4.4926605224609375,1.0,0.7751461863517761,7.894664764404297,1.0
17,two obstacles,ID,20,0.08034051954746246,0.5165889859199524,1911.673828125,0.0,0.9177996516227722,0.6568766832351685,4.828808307647705,4.828807830810547,1.0,0.7735434770584106,7.831717014312744,1.0
17,two obstacles,ID,21,0.04605097323656082,0.6943003535270691,2008.3616943359375,0.0,0.8483145833015442,0.6529504060745239,4.76286506652832,4.76286506652832,1.0,0.7894328236579895,8.498156547546387,1.0
17,two obstacles,ID,22,0.04945569857954979,0.7572389841079712,2087.54248046875,0.0,0.7002584934234619,0.8854231834411621,16.455537796020508,16.455533981323242,1.0,0.7483842372894287,6.948628902435303,1.0
17,two obstacles,ID,23,0.07414699345827103,0.798893392086029,1878.1976318359375,0.0,0.8076050877571106,0.9133940935134888,22.09311294555664,22.093120574951172,1.0,0.7599663138389587,7.3321661949157715,1.0
17,two obstacles,ID,24,0.04506338760256767,0.6395810842514038,2114.98974609375,0.0,0.7222995162010193,0.8936348557472229,17.803152084350586,17.803142547607422,1.0,0.9198024272918701,23.93844223022461,1.0
17,two obstacles,ID,25,0.05485830083489418,0.7686792016029358,1885.952392578125,0.0,1.0513157844543457,0.999595046043396,4937.8330078125,4938.72802734375,0.0,0.7573127746582031,7.241060733795166,1.0
17,two obstacles,ID,26,0.06737561523914337,0.8362698554992676,1783.8916015625,0.0,1.1712472438812256,0.9914783239364624,233.69561767578125,233.69482421875,0.0,0.7581473588943481,7.269499778747559,1.0
17,two obstacles,ID,27,0.06355497986078262,0.7380605340003967,1629.9752197265625,0.0,1.2637766599655151,0.9660243391990662,57.86566925048828,57.865631103515625,0.0,0.7709109783172607,7.730231285095215,1.0
17,two obstacles,ID,28,0.053222741931676865,0.657096266746521,2031.6597900390625,0.0,0.7040404081344604,0.6322572827339172,4.438584804534912,4.438584327697754,1.0,0.9186773896217346,23.593385696411133,1.0
17,two obstacles,ID,29,0.06633302569389343,0.7121303081512451,1659.3599853515625,0.0,1.2692495584487915,0.8107560873031616,9.568371772766113,9.568375587463379,1.0,0.9160637855529785,22.827617645263672,1.0
17,two obstacles,ID,30,0.07862886041402817,0.36338356137275696,2229.89697265625,0.16785578429698944,0.42483460903167725,0.6552237868309021,4.800864219665527,4.800865173339844,1.0,0.7693159580230713,7.669867038726807,1.0
17,two obstacles,ID,31,0.07720362395048141,1.317893385887146,2309.84716796875,0.4426650404930115,0.03504451364278793,0.7806609272956848,8.118302345275879,8.11829948425293,1.0,0.7610931992530823,7.371464729309082,1.0
17,two obstacles,ID,32,0.04251750931143761,1.0377345085144043,1891.4388427734375,0.0,0.9460468292236328,0.9251218438148499,25.710058212280273,25.710079193115234,1.0,0.9142130613327026,22.313570022583008,1.0
17,two obstacles,ID,33,0.041493143886327744,0.4797174334526062,1979.4749755859375,0.0,0.8401190042495728,0.6556849479675293,4.808633804321289,4.808633804321289,1.0,0.7727792263031006,7.8020100593566895,1.0
17,two obstacles,ID,34,0.059830717742443085,1.1886298656463623,1953.2249755859375,0.0,0.8202130794525146,0.9658092260360718,57.49531173706055,57.49544143676758,0.0,0.7628329992294312,7.432875633239746,1.0
17,two obstacles,ID,35,0.050571247935295105,0.8897342085838318,2309.22802734375,0.21544723212718964,0.39407044649124146,0.9899711012840271,198.42369079589844,198.42367553710938,0.0,0.7485935091972351,6.95524263381958,1.0
17,two obstacles,ID,36,0.0633501261472702,0.63774174451828,2126.4775390625,0.07295193523168564,0.5547236800193787,0.6733649373054504,5.123041152954102,5.123042106628418,1.0,0.7599077224731445,7.330129623413086,1.0
17,two obstacles,ID,37,0.06709509342908859,0.4083888828754425,2487.533203125,0.15180614590644836,0.24179303646087646,0.6517731547355652,4.743382930755615,4.743382453918457,1.0,0.8961049914360046,18.250198364257812,1.0
17,two obstacles,ID,38,0.04100024327635765,1.0066312551498413,2156.708251953125,0.0,0.7106276154518127,0.6560638546943665,4.815032958984375,4.815032958984375,1.0,0.9082283973693848,20.79326057434082,1.0
17,two obstacles,ID,39,0.05371169000864029,0.24112947285175323,1884.6322021484375,0.0,0.8539656400680542,0.6342617273330688,4.468391418457031,4.468391418457031,1.0,0.7615661025047302,7.38806676864624,1.0
17,two obstacles,ID,40,0.0705392062664032,0.4291399121284485,1611.1180419921875,0.0,1.275267481803894,0.6768640279769897,5.189344882965088,5.18934440612793,1.0,0.9020432233810425,19.417160034179688,1.0
17,two obstacles,ID,41,0.04187961667776108,0.39088067412376404,1866.1065673828125,0.0,1.0887770652770996,0.7753385305404663,7.902283191680908,7.90228271484375,1.0,0.7735514640808105,7.832030296325684,1.0
17,two obstacles,ID,42,0.05938898026943207,0.2108168601989746,1926.983642578125,0.0,0.8514845371246338,0.6954376697540283,5.566800117492676,5.566799163818359,1.0,0.7542784214019775,7.1392951011657715,1.0
17,two obstacles,ID,43,0.05401282384991646,0.8688547611236572,1801.8267822265625,0.0,1.0934232473373413,0.6550776958465576,4.798407077789307,4.79840612411499,1.0,0.9216448068618774,24.524765014648438,1.0
17,two obstacles,ID,44,0.04278867691755295,0.7601108551025391,1907.5704345703125,0.0,0.8888198733329773,0.884514570236206,16.318201065063477,16.318199157714844,1.0,0.7671769857406616,7.5902180671691895,1.0
17,two obstacles,ID,45,0.04644368588924408,1.2576907873153687,2047.1610107421875,0.0,0.77602219581604,0.9414364695549011,33.15094757080078,33.15095901489258,1.0,0.7546201944351196,7.150632858276367,1.0
17,two obstacles,ID,46,0.06262685358524323,0.9861567616462708,1669.7509765625,0.0,1.3145825862884521,0.93467777967453,29.617454528808594,29.617435455322266,1.0,0.9047571420669556,19.998945236206055,1.0
17,two obstacles,ID,47,0.05347200483083725,0.34017646312713623,2167.070068359375,0.0,0.624272882938385,0.6802386045455933,5.254663944244385,5.254664897918701,1.0,0.7638335227966309,7.468603610992432,1.0
17,three obstacles,ID,0,0.042284414172172546,1.725237488746643,1611.8580322265625,0.6968987584114075,0.0,0.969571590423584,64.7280502319336,64.72795867919922,0.0,0.7605087161064148,7.351032733917236,1.0
17,three obstacles,ID,1,0.0631321370601654,0.8856940865516663,1751.078125,0.6495171189308167,0.0,0.990115225315094,201.33135986328125,201.3326416015625,0.0,0.7351678609848022,6.551951885223389,1.0
17,three obstacles,ID,2,0.0613560825586319,0.7574349641799927,1712.5909423828125,0.6403234601020813,0.0,0.9941682815551758,341.95208740234375,341.94744873046875,0.0,0.73407381772995,6.520883560180664,1.0
17,three obstacles,ID,3,0.0647769421339035,1.4298771619796753,1764.608154296875,0.6187892556190491,0.0,0.8983951210975647,18.684093475341797,18.6840877532959,1.0,0.7292171716690063,6.385993480682373,1.0
17,three obstacles,ID,4,0.0646354928612709,1.2422608137130737,1785.1109619140625,0.645270049571991,0.14395110309123993,0.8927208781242371,17.64295768737793,17.64296531677246,1.0,0.8775802254676819,15.337225914001465,1.0
17,three obstacles,ID,5,0.04854912683367729,1.6194313764572144,1389.6978759765625,0.1800696700811386,0.8242010474205017,0.9760913252830505,82.65164947509766,82.6515121459961,0.0,0.7933301329612732,8.677268028259277,1.0
17,three obstacles,ID,6,0.040449101477861404,1.0433895587921143,1623.38916015625,0.7736244201660156,0.0,0.7302463054656982,6.414170742034912,6.414170742034912,1.0,0.7601961493492126,7.340147495269775,1.0
17,three obstacles,ID,7,0.05925113707780838,1.766478180885315,1468.916748046875,0.669627845287323,0.0,0.999869704246521,15348.6943359375,15347.990234375,0.0,0.8470814824104309,12.078864097595215,1.0
17,three obstacles,ID,8,0.07830872386693954,1.3755961656570435,1655.27880859375,0.6302016377449036,0.0,0.9803965091705322,101.02264404296875,101.02287292480469,0.0,0.7353442907333374,6.556987762451172,1.0
17,three obstacles,ID,9,0.053865011781454086,1.5084352493286133,1501.0428466796875,0.42152899503707886,0.41347575187683105,0.9925129413604736,266.1275939941406,266.1290283203125,0.0,0.7327211499214172,6.482820510864258,1.0
17,three obstacles,ID,10,0.04528864100575447,1.2208212614059448,1366.3514404296875,0.05955646187067032,0.9933945536613464,0.9868552684783936,151.15220642089844,151.15182495117188,0.0,0.7086414098739624,5.864393711090088,1.0
17,three obstacles,ID,11,0.06705689430236816,1.402474284172058,1283.3818359375,0.1687251478433609,0.8303309679031372,0.6142533421516418,4.184750080108643,4.184750080108643,1.0,0.7381312251091003,6.637413501739502,1.0
17,three obstacles,ID,12,0.06659777462482452,1.4834532737731934,1676.5145263671875,0.7448031902313232,0.0,0.999874472618103,15931.7783203125,15925.9365234375,0.0,0.7721518874168396,7.777780055999756,1.0
17,three obstacles,ID,13,0.04796018823981285,1.4186174869537354,1747.767333984375,0.7022791504859924,0.0,0.9998565316200256,13939.353515625,13936.8115234375,0.0,0.726575493812561,6.314633369445801,1.0
17,three obstacles,ID,14,0.05925340577960014,1.58657705783844,1692.74267578125,0.6370152831077576,0.0,0.6506295204162598,4.724582195281982,4.724581718444824,1.0,0.8564777374267578,12.9351167678833,1.0
17,three obstacles,ID,15,0.05694569647312164,0.687505841255188,1208.3619384765625,0.0,0.9840107560157776,0.9683190584182739,62.12943649291992,62.12942123413086,0.0,0.8099847435951233,9.525469779968262,1.0
17,three obstacles,ID,16,0.06110389530658722,1.3528634309768677,1674.883544921875,0.705474317073822,0.0,0.9815473556518555,107.38555145263672,107.38523864746094,0.0,0.6864299774169922,5.378161907196045,1.0
17,three obstacles,ID,17,0.0672612413764,1.4838799238204956,1772.6419677734375,0.6005120873451233,0.0,0.8971226215362549,18.44062042236328,18.44063377380371,1.0,0.7282556891441345,6.359857559204102,1.0
17,three obstacles,ID,18,0.05444279685616493,1.909022331237793,1553.9434814453125,0.6336429119110107,0.20656739175319672,0.8431713581085205,11.752772331237793,11.75277042388916,1.0,0.8418102264404297,11.643037796020508,1.0
17,three obstacles,ID,19,0.05797963961958885,0.8125609755516052,1414.96630859375,0.0,1.1938403844833374,0.9561719298362732,44.63285827636719,44.63283920288086,0.0,0.84657883644104,12.03600788116455,1.0
17,three obstacles,ID,20,0.05591593682765961,0.9126064777374268,2023.66015625,0.6393691897392273,0.0,0.986173689365387,143.65174865722656,143.6525421142578,0.0,0.877670407295227,15.34926700592041,1.0
17,three obstacles,ID,21,0.057864900678396225,0.9692455530166626,1785.66552734375,0.5146559476852417,0.0,0.8274192810058594,10.588780403137207,10.588783264160156,1.0,0.7442953586578369,6.821525573730469,1.0
17,three obstacles,ID,22,0.060340266674757004,1.2602834701538086,1186.342529296875,0.0,1.278817057609558,0.9975739121437073,823.3724365234375,823.3679809570312,0.0,0.71926349401474,6.124118328094482,1.0
17,three obstacles,ID,23,0.06439993530511856,1.096069574356079,1228.879638671875,0.0,1.6336852312088013,0.992888331413269,280.22796630859375,280.22857666015625,0.0,0.8741704225540161,14.894523620605469,1.0
17,three obstacles,ID,24,0.06399068981409073,0.41515031456947327,1229.0948486328125,0.45920994877815247,0.3941585123538971,0.8950037360191345,18.048297882080078,18.048295974731445,1.0,0.8449256420135498,11.897043228149414,1.0
17,three obstacles,ID,25,0.06550319492816925,0.8941483497619629,1649.9949951171875,0.6440007090568542,0.0,0.706232488155365,5.808104991912842,5.808104991912842,1.0,0.7381070256233215,6.6367058753967285,1.0
17,three obstacles,ID,26,0.06023053452372551,1.4969185590744019,1237.9248046875,0.27166152000427246,0.7087445259094238,0.7666774988174438,7.571826457977295,7.571827411651611,1.0,0.8130031824111938,9.695368766784668,1.0
17,three obstacles,ID,27,0.05327209085226059,1.297419548034668,1506.6409912109375,0.0,1.1868572235107422,0.8688896894454956,14.2543306350708,14.2543363571167,1.0,0.8408405184745789,11.566009521484375,1.0
17,three obstacles,ID,28,0.05742167308926582,1.8306485414505005,1629.9827880859375,0.6623588800430298,0.0,0.9923417568206787,260.156494140625,260.1555480957031,0.0,0.7173499464988708,6.075887680053711,1.0
17,three obstacles,ID,29,0.058594513684511185,0.369728684425354,1224.1947021484375,0.38651126623153687,0.5737828016281128,0.9341932535171509,29.39202117919922,29.39201545715332,1.0,0.8343236446380615,11.071722984313965,1.0
17,three obstacles,ID,30,0.0527154877781868,1.723610281944275,1484.781005859375,0.6253520846366882,0.0,0.9899423122406006,197.8528594970703,197.8524169921875,0.0,0.7452501058578491,6.850835800170898,1.0
17,three obstacles,ID,31,0.052869394421577454,1.3424944877624512,1637.345947265625,0.6380179524421692,0.11089574545621872,0.9735440611839294,74.59739685058594,74.59728240966797,0.0,0.7240670919418335,6.248137474060059,1.0
17,three obstacles,ID,32,0.050634026527404785,0.9605410695075989,1356.7294921875,0.0,1.2694073915481567,0.9606999158859253,49.89047622680664,49.89052200317383,0.0,0.7592219710350037,7.306403636932373,1.0
17,three obstacles,ID,33,0.061223700642585754,1.564302682876587,1354.4969482421875,0.5935572385787964,0.13848324120044708,0.9799885749816895,98.94290924072266,98.94292449951172,0.0,0.8276417255401611,10.603739738464355,1.0
17,three obstacles,ID,34,0.05500379204750061,1.257310152053833,1718.43505859375,0.6413974165916443,0.0,0.8177448511123657,9.973627090454102,9.973627090454102,1.0,0.7335575222969055,6.506311416625977,1.0
17,three obstacles,ID,35,0.04847028851509094,1.2308402061462402,1258.5596923828125,0.04819424822926521,1.0554510354995728,0.8809277415275574,15.796524047851562,15.796518325805664,1.0,0.7324638962745667,6.475626468658447,1.0
17,three obstacles,ID,36,0.0540047250688076,1.5303171873092651,1286.456787109375,0.0,1.1005574464797974,0.7331255078315735,6.49415922164917,6.494158744812012,1.0,0.8706068396568298,14.456769943237305,1.0
17,three obstacles,ID,37,0.04659193009138107,1.4435302019119263,1340.967041015625,0.39456233382225037,0.48388051986694336,0.9638257622718811,54.2879638671875,54.28804016113281,0.0,0.7106645107269287,5.912391185760498,1.0
