step,split,loss,test_mse,beta_mse,R_correct_mass,conf_diag,conf_offdiag_mean,margin_mean,margin_min,slot_entropy,slot_overlap,slot_self_mass,col_load_max,col_load_var,sv1_logits,svK_logits,rank_logits,effrank_logits
1,train,0.9080878496170044,0.9080878496170044,0.9372495412826538,0.124893918633461,0.124893918633461,0.12501516938209534,-0.021376285701990128,-0.05319729819893837,5.541337013244629,1.3386137652560137e-05,0.003936433233320713,0.03465039283037186,2.0474476514209528e-06,1.1654382944107056,0.013478330336511135,8.0,4.932258605957031
100,train,0.30828750133514404,0.30828750133514404,0.3273540735244751,0.12283644080162048,0.12283644080162048,0.1253090798854828,-0.03250446170568466,-0.0677054300904274,5.535253047943115,1.339581922366051e-05,0.003986053634434938,0.03595205396413803,3.799799515036284e-06,2.146235466003418,0.009931284934282303,8.0,4.228855609893799
200,train,0.17139866948127747,0.17139866948127747,0.17743338644504547,0.12321209162473679,0.12321209162473679,0.12525543570518494,-0.03611721098423004,-0.08296923339366913,5.530369281768799,1.3517758816306014e-05,0.004031134769320488,0.03845188766717911,8.891489414963871e-06,2.715301990509033,0.010167010128498077,8.0,4.0197625160217285
300,train,0.11301891505718231,0.11301891505718231,0.12158095836639404,0.12296473234891891,0.12296473234891891,0.12529075145721436,-0.03495685011148453,-0.08417312800884247,5.527647972106934,1.3673118701262865e-05,0.004056514240801334,0.04047460854053497,1.4443558029597625e-05,2.9614574909210205,0.009662192314863205,8.0,3.9795141220092773
400,train,0.14008010923862457,0.14008010923862457,0.15046927332878113,0.12385842949151993,0.12385842949151993,0.12516307830810547,-0.037933312356472015,-0.09317119419574738,5.517265796661377,1.4072512385610025e-05,0.004153202287852764,0.04408976808190346,2.923853389802389e-05,3.717057466506958,0.009637560695409775,8.0,3.7924258708953857
500,train,0.10720021277666092,0.10720021277666092,0.1069088727235794,0.122775137424469,0.122775137424469,0.12531784176826477,-0.04104432091116905,-0.0849529355764389,5.515117645263672,1.4143935914034955e-05,0.0041738711297512054,0.045011892914772034,3.185023888363503e-05,3.801858425140381,0.009404979646205902,8.0,3.7852683067321777
500,test,,0.17775165289640427,0.17534800432622433,0.1241290895268321,0.12412909232079983,0.12512442097067833,-0.036729090847074986,-0.08384239487349987,4.8214616775512695,5.663875435857335e-05,0.00835524674039334,0.0883770827203989,0.00012906453321193112,2.7084359228610992,0.006690322421491146,7.9990234375,3.800237625837326
600,train,0.1311807930469513,0.1311807930469513,0.1306528002023697,0.12383371591567993,0.12383370846509933,0.1251666247844696,-0.04124255105853081,-0.08133873343467712,5.515193462371826,1.4043323972146027e-05,0.004170343279838562,0.04410228133201599,2.8409385777194984e-05,3.712280511856079,0.009727070108056068,8.0,3.90297269821167
700,train,0.11776657402515411,0.11776657402515411,0.11649691313505173,0.12346808612346649,0.12346808612346649,0.12521885335445404,-0.04256455972790718,-0.07704588770866394,5.510368347167969,1.4183764506014995e-05,0.004216348752379417,0.04520934075117111,3.363413270562887e-05,3.9505484104156494,0.009947674348950386,8.0,3.87866473197937
800,train,0.11947588622570038,0.11947588622570038,0.12078461050987244,0.12504464387893677,0.12504464387893677,0.12499362230300903,-0.040395431220531464,-0.08652202785015106,5.508682727813721,1.4110652955423575e-05,0.00422656862065196,0.04551307111978531,3.180936255375855e-05,4.010981559753418,0.009972617030143738,8.0,3.914949893951416
900,train,0.12318979203701019,0.12318979203701019,0.12361655384302139,0.12360098212957382,0.12360097467899323,0.12519986927509308,-0.0441320464015007,-0.09722645580768585,5.502533912658691,1.4210007066139951e-05,0.004283682908862829,0.046689219772815704,3.617001493694261e-05,4.190800666809082,0.010052411817014217,8.0,3.946667194366455
1000,train,0.08720656484365463,0.08720656484365463,0.08909976482391357,0.12493441253900528,0.12493440508842468,0.12500938773155212,-0.041659753769636154,-0.08880172669887543,5.5041303634643555,1.411910488968715e-05,0.004267011769115925,0.04617250710725784,3.325218494865112e-05,3.9105992317199707,0.009820641949772835,8.0,4.073919773101807
1000,test,,0.15209511388093233,0.15282333455979824,0.12377230357378721,0.12377230171114206,0.12517539225518703,-0.048229219391942024,-0.09834031667560339,4.810549437999725,5.651941182804876e-05,0.008545868215151131,0.09209329076111317,0.00013501537432603072,2.8005726635456085,0.0068751281360164285,8.0,4.046816170215607
1100,train,0.10062765330076218,0.10062765330076218,0.10028988122940063,0.12205250561237335,0.12205250561237335,0.12542107701301575,-0.06017089635133743,-0.13070738315582275,5.495680809020996,1.421266370016383e-05,0.004347875714302063,0.04828089475631714,3.74975788872689e-05,4.26659631729126,0.009867850691080093,8.0,4.044438362121582
