step,split,loss,test_mse,beta_mse,R_correct_mass,conf_diag,conf_offdiag_mean,margin_mean,margin_min,slot_entropy,slot_overlap,slot_self_mass,col_load_max,col_load_var,sv1_logits,svK_logits,rank_logits,effrank_logits
1,train,1.2307581901550293,1.2307581901550293,1.160451889038086,0.2532559633255005,0.2532559633255005,0.2489146888256073,-0.01333355251699686,-0.03564924746751785,5.53157901763916,1.1380481737433001e-05,0.0040153274312615395,0.01781628653407097,1.155068048319663e-06,1.9174575805664062,0.11097050458192825,4.0,2.8125405311584473
100,train,0.10220856964588165,0.10220856964588165,0.10121218115091324,0.23221711814403534,0.23221711814403534,0.2559276521205902,-0.08754464983940125,-0.24208152294158936,5.517614841461182,1.1581845683394931e-05,0.004133269656449556,0.023338593542575836,4.5707192839472555e-06,2.497969388961792,0.12817010283470154,4.0,2.8325958251953125
200,train,0.06511455774307251,0.06511455774307251,0.06237534433603287,0.22977927327156067,0.22977928817272186,0.2567402720451355,-0.09422586113214493,-0.22823455929756165,5.510777473449707,1.1706873920047656e-05,0.004189214203506708,0.023704351857304573,6.379214937624056e-06,3.0129759311676025,0.17096659541130066,4.0,2.7009148597717285
300,train,0.06319925934076309,0.06319925934076309,0.0565444640815258,0.22657790780067444,0.22657790780067444,0.2578073740005493,-0.10246413201093674,-0.2732699513435364,5.507500648498535,1.1653125511656981e-05,0.004218263551592827,0.024027543142437935,6.382213541655801e-06,3.163532018661499,0.17037245631217957,4.0,2.6655402183532715
400,train,0.06302019208669662,0.06302019208669662,0.06141623109579086,0.2243795394897461,0.2243795394897461,0.25854015350341797,-0.10890423506498337,-0.2829332649707794,5.5016069412231445,1.173933287645923e-05,0.004266810137778521,0.02466687560081482,7.736835868854541e-06,3.476701259613037,0.17477048933506012,4.0,2.6315536499023438
500,train,0.05899452418088913,0.05899452418088913,0.061272233724594116,0.22265730798244476,0.22265730798244476,0.25911426544189453,-0.11805785447359085,-0.3100196123123169,5.494427680969238,1.1816679034382105e-05,0.004331797827035189,0.02611929178237915,9.289845365856308e-06,3.752581834793091,0.17895999550819397,4.0,2.5918915271759033
500,test,,0.08632813766598701,0.08281420357525349,0.22304079309105873,0.22304079309105873,0.2589864134788513,-0.11887598223984241,-0.322692159563303,4.802430272102356,4.7077307044673944e-05,0.008644128567539155,0.049588451627641916,3.522206270645256e-05,2.585602045059204,0.12377454712986946,4.0,2.6019457578659058
600,train,0.04435284435749054,0.04435284435749054,0.04362320899963379,0.21978706121444702,0.21978706121444702,0.2600709795951843,-0.1271420419216156,-0.3418722152709961,5.490382671356201,1.1719110261765309e-05,0.004366870503872633,0.02605401538312435,9.04859189176932e-06,3.834195137023926,0.1767711192369461,4.0,2.5988974571228027
700,train,0.05111277848482132,0.05111277848482132,0.04750760644674301,0.2177903950214386,0.2177903950214386,0.2607365548610687,-0.13836385309696198,-0.4015805721282959,5.483065605163574,1.1760868801502511e-05,0.004435237031430006,0.02796015702188015,1.0312687663827091e-05,4.043842315673828,0.16990666091442108,4.0,2.556478500366211
800,train,0.031920913606882095,0.031920913606882095,0.03442111238837242,0.21623410284519196,0.21623408794403076,0.26125532388687134,-0.14545223116874695,-0.40833592414855957,5.475648403167725,1.1718369023583364e-05,0.004509372636675835,0.02935905009508133,1.1047759471694008e-05,4.307052135467529,0.17589955031871796,4.0,2.557403564453125
900,train,0.0400814563035965,0.0400814563035965,0.03710238263010979,0.21412581205368042,0.2141258418560028,0.2619580924510956,-0.15959331393241882,-0.4539650082588196,5.465926170349121,1.1674443157971837e-05,0.0046089086681604385,0.030833225697278976,1.2071869605279062e-05,4.524176120758057,0.1781884729862213,4.0,2.51845645904541
1000,train,0.03934459760785103,0.03934459760785103,0.03829989209771156,0.21128720045089722,0.21128720045089722,0.2629042863845825,-0.1713779866695404,-0.49043312668800354,5.454250335693359,1.1720333532139193e-05,0.004718759097158909,0.03207896649837494,1.3974194189358968e-05,4.8797526359558105,0.18810375034809113,4.0,2.5281004905700684
1000,test,,0.05849794624373317,0.055751239880919456,0.21188674494624138,0.21188674122095108,0.26270443201065063,-0.17438729107379913,-0.5047487355768681,4.763133883476257,4.659233854908962e-05,0.009394934051670134,0.05936490185558796,5.251816401141696e-05,3.434327483177185,0.12295684218406677,4.0,2.4914892315864563
1100,train,0.036675795912742615,0.036675795912742615,0.0376778170466423,0.21188533306121826,0.21188533306121826,0.26270490884780884,-0.1843443512916565,-0.54837965965271,5.445397853851318,1.1750132216548081e-05,0.004809423349797726,0.03364826738834381,1.5405845260829665e-05,5.163331031799316,0.1895560324192047,4.0,2.4941518306732178
1200,train,0.02636183425784111,0.02636183425784111,0.02856682986021042,0.20899584889411926,0.20899586379528046,0.2636680603027344,-0.19078518450260162,-0.5504893064498901,5.4350128173828125,1.17017152660992e-05,0.004933460149914026,0.035627059638500214,1.6734207747504115e-05,5.333662033081055,0.19034256041049957,4.0,2.4870548248291016
1300,train,0.021864883601665497,0.021864883601665497,0.022530168294906616,0.2083592712879181,0.2083592712879181,0.26388025283813477,-0.20015288889408112,-0.5815466046333313,5.428779125213623,1.168487870017998e-05,0.004980752244591713,0.035447124391794205,1.7216945707332343e-05,5.537191867828369,0.19011753797531128,4.0,2.517014741897583
1400,train,0.024907775223255157,0.024907775223255157,0.021674197167158127,0.20742279291152954,0.20742277801036835,0.2641924023628235,-0.21360249817371368,-0.6340324282646179,5.418640613555908,1.1595868272706866e-05,0.005102748982608318,0.03771965205669403,1.8233437003800645e-05,5.8095269203186035,0.19560271501541138,4.0,2.510748863220215
1500,train,0.03221979737281799,0.03221979737281799,0.031161388382315636,0.20147927105426788,0.2014792561531067,0.2661736011505127,-0.22689764201641083,-0.6571906805038452,5.406613826751709,1.1539495062606875e-05,0.005243645515292883,0.0394723005592823,1.964735383808147e-05,6.07932710647583,0.18793538212776184,4.0,2.535667896270752
1500,test,,0.0409311237744987,0.03985381405800581,0.2051913607865572,0.20519136264920235,0.2649362199008465,-0.22269626334309578,-0.6409613192081451,4.716095685958862,4.5996658172953175e-05,0.010409896145574749,0.07100233901292086,7.528962942160433e-05,4.231633305549622,0.13280381821095943,4.0,2.513131260871887
1600,train,0.03153636306524277,0.03153636306524277,0.036599837243556976,0.20500041544437408,0.20500041544437408,0.2649998664855957,-0.22479277849197388,-0.617617666721344,5.399345397949219,1.1575917596928775e-05,0.00530425226315856,0.039020054042339325,2.063519787043333e-05,6.19781494140625,0.20750653743743896,4.0,2.554978609085083
1700,train,0.021814916282892227,0.021814916282892227,0.024260520935058594,0.20518071949481964,0.20518073439598083,0.2649397552013397,-0.2342822104692459,-0.6823399066925049,5.395866394042969,1.141407119575888e-05,0.005337180569767952,0.03933585435152054,1.9826826246571727e-05,6.3189921379089355,0.19747599959373474,4.0,2.538668632507324
1800,train,0.027150705456733704,0.027150705456733704,0.026097074151039124,0.20359370112419128,0.20359370112419128,0.2654687762260437,-0.24920520186424255,-0.7206442952156067,5.383892059326172,1.1302025086479262e-05,0.005498653277754784,0.04172782599925995,2.1082229068269953e-05,6.51815938949585,0.20100560784339905,4.0,2.5578696727752686
1900,train,0.022442691028118134,0.022442691028118134,0.023858018219470978,0.20018750429153442,0.20018748939037323,0.2666041851043701,-0.2628733515739441,-0.7527074813842773,5.366311550140381,1.1139049092889763e-05,0.005683050025254488,0.04346296936273575,2.2187581635080278e-05,6.888291835784912,0.22135326266288757,4.0,2.6134095191955566
2000,train,0.01688619703054428,0.01688619703054428,0.017160139977931976,0.19859713315963745,0.19859713315963745,0.26713430881500244,-0.2759816348552704,-0.7743281126022339,5.361480712890625,1.1123889635200612e-05,0.005744053982198238,0.04412594437599182,2.2776643163524568e-05,7.065471649169922,0.21948912739753723,4.0,2.6056928634643555
2000,test,,0.03311513923108578,0.03335997904650867,0.1989277396351099,0.19892773777246475,0.26702409237623215,-0.2757846787571907,-0.7775502428412437,4.668173134326935,4.43627723143436e-05,0.01149380614515394,0.07877445686608553,9.10753979042056e-05,4.960777699947357,0.15479491092264652,4.0,2.6051872968673706
2100,train,0.013369718566536903,0.013369718566536903,0.012999745085835457,0.1971707046031952,0.1971707046031952,0.26760977506637573,-0.28962746262550354,-0.7931157946586609,5.349778175354004,1.0868638128158636e-05,0.005895898677408695,0.044826775789260864,2.301866697962396e-05,7.13186502456665,0.22837233543395996,4.0,2.641134262084961
2200,train,0.02356625720858574,0.02356625720858574,0.023788800463080406,0.1937897801399231,0.1937897801399231,0.26873674988746643,-0.3062882423400879,-0.8278905749320984,5.3293256759643555,1.0748999557108618e-05,0.006200904492288828,0.0499914214015007,2.6304531274945475e-05,7.512296676635742,0.23968446254730225,4.0,2.6563925743103027
