step,split,loss,test_mse,beta_mse,R_correct_mass,conf_diag,conf_offdiag_mean,margin_mean,margin_min,slot_entropy,slot_overlap,slot_self_mass,col_load_max,col_load_var,sv1_logits,svK_logits,rank_logits,effrank_logits
1,train,0.9429454803466797,0.9429454803466797,0.9696835279464722,0.12749701738357544,0.12749701738357544,0.12464328110218048,-0.004699986428022385,-0.022160470485687256,5.542393684387207,1.336265449936036e-05,0.00392804155126214,0.03364847972989082,1.0355038284615148e-06,1.1966010332107544,0.06543990224599838,8.0,5.232892036437988
100,train,0.3507436215877533,0.3507436215877533,0.3729779124259949,0.1285429298877716,0.1285429298877716,0.12449387460947037,-0.008494855836033821,-0.02285914495587349,5.534668922424316,1.3542345186579041e-05,0.003993252757936716,0.03875242918729782,8.672931471664924e-06,2.0184004306793213,0.05797628313302994,8.0,4.737956523895264
200,train,0.20714449882507324,0.20714449882507324,0.2124861627817154,0.1284075677394867,0.1284075677394867,0.12451320886611938,-0.009582368656992912,-0.025007113814353943,5.530856132507324,1.3642318663187325e-05,0.004027446266263723,0.04040561616420746,1.282740595343057e-05,2.3534562587738037,0.06125889718532562,8.0,4.5521392822265625
300,train,0.11661515384912491,0.11661515384912491,0.12570016086101532,0.1289820671081543,0.1289820671081543,0.12443114072084427,-0.00978148728609085,-0.03152818977832794,5.527219772338867,1.3800586202705745e-05,0.004059695638716221,0.042249687016010284,1.8662460206542164e-05,2.711359977722168,0.06198810786008835,8.0,4.357326030731201
400,train,0.1347152590751648,0.1347152590751648,0.13733848929405212,0.1292361170053482,0.129236102104187,0.12439484894275665,-0.011922348290681839,-0.030421581119298935,5.517196178436279,1.42051076181815e-05,0.004153558053076267,0.04627663269639015,3.358252433827147e-05,3.3849997520446777,0.06717435270547867,8.0,4.107626438140869
500,train,0.10803375393152237,0.10803375393152237,0.10848761349916458,0.12898002564907074,0.12898004055023193,0.12443143129348755,-0.01073160395026207,-0.022023681551218033,5.516939163208008,1.4208983884600457e-05,0.0041542272083461285,0.04674413055181503,3.3754877222236246e-05,3.431238889694214,0.06752145290374756,8.0,4.079658508300781
500,test,,0.1847316063940525,0.18196017108857632,0.1290401816368103,0.12904018349945545,0.12442283798009157,-0.010407862137071788,-0.02800755761563778,4.823002517223358,5.695912159353611e-05,0.008323200861923397,0.09188640210777521,0.000139122714244877,2.4395269453525543,0.04730868386104703,8.0,4.099457681179047
600,train,0.12914663553237915,0.12914663553237915,0.12224845588207245,0.13044831156730652,0.13044831156730652,0.12422166764736176,-0.009487776085734367,-0.03817553073167801,5.516104698181152,1.416325721947942e-05,0.004159082658588886,0.04657777026295662,3.2315554562956095e-05,3.378903388977051,0.0714341327548027,8.0,4.158197402954102
700,train,0.11081342399120331,0.11081342399120331,0.11101309955120087,0.13015180826187134,0.13015180826187134,0.12426403164863586,-0.009810274466872215,-0.0365116223692894,5.510117530822754,1.4346127500175498e-05,0.004218175075948238,0.04846011847257614,3.910419036401436e-05,3.657055377960205,0.07214738428592682,8.0,4.085333824157715
800,train,0.15506701171398163,0.15506701171398163,0.1619630753993988,0.12803059816360474,0.12803059816360474,0.12456706166267395,-0.014032777398824692,-0.043713971972465515,5.5086236000061035,1.4279581591836177e-05,0.004226348362863064,0.04902731254696846,3.7466863432200626e-05,3.732090950012207,0.07593228667974472,8.0,4.082941055297852
900,train,0.11398063600063324,0.11398063600063324,0.11848197877407074,0.12901203334331512,0.12901203334331512,0.12442685663700104,-0.01688392087817192,-0.0594743974506855,5.501284599304199,1.442765278625302e-05,0.004294480197131634,0.05044739693403244,4.3739968532463536e-05,3.9614245891571045,0.07691498845815659,8.0,4.053906440734863
1000,train,0.09685986489057541,0.09685986489057541,0.09816282987594604,0.128974050283432,0.128974050283432,0.1244322806596756,-0.02176511473953724,-0.08070490509271622,5.5020952224731445,1.437245009583421e-05,0.004284833092242479,0.05052444338798523,4.1969193262048066e-05,3.8322415351867676,0.07795077562332153,8.0,4.12862491607666
1000,test,,0.15542332082986832,0.15593769028782845,0.1292970683425665,0.12929706647992134,0.12438613642007113,-0.022489139111712575,-0.07406664919108152,4.809164524078369,5.750261516368482e-05,0.008567315060645342,0.09918691776692867,0.00016861367475939915,2.7113580107688904,0.053353840950876474,8.0,4.1023401618003845
1100,train,0.11234083771705627,0.11234083771705627,0.10698947310447693,0.12894995510578156,0.12894997000694275,0.12443572282791138,-0.02763357385993004,-0.07955871522426605,5.494465351104736,1.4521644516207743e-05,0.004354631528258324,0.05314334109425545,4.788667865796015e-05,4.158127784729004,0.07679656147956848,8.0,4.0730414390563965
1200,train,0.09797896444797516,0.09797896444797516,0.09527485817670822,0.12890902161598206,0.12890902161598206,0.12444157898426056,-0.037371739745140076,-0.12230232357978821,5.492066383361816,1.4608674973715097e-05,0.004378105513751507,0.054349832236766815,5.011309986002743e-05,4.127347469329834,0.08088169246912003,8.0,4.112096786499023
1300,train,0.08375654369592667,0.08375654369592667,0.08750198036432266,0.1314878761768341,0.1314878761768341,0.12407316267490387,-0.034918252378702164,-0.13476702570915222,5.488833427429199,1.4575642126146704e-05,0.004400495905429125,0.05456092208623886,5.092066203360446e-05,4.201754093170166,0.08248730003833771,8.0,4.169557571411133
1400,train,0.09587867558002472,0.09587867558002472,0.08943413943052292,0.13089697062969208,0.13089697062969208,0.12415758520364761,-0.041634924709796906,-0.12802277505397797,5.479933738708496,1.4869774531689472e-05,0.0044904714450240135,0.05679779499769211,6.014136670273729e-05,4.59165096282959,0.08422241359949112,8.0,4.137088298797607
1500,train,0.09151652455329895,0.09151652455329895,0.08776974678039551,0.132319837808609,0.132319837808609,0.12395431846380234,-0.043252237141132355,-0.13354969024658203,5.4748454093933105,1.4809423191763926e-05,0.004534346982836723,0.05792101472616196,6.054985351511277e-05,4.787005424499512,0.08437411487102509,8.0,4.136911869049072
1500,test,,0.15278376080095768,0.15632976032793522,0.1321350783109665,0.1321350783109665,0.12398070842027664,-0.043613303918391466,-0.1410081461071968,4.784651577472687,5.885713198949816e-05,0.008998304372653365,0.10927111003547907,0.00022940853705222253,3.297858238220215,0.058286815881729126,8.0,4.171826004981995
1600,train,0.0926506370306015,0.0926506370306015,0.09520421922206879,0.13199913501739502,0.13199913501739502,0.12400013208389282,-0.05044028162956238,-0.16676071286201477,5.470685958862305,1.483789128542412e-05,0.004559961147606373,0.05824041739106178,6.256464985199273e-05,4.930582523345947,0.0891662985086441,8.0,4.218334197998047
1700,train,0.11229857802391052,0.11229857802391052,0.10562039911746979,0.13564421236515045,0.13564421236515045,0.12347940355539322,-0.047538936138153076,-0.15064018964767456,5.462267875671387,1.4961589840822853e-05,0.004638300277292728,0.059572119265794754,6.753580237273127e-05,5.101621627807617,0.08961009234189987,8.0,4.258664131164551
1800,train,0.08299628645181656,0.08299628645181656,0.08169219642877579,0.13611125946044922,0.13611124455928802,0.12341268360614777,-0.047298330813646317,-0.16142061352729797,5.463348388671875,1.4795617971685715e-05,0.004620926454663277,0.059051595628261566,6.297176150837913e-05,5.0631232261657715,0.08895836770534515,8.0,4.356559753417969
1900,train,0.06432053446769714,0.06432053446769714,0.0754832774400711,0.13750123977661133,0.13750123977661133,0.12321411073207855,-0.05406615138053894,-0.186624675989151,5.455411911010742,1.4959348845877685e-05,0.004694344475865364,0.06174455210566521,6.940435559954494e-05,5.299988269805908,0.08766874670982361,8.0,4.369501113891602
2000,train,0.07788262516260147,0.07788262516260147,0.08263510465621948,0.13984209299087524,0.13984209299087524,0.12287971377372742,-0.05702522397041321,-0.1934472769498825,5.449118614196777,1.4973553334129974e-05,0.0047584292478859425,0.06232808530330658,7.107642886694521e-05,5.414571762084961,0.08767728507518768,8.0,4.427507400512695
2000,test,,0.13394007179886103,0.1350287375971675,0.13814141042530537,0.13814141415059566,0.12312266044318676,-0.06263943668454885,-0.19532248750329018,4.752404630184174,6.0154292441438884e-05,0.009588468936271966,0.11907367967069149,0.00029562746931333095,3.906479775905609,0.0630845413543284,8.0,4.419869303703308
2100,train,0.07721942663192749,0.07721942663192749,0.07557660341262817,0.14171412587165833,0.14171412587165833,0.12261227518320084,-0.055027518421411514,-0.20356732606887817,5.437481880187988,1.5101535609574057e-05,0.00487051997333765,0.06402118504047394,7.731931691523641e-05,5.66663932800293,0.09233506768941879,8.0,4.472084999084473
2200,train,0.0799316018819809,0.0799316018819809,0.08173241466283798,0.14004722237586975,0.14004720747470856,0.12285040318965912,-0.06832915544509888,-0.20952267944812775,5.425324440002441,1.5056068150443025e-05,0.004985013045370579,0.06637003272771835,7.848841050872579e-05,5.964963436126709,0.09199412167072296,8.0,4.530221939086914
2300,train,0.11219951510429382,0.11219951510429382,0.1042349562048912,0.1403413712978363,0.1403413712978363,0.12280838191509247,-0.07754350453615189,-0.23750190436840057,5.417656898498535,1.5125477148103528e-05,0.005059868097305298,0.06637473404407501,8.186002378351986e-05,6.090179443359375,0.09357558190822601,8.0,4.578705310821533
2400,train,0.06123984605073929,0.06123984605073929,0.07160180807113647,0.14265550673007965,0.14265550673007965,0.12247779220342636,-0.07603640109300613,-0.23203271627426147,5.411634922027588,1.5077404896146618e-05,0.005113644525408745,0.0664793848991394,8.194944530259818e-05,6.237078666687012,0.09536905586719513,8.0,4.61602783203125
2500,train,0.05994201451539993,0.05994201451539993,0.058151066303253174,0.14543697237968445,0.14543697237968445,0.12208044528961182,-0.07007662951946259,-0.24183905124664307,5.414710998535156,1.4965436093916651e-05,0.005074658431112766,0.06600089371204376,7.825055217836052e-05,6.1167449951171875,0.09569330513477325,8.0,4.673258304595947
2500,test,,0.11087998934090137,0.11012286227196455,0.14566615410149097,0.14566615223884583,0.12204769812524319,-0.073317876085639,-0.25594870559871197,4.7153178453445435,6.0209998991922475e-05,0.010292792227119207,0.1271467674523592,0.00032914062103373,4.420779824256897,0.06685536820441484,8.0,4.6700151562690735
2600,train,0.06266961246728897,0.06266961246728897,0.07079176604747772,0.14499205350875854,0.14499205350875854,0.12214399129152298,-0.08733505010604858,-0.25695568323135376,5.397562503814697,1.4984932022343855e-05,0.005248533561825752,0.069024957716465,8.199573494493961e-05,6.552600860595703,0.09723874181509018,8.0,4.715364456176758
2700,train,0.06082732602953911,0.06082732602953911,0.06146311014890671,0.1457398533821106,0.1457398682832718,0.12203717231750488,-0.09195896983146667,-0.2639724016189575,5.391254425048828,1.4986904716352e-05,0.005311660468578339,0.06881938874721527,8.317705214722082e-05,6.627963066101074,0.09879909455776215,8.0,4.763054847717285
2800,train,0.04728848859667778,0.04728848859667778,0.0477348193526268,0.1547161340713501,0.1547161489725113,0.12075484544038773,-0.06598377227783203,-0.293925940990448,5.387529373168945,1.490154772909591e-05,0.0053404550999403,0.06949988752603531,8.175808761734515e-05,6.590498447418213,0.10178903490304947,8.0,4.820623874664307
2900,train,0.055405668914318085,0.055405668914318085,0.05357922613620758,0.15173007547855377,0.15173006057739258,0.1211814284324646,-0.07873953878879547,-0.30156123638153076,5.385871887207031,1.4953779100324027e-05,0.0053596701472997665,0.06922096759080887,8.369758143089712e-05,6.637771129608154,0.10293488949537277,8.0,4.839184761047363
3000,train,0.054453253746032715,0.054453253746032715,0.05309376120567322,0.15128931403160095,0.15128931403160095,0.1212443858385086,-0.07986141741275787,-0.31824785470962524,5.377985954284668,1.4994882803875953e-05,0.005440711975097656,0.07115348428487778,8.597959822509438e-05,6.777990341186523,0.10779284685850143,8.0,4.908323287963867
3000,test,,0.09250123705714941,0.08970941230654716,0.14999120123684406,0.1499911993741989,0.12142983451485634,-0.08690168056637049,-0.318486038595438,4.691725492477417,5.967529796180315e-05,0.010732598835602403,0.13125119917094707,0.00033151605748571455,4.720591485500336,0.07322714850306511,8.0,4.86661559343338
