K,M,M_over_K,cond,depth,identity_mse_z_primal_vs_dual,identity_rel_z_primal_vs_dual,z_star_mse_true,cond_H_mean,dual_unprecond_mse,dual_diag_mse,dual_rowsum_abs_mse,dual_softmax_exp_mse,dual_signed_relu_mse,primal_scalar_opt_mse,primal_jacobi_mse
16,64,4.0,1000.0,8,1.5529320017415582e-11,4.159928721492179e-06,0.031021632719784975,949.6482696533203,0.40411560982465744,0.35947537422180176,0.3922708183526993,2336.4713745117188,0.3922708183526993,0.4028194472193718,0.06901687011122704
16,64,4.0,1000.0,16,1.5206170957821064e-11,4.124719566789281e-06,0.03031100332736969,946.562744140625,0.31953607499599457,0.2749854177236557,0.30748071521520615,5704.469970703125,0.30748071521520615,0.31706901639699936,0.0029905649134889245
16,64,4.0,1000.0,32,1.518423798155255e-11,4.12591418808006e-06,0.030625580810010433,938.6492004394531,0.2398461513221264,0.19444456323981285,0.22532377019524574,10761.13232421875,0.22532377392053604,0.2348419576883316,1.586930875419057e-05
16,128,8.0,10.0,4,5.5043633496662525e-12,2.3927310621729703e-06,0.0005936484667472541,14.856269121170044,0.12504777684807777,0.12926458194851875,0.2270119972527027,1373.000244140625,0.22701199352741241,0.08848259598016739,0.014446030836552382
16,128,8.0,10.0,8,5.44181507581426e-12,2.3814424139345647e-06,0.0005830506124766544,14.949325799942017,0.0802865345031023,0.04245207738131285,0.09863145835697651,5022.281982421875,0.09863145835697651,0.02343136817216873,0.0006856289401184767
16,128,8.0,10.0,16,5.585667020059637e-12,2.4104824660753366e-06,0.0005827979039167985,14.950438499450684,0.06432454660534859,0.007107384619303048,0.0272693932056427,15386.671630859375,0.027269393671303988,0.002358163008466363,4.182539782959793e-06
16,128,8.0,10.0,32,5.416033073413207e-12,2.3887940869826707e-06,0.0005831090093124658,14.876137018203735,0.05892851669341326,0.00044941389933228493,0.0032756567234173417,38763.08984375,0.0032756567816250026,4.049261406180449e-05,1.2576827149168857e-09
16,128,8.0,100.0,4,1.101441854389762e-11,3.405930669941881e-06,0.0020298988092690706,123.30080795288086,0.3757137283682823,0.36708930879831314,0.4267861992120743,2188.7347412109375,0.4267861992120743,0.36947421729564667,0.03689552005380392
16,128,8.0,100.0,8,1.0647946500214056e-11,3.330487515995628e-06,0.0020781290950253606,123.59248733520508,0.2756737619638443,0.25578559935092926,0.3135029524564743,7530.298583984375,0.3135029524564743,0.2621309906244278,0.0021048597991466522
16,128,8.0,100.0,16,1.0579352715048285e-11,3.329196317736205e-06,0.0020732208504341543,123.9805965423584,0.17582270130515099,0.15093950554728508,0.2012900784611702,20124.1767578125,0.2012900747358799,0.1526818349957466,1.3123697499395348e-05
16,128,8.0,100.0,32,1.0778238544728591e-11,3.3854762477858458e-06,0.0020575267262756824,124.4863109588623,0.10502081736922264,0.06930635496973991,0.10567559860646725,42908.3818359375,0.1056756004691124,0.06853829324245453,1.4329648023725383e-09
16,128,8.0,1000.0,4,4.146587934128476e-11,6.64334686462098e-06,0.012209830805659294,970.9113922119141,0.5194497853517532,0.4817802682518959,0.516760990023613,2946.4160766601562,0.516760990023613,0.5187679380178452,0.13072456791996956
16,128,8.0,1000.0,8,4.1846421293401104e-11,6.6787632704290445e-06,0.012581472983583808,971.1264038085938,0.443510927259922,0.39483484625816345,0.4329426735639572,9658.616455078125,0.4329426735639572,0.4418755918741226,0.006859696935862303
16,128,8.0,1000.0,16,4.1512527790277254e-11,6.646301699220203e-06,0.01220497558824718,971.4956359863281,0.35741230845451355,0.3091958090662956,0.34764470905065536,23301.5576171875,0.34764470905065536,0.3542374446988106,3.1397486964124255e-05
16,128,8.0,1000.0,32,4.2314902450046876e-11,6.672305744359619e-06,0.012424762593582273,973.0508880615234,0.2692231759428978,0.22656195238232613,0.26360998302698135,42427.6806640625,0.26360998302698135,0.26364003866910934,2.446948310641517e-09
16,256,16.0,10.0,4,1.7174118464163834e-11,4.216976776660886e-06,0.00027013672661269084,12.244727373123169,0.11231058649718761,0.1075140293687582,0.21312031149864197,5455.1256103515625,0.21312031522393227,0.06959134340286255,0.0025607204879634082
16,256,16.0,10.0,8,1.750155922963792e-11,4.269705073056684e-06,0.00027468094776850194,12.189188241958618,0.07018733769655228,0.029845846351236105,0.0864892266690731,18916.37548828125,0.0864892266690731,0.014080564491450787,2.5745428956724936e-05
16,256,16.0,10.0,16,1.766802025862657e-11,4.292702669772552e-06,0.0002722732679103501,12.127548456192017,0.06354435347020626,0.0034202017122879624,0.01963624358177185,60404.3603515625,0.01963624358177185,0.0008449616143479943,8.294798625740896e-09
16,256,16.0,10.0,32,1.7592790505643885e-11,4.282689360479708e-06,0.00026587629690766335,12.225229263305664,0.061270762234926224,0.0001446930727979634,0.001877883420092985,154211.75390625,0.0018778835074044764,6.397396532520361e-06,2.8877536399320647e-14
16,256,16.0,100.0,4,2.8468934241271393e-11,5.490418061526725e-06,0.0009186400420730934,111.01527214050293,0.3678959980607033,0.3589712902903557,0.4233617037534714,8750.905029296875,0.42336171120405197,0.3610653877258301,0.0069306682562455535
16,256,16.0,100.0,8,2.7946959416796924e-11,5.408477136370493e-06,0.0009144345240201801,111.28712272644043,0.2636072337627411,0.2433454915881157,0.30495401471853256,29332.4140625,0.30495401471853256,0.24885956197977066,7.512272350140847e-05
16,256,16.0,100.0,16,2.798244708862585e-11,5.447484682008508e-06,0.0009426017641089857,110.88928985595703,0.16634823754429817,0.13840121030807495,0.19175412505865097,79963.19140625,0.19175412133336067,0.1408931501209736,2.413133914913601e-08
16,256,16.0,100.0,32,2.8194610708631718e-11,5.4518613978871144e-06,0.0009435527463210747,111.01027488708496,0.10375476442277431,0.06281593441963196,0.1015833392739296,173849.75390625,0.10158333741128445,0.06220393255352974,4.6775602190402346e-14
16,256,16.0,1000.0,4,1.0322818988495186e-10,1.0460735211381689e-05,0.005293233669362962,986.3885498046875,0.5348101109266281,0.49476803839206696,0.53324294090271,11722.938232421875,0.53324294090271,0.5340598523616791,0.026177686173468828
16,256,16.0,1000.0,8,1.0322928796491215e-10,1.0307645425200462e-05,0.005340083967894316,987.6373748779297,0.4613001123070717,0.41321031749248505,0.4538944959640503,37782.4140625,0.4538944959640503,0.4596111699938774,0.00029123708372935653
16,256,16.0,1000.0,16,1.0146919936226961e-10,1.0366401511419099e-05,0.005211365525610745,983.9850311279297,0.3687518388032913,0.3204541727900505,0.3610428646206856,93198.4765625,0.3610428646206856,0.3654509484767914,7.435865256866236e-08
16,256,16.0,1000.0,32,1.0325354807272369e-10,1.0390779380031745e-05,0.005170890595763922,988.6833648681641,0.2881235331296921,0.23929202556610107,0.27900873869657516,175296.82421875,0.27900873869657516,0.28167352080345154,1.0229051424794598e-13
32,8,0.25,10.0,4,1.90638264722931e-11,8.533596201232285e-06,0.749515101313591,218.5881004333496,0.010283347684890032,0.014528905041515827,0.01848141010850668,2.6066828966140747,0.01848141010850668,0.03413688391447067,0.1236156914383173
32,8,0.25,10.0,8,1.9779393834601366e-11,8.599325838076766e-06,0.7564659863710403,220.04491806030273,0.0016047803801484406,0.0032734348787926137,0.005027249571867287,10.586981534957886,0.005027249688282609,0.028053345624357462,0.12426873855292797
32,8,0.25,10.0,16,2.0495727077324277e-11,8.691565426488523e-06,0.7540924996137619,218.8269500732422,8.283204260806087e-05,0.0003281049939687364,0.0006516403373098001,32.38760995864868,0.0006516405264846981,0.023766738828271627,0.10774734988808632
32,8,0.25,10.0,32,2.03761161589322e-11,8.733061577004264e-06,0.7563047856092453,217.14950561523438,9.27988367038779e-07,1.0819439239639905e-05,3.15323250106303e-05,70.72412872314453,3.1532362299913075e-05,0.018159639090299606,0.07571696862578392
32,8,0.25,100.0,4,1.816105469135132e-11,8.10197616374353e-06,0.7517930567264557,262.62398529052734,0.026328330393880606,0.028014821000397205,0.03255523229017854,3.345271348953247,0.032555234618484974,0.044506197795271873,0.3558003604412079
32,8,0.25,100.0,8,1.854397711775757e-11,8.230077128246194e-06,0.763524979352951,262.6057662963867,0.008066968759521842,0.010066458256915212,0.012950337026268244,12.043331861495972,0.012950337724760175,0.03137236461043358,0.33659855276346207
32,8,0.25,100.0,16,1.815012463241006e-11,8.186590775949298e-06,0.7601717561483383,263.1720275878906,0.0014071174373384565,0.002422789519187063,0.003523440333083272,33.55483150482178,0.0035234406823292375,0.025121439713984728,0.24282673001289368
32,8,0.25,100.0,32,1.8606026008088916e-11,8.2723504419846e-06,0.7447450459003448,264.0976104736328,8.675544631842058e-05,0.0002947275643236935,0.0005004509876016527,70.21821594238281,0.0005004512349842116,0.018737001810222864,0.1479688175022602
32,8,0.25,1000.0,4,1.4221766342706332e-11,7.1782835675548995e-06,0.7494794577360153,301.6763229370117,0.04648507386445999,0.04368431307375431,0.048670221120119095,3.83063405752182,0.048670221120119095,0.05799583252519369,0.5524396896362305
32,8,0.25,1000.0,8,1.4690795671970514e-11,7.220998440971016e-06,0.7592340409755707,303.6067123413086,0.02234040666371584,0.02142671775072813,0.025208421517163515,13.553901195526123,0.02520842244848609,0.04027942940592766,0.45830854773521423
32,8,0.25,1000.0,16,1.5144964709418174e-11,7.262233111759997e-06,0.7528283149003983,304.3385772705078,0.006998863071203232,0.00792741624172777,0.010142336133867502,35.22029972076416,0.010142337065190077,0.028163205832242966,0.3021314889192581
32,8,0.25,1000.0,32,1.487480581416345e-11,7.32414889625943e-06,0.7532089799642563,302.7689666748047,0.001215973636135459,0.001767261273926124,0.002504101546946913,66.95924377441406,0.0025041020126082003,0.02039237506687641,0.159621674567461
32,16,0.5,10.0,4,5.5493542053253186e-11,1.0339719210605836e-05,0.49822795391082764,309.0386734008789,0.07115177065134048,0.08994953893125057,0.11133361048996449,8.398484706878662,0.11133360862731934,0.08127555064857006,0.17607179284095764
32,16,0.5,10.0,8,5.452343871531484e-11,1.023692811941146e-05,0.4973435774445534,311.1022033691406,0.032568326219916344,0.043408095836639404,0.05848599970340729,33.22868537902832,0.05848600063472986,0.048686081543564796,0.15363096073269844
32,16,0.5,10.0,16,5.50574733373943e-11,1.0302692089680932e-05,0.5026539862155914,311.59483337402344,0.009899195516481996,0.015021777478978038,0.02327475044876337,107.31827354431152,0.023274751380085945,0.030258708633482456,0.13163325563073158
32,16,0.5,10.0,32,5.352159253985134e-11,1.0188018222834216e-05,0.5111127495765686,309.3639373779297,0.0016839590389281511,0.0035602606367319822,0.006767515209503472,269.90992736816406,0.006767516024410725,0.021095605567097664,0.10638492926955223
32,16,0.5,100.0,4,3.8008101874154043e-11,8.492949291394325e-06,0.5085474103689194,398.52662658691406,0.12638858705759048,0.13862460851669312,0.1569005772471428,11.585328340530396,0.1569005809724331,0.13059984892606735,0.5447136759757996
32,16,0.5,100.0,8,3.836559455544508e-11,8.528125817974797e-06,0.504780575633049,401.0410842895508,0.07480066269636154,0.08320424519479275,0.09913691133260727,43.454665184020996,0.09913691133260727,0.08264097943902016,0.5153798758983612
32,16,0.5,100.0,16,3.971744200886862e-11,8.668377631693147e-06,0.5097456872463226,399.71085357666016,0.03851251397281885,0.04426125902682543,0.05586654972285032,125.33843231201172,0.05586655251681805,0.05106242187321186,0.39983730018138885
32,16,0.5,100.0,32,3.852093644063359e-11,8.57958093547495e-06,0.5032963827252388,398.49705505371094,0.013802244793623686,0.017017005011439323,0.02378662768751383,288.7557144165039,0.02378662908449769,0.030742822214961052,0.24887441843748093
32,16,0.5,1000.0,4,1.9204695125840665e-11,6.071319830880384e-06,0.5203886032104492,484.5418243408203,0.15952283889055252,0.16203584149479866,0.17596302554011345,15.037104606628418,0.17596302554011345,0.1609387956559658,0.9641050398349762
32,16,0.5,1000.0,8,1.8778688673504185e-11,6.070850531614269e-06,0.5197545737028122,489.7314453125,0.11073226481676102,0.11147819273173809,0.12463528662919998,51.23128795623779,0.12463528849184513,0.11351699568331242,0.7606413215398788
32,16,0.5,1000.0,16,1.9313761527584017e-11,6.128764425739064e-06,0.5253957808017731,484.6263427734375,0.0702848806977272,0.07005690969526768,0.08123645931482315,140.24642944335938,0.0812364611774683,0.07534295320510864,0.4804465025663376
32,16,0.5,1000.0,32,1.967135525651753e-11,6.157823463581735e-06,0.5135405510663986,484.2318878173828,0.03790144715458155,0.03726039920002222,0.04568761121481657,290.69384765625,0.04568761307746172,0.04603799432516098,0.24207253754138947
32,32,1.0,10.0,4,2.4278687567325097e-11,4.927253598907555e-06,0.08098059892654419,449.2935562133789,0.2260592244565487,0.27331821620464325,0.334157258272171,28.136446475982666,0.3341572731733322,0.22605928033590317,0.2850700914859772
32,32,1.0,10.0,8,2.5885971751543613e-11,5.08789651121333e-06,0.08141821250319481,449.7323532104492,0.1544126607477665,0.18712853640317917,0.23818400129675865,107.0199966430664,0.23818400502204895,0.15441275760531425,0.20628619566559792
32,32,1.0,10.0,16,2.469731060286695e-11,4.998755571250513e-06,0.08326386660337448,452.1795425415039,0.09223186038434505,0.10792621597647667,0.1454097107052803,360.78116607666016,0.1454097107052803,0.09223204478621483,0.12692278251051903
32,32,1.0,10.0,32,2.6479882522800757e-11,5.117631872053607e-06,0.08116970211267471,451.72792053222656,0.05560373608022928,0.05937154032289982,0.08568206429481506,990.1508178710938,0.08568206802010536,0.055604168213903904,0.07646282576024532
32,32,1.0,100.0,4,1.783825084172852e-11,4.563632842291554e-06,0.13115640729665756,637.8829040527344,0.29911521077156067,0.33320202678442,0.37460075318813324,39.2856559753418,0.37460075318813324,0.29911524057388306,0.585589662194252
32,32,1.0,100.0,8,1.8588247694545368e-11,4.6073665771473316e-06,0.13117844238877296,641.0231781005859,0.21868200600147247,0.24613142386078835,0.2862163335084915,149.5582733154297,0.2862163335084915,0.2186821661889553,0.46854374557733536
32,32,1.0,100.0,16,1.90979675650238e-11,4.6436908860414405e-06,0.12997541576623917,636.1202545166016,0.14720753952860832,0.16862604022026062,0.20358359068632126,454.90955352783203,0.20358359441161156,0.14720775932073593,0.3040368780493736
32,32,1.0,100.0,32,1.9528390623330116e-11,4.645291483029723e-06,0.1294928826391697,638.3205261230469,0.09204556606709957,0.10259404964745045,0.13088950887322426,1139.7348937988281,0.13088951632380486,0.09204624406993389,0.15603306517004967
32,32,1.0,1000.0,4,9.762580934630227e-12,3.7076461012475193e-06,0.219989862293005,823.1224517822266,0.30165737867355347,0.31280769407749176,0.3403024971485138,54.2657995223999,0.3403024971485138,0.3016574904322624,1.1401470303535461
32,32,1.0,1000.0,8,9.798044537170925e-12,3.6870399071631255e-06,0.21750042960047722,831.8092041015625,0.23307952657341957,0.24436043947935104,0.2717757076025009,193.43515396118164,0.2717757076025009,0.23307964950799942,0.7734183669090271
32,32,1.0,1000.0,16,9.458017702357324e-12,3.6457316809901386e-06,0.2189992405474186,819.7863311767578,0.17183291167020798,0.18002116307616234,0.2055877298116684,543.8719940185547,0.2055877298116684,0.171833373606205,0.3574606478214264
32,32,1.0,1000.0,32,9.409390367559611e-12,3.626009061008517e-06,0.21758896484971046,823.0447082519531,0.11660623922944069,0.12070971727371216,0.14304443448781967,1214.95654296875,0.14304443821310997,0.11660680174827576,0.11908540315926075
32,64,2.0,10.0,4,1.708196626683256e-12,1.3169545809432748e-06,0.004290183424018323,61.15548515319824,0.19751477986574173,0.2677452340722084,0.3772698640823364,96.18137741088867,0.3772698640823364,0.1926003098487854,0.18930747732520103
32,64,2.0,10.0,8,1.699616196480097e-12,1.3064430675058247e-06,0.004365452914498746,60.98336410522461,0.11189357563853264,0.1514701396226883,0.2378132902085781,381.3072814941406,0.237813301384449,0.10077213682234287,0.08529669977724552
32,64,2.0,10.0,16,1.723719420237274e-12,1.316017829822158e-06,0.004296478466130793,60.85418701171875,0.05775726679712534,0.07123744301497936,0.13065610826015472,1267.4940490722656,0.13065610826015472,0.040602920576930046,0.026506655849516392
32,64,2.0,10.0,32,1.7129132042891654e-12,1.3133062850556598e-06,0.004311508615501225,61.067917823791504,0.03307417267933488,0.022928733844310045,0.05442614573985338,3598.8892822265625,0.05442614667117596,0.010291497455909848,0.0040157915791496634
32,64,2.0,100.0,4,5.066071585672904e-12,2.292970918915671e-06,0.01571777230128646,296.43724822998047,0.3742135316133499,0.41681935638189316,0.48336445540189743,153.65397262573242,0.483364462852478,0.3731566518545151,0.3773409426212311
32,64,2.0,100.0,8,4.985926385300821e-12,2.278691056289972e-06,0.015549045987427235,293.5901107788086,0.2665844187140465,0.3074779212474823,0.3713287189602852,549.6245574951172,0.3713287115097046,0.2644646465778351,0.1890934780240059
32,64,2.0,100.0,16,4.944420632473079e-12,2.271221831051662e-06,0.015609037596732378,293.7119140625,0.18058500438928604,0.214772280305624,0.27329663932323456,1696.6607360839844,0.27329664677381516,0.17650829255580902,0.05731841269880533
32,64,2.0,100.0,32,4.920794132411144e-12,2.269333378990268e-06,0.01572111970745027,295.6134567260742,0.1056045088917017,0.12715744972229004,0.1757519170641899,4323.5009765625,0.1757519207894802,0.09824379719793797,0.007957912283018231
32,64,2.0,1000.0,4,1.2782753154583215e-11,3.933520588361716e-06,0.07176024466753006,1003.9519195556641,0.4123787581920624,0.4292371794581413,0.470533050596714,211.7686424255371,0.470533050596714,0.41224709898233414,0.8701793849468231
32,64,2.0,1000.0,8,1.2357298994833399e-11,3.893520556630392e-06,0.07250477932393551,997.8510894775391,0.323087215423584,0.33989589661359787,0.3819149285554886,703.6260070800781,0.3819149285554886,0.3228180259466171,0.36312612146139145
32,64,2.0,1000.0,16,1.2622163514039442e-11,3.918857828466571e-06,0.07191667333245277,1003.5790863037109,0.24881085753440857,0.26326628029346466,0.303092285990715,2109.2437133789062,0.303092285990715,0.24825279042124748,0.07998410984873772
32,64,2.0,1000.0,32,1.2570924553048646e-11,3.911613589480112e-06,0.07184165343642235,1000.4102935791016,0.18050986155867577,0.19033481553196907,0.22764947265386581,4981.2813720703125,0.2276494763791561,0.17932428792119026,0.006252908380702138
32,128,4.0,10.0,4,3.023819367641012e-12,1.7582308657893009e-06,0.0013543310051318258,24.49541711807251,0.13029611483216286,0.19425460696220398,0.34061649441719055,370.7737045288086,0.34061648696660995,0.1183167789131403,0.06733796931803226
32,128,4.0,10.0,8,3.0036005692173073e-12,1.7528947466871614e-06,0.001353082712739706,24.217153549194336,0.060091485269367695,0.08371353521943092,0.18726370483636856,1395.2837219238281,0.18726370483636856,0.03984656184911728,0.012636872474104166
32,128,4.0,10.0,16,3.020205559169792e-12,1.7673768297754577e-06,0.0013424319913610816,24.344959259033203,0.03444359451532364,0.023836023174226284,0.07858527638018131,4723.655029296875,0.07858527451753616,0.0075470166048035026,0.0007696442626183853
32,128,4.0,10.0,32,3.0002443129721612e-12,1.7553050781771162e-06,0.0013543955574277788,24.271860122680664,0.030477187130600214,0.0032191904610954225,0.020802423357963562,13657.66650390625,0.020802424289286137,0.00046733387716813013,6.703834287691279e-06
32,128,4.0,100.0,4,7.940812070394987e-12,2.8745421332132537e-06,0.0045500448904931545,167.06746673583984,0.35905930399894714,0.41037217527627945,0.49717868864536285,576.5973510742188,0.49717869609594345,0.3570927008986473,0.14979568123817444
32,128,4.0,100.0,8,8.060469175799612e-12,2.886524725909112e-06,0.004620119230821729,168.66330337524414,0.25503358989953995,0.299218088388443,0.38183656334877014,2105.8651123046875,0.38183657824993134,0.2506975904107094,0.03050757059827447
32,128,4.0,100.0,16,8.054715965391535e-12,2.8978469117646455e-06,0.004600443411618471,168.49934005737305,0.15768897160887718,0.19108176231384277,0.26480575650930405,6606.7762451171875,0.26480575650930405,0.14955709874629974,0.0018812729977071285
32,128,4.0,100.0,32,7.992589446184639e-12,2.8793281217076583e-06,0.004620902007445693,167.64843368530273,0.08680731803178787,0.10361781343817711,0.16346679627895355,17423.2041015625,0.16346679627895355,0.0725033562630415,1.4974050600358169e-05
32,128,4.0,1000.0,4,3.127280205628136e-11,5.877694434275327e-06,0.025877574924379587,1016.1448669433594,0.47488001734018326,0.4916396886110306,0.5430103540420532,859.4790344238281,0.5430103540420532,0.47460170835256577,0.4413968026638031
32,128,4.0,1000.0,8,3.156347318927777e-11,5.881265906282351e-06,0.026371615007519722,1016.1709442138672,0.386273130774498,0.40178993344306946,0.4537087306380272,2959.323486328125,0.4537087306380272,0.3856983631849289,0.08293434791266918
32,128,4.0,1000.0,16,3.179271429454289e-11,5.940864070907992e-06,0.025747240521013737,1015.3850250244141,0.2975519225001335,0.31345944106578827,0.36417368054389954,8298.332153320312,0.36417368054389954,0.29648230224847794,0.0038995102513581514
32,128,4.0,1000.0,32,3.148124295970778e-11,5.933199872742989e-06,0.02573610097169876,1017.5806732177734,0.22021346166729927,0.23257287591695786,0.28090446442365646,20191.171875,0.28090446442365646,0.21799905225634575,1.6150373539858265e-05
32,256,8.0,10.0,4,7.122189231607845e-12,2.7214800866204314e-06,0.000563041481655091,15.811190605163574,0.0957405548542738,0.14653359726071358,0.31381262838840485,1402.6464538574219,0.31381262838840485,0.0782245583832264,0.016033106949180365
32,256,8.0,10.0,8,7.070784170844224e-12,2.7103312163490045e-06,0.0005633708206005394,15.81481671333313,0.045864726416766644,0.05076709948480129,0.1566908359527588,5304.40234375,0.1566908359527588,0.018837715964764357,0.000886906884261407
32,256,8.0,10.0,16,7.0561197943602716e-12,2.685870697405335e-06,0.00056679334375076,15.672043085098267,0.031667388044297695,0.009394865250214934,0.05624462850391865,18314.3232421875,0.05624462850391865,0.0017170464270748198,5.0925931418532855e-06
32,256,8.0,10.0,32,7.1384570346846865e-12,2.6928948955173837e-06,0.0005624078767141327,15.7623131275177,0.030709737446159124,0.0006062899774406105,0.010787416948005557,53560.4931640625,0.0107874171808362,2.77426356660726e-05,4.954781862576141e-10
32,256,8.0,100.0,4,1.7020324819677635e-11,4.1850781826724415e-06,0.0018523871840443462,128.8185272216797,0.35299641638994217,0.40659956634044647,0.506321981549263,2315.604736328125,0.5063219666481018,0.35035450756549835,0.03925852943211794
32,256,8.0,100.0,8,1.70557699907814e-11,4.202186119073303e-06,0.0018840560805983841,128.69921493530273,0.23509887233376503,0.28124427795410156,0.3753998354077339,8131.0858154296875,0.3753998205065727,0.22964245826005936,0.002352037641685456
32,256,8.0,100.0,16,1.7187553897485275e-11,4.222053917146695e-06,0.0018887954065576196,128.3152675628662,0.141477569937706,0.17229443043470383,0.2555868327617645,25958.62939453125,0.2555868327617645,0.13053883612155914,1.3672352679350297e-05
32,256,8.0,100.0,32,1.7570344484907352e-11,4.286341436454677e-06,0.001872191030997783,129.09380912780762,0.07555456645786762,0.08624870516359806,0.15108218044042587,68046.375,0.15108218789100647,0.05723297968506813,1.2567850093958555e-09
32,256,8.0,1000.0,4,7.500200460697215e-11,8.91549393600144e-06,0.010278630536049604,1015.9447326660156,0.5044765770435333,0.5240439176559448,0.5812029242515564,3228.808837890625,0.5812029242515564,0.5041663497686386,0.13541720062494278
32,256,8.0,1000.0,8,7.52806896681113e-11,8.929128171075718e-06,0.010225322330370545,1010.7911224365234,0.41252804547548294,0.4311800003051758,0.48834817856550217,11183.16162109375,0.48834817856550217,0.4118681699037552,0.007734779850579798
32,256,8.0,1000.0,16,7.448216696182008e-11,8.85126519278856e-06,0.010456654476001859,1010.9692993164062,0.32815978676080704,0.34487107396125793,0.4026096388697624,33207.98046875,0.4026096612215042,0.3267691284418106,3.641505736595718e-05
32,256,8.0,1000.0,32,7.447369457236341e-11,8.892587175068911e-06,0.010234954534098506,1013.8778991699219,0.24136404693126678,0.2536134086549282,0.30782805383205414,80444.046875,0.30782805383205414,0.23856988549232483,2.4533263753845347e-09
