step,loss,task,train_context,eval_context,depth,d_model,heads,shared,normalize_attention,share_qk,rich_mse,rich_mean_mse,rich_var_mse,rich_kappa,rich_resid_last,trainctx_mse,trainctx_mean_mse,trainctx_var_mse,trainctx_nll,trainctx_exact_nll,trainctx_coverage,trainctx_width,trainctx_exact_coverage,trainctx_exact_width,evalctx_mse,evalctx_mean_mse,evalctx_var_mse,evalctx_nll,evalctx_exact_nll,evalctx_coverage,evalctx_width,evalctx_exact_coverage,evalctx_exact_width
1,2.07411789894104,weak_inverse,128,128,2,128,4,1,0,0,0.0514502078294754,0.031354181468486786,0.0,3.7345523834228516,495.45098876953125,1.9714175388216972,1.9602374285459518,0.7252617627382278,1.9796624258160591,-0.47120876610279083,0.81396484375,3.662631556391716,0.94482421875,0.5926134698092937,1.981638215482235,1.9599921703338623,0.7244333513081074,1.9846680164337158,-0.47626409120857716,0.80908203125,3.661550909280777,0.9541015625,0.5921507403254509
200,1.4215857982635498,weak_inverse,128,128,2,128,4,1,0,0,0.05089547485113144,0.03057783469557762,0.0,3.654024600982666,437.17816162109375,1.0070463828742504,0.9931451044976711,1.4911636635661125,1.4107663184404373,-0.48565530218183994,0.9697265625,4.277291238307953,0.9501953125,0.5928471647202969,1.0844018273055553,1.070044469088316,1.5022001191973686,1.4415933415293694,-0.48403094336390495,0.962890625,4.282035917043686,0.9482421875,0.5930248647928238
400,1.139286994934082,weak_inverse,128,128,2,128,4,1,0,0,0.05431239306926727,0.021864701062440872,0.0,3.6748557090759277,448.36761474609375,0.6237009335309267,0.5955856237560511,0.39754421450197697,1.1577263176441193,-0.45414124242961407,0.95263671875,3.087642163038254,0.94677734375,0.5929549336433411,0.6217177305370569,0.603658877313137,0.3970032315701246,1.1645307689905167,-0.4789913948625326,0.9453125,3.0854751467704773,0.95703125,0.5927400663495064
600,0.637123703956604,weak_inverse,128,128,2,128,4,1,0,0,0.047269389033317566,0.026827534660696983,0.0,3.753617286682129,487.5589904785156,0.19896575808525085,0.17631911858916283,0.04509922186844051,0.5935301221907139,-0.4675231594592333,0.95703125,1.8301724642515182,0.953125,0.5930151715874672,0.19299061875790358,0.16828217636793852,0.0443264942150563,0.5858634933829308,-0.4645123314112425,0.96044921875,1.8241855576634407,0.95263671875,0.5923259742558002
800,0.5654428601264954,weak_inverse,128,128,2,128,4,1,0,0,0.050384312868118286,0.029668692499399185,0.0,3.719827651977539,485.90716552734375,0.1974821500480175,0.1735857781022787,0.024195495527237654,0.5998476408421993,-0.4697019141167402,0.92626953125,1.598182126879692,0.94677734375,0.5922326520085335,0.20404468290507793,0.17951974924653769,0.02319854323286563,0.6085929833352566,-0.4775165803730488,0.9228515625,1.5852726474404335,0.94873046875,0.5921670719981194
1000,0.4922238886356354,weak_inverse,128,128,2,128,4,1,0,0,0.04465867951512337,0.02075028233230114,0.0,3.654926300048828,520.536376953125,0.1902840556576848,0.16610262775793672,0.0364565986674279,0.5643256437033415,-0.4475947991013527,0.947265625,1.7341186925768852,0.9482421875,0.5928152017295361,0.1823469391092658,0.1612236648797989,0.034785751486197114,0.5501056984066963,-0.44994474574923515,0.95703125,1.7216144725680351,0.9521484375,0.5927285067737103
1200,0.5433165431022644,weak_inverse,128,128,2,128,4,1,0,0,0.04647268354892731,0.020798251032829285,0.0,3.6930136680603027,531.9478759765625,0.16846658708527684,0.14464967511594296,0.01577261823695153,0.5116559434682131,-0.46305141411721706,0.92919921875,1.465720683336258,0.951171875,0.5926910601556301,0.15889277961105108,0.1329544852487743,0.014579735754523426,0.4821473900228739,-0.4563144575804472,0.9345703125,1.4482137113809586,0.94384765625,0.592227641493082
1400,0.5819954872131348,weak_inverse,128,128,2,128,4,1,0,0,0.0638011172413826,0.03260139748454094,0.0,3.721374988555908,473.04315185546875,0.17452670261263847,0.15386864729225636,0.018352664075791836,0.5418811272829771,-0.4791957475244999,0.9345703125,1.5087459310889244,0.9521484375,0.5928387530148029,0.1693299589678645,0.14882577350363135,0.018856838578358293,0.5129011049866676,-0.47207784466445446,0.9365234375,1.5140400305390358,0.947265625,0.5927404761314392
1600,0.4029545783996582,weak_inverse,128,128,2,128,4,1,0,0,0.04434026777744293,0.025559039786458015,0.0,3.678445816040039,476.42236328125,0.1665895450860262,0.14397961739450693,0.015858824190218,0.5054891109466553,-0.48751720786094666,0.92138671875,1.4236655160784721,0.95703125,0.5924850292503834,0.1755688157863915,0.15115257538855076,0.015829731186386198,0.5330069437623024,-0.4592689014971256,0.91943359375,1.429493986070156,0.94384765625,0.5928119570016861
1800,0.5669726133346558,weak_inverse,128,128,2,128,4,1,0,0,0.0452275350689888,0.02196313440799713,0.0,3.6967780590057373,499.3739013671875,0.1523956605233252,0.13358946470543742,0.027815898996777833,0.45461503230035305,-0.46393139846622944,0.96728515625,1.6496281251311302,0.94921875,0.5926468633115292,0.16339348442852497,0.14250776451081038,0.028280714992433786,0.4892037995159626,-0.4787907004356384,0.9560546875,1.657055802643299,0.9501953125,0.5929762348532677
2000,0.5058107972145081,weak_inverse,128,128,2,128,4,1,0,0,0.04479905962944031,0.03395959734916687,0.0,3.755411148071289,480.0108642578125,0.14833851531147957,0.1287349439226091,0.02217070257756859,0.4362022392451763,-0.48426405154168606,0.96044921875,1.5487413257360458,0.951171875,0.5924561396241188,0.1500670714303851,0.12846597144380212,0.021767639322206378,0.44390012696385384,-0.4792812056839466,0.9609375,1.5452837124466896,0.95068359375,0.592995785176754
2200,0.43174511194229126,weak_inverse,128,128,2,128,4,1,0,0,0.05076677352190018,0.024282127618789673,0.0,3.7307486534118652,492.638427734375,0.1448393613100052,0.12040144158527255,0.01753325341269374,0.4151164647191763,-0.4550407864153385,0.95166015625,1.461421623826027,0.94482421875,0.5926671177148819,0.14254732243716717,0.11808841675519943,0.0180322706582956,0.41144816763699055,-0.48387885838747025,0.951171875,1.4734735041856766,0.95361328125,0.5922671742737293
2400,0.4354761838912964,weak_inverse,128,128,2,128,4,1,0,0,0.057632897049188614,0.024345379322767258,0.0,3.681553840637207,478.9837646484375,0.15076397452503443,0.12752187065780163,0.008723563223611563,0.4730887096375227,-0.46495347656309605,0.8994140625,1.2506655976176262,0.9453125,0.5937214903533459,0.14429375668987632,0.11984252603724599,0.008285290328785777,0.4452108796685934,-0.4689713027328253,0.91162109375,1.2453890144824982,0.95068359375,0.592746626585722
2600,0.4363970160484314,weak_inverse,128,128,2,128,4,1,0,0,0.047817666083574295,0.023847319185733795,0.0,3.6930623054504395,479.6740417480469,0.14602208510041237,0.12314793048426509,0.02049542183522135,0.4192702453583479,-0.4944323655217886,0.95703125,1.520208589732647,0.95947265625,0.5929989479482174,0.15729834232479334,0.13025062857195735,0.02099101967178285,0.4490601159632206,-0.46325876377522945,0.94970703125,1.52385625988245,0.951171875,0.5928915664553642
2800,0.40303266048431396,weak_inverse,128,128,2,128,4,1,0,0,0.04718160629272461,0.025236796587705612,0.0,3.686509132385254,466.36871337890625,0.1394767384044826,0.11808383744210005,0.017886216170154512,0.4050330948084593,-0.47263773903250694,0.95654296875,1.4981495067477226,0.94873046875,0.5927065573632717,0.139705928042531,0.11781386286020279,0.01716549228876829,0.4046377167105675,-0.4591392930597067,0.95849609375,1.4886668771505356,0.9541015625,0.5925408601760864
3000,0.5555046796798706,weak_inverse,128,128,2,128,4,1,0,0,0.052958354353904724,0.02634907141327858,0.0,3.724771738052368,495.8179016113281,0.14887678157538176,0.1211394052952528,0.015202140843030065,0.4346401244401932,-0.45798032358288765,0.935546875,1.4222629144787788,0.94775390625,0.5921514146029949,0.13827122189104557,0.11662560934200883,0.014956821978557855,0.3947594426572323,-0.501603253185749,0.947265625,1.4209054931998253,0.95556640625,0.5924554876983166
