stage,seed,method,family,noise_rel,task,auc,average_precision,iou_top7,centroid_error,relative_residual
fixed_geometry,17,initial_damped_loop,ellipse,0.08,15,0.7394491236057363,0.23017901057405243,0.18487394957983194,0.20638896524906158,1.611835241317749
fixed_geometry,17,initial_damped_loop,ellipse,0.08,16,0.5998800147674133,0.08527779753329381,0.05263157894736842,0.5146542191505432,1.4688576459884644
fixed_geometry,17,initial_damped_loop,ellipse,0.08,17,0.7359079016221874,0.13559883809136997,0.11009174311926606,0.03461088985204697,1.997211217880249
fixed_geometry,17,initial_damped_loop,ellipse,0.08,18,0.8646030766518271,0.33084072679753906,0.22302158273381295,0.09563536196947098,1.4652414321899414
fixed_geometry,17,initial_damped_loop,ellipse,0.08,19,0.821008803235784,0.22520934901056933,0.14893617021276595,0.07293210923671722,1.409258246421814
fixed_geometry,17,initial_damped_loop,ellipse,0.08,20,0.6142711667151586,0.06934820265288144,0.08571428571428572,0.1890898048877716,1.698357343673706
fixed_geometry,17,initial_damped_loop,ellipse,0.08,21,0.6684637557382299,0.07744070752580544,0.06796116504854369,0.22859638929367065,1.7130162715911865
fixed_geometry,17,initial_damped_loop,ellipse,0.08,22,0.6558896264480021,0.08777184564960577,0.08823529411764706,0.6635015606880188,1.6871339082717896
fixed_geometry,17,initial_damped_loop,ellipse,0.08,23,0.8181751672240802,0.2548902960521602,0.1282051282051282,0.14123232662677765,1.3864283561706543
fixed_geometry,17,trained_tied_loop,ellipse,0.08,0,1.0,1.0,0.4861111111111111,0.009381381794810295,3.6030335426330566
fixed_geometry,17,trained_tied_loop,ellipse,0.08,1,0.9998750832778147,0.9984607671185571,0.922077922077922,0.004568145144730806,2.380734920501709
fixed_geometry,17,trained_tied_loop,ellipse,0.08,2,1.0,1.0,0.7916666666666666,0.023925652727484703,3.315777063369751
fixed_geometry,17,trained_tied_loop,ellipse,0.08,3,0.9995203659976387,0.9941696586041824,0.7534246575342466,0.009260321035981178,3.4466891288757324
fixed_geometry,17,trained_tied_loop,ellipse,0.08,4,0.9997507223386777,0.9975125775189971,0.7578947368421053,0.002577040810137987,3.7524430751800537
fixed_geometry,17,trained_tied_loop,ellipse,0.08,5,0.9999827109266943,0.9997267759562841,0.8333333333333334,0.00880293920636177,2.2609410285949707
fixed_geometry,17,trained_tied_loop,ellipse,0.08,6,0.9998937703922908,0.9985975912529899,0.9315068493150684,0.00878404825925827,2.530949831008911
fixed_geometry,17,trained_tied_loop,ellipse,0.08,7,0.9998952646531296,0.9987820157020014,0.8888888888888888,0.007608487736433744,2.7991106510162354
fixed_geometry,17,trained_tied_loop,ellipse,0.08,8,1.0,1.0,0.5972222222222222,0.00569513626396656,4.043074607849121
fixed_geometry,17,trained_tied_loop,ellipse,0.08,9,0.9999158805503815,0.9991217257619532,0.8089887640449438,0.004676365293562412,3.561704158782959
fixed_geometry,17,trained_tied_loop,ellipse,0.08,10,0.9999815525383706,0.9996867167919802,0.7777777777777778,0.014633674174547195,3.248198986053467
fixed_geometry,17,trained_tied_loop,ellipse,0.08,11,0.9999256210641146,0.9991976134891581,0.8372093023255814,0.009627013467252254,2.9758403301239014
fixed_geometry,17,trained_tied_loop,ellipse,0.08,12,1.0,1.0,0.9583333333333334,0.0027603728231042624,2.339153528213501
fixed_geometry,17,trained_tied_loop,ellipse,0.08,13,0.9989967554644809,0.9851619737280144,0.6438356164383562,0.004433430265635252,3.487483024597168
fixed_geometry,17,trained_tied_loop,ellipse,0.08,14,0.9999358305927649,0.9990636867437959,0.9027777777777778,0.003934025764465332,2.341020345687866
fixed_geometry,17,trained_tied_loop,ellipse,0.08,15,1.0,0.9999999999999998,0.9583333333333334,0.0054724011570215225,2.8293445110321045
fixed_geometry,17,trained_tied_loop,ellipse,0.08,16,0.999938469111494,0.9991830065359477,0.9444444444444444,0.005663161166012287,2.09687876701355
fixed_geometry,17,trained_tied_loop,ellipse,0.08,17,0.9994139194139193,0.9915554272023275,0.6805555555555556,0.0006584945949725807,3.717848777770996
fixed_geometry,17,trained_tied_loop,ellipse,0.08,18,0.9998898047339887,0.9989721460177207,0.7346938775510204,0.004930905532091856,3.8479464054107666
fixed_geometry,17,trained_tied_loop,ellipse,0.08,19,0.9999405186771354,0.9993973768167317,0.8,0.007570076268166304,3.2674174308776855
fixed_geometry,17,trained_tied_loop,ellipse,0.08,20,1.0,1.0,0.5833333333333334,0.005247743334621191,4.124454498291016
fixed_geometry,17,trained_tied_loop,ellipse,0.08,21,0.9996530372584606,0.9932920536635708,0.5277777777777778,0.02350604720413685,3.728524923324585
fixed_geometry,17,trained_tied_loop,ellipse,0.08,22,1.0,1.0,0.5416666666666666,0.005505932494997978,3.8962719440460205
fixed_geometry,17,trained_tied_loop,ellipse,0.08,23,0.9996655518394648,0.9974722771909532,0.6923076923076923,0.010293941013514996,3.5513339042663574
fixed_geometry,17,standard_cg,ellipse,0.08,0,0.9999711107901199,0.9992063492063492,0.4861111111111111,0.002171772066503763,0.4784448742866516
fixed_geometry,17,standard_cg,ellipse,0.08,1,0.9989451476793249,0.9869827160381532,0.8734177215189873,0.0049516744911670685,2.447829008102417
fixed_geometry,17,standard_cg,ellipse,0.08,2,0.9998367169215697,0.9972961930682951,0.7916666666666666,0.0039794254116714,1.3243261575698853
fixed_geometry,17,standard_cg,ellipse,0.08,3,0.9991883116883117,0.9861205209498879,0.7777777777777778,0.0015360713005065918,1.6234614849090576
fixed_geometry,17,standard_cg,ellipse,0.08,4,0.9994107982550564,0.9945757767038992,0.7578947368421053,0.00493793236091733,5.0513105392456055
fixed_geometry,17,standard_cg,ellipse,0.08,5,1.0,1.0,0.8333333333333334,0.0011558677069842815,2.2893331050872803
fixed_geometry,17,standard_cg,ellipse,0.08,6,0.9983762045678731,0.9770694476866368,0.8311688311688312,0.003523130202665925,2.3217146396636963
fixed_geometry,17,standard_cg,ellipse,0.08,7,0.9973816163282406,0.9747675896117798,0.7790697674418605,0.0033357529900968075,3.464423179626465
fixed_geometry,17,standard_cg,ellipse,0.08,8,0.9996681127468412,0.9926965948591022,0.5972222222222222,0.012581603601574898,0.7610619068145752
fixed_geometry,17,standard_cg,ellipse,0.08,9,0.9991948566965091,0.9932005625350546,0.8089887640449438,0.005564314313232899,4.538856506347656
fixed_geometry,17,standard_cg,ellipse,0.08,10,1.0,1.0000000000000002,0.7777777777777778,0.0043783122673630714,1.4182450771331787
fixed_geometry,17,standard_cg,ellipse,0.08,11,0.9995289334060594,0.9949513516651391,0.8372093023255814,0.002452654531225562,3.8832883834838867
fixed_geometry,17,standard_cg,ellipse,0.08,12,0.9993777980119888,0.9914323198660984,0.9054054054054054,0.0026020377408713102,2.2507123947143555
fixed_geometry,17,standard_cg,ellipse,0.08,13,0.9986552254098361,0.9735945394295396,0.6666666666666666,0.0021802466362714767,1.4286482334136963
fixed_geometry,17,standard_cg,ellipse,0.08,14,0.9995187294457367,0.9923244158665726,0.9027777777777778,0.002765942830592394,2.187910795211792
fixed_geometry,17,standard_cg,ellipse,0.08,15,0.9983003262766522,0.9795908883915084,0.8552631578947368,0.00285328715108335,2.1621739864349365
fixed_geometry,17,standard_cg,ellipse,0.08,16,0.9996000492247108,0.9943921459900772,0.9178082191780822,0.010724525898694992,2.1342861652374268
fixed_geometry,17,standard_cg,ellipse,0.08,17,0.9987231815803244,0.9755969700238856,0.6805555555555556,0.0021367636509239674,1.2574336528778076
fixed_geometry,17,standard_cg,ellipse,0.08,18,0.9992396526645215,0.9935767199169211,0.7346938775510204,0.005958458408713341,4.8829803466796875
fixed_geometry,17,standard_cg,ellipse,0.08,19,0.9993338091839162,0.9931025577687902,0.7802197802197802,0.0019127917475998402,4.428711414337158
fixed_geometry,17,standard_cg,ellipse,0.08,20,0.9998060323925905,0.9953973039909843,0.5833333333333334,0.003523743711411953,0.5776271820068359
fixed_geometry,17,standard_cg,ellipse,0.08,21,0.999973310558343,0.9993252361673415,0.5277777777777778,0.004562709014862776,0.5381391048431396
fixed_geometry,17,standard_cg,ellipse,0.08,22,0.9999219055056618,0.9980917560654896,0.5416666666666666,0.004217075649648905,0.5579088926315308
fixed_geometry,17,standard_cg,ellipse,0.08,23,0.995819397993311,0.97547176101183,0.6923076923076923,0.00485277222469449,4.014033794403076
fixed_geometry,17,exact_tikhonov,ellipse,0.08,0,1.0,1.0,0.4861111111111111,0.002171772066503763,2.9922306566732004e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,1,0.9990700644015101,0.9890246627388722,0.8734177215189873,0.011683975346386433,1.894354136311449e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,2,0.9998367169215697,0.9973252598393353,0.7916666666666666,0.0039794254116714,2.20791462197667e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,3,0.9993727863046046,0.9893198879535077,0.7777777777777778,0.0015360713005065918,2.2958267436479218e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,4,0.9996600759163786,0.9965532407807267,0.7578947368421053,0.002577040810137987,1.7304364519077353e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,5,0.9999827109266943,0.9997267759562841,0.8333333333333334,0.00880293920636177,2.2130785509943962e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,6,0.9988162986569543,0.9832547460038182,0.88,0.006543710362166166,2.01864186237799e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,7,0.9986646243274027,0.9852205283904985,0.8214285714285714,0.005218168720602989,1.8134993297280744e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,8,0.9997155252115781,0.9936999139983524,0.5972222222222222,0.0010826230281963944,2.6154897568630986e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,9,0.9996755392657574,0.9966395270562755,0.8089887640449438,0.008239556103944778,1.6942431102506816e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,10,1.0,1.0,0.7777777777777778,0.0016951030120253563,2.1862848370801657e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,11,0.9996900877671444,0.9966756741307886,0.8372093023255814,0.005849689710885286,1.740253901516553e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,12,0.999666135518628,0.9954559021488846,0.9315068493150684,0.0077481563203036785,1.9710227206815034e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,13,0.9989327185792349,0.9780023753822642,0.6666666666666666,0.004491034429520369,2.3650931325391866e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,14,0.9996791529638245,0.9953885368567796,0.9027777777777778,0.002765942830592394,2.0835983377764933e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,15,0.9991653387965703,0.988648738261389,0.8552631578947368,0.005117970984429121,2.1685315005015582e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,16,0.9996154319468372,0.9947256852072696,0.9178082191780822,0.010814341716468334,1.8945811461890116e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,17,0.9988697017268446,0.978190971353786,0.6805555555555556,0.0010659018298611045,2.3903654437162913e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,18,0.9993608674571339,0.9940583469447846,0.7346938775510204,0.005958458408713341,1.805739702831488e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,19,0.9993694979776351,0.9936024514985755,0.8,0.0037877524737268686,1.857822462625336e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,20,0.9997817864416642,0.9947538033474834,0.5833333333333334,0.00922458153218031,2.728472463786602e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,21,0.9999466211166862,0.9986327153917182,0.5277777777777778,0.005418937653303146,3.0853065254632384e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,22,0.9999219055056618,0.9980917560654896,0.5416666666666666,0.004217075649648905,2.737241447903216e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,23,0.9989339464882944,0.9912918765218586,0.6923076923076923,0.005075722932815552,1.6987076378427446e-05
fixed_geometry,17,initial_damped_loop,ellipse,0.08,24,0.8252221752010157,0.33136872215760227,0.1388888888888889,0.034773968160152435,2.019747734069824
fixed_geometry,17,initial_damped_loop,ellipse,0.08,25,0.5004081632653061,0.04941065098453094,0.01680672268907563,0.2027745395898819,1.558275580406189
fixed_geometry,17,initial_damped_loop,ellipse,0.08,26,0.6539893270857737,0.0685053067759566,0.0673076923076923,0.7075906991958618,1.7280104160308838
fixed_geometry,17,initial_damped_loop,ellipse,0.08,27,0.5686176895905934,0.06598867244849539,0.07476635514018691,0.13614338636398315,1.6634390354156494
fixed_geometry,17,initial_damped_loop,ellipse,0.08,28,0.716428906302324,0.13150476551094725,0.07092198581560284,0.22124260663986206,1.4013818502426147
fixed_geometry,17,initial_damped_loop,ellipse,0.08,29,0.9411057692307692,0.707469483853742,0.408,0.09501386433839798,1.4497319459915161
fixed_geometry,17,initial_damped_loop,ellipse,0.08,30,0.6826596729404505,0.17461630839324474,0.13333333333333333,0.057762261480093,1.1847796440124512
fixed_geometry,17,initial_damped_loop,ellipse,0.08,31,0.833130408598772,0.3355905663215317,0.1953125,0.05117269977927208,1.5894336700439453
fixed_geometry,17,initial_damped_loop,ellipse,0.08,32,0.7174244267185639,0.15153170539563524,0.08391608391608392,0.32455480098724365,1.3321789503097534
fixed_geometry,17,initial_damped_loop,ellipse,0.08,33,0.511400509592979,0.054263168142837465,0.05309734513274336,0.3291354179382324,1.5877609252929688
fixed_geometry,17,initial_damped_loop,ellipse,0.08,34,0.7303718044411271,0.1522810960565265,0.018633540372670808,0.1411072313785553,1.2710132598876953
fixed_geometry,17,initial_damped_loop,ellipse,0.08,35,0.9007621517346069,0.5706605312505669,0.32575757575757575,0.03341815993189812,1.5157434940338135
fixed_geometry,17,initial_damped_loop,ellipse,0.08,36,0.9279761904761905,0.6711354490147774,0.376,0.022038353607058525,1.510913610458374
fixed_geometry,17,initial_damped_loop,ellipse,0.08,37,0.7265548133188338,0.13861358095221185,0.02666666666666667,0.35653582215309143,1.3461599349975586
fixed_geometry,17,initial_damped_loop,ellipse,0.08,38,0.7184508650215157,0.2964932117499789,0.16964285714285715,0.09927086532115936,1.7466636896133423
fixed_geometry,17,initial_damped_loop,ellipse,0.08,39,0.6472222520193514,0.15672482615893452,0.08125,0.38859543204307556,1.2537672519683838
fixed_geometry,17,initial_damped_loop,ellipse,0.08,40,0.5503490759753593,0.053571054639822244,0.008264462809917356,0.09165731817483902,1.6075736284255981
fixed_geometry,17,initial_damped_loop,ellipse,0.08,41,0.711703431372549,0.14566709195480623,0.125,0.5682647228240967,1.466920256614685
fixed_geometry,17,initial_damped_loop,ellipse,0.08,42,0.8672805863559482,0.44368175281459976,0.2265625,0.14664973318576813,1.502936601638794
fixed_geometry,17,initial_damped_loop,ellipse,0.08,43,0.5941245068605315,0.05435172570893648,0.056074766355140186,0.14146491885185242,1.7234807014465332
fixed_geometry,17,initial_damped_loop,ellipse,0.08,44,0.7182305421780333,0.18677431362162483,0.16666666666666666,0.5128907561302185,1.3206453323364258
fixed_geometry,17,initial_damped_loop,ellipse,0.08,45,0.5888450834879406,0.05130137382968664,0.008695652173913044,0.5227795839309692,1.798163652420044
fixed_geometry,17,initial_damped_loop,ellipse,0.08,46,0.6357691897085513,0.05500116753691879,0.057692307692307696,0.2893824577331543,1.7738016843795776
fixed_geometry,17,initial_damped_loop,ellipse,0.08,47,0.7884114583333334,0.20825349458797635,0.10526315789473684,0.21941395103931427,1.3414585590362549
fixed_geometry,17,trained_tied_loop,ellipse,0.08,24,0.9991133143905044,0.987714092295751,0.684931506849315,0.007130449637770653,3.722517967224121
fixed_geometry,17,trained_tied_loop,ellipse,0.08,25,0.9999162742019885,0.9983159572991158,0.6805555555555556,0.003523241262882948,4.066986560821533
fixed_geometry,17,trained_tied_loop,ellipse,0.08,26,1.0,1.0,0.5416666666666666,0.02188442088663578,3.7424609661102295
fixed_geometry,17,trained_tied_loop,ellipse,0.08,27,1.0,1.0000000000000002,0.5972222222222222,0.04879239574074745,3.6228010654449463
fixed_geometry,17,trained_tied_loop,ellipse,0.08,28,0.9999464201995848,0.9993649354595784,0.9113924050632911,0.0034290263429284096,2.658172607421875
fixed_geometry,17,trained_tied_loop,ellipse,0.08,29,1.0,1.0,0.6923076923076923,0.006451595574617386,4.761750221252441
fixed_geometry,17,trained_tied_loop,ellipse,0.08,30,0.9993939260369374,0.9944735046538629,0.7346938775510204,0.011195617727935314,2.7056527137756348
fixed_geometry,17,trained_tied_loop,ellipse,0.08,31,1.0,1.0,0.8888888888888888,0.01219234336167574,2.7115304470062256
fixed_geometry,17,trained_tied_loop,ellipse,0.08,32,0.9997055170736079,0.9968356964805015,0.8674698795180723,0.01211199164390564,2.6039535999298096
fixed_geometry,17,trained_tied_loop,ellipse,0.08,33,1.0,1.0,0.6527777777777778,0.020585922524333,3.707253932952881
fixed_geometry,17,trained_tied_loop,ellipse,0.08,34,0.9996734465385333,0.9966379019137224,0.782608695652174,0.011503736488521099,2.930438995361328
fixed_geometry,17,trained_tied_loop,ellipse,0.08,35,0.9998629602690196,0.9987885251921849,0.6990291262135923,0.0021873111836612225,4.12368106842041
fixed_geometry,17,trained_tied_loop,ellipse,0.08,36,0.999978354978355,0.9998009900990099,0.72,0.008556606248021126,4.667755603790283
fixed_geometry,17,trained_tied_loop,ellipse,0.08,37,0.99974108021335,0.9971295607127848,0.8780487804878049,0.006447415798902512,2.6730775833129883
fixed_geometry,17,trained_tied_loop,ellipse,0.08,38,1.0,1.0,0.8194444444444444,0.011215201579034328,3.278109073638916
fixed_geometry,17,trained_tied_loop,ellipse,0.08,39,0.9946472437059524,0.9866932014947347,0.7128712871287128,0.0038966292049735785,2.632309675216675
fixed_geometry,17,trained_tied_loop,ellipse,0.08,40,1.0,1.0,0.6944444444444444,0.005387350916862488,4.069873809814453
fixed_geometry,17,trained_tied_loop,ellipse,0.08,41,0.9998249299719888,0.9977935023588634,0.9459459459459459,0.0007168278098106384,2.649503231048584
fixed_geometry,17,trained_tied_loop,ellipse,0.08,42,0.9999749420534987,0.9997295469912103,0.8470588235294118,0.009709562174975872,3.090500831604004
fixed_geometry,17,trained_tied_loop,ellipse,0.08,43,0.999975187951269,0.9994192799070848,0.5694444444444444,0.00672928849235177,4.043869495391846
fixed_geometry,17,trained_tied_loop,ellipse,0.08,44,0.9994821604266998,0.9945381177029049,0.8780487804878049,0.007097887806594372,2.52073073387146
fixed_geometry,17,trained_tied_loop,ellipse,0.08,45,0.9999536178107606,0.9990118577075099,0.6111111111111112,0.0034538833424448967,3.609950065612793
fixed_geometry,17,trained_tied_loop,ellipse,0.08,46,0.9999466211166863,0.9986842105263158,0.5277777777777778,0.01226767897605896,3.7380902767181396
fixed_geometry,17,trained_tied_loop,ellipse,0.08,47,0.9995510057471264,0.9957792416526916,0.75,0.010050198063254356,3.2310383319854736
fixed_geometry,17,standard_cg,ellipse,0.08,24,0.998750579368438,0.9756129915456404,0.7083333333333334,0.009409399703145027,1.480667233467102
fixed_geometry,17,standard_cg,ellipse,0.08,25,0.999832548403977,0.9968688586545729,0.6805555555555556,0.00510873319581151,0.9537242650985718
fixed_geometry,17,standard_cg,ellipse,0.08,26,0.9998698425094363,0.9967239915398304,0.5416666666666666,0.0035841420758515596,0.5604130625724792
fixed_geometry,17,standard_cg,ellipse,0.08,27,0.9999288813028945,0.9984833164812942,0.5972222222222222,0.0038719712756574154,0.6772345304489136
fixed_geometry,17,standard_cg,ellipse,0.08,28,0.9989551938919027,0.9881870057821598,0.8414634146341463,0.0018171841511502862,3.155261993408203
fixed_geometry,17,standard_cg,ellipse,0.08,29,0.9991638795986623,0.9932596521204982,0.6923076923076923,0.0040550814010202885,5.48257303237915
fixed_geometry,17,standard_cg,ellipse,0.08,30,0.9946334905452462,0.9606733196457944,0.7171717171717171,0.002751776482909918,3.179147243499756
fixed_geometry,17,standard_cg,ellipse,0.08,31,0.9999476323265648,0.9994190268700073,0.8888888888888888,0.008567409589886665,3.8614683151245117
fixed_geometry,17,standard_cg,ellipse,0.08,32,0.9969655454976122,0.9713177980043259,0.7816091954022989,0.0026026491541415453,2.9537723064422607
fixed_geometry,17,standard_cg,ellipse,0.08,33,0.9998693351336049,0.9973396556449653,0.6527777777777778,0.008002420887351036,1.0039162635803223
fixed_geometry,17,standard_cg,ellipse,0.08,34,0.9974225601791379,0.9803440272132168,0.782608695652174,0.0045513552613556385,3.704833745956421
fixed_geometry,17,standard_cg,ellipse,0.08,35,0.9969007937762879,0.9803479634238057,0.6990291262135923,0.0036959280259907246,5.237692832946777
fixed_geometry,17,standard_cg,ellipse,0.08,36,0.9988852813852813,0.9916755239848163,0.72,0.004416607785969973,6.181976795196533
fixed_geometry,17,standard_cg,ellipse,0.08,37,0.9982005074827819,0.9793584682192704,0.7701149425287356,0.004817468114197254,3.2626430988311768
fixed_geometry,17,standard_cg,ellipse,0.08,38,0.9991744972336876,0.986430538634423,0.8194444444444444,0.01007377915084362,1.663844108581543
fixed_geometry,17,standard_cg,ellipse,0.08,39,0.9931132874934296,0.9550792536158516,0.696078431372549,0.002144950907677412,2.41819429397583
fixed_geometry,17,standard_cg,ellipse,0.08,40,0.9995687885010267,0.9910141914419359,0.6944444444444444,0.005368209909647703,0.9356744885444641
fixed_geometry,17,standard_cg,ellipse,0.08,41,0.9985119047619048,0.9797317852945175,0.8461538461538461,0.01065667625516653,2.4718213081359863
fixed_geometry,17,standard_cg,ellipse,0.08,42,0.9993234354444653,0.9935496791249196,0.8470588235294118,0.0037982934154570103,4.008569717407227
fixed_geometry,17,standard_cg,ellipse,0.08,43,0.9996774433664988,0.9923809056863058,0.5694444444444444,0.007658729329705238,0.6415926218032837
fixed_geometry,17,standard_cg,ellipse,0.08,44,0.995999689296256,0.9617738975054978,0.75,0.0009482104214839637,2.9074084758758545
fixed_geometry,17,standard_cg,ellipse,0.08,45,0.999025974025974,0.9785891458766038,0.6111111111111112,0.010593809187412262,0.9237918257713318
fixed_geometry,17,standard_cg,ellipse,0.08,46,0.9998131739084019,0.9954329691171795,0.5277777777777778,0.004679026082158089,0.553695797920227
fixed_geometry,17,standard_cg,ellipse,0.08,47,0.99859689295977,0.9863080698391885,0.75,0.005692587234079838,4.22213077545166
fixed_geometry,17,exact_tikhonov,ellipse,0.08,24,0.9988714910424602,0.9779809342873439,0.7083333333333334,0.007675542961806059,2.2956382963457145e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,25,0.999832548403977,0.9969098750611356,0.6805555555555556,0.006675847340375185,2.457708069414366e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,26,0.9998438110113237,0.9960117408275796,0.5416666666666666,0.005218686535954475,2.6189307391177863e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,27,0.9999288813028945,0.9984833164812942,0.5972222222222222,0.007486110087484121,2.7831718398374505e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,28,0.9995981514968856,0.9953260210991428,0.8875,0.006340590305626392,1.9931068891310133e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,29,0.9999163879598663,0.9992783878683311,0.6923076923076923,0.006451595574617386,1.636149136174936e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,30,0.9974985674615419,0.9789020853007984,0.7346938775510204,0.004010963719338179,1.733557292027399e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,31,0.9999476323265648,0.9994190268700073,0.8888888888888888,0.011034533381462097,1.8986009308719076e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,32,0.9984507637350678,0.9834607212749541,0.8235294117647058,0.003946840763092041,1.8084812836605124e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,33,0.9998475576558723,0.9968668424061946,0.6527777777777778,0.0063164448365569115,2.3604501620866358e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,34,0.9988570628848665,0.989102890998588,0.782608695652174,0.0006713811890222132,1.8345088392379694e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,35,0.9994729241116136,0.9954946320391174,0.6990291262135923,0.00826828833669424,1.5654195522074588e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,36,0.9998593073593074,0.9987203916102524,0.72,0.002433065790683031,1.8048789570457302e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,37,0.9984723732587645,0.9831078273743725,0.8117647058823529,0.005160421598702669,1.8272157831233926e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,38,0.9994203916747167,0.990749119021262,0.8194444444444444,0.008201267570257187,2.1317287973943166e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,39,0.9965995516127995,0.9728398178674444,0.7128712871287128,0.0042822943069040775,1.6022819181671366e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,40,0.9995893223819302,0.9916391516175174,0.6944444444444444,0.011337041854858398,2.5165219994960353e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,41,0.9988036881419234,0.9845196790008308,0.8461538461538461,0.0059112743474543095,2.0041992684127763e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,42,0.9997494205349872,0.997287770101472,0.8470588235294118,0.005123084411025047,1.7908827430801466e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,43,0.9996774433664988,0.9923809056863058,0.5694444444444444,0.007658729329705238,2.6414541935082525e-05
fixed_geometry,17,exact_tikhonov,ellipse,0.08,44,0.9979286417067993,0.9788579133413217,0.8117647058823529,0.007477114908397198,1.8016327885561623e-05
