architecture,affine_depth,width,rank_ratio,grid_size,target_kind,powerlaw_alpha,powerlaw_max_frequency,optimizer,learning_rate,steps,record_every,seed,bias_scale,tag,rank,spectral_backend,spectral_cuda_driver,spectral_relative_floor,stable,elapsed_seconds,final_loss,final_parameter_displacement,final_feature_displacement,t50_1,final_relative_error_1,t50_4,final_relative_error_4,t50_8,final_relative_error_8,t50_16,final_relative_error_16,t50_2,final_relative_error_2,t50_3,final_relative_error_3,t50_5,final_relative_error_5,t50_6,final_relative_error_6,t50_7,final_relative_error_7,t50_9,final_relative_error_9,t50_10,final_relative_error_10,t50_11,final_relative_error_11,t50_12,final_relative_error_12,t50_13,final_relative_error_13,t50_14,final_relative_error_14,t50_15,final_relative_error_15,t50_17,final_relative_error_17,t50_18,final_relative_error_18,t50_19,final_relative_error_19,t50_20,final_relative_error_20,t50_21,final_relative_error_21,t50_22,final_relative_error_22,t50_23,final_relative_error_23,t50_24,final_relative_error_24
fc,5,128,0.25,128,hierarchy,1.25,24,muon_p0,0.01,2500,25,6,0.1,hierarchy_fc_d5_muon_p0_s6,128,direct_torch_svd,gesvd,1e-07,True,61.26180746103637,0.0009789750911295414,2.8316798210144043,19.815282821655273,50.0,0.006279408931732178,100.0,0.01080408463111287,150.0,0.01409938600328231,350.0,0.06774818897247312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,muon_p0,0.01,2500,25,7,0.1,hierarchy_fc_d5_muon_p0_s7,128,direct_torch_svd,gesvd,1e-07,True,62.413067757035606,0.001166939502581954,2.7975993156433105,18.670289993286133,50.0,0.0051735639572143555,100.0,0.009876911456768295,175.0,0.015502267413669186,325.0,0.053378999233245815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,muon_p1_3,0.01,2500,25,0,0.1,hierarchy_fc_d5_muon_p1_3_s0,128,direct_torch_svd,gesvd,1e-07,True,61.70071830996312,0.0031759324483573437,1.222436547279358,11.212037086486816,25.0,0.04843544960021973,50.0,0.03392866941598742,200.0,0.005763411521911596,725.0,0.05694921811421709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,muon_p1_3,0.01,2500,25,1,0.1,hierarchy_fc_d5_muon_p1_3_s1,128,direct_torch_svd,gesvd,1e-07,True,61.728937608073466,0.003605542005971074,1.3046681880950928,11.623940467834473,25.0,0.048141539096832275,50.0,0.02866895382220932,175.0,0.025384783744812036,750.0,0.07980481783548987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,muon_p1_3,0.01,2500,25,2,0.1,hierarchy_fc_d5_muon_p1_3_s2,128,direct_torch_svd,gesvd,1e-07,True,61.712837080005556,0.0035775648429989815,1.2263909578323364,11.781497955322266,25.0,0.0011883974075317383,50.0,0.011761426925659145,150.0,0.000211437543233211,675.0,0.09046957890192664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,muon_p1_3,0.01,2500,25,3,0.1,hierarchy_fc_d5_muon_p1_3_s3,128,direct_torch_svd,gesvd,1e-07,True,62.950689849909395,0.0031322482973337173,1.277493953704834,13.302352905273438,25.0,0.011003494262695312,50.0,0.028344722894521824,125.0,0.005775915251837861,625.0,0.07935827970504758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,muon_p1_3,0.01,2500,25,4,0.1,hierarchy_fc_d5_muon_p1_3_s4,128,direct_torch_svd,gesvd,1e-07,True,61.389164934982546,0.0037241531535983086,1.2445707321166992,9.57463550567627,25.0,0.021490752696990967,50.0,0.0244394082289476,175.0,0.009451998604668535,700.0,0.08451934655507402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,muon_p1_3,0.01,2500,25,5,0.1,hierarchy_fc_d5_muon_p1_3_s5,128,direct_torch_svd,gesvd,1e-07,True,61.216502728057094,0.003328601596876979,1.271371841430664,10.782941818237305,25.0,0.0321124792098999,50.0,0.0503489971160889,175.0,0.008530722724066816,700.0,0.07787869373957312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,muon_p1_3,0.01,2500,25,6,0.1,hierarchy_fc_d5_muon_p1_3_s6,128,direct_torch_svd,gesvd,1e-07,True,65.81738771998789,0.0033232111018151045,1.2613189220428467,11.75943660736084,25.0,0.012979865074157715,50.0,0.005281191605788045,200.0,0.017957846323649114,750.0,0.06385848919550574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,muon_p1_3,0.01,2500,25,7,0.1,hierarchy_fc_d5_muon_p1_3_s7,128,direct_torch_svd,gesvd,1e-07,True,66.18598461803049,0.0035938250366598368,1.2496813535690308,13.33182430267334,25.0,0.002000570297241211,50.0,0.01230988135704624,175.0,0.006571981641981312,625.0,0.09310440222422278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,muon_p2_3,0.01,2500,25,0,0.1,hierarchy_fc_d5_muon_p2_3_s0,128,direct_torch_svd,gesvd,1e-07,True,94.8905660310993,0.00704145897179842,0.7112376689910889,10.712555885314941,25.0,0.0009777545928955078,75.0,0.01511753522432764,300.0,0.003415452109442792,1475.0,0.23644746343294776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,muon_p2_3,0.01,2500,25,1,0.1,hierarchy_fc_d5_muon_p2_3_s1,128,direct_torch_svd,gesvd,1e-07,True,100.11535273701884,0.008891182020306587,0.6881629228591919,10.412508964538574,25.0,0.003773510456085205,75.0,0.023056947267972538,325.0,0.01616295178731285,1700.0,0.29716189702351886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,muon_p2_3,0.01,2500,25,2,0.1,hierarchy_fc_d5_muon_p2_3_s2,128,direct_torch_svd,gesvd,1e-07,True,99.91527549503371,0.007499955594539642,0.7192826271057129,10.191323280334473,25.0,0.012962698936462402,75.0,0.007289244578434837,275.0,0.006769670380486358,1475.0,0.28001632293065387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,muon_p2_3,0.01,2500,25,3,0.1,hierarchy_fc_d5_muon_p2_3_s3,128,direct_torch_svd,gesvd,1e-07,True,94.24114673398435,0.00659716734662652,0.7091025710105896,10.925385475158691,25.0,0.003632783889770508,50.0,0.022545447716346187,200.0,0.014570262697007896,1250.0,0.2110176881154378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,muon_p2_3,0.01,2500,25,4,0.1,hierarchy_fc_d5_muon_p2_3_s4,128,direct_torch_svd,gesvd,1e-07,True,61.87988594197668,0.007396339904516935,0.697654664516449,8.991929054260254,25.0,0.005469083786010742,75.0,0.009962375347430856,300.0,0.00421433978610571,1575.0,0.25580739974975586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,muon_p2_3,0.01,2500,25,5,0.1,hierarchy_fc_d5_muon_p2_3_s5,128,direct_torch_svd,gesvd,1e-07,True,89.06106760306284,0.007546206004917622,0.669951319694519,10.589783668518066,25.0,0.0032318830490112305,75.0,0.00519473736102761,275.0,0.0010572936799790877,1425.0,0.25192420681317645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,muon_p2_3,0.01,2500,25,6,0.1,hierarchy_fc_d5_muon_p2_3_s6,128,direct_torch_svd,gesvd,1e-07,True,106.1937009789981,0.008086242713034153,0.7010878920555115,10.483123779296875,25.0,0.008399486541748047,75.0,0.01717591285705563,325.0,0.008521238962809268,1675.0,0.2785010735193888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,muon_p2_3,0.01,2500,25,7,0.1,hierarchy_fc_d5_muon_p2_3_s7,128,direct_torch_svd,gesvd,1e-07,True,106.41834814299364,0.006717689335346222,0.7200202941894531,12.324732780456543,25.0,0.004621267318725586,75.0,0.018266567817101145,250.0,0.010037793053521026,1350.0,0.20873492956161496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,0,0.1,hierarchy_fc_d5_mup_gd_s0,128,,,,True,19.380760731059127,0.015529431402683258,0.2923073470592499,5.561348915100098,25.0,0.015356183052062988,200.0,0.004762906294602649,500.0,0.1528064012527466,,0.5126912991205851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,1,0.1,hierarchy_fc_d5_mup_gd_s1,128,,,,True,18.8419083369663,0.01748294197022915,0.28134122490882874,5.847651481628418,25.0,0.002954244613647461,200.0,0.054783967825082595,475.0,0.1730140315161811,,0.5801212886969248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,2,0.1,hierarchy_fc_d5_mup_gd_s2,128,,,,True,18.755101335933432,0.026860270649194717,0.28742656111717224,5.747642517089844,25.0,0.019320368766784668,225.0,0.06780822460467995,475.0,0.11381880442301434,,0.5516514281431834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,3,0.1,hierarchy_fc_d5_mup_gd_s3,128,,,,True,19.18260730896145,0.013511443510651588,0.30068057775497437,5.789157390594482,25.0,0.021207332611083984,225.0,0.02026609274057238,500.0,0.11645922395918107,2500.0,0.4981750349203745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,4,0.1,hierarchy_fc_d5_mup_gd_s4,128,,,,True,19.263661428936757,0.01724560186266899,0.2897423505783081,5.2654876708984375,25.0,0.015460729598999023,225.0,0.03146441166217514,500.0,0.15398240089416507,,0.5009046792984009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,5,0.1,hierarchy_fc_d5_mup_gd_s5,128,,,,True,19.297495357925072,0.016347043216228485,0.27758488059043884,5.137856960296631,25.0,0.017949581146240234,225.0,0.022889522405771075,450.0,0.17594234148661297,,0.5473042130470276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,6,0.1,hierarchy_fc_d5_mup_gd_s6,128,,,,True,19.633293531951495,0.013997470960021019,0.29986605048179626,6.3278045654296875,25.0,0.017955780029296875,200.0,0.0022876629462609266,525.0,0.1324599583943685,,0.5175189276536306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,5,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,7,0.1,hierarchy_fc_d5_mup_gd_s7,128,,,,True,19.29615454003215,0.01398542895913124,0.2862645387649536,5.332810878753662,25.0,0.0046950578689575195,225.0,0.006602874168982838,500.0,0.15942099359300405,,0.5214292407035828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,7,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,0,0.1,hierarchy_fc_d7_mup_gd_s0,128,,,,True,26.33169328304939,0.006947149522602558,0.23520982265472412,11.107749938964844,25.0,0.01961207389831543,200.0,0.01439740107609679,425.0,0.03836886088053388,1750.0,0.3139898280302683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,7,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,1,0.1,hierarchy_fc_d7_mup_gd_s1,128,,,,True,26.46275600499939,0.007231703959405422,0.23487386107444763,11.080924034118652,25.0,0.013451337814331055,175.0,0.03468619860135588,400.0,0.03483092784881594,1975.0,0.3309735755125681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,7,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,2,0.1,hierarchy_fc_d7_mup_gd_s2,128,,,,True,26.37962099001743,0.02014559507369995,0.2305820733308792,10.510910987854004,25.0,0.00833439826965332,225.0,0.023754046513484107,400.0,0.049477444754706515,2200.0,0.42197903990745544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,7,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,3,0.1,hierarchy_fc_d7_mup_gd_s3,128,,,,True,26.242000904050656,0.006290743593126535,0.24340052902698517,11.81335163116455,25.0,0.08083605766296387,200.0,0.12722039222717282,425.0,0.05398600631290014,1775.0,0.20371929804484046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,7,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,4,0.1,hierarchy_fc_d7_mup_gd_s4,128,,,,True,26.158410175004974,0.01499120518565178,0.22439581155776978,10.641389846801758,25.0,0.04110908508300781,225.0,0.016073483687180774,400.0,0.09024371041191952,2100.0,0.4379069407780965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,7,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,5,0.1,hierarchy_fc_d7_mup_gd_s5,128,,,,True,26.472508881008253,0.015459898859262466,0.2400309294462204,10.832781791687012,25.0,0.0229111909866333,250.0,0.00879768224862909,425.0,0.07227582401699492,1650.0,0.2884814739227295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,7,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,6,0.1,hierarchy_fc_d7_mup_gd_s6,128,,,,True,26.633384224027395,0.020904280245304108,0.2294660210609436,10.994062423706055,25.0,0.02170729637145996,175.0,0.05096219136164742,400.0,0.12274910344017878,2350.0,0.44494307041168213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,7,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,7,0.1,hierarchy_fc_d7_mup_gd_s7,128,,,,True,26.28078940801788,0.012065722607076168,0.23414750397205353,9.151228904724121,25.0,0.018323063850402832,200.0,0.0347543129554162,425.0,0.07492147551642526,1975.0,0.34004028638203937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmnn,3,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,0,0.1,hierarchy_mmnn_d3_mup_gd_s0,32,,,,True,13.764492042013444,0.020489847287535667,0.640326201915741,6.661120891571045,25.0,0.03968095779418945,250.0,0.03164892930250898,650.0,0.18277415964338517,,0.627721110979716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmnn,3,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,1,0.1,hierarchy_mmnn_d3_mup_gd_s1,32,,,,True,13.675347863929346,0.023136433213949203,0.645939290523529,5.272770404815674,25.0,0.008741497993469238,225.0,0.06300775821392349,575.0,0.18081230587429473,,0.6276873846848806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmnn,3,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,2,0.1,hierarchy_mmnn_d3_mup_gd_s2,32,,,,True,13.870937419938855,0.020995425060391426,0.6660333871841431,4.818908214569092,25.0,0.026267528533935547,250.0,0.031962816531841534,675.0,0.20354174243079293,,0.6318359424670538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmnn,3,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,3,0.1,hierarchy_mmnn_d3_mup_gd_s3,32,,,,True,13.90069488401059,0.023005975410342216,0.6573161482810974,4.654209136962891,25.0,0.07616794109344482,250.0,0.0004492906423715103,525.0,0.18569538328382706,,0.6477490415175756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmnn,3,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,4,0.1,hierarchy_mmnn_d3_mup_gd_s4,32,,,,True,13.674155128072016,0.028984183445572853,0.6319282650947571,5.43463659286499,25.0,0.01716315746307373,250.0,0.028930499003483663,500.0,0.21736346350775826,,0.6579625954230627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmnn,3,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,5,0.1,hierarchy_mmnn_d3_mup_gd_s5,32,,,,True,13.960197997977957,0.02971060387790203,0.6730449795722961,5.190324783325195,25.0,0.02317047119140625,200.0,0.05169718082134537,750.0,0.16709469424353707,,0.6364284555117289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmnn,3,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,6,0.1,hierarchy_mmnn_d3_mup_gd_s6,32,,,,True,14.33078212395776,0.025128262117505074,0.6641414165496826,6.006044864654541,25.0,0.012066006660461426,225.0,0.04072625820453347,625.0,0.2034456464979384,,0.6577225128809611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmnn,3,128,0.25,128,hierarchy,1.25,24,mup_gd,0.3,2500,25,7,0.1,hierarchy_mmnn_d3_mup_gd_s7,32,,,,True,14.32130158005748,0.03103356808423996,0.6282414197921753,5.234948635101318,25.0,0.03266501426696777,200.0,0.03304991355309116,625.0,0.2093239227930705,,0.66811403632164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmnn,5,128,0.25,128,hierarchy,1.25,24,muon_p0,0.003,2500,25,0,0.1,hierarchy_mmnn_d5_muon_p0_s0,32,direct_torch_svd,gesvd,1e-07,True,90.26830873603467,0.0007765656337141991,0.9839663505554199,18.82625389099121,75.0,0.004555463790893555,125.0,0.01400850369380074,225.0,0.006714238060845245,475.0,0.023200770219167038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmnn,5,128,0.25,128,hierarchy,1.25,24,muon_p0,0.003,2500,25,1,0.1,hierarchy_mmnn_d5_muon_p0_s1,32,direct_torch_svd,gesvd,1e-07,True,90.91321219794918,0.0006946036010049284,1.0039759874343872,17.22408676147461,75.0,0.0025089383125305176,150.0,0.0010821085709791574,225.0,0.0025939676496717417,475.0,0.014457861582438114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmnn,5,128,0.25,128,hierarchy,1.25,24,muon_p0,0.003,2500,25,2,0.1,hierarchy_mmnn_d5_muon_p0_s2,32,direct_torch_svd,gesvd,1e-07,True,89.62012793798931,0.0006337950471788645,0.9477024674415588,21.186525344848633,75.0,0.0009725093841552734,150.0,0.0005074280958908913,225.0,0.01044727696312796,450.0,0.018741548061370815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmnn,5,128,0.25,128,hierarchy,1.25,24,muon_p0,0.003,2500,25,3,0.1,hierarchy_mmnn_d5_muon_p0_s3,32,direct_torch_svd,gesvd,1e-07,True,89.56982359394897,0.0007935445755720139,1.0254292488098145,20.76065444946289,75.0,0.0027559995651245117,150.0,0.004901115710918685,250.0,0.007091787126329235,525.0,0.018614292144775356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmnn,5,128,0.25,128,hierarchy,1.25,24,muon_p0,0.003,2500,25,4,0.1,hierarchy_mmnn_d5_muon_p0_s4,32,direct_torch_svd,gesvd,1e-07,True,90.2417045669863,0.0006029627984389663,0.9517155289649963,18.582239151000977,75.0,0.003494858741760254,125.0,0.0074298015007606254,200.0,0.005132065878974042,425.0,0.016317029794057174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmnn,5,128,0.25,128,hierarchy,1.25,24,muon_p0,0.003,2500,25,5,0.1,hierarchy_mmnn_d5_muon_p0_s5,32,direct_torch_svd,gesvd,1e-07,True,89.96064533002209,0.0006968448869884014,0.997717022895813,22.20380210876465,75.0,0.004563093185424805,150.0,0.0014516390286959475,225.0,0.0014180342356363686,475.0,0.01987006266911821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
