tag,d,K,m,R,M,z_mse_exact,z_mse_primal_jacobi,z_mse_dual_diag,u_mse_exact,u_rel_exact,u_mse_primal_jacobi,u_rel_primal_jacobi,u_mse_dual_diag,u_rel_dual_diag,A_rel_exact,A_rel_primal_jacobi,A_rel_dual_diag
oracle_before,32,8,16,32,512,2.9621174402194583e-09,4.257854513411985e-09,6.320826528849466e-09,2.373690966006592e-10,2.5965762688429095e-05,2.944577914831825e-10,2.859486994566396e-05,4.682149112866796e-10,3.6433946661418304e-05,1.820375291572418e-05,2.083939762087539e-05,2.6439061912242323e-05
