model,seed,scenario,category,task,threshold,balanced_brier,balanced_nll,balanced_ece,uncertainty_error_auc,credible_confident_fraction,credible_selective_accuracy,mean_score_std
exact,17,wavenumber 12,OOD frequency,39,-1.590419054031372,0.038209911435842514,0.12801770865917206,0.09447367489337921,0.9934512115258677,0.9560546875,1.0,0.05339417606592178
exact,17,wavenumber 12,OOD frequency,40,-1.590419054031372,0.038455672562122345,0.14143410325050354,0.07688046991825104,0.9897939156035328,0.9619140625,0.9989848136901855,0.05214305967092514
exact,17,wavenumber 12,OOD frequency,41,-1.590419054031372,0.03419558331370354,0.11891952902078629,0.09133657813072205,0.998233562315996,0.95703125,0.9999999403953552,0.05433908849954605
exact,17,wavenumber 12,OOD frequency,42,-1.590419054031372,0.038203705102205276,0.1271810233592987,0.0861237570643425,0.9899901864573111,0.94921875,0.9999999403953552,0.05244731530547142
exact,17,wavenumber 12,OOD frequency,43,-1.590419054031372,0.04573870822787285,0.1467367261648178,0.10268381983041763,0.9897883858267716,0.9541015625,1.0,0.0537109300494194
exact,17,wavenumber 12,OOD frequency,44,-1.590419054031372,0.026566701009869576,0.10038431733846664,0.07883583754301071,0.9988223748773306,0.9599609375,1.0,0.0538402795791626
exact,17,wavenumber 12,OOD frequency,45,-1.590419054031372,0.03295851871371269,0.11328469216823578,0.08248890191316605,0.9960629921259843,0.9501953125,1.0,0.053479548543691635
exact,17,wavenumber 12,OOD frequency,46,-1.590419054031372,0.044602975249290466,0.13788476586341858,0.0908585861325264,0.9896653543307086,0.953125,0.9999999403953552,0.05227842554450035
exact,17,wavenumber 12,OOD frequency,47,-1.590419054031372,0.03884812816977501,0.12800279259681702,0.09376347810029984,0.9944335297969875,0.9609375,0.9999999403953552,0.05384866148233414
foundation,17,wavenumber 12,OOD frequency,48,-1.5919537544250488,0.050939276814460754,0.16069966554641724,0.10601440072059631,0.9943786982248521,0.95703125,0.9999999403953552,0.054450131952762604
foundation,17,wavenumber 12,OOD frequency,49,-1.5919537544250488,0.030590685084462166,0.10928121954202652,0.08281584829092026,0.991756624141315,0.9501953125,1.0,0.052823252975940704
foundation,17,wavenumber 12,OOD frequency,50,-1.5919537544250488,0.04137676954269409,0.13526363670825958,0.09304895997047424,0.9916502946954813,0.958984375,1.0,0.05285406857728958
foundation,17,wavenumber 12,OOD frequency,51,-1.5919537544250488,0.031386859714984894,0.11478730291128159,0.0779411792755127,0.9875938622265753,0.962890625,1.0,0.05339212715625763
foundation,17,wavenumber 12,OOD frequency,52,-1.5919537544250488,0.019421450793743134,0.08239211142063141,0.06789366155862808,0.999673522690173,0.9599609375,1.0,0.05382939428091049
foundation,17,wavenumber 12,OOD frequency,53,-1.5919537544250488,0.03470168262720108,0.11793279647827148,0.08662262558937073,0.9981990831696136,0.966796875,1.0,0.05416512116789818
foundation,17,wavenumber 12,OOD frequency,54,-1.5919537544250488,0.02506248466670513,0.09836270660161972,0.07958275079727173,0.9980449657869013,0.9677734375,1.0,0.054872576147317886
foundation,17,wavenumber 12,OOD frequency,55,-1.5919537544250488,0.021088792011141777,0.08871753513813019,0.07225970923900604,0.9882468168462292,0.95703125,0.9999999403953552,0.054255735129117966
foundation,17,wavenumber 12,OOD frequency,56,-1.5919537544250488,0.03043193370103836,0.11394140124320984,0.09020518511533737,0.9988223748773306,0.95703125,0.9999999403953552,0.053927674889564514
foundation,17,wavenumber 12,OOD frequency,57,-1.5919537544250488,0.03138286620378494,0.11097058653831482,0.0860576182603836,0.9966633954857703,0.9521484375,0.9999999403953552,0.053465552628040314
foundation,17,wavenumber 12,OOD frequency,58,-1.5919537544250488,0.0412866547703743,0.1374470740556717,0.0903412252664566,0.9901864573110892,0.9541015625,1.0,0.05397481471300125
foundation,17,wavenumber 12,OOD frequency,59,-1.5919537544250488,0.0375678725540638,0.1267397403717041,0.08759759366512299,0.991421568627451,0.958984375,1.0,0.0530637763440609
foundation,17,wavenumber 12,OOD frequency,60,-1.5919537544250488,0.029665760695934296,0.10844352096319199,0.08180076628923416,0.9937969311132877,0.958984375,1.0,0.05478961765766144
foundation,17,wavenumber 12,OOD frequency,61,-1.5919537544250488,0.023886173963546753,0.0928315743803978,0.07419832050800323,0.990858635324845,0.9609375,0.9999999403953552,0.054715633392333984
foundation,17,wavenumber 12,OOD frequency,62,-1.5919537544250488,0.030817991122603416,0.1119270846247673,0.08237909525632858,0.9933823529411765,0.970703125,0.9999999403953552,0.054119646549224854
foundation,17,wavenumber 12,OOD frequency,63,-1.5919537544250488,0.03298714756965637,0.11098804324865341,0.08287879079580307,0.9949246889325475,0.9638671875,1.0,0.05266639590263367
exact,17,wavenumber 12,OOD frequency,48,-1.590419054031372,0.05013333261013031,0.15854816138744354,0.10527096688747406,0.9943786982248521,0.9580078125,0.9999999403953552,0.05461610108613968
exact,17,wavenumber 12,OOD frequency,49,-1.590419054031372,0.029252659529447556,0.10591599345207214,0.08007407188415527,0.9937786509495744,0.94921875,0.9999999403953552,0.0530921034514904
exact,17,wavenumber 12,OOD frequency,50,-1.590419054031372,0.04040386527776718,0.13278880715370178,0.09159775078296661,0.9936788874841972,0.958984375,1.0,0.05308990925550461
exact,17,wavenumber 12,OOD frequency,51,-1.590419054031372,0.030991436913609505,0.11335477977991104,0.07710639387369156,0.9879203395364022,0.962890625,1.0,0.05361895635724068
exact,17,wavenumber 12,OOD frequency,52,-1.590419054031372,0.01900913566350937,0.08121762424707413,0.06704364717006683,0.9980430528375734,0.9599609375,1.0,0.0538802370429039
exact,17,wavenumber 12,OOD frequency,53,-1.590419054031372,0.03380352631211281,0.11615122109651566,0.0852203294634819,0.9968596663395486,0.9677734375,1.0,0.054263487458229065
exact,17,wavenumber 12,OOD frequency,54,-1.590419054031372,0.025076238438487053,0.09858942776918411,0.07967294007539749,0.9980449657869013,0.96875,1.0,0.05492228642106056
exact,17,wavenumber 12,OOD frequency,55,-1.590419054031372,0.020936649292707443,0.08839686959981918,0.07207663357257843,0.9882468168462292,0.95703125,0.9999999403953552,0.05442488193511963
exact,17,wavenumber 12,OOD frequency,56,-1.590419054031372,0.030303766950964928,0.1136452928185463,0.09001870453357697,0.9988223748773306,0.95703125,0.9999999403953552,0.054047662764787674
exact,17,wavenumber 12,OOD frequency,57,-1.590419054031372,0.029323626309633255,0.10609881579875946,0.08301352709531784,0.9934704538034607,0.953125,0.9999999403953552,0.05354331433773041
exact,17,wavenumber 12,OOD frequency,58,-1.590419054031372,0.04049945995211601,0.13489679992198944,0.08893870562314987,0.9897939156035328,0.9521484375,0.9999999403953552,0.05420897156000137
exact,17,wavenumber 12,OOD frequency,59,-1.590419054031372,0.0371716171503067,0.12565945088863373,0.08674143999814987,0.9909313725490196,0.9580078125,0.9999999403953552,0.05322740972042084
exact,17,wavenumber 12,OOD frequency,60,-1.590419054031372,0.02968773990869522,0.10855740308761597,0.08191733807325363,0.9941234084231146,0.958984375,1.0,0.05485158413648605
exact,17,wavenumber 12,OOD frequency,61,-1.590419054031372,0.022250652313232422,0.08881031721830368,0.0714917778968811,0.9908586353248449,0.9609375,0.9999999403953552,0.054884593933820724
exact,17,wavenumber 12,OOD frequency,62,-1.590419054031372,0.031095163896679878,0.11278387904167175,0.08294747024774551,0.990205680705191,0.970703125,0.9999999403953552,0.054193053394556046
exact,17,wavenumber 12,OOD frequency,63,-1.590419054031372,0.032379381358623505,0.10943718254566193,0.08180801570415497,0.9955795677799607,0.9638671875,1.0,0.05273514986038208
foundation,17,mirrored kites,lsmlab-inspired,0,-1.5919537544250488,0.011149474419653416,0.04575999826192856,0.029827795922756195,0.9775318578135479,0.9228515625,1.0,0.06732387095689774
foundation,17,mirrored kites,lsmlab-inspired,1,-1.5919537544250488,0.013199404813349247,0.05886822193861008,0.032121893018484116,0.9816836375867657,0.9228515625,0.9989418387413025,0.06784220039844513
foundation,17,mirrored kites,lsmlab-inspired,2,-1.5919537544250488,0.01487446017563343,0.058214932680130005,0.021061085164546967,0.977508785630613,0.9208984375,0.997879147529602,0.06696990132331848
foundation,17,mirrored kites,lsmlab-inspired,3,-1.5919537544250488,0.011158093810081482,0.052945710718631744,0.03694971650838852,0.9854465126855732,0.9267578125,0.9989461898803711,0.0662948414683342
foundation,17,mirrored kites,lsmlab-inspired,4,-1.5919537544250488,0.016371820122003555,0.06494268774986267,0.024714050814509392,0.977793216385877,0.916015625,0.9978678226470947,0.06613781303167343
foundation,17,mirrored kites,lsmlab-inspired,5,-1.5919537544250488,0.01151125505566597,0.052679188549518585,0.03445953503251076,0.9856350806451613,0.9287109375,0.9989483952522278,0.06712174415588379
foundation,17,mirrored kites,lsmlab-inspired,6,-1.5919537544250488,0.019420307129621506,0.07077378034591675,0.02906539849936962,0.9735518292682928,0.9208984375,0.9946978092193604,0.06647279858589172
foundation,17,mirrored kites,lsmlab-inspired,7,-1.5919537544250488,0.017235543578863144,0.06570909172296524,0.020192813128232956,0.9734727259796601,0.9111328125,0.996784508228302,0.06612414866685867
foundation,17,mirrored kites,lsmlab-inspired,8,-1.5919537544250488,0.018873803317546844,0.0722542405128479,0.02608264610171318,0.9720977645022876,0.912109375,0.9946466684341431,0.06530417501926422
foundation,17,mirrored kites,lsmlab-inspired,9,-1.5919537544250488,0.014261022210121155,0.06200572848320007,0.02677907608449459,0.9773721065345686,0.9228515625,0.9989418387413025,0.06686819344758987
foundation,17,mirrored kites,lsmlab-inspired,10,-1.5919537544250488,0.014620548114180565,0.05584566295146942,0.029114754870533943,0.976957542137828,0.9052734375,0.9978424906730652,0.06726522743701935
foundation,17,mirrored kites,lsmlab-inspired,11,-1.5919537544250488,0.01860102079808712,0.0725652351975441,0.02895498275756836,0.9733958089288037,0.912109375,0.9978586435317993,0.06693539023399353
foundation,17,mirrored kites,lsmlab-inspired,12,-1.5919537544250488,0.014896739274263382,0.057224519550800323,0.024744372814893723,0.979802992333077,0.916015625,0.9989339113235474,0.06662693619728088
foundation,17,mirrored kites,lsmlab-inspired,13,-1.5919537544250488,0.013878068886697292,0.05726597458124161,0.02711893618106842,0.9820642978003384,0.9111328125,0.9989281296730042,0.06756354123353958
foundation,17,mirrored kites,lsmlab-inspired,14,-1.5919537544250488,0.012641550041735172,0.05163991451263428,0.0230947807431221,0.9808985478998149,0.9287109375,0.9989483952522278,0.06819523870944977
foundation,17,mirrored kites,lsmlab-inspired,15,-1.5919537544250488,0.010475674644112587,0.0506112165749073,0.032614219933748245,0.9815014644673963,0.9287109375,0.9999999403953552,0.06653141975402832
exact,17,mirrored kites,lsmlab-inspired,0,-1.590419054031372,0.011029163375496864,0.045783475041389465,0.030121751129627228,0.9783702213279679,0.921875,1.0,0.06730452924966812
exact,17,mirrored kites,lsmlab-inspired,1,-1.590419054031372,0.013181070797145367,0.0592212900519371,0.03355002403259277,0.9822646240406079,0.923828125,0.9989429116249084,0.06785771995782852
exact,17,mirrored kites,lsmlab-inspired,2,-1.590419054031372,0.014795388095080853,0.05826994776725769,0.021355926990509033,0.9786021085513472,0.921875,0.9978813529014587,0.06696638464927673
exact,17,mirrored kites,lsmlab-inspired,3,-1.590419054031372,0.011102510616183281,0.05326909199357033,0.03748128563165665,0.9850771294433267,0.9267578125,0.9989461898803711,0.06627416610717773
exact,17,mirrored kites,lsmlab-inspired,4,-1.590419054031372,0.016302864998579025,0.06499951332807541,0.02516770362854004,0.9769563008130082,0.9140625,0.9978632926940918,0.06609134376049042
exact,17,mirrored kites,lsmlab-inspired,5,-1.590419054031372,0.01146282535046339,0.053014758974313736,0.03502529114484787,0.9846018906539323,0.9287109375,0.9989483952522278,0.06712223589420319
exact,17,mirrored kites,lsmlab-inspired,6,-1.590419054031372,0.019501470029354095,0.07114903628826141,0.02957822009921074,0.9735772357723578,0.9208984375,0.9946978092193604,0.06647978723049164
exact,17,mirrored kites,lsmlab-inspired,7,-1.590419054031372,0.01717889867722988,0.0658043622970581,0.02113175392150879,0.9725535835515469,0.9111328125,0.9978563189506531,0.06612032651901245
exact,17,mirrored kites,lsmlab-inspired,8,-1.590419054031372,0.018879467621445656,0.07238814979791641,0.02734261006116867,0.97221629566413,0.912109375,0.9946466684341431,0.06540270894765854
exact,17,mirrored kites,lsmlab-inspired,9,-1.590419054031372,0.014249888248741627,0.0623367503285408,0.02738618291914463,0.9780448276916489,0.9228515625,0.9989418387413025,0.06684403121471405
exact,17,mirrored kites,lsmlab-inspired,10,-1.590419054031372,0.014421914704144001,0.05559036135673523,0.02587660774588585,0.9784510347770429,0.90625,0.9978448152542114,0.06721930205821991
exact,17,mirrored kites,lsmlab-inspired,11,-1.590419054031372,0.01861044205725193,0.07282945513725281,0.029362495988607407,0.9739685018872837,0.9140625,0.9978632926940918,0.06693397462368011
exact,17,mirrored kites,lsmlab-inspired,12,-1.590419054031372,0.014809789136052132,0.057235926389694214,0.02590210735797882,0.9803736694538868,0.916015625,0.9989339113235474,0.0665823295712471
exact,17,mirrored kites,lsmlab-inspired,13,-1.590419054031372,0.013759599067270756,0.05731505900621414,0.027432523667812347,0.9828192112456071,0.9111328125,0.9989281296730042,0.06756474077701569
exact,17,mirrored kites,lsmlab-inspired,14,-1.590419054031372,0.012590641155838966,0.05180419236421585,0.023565880954265594,0.9801475519785379,0.9287109375,0.9989483952522278,0.06818041205406189
exact,17,mirrored kites,lsmlab-inspired,15,-1.590419054031372,0.010426480323076248,0.05096406862139702,0.03319463133811951,0.9806606606606606,0.9296875,1.0,0.06651845574378967
foundation,17,mirrored kites,lsmlab-inspired,16,-1.5919537544250488,0.015442980453372002,0.06226954609155655,0.03487800434231758,0.9829065528585401,0.896484375,1.0,0.06659284979104996
foundation,17,mirrored kites,lsmlab-inspired,17,-1.5919537544250488,0.011439830996096134,0.05154680460691452,0.029207738116383553,0.9890006706908114,0.935546875,1.0,0.06503047049045563
foundation,17,mirrored kites,lsmlab-inspired,18,-1.5919537544250488,0.009047339670360088,0.04283441603183746,0.02875560149550438,0.9855833333333335,0.94140625,1.0,0.06404576450586319
foundation,17,mirrored kites,lsmlab-inspired,19,-1.5919537544250488,0.01593024469912052,0.06406639516353607,0.023070763796567917,0.9783948081820422,0.9140625,0.9989316463470459,0.06810145080089569
foundation,17,mirrored kites,lsmlab-inspired,20,-1.5919537544250488,0.013053689152002335,0.05503880977630615,0.026678014546632767,0.9826664740719342,0.9228515625,1.0,0.0672498345375061
foundation,17,mirrored kites,lsmlab-inspired,21,-1.5919537544250488,0.016813162714242935,0.06267110258340836,0.026108160614967346,0.9738596959189117,0.904296875,0.997840166091919,0.06729365885257721
foundation,17,mirrored kites,lsmlab-inspired,22,-1.5919537544250488,0.014016436412930489,0.05876489728689194,0.02737516537308693,0.9827586206896552,0.921875,0.9978813529014587,0.06625359505414963
foundation,17,mirrored kites,lsmlab-inspired,23,-1.5919537544250488,0.01766355149447918,0.07260266691446304,0.029720570892095566,0.9695955775385511,0.9072265625,0.9967706799507141,0.06570658087730408
foundation,17,mirrored kites,lsmlab-inspired,24,-1.5919537544250488,0.018255554139614105,0.07115373760461807,0.02591181918978691,0.9692502014416691,0.890625,0.9989035129547119,0.06807383894920349
foundation,17,mirrored kites,lsmlab-inspired,25,-1.5919537544250488,0.01756604015827179,0.06883150339126587,0.02721242606639862,0.9772572980312286,0.9140625,0.9978632926940918,0.0666213184595108
foundation,17,mirrored kites,lsmlab-inspired,26,-1.5919537544250488,0.01783708482980728,0.06753911077976227,0.021882671862840652,0.9756963348504977,0.9140625,0.9946581721305847,0.06640756130218506
foundation,17,mirrored kites,lsmlab-inspired,27,-1.5919537544250488,0.01963888294994831,0.07197985798120499,0.025668282061815262,0.9719851576994434,0.9140625,0.9957265257835388,0.06617826968431473
foundation,17,mirrored kites,lsmlab-inspired,28,-1.5919537544250488,0.016827043145895004,0.06317035853862762,0.034272726625204086,0.9788165733084379,0.9091796875,0.9978517889976501,0.06751061230897903
foundation,17,mirrored kites,lsmlab-inspired,29,-1.5919537544250488,0.014167318120598793,0.05548517405986786,0.031316615641117096,0.9810751008720552,0.91796875,0.998936116695404,0.06715516746044159
foundation,17,mirrored kites,lsmlab-inspired,30,-1.5919537544250488,0.01487057190388441,0.0583844929933548,0.02951689437031746,0.9763844437978857,0.900390625,0.9978308081626892,0.06796973943710327
foundation,17,mirrored kites,lsmlab-inspired,31,-1.5919537544250488,0.016157938167452812,0.061717577278614044,0.02684679627418518,0.9743274582560297,0.91015625,0.995708167552948,0.06671195477247238
exact,17,mirrored kites,lsmlab-inspired,16,-1.590419054031372,0.015374286100268364,0.06244838982820511,0.035320792347192764,0.9822040631029394,0.896484375,1.0,0.06659211218357086
exact,17,mirrored kites,lsmlab-inspired,17,-1.590419054031372,0.011433547362685204,0.05192769318819046,0.02980199083685875,0.9881129786865361,0.935546875,1.0,0.06501622498035431
exact,17,mirrored kites,lsmlab-inspired,18,-1.590419054031372,0.008963831700384617,0.04306786507368088,0.0292087122797966,0.9863333333333334,0.939453125,1.0,0.06403927505016327
exact,17,mirrored kites,lsmlab-inspired,19,-1.590419054031372,0.01592274196445942,0.06431375443935394,0.023631032556295395,0.9777609086819614,0.9150390625,0.9989327192306519,0.06808149069547653
exact,17,mirrored kites,lsmlab-inspired,20,-1.590419054031372,0.01298307254910469,0.055239398032426834,0.027867265045642853,0.9835331503683375,0.9228515625,1.0,0.06724382936954498
exact,17,mirrored kites,lsmlab-inspired,21,-1.590419054031372,0.016695363447070122,0.06261776387691498,0.02723139524459839,0.9748377345069795,0.904296875,0.997840166091919,0.06730207800865173
exact,17,mirrored kites,lsmlab-inspired,22,-1.590419054031372,0.013970158994197845,0.05897753685712814,0.028713684529066086,0.9832657200811359,0.921875,0.9978813529014587,0.06626983731985092
exact,17,mirrored kites,lsmlab-inspired,23,-1.590419054031372,0.017653340473771095,0.07279796153306961,0.026974033564329147,0.9700077587042965,0.9072265625,0.9967706799507141,0.06568006426095963
exact,17,mirrored kites,lsmlab-inspired,24,-1.590419054031372,0.018168695271015167,0.07114030420780182,0.026315441355109215,0.968502711834267,0.8916015625,0.9989047646522522,0.06805938482284546
exact,17,mirrored kites,lsmlab-inspired,25,-1.590419054031372,0.017581941559910774,0.0691407173871994,0.02779974415898323,0.9777664630006788,0.9150390625,0.9978654980659485,0.06661000847816467
exact,17,mirrored kites,lsmlab-inspired,26,-1.590419054031372,0.017780527472496033,0.06748980283737183,0.021226409822702408,0.9764367690934037,0.9140625,0.9946581721305847,0.06643638759851456
exact,17,mirrored kites,lsmlab-inspired,27,-1.590419054031372,0.019591987133026123,0.0719890147447586,0.02587280422449112,0.9726576994434137,0.9140625,0.9957265257835388,0.06612439453601837
exact,17,mirrored kites,lsmlab-inspired,28,-1.590419054031372,0.01674574799835682,0.06317896395921707,0.034629277884960175,0.9796612429981328,0.908203125,0.9978494644165039,0.06751608103513718
exact,17,mirrored kites,lsmlab-inspired,29,-1.590419054031372,0.014089541509747505,0.05555431544780731,0.03316163271665573,0.9817779513210985,0.91796875,0.998936116695404,0.06712613999843597
exact,17,mirrored kites,lsmlab-inspired,30,-1.590419054031372,0.014772405847907066,0.05843836069107056,0.029860444366931915,0.9772330520803026,0.900390625,0.9978308081626892,0.06798352301120758
exact,17,mirrored kites,lsmlab-inspired,31,-1.590419054031372,0.016010738909244537,0.06154625862836838,0.026981797069311142,0.975278293135436,0.9130859375,0.9957219362258911,0.06672845035791397
foundation,17,mirrored kites,lsmlab-inspired,32,-1.5919537544250488,0.016003668308258057,0.06518304347991943,0.030758660286664963,0.975035793309905,0.900390625,1.0,0.06583471596240997
foundation,17,mirrored kites,lsmlab-inspired,33,-1.5919537544250488,0.01104358583688736,0.04943232238292694,0.03121967613697052,0.9879215974069657,0.92578125,0.9999999403953552,0.06633006036281586
foundation,17,mirrored kites,lsmlab-inspired,34,-1.5919537544250488,0.01662743277847767,0.0692351683974266,0.03075026348233223,0.9820543820970533,0.9033203125,1.0,0.06883831322193146
foundation,17,mirrored kites,lsmlab-inspired,35,-1.5919537544250488,0.015986498445272446,0.06424563378095627,0.02992210164666176,0.9760092928430886,0.9033203125,0.9989189505577087,0.06650887429714203
foundation,17,mirrored kites,lsmlab-inspired,36,-1.5919537544250488,0.01087189745157957,0.047928206622600555,0.03001520037651062,0.9836686787391012,0.9296875,0.9989496469497681,0.06585289537906647
foundation,17,mirrored kites,lsmlab-inspired,37,-1.5919537544250488,0.016652017831802368,0.0659479945898056,0.020570212975144386,0.975890761681246,0.9072265625,0.9989235401153564,0.06840832531452179
foundation,17,mirrored kites,lsmlab-inspired,38,-1.5919537544250488,0.015168190002441406,0.06368298083543777,0.03020753711462021,0.9781019789108767,0.9208984375,0.997879147529602,0.06569263339042664
foundation,17,mirrored kites,lsmlab-inspired,39,-1.5919537544250488,0.01956157386302948,0.0722929835319519,0.021587548777461052,0.9713347022587269,0.90625,0.9956896305084229,0.06555940210819244
foundation,17,mirrored kites,lsmlab-inspired,40,-1.5919537544250488,0.017981305718421936,0.07308005541563034,0.03304855525493622,0.9778452541610436,0.919921875,0.9989385008811951,0.06557230651378632
foundation,17,mirrored kites,lsmlab-inspired,41,-1.5919537544250488,0.01646452769637108,0.06292203813791275,0.03148607909679413,0.9749894548792892,0.916015625,0.9968017339706421,0.06773976981639862
foundation,17,mirrored kites,lsmlab-inspired,42,-1.5919537544250488,0.010252738371491432,0.04548744857311249,0.028071260079741478,0.9833978772231785,0.9248046875,1.0,0.06665761768817902
foundation,17,mirrored kites,lsmlab-inspired,43,-1.5919537544250488,0.009060991927981377,0.04323864355683327,0.025903627276420593,0.9845372019285062,0.9345703125,1.0,0.06724858283996582
foundation,17,mirrored kites,lsmlab-inspired,44,-1.5919537544250488,0.01513772550970316,0.06023154407739639,0.03017578460276127,0.9761291162306391,0.9189453125,0.9989373087882996,0.06895945966243744
foundation,17,mirrored kites,lsmlab-inspired,45,-1.5919537544250488,0.013720017857849598,0.05898531526327133,0.02493208833038807,0.9817131301458906,0.923828125,1.0,0.06521876156330109
foundation,17,mirrored kites,lsmlab-inspired,46,-1.5919537544250488,0.01859423704445362,0.06897322833538055,0.018321387469768524,0.9736682365253795,0.90234375,0.9967532753944397,0.06602649390697479
foundation,17,mirrored kites,lsmlab-inspired,47,-1.5919537544250488,0.013910125009715557,0.05804291367530823,0.027674756944179535,0.983938565664454,0.91796875,0.9999999403953552,0.06703396886587143
exact,17,mirrored kites,lsmlab-inspired,32,-1.590419054031372,0.015972934663295746,0.06538568437099457,0.025335483253002167,0.9757126122608357,0.8994140625,1.0,0.0658259242773056
exact,17,mirrored kites,lsmlab-inspired,33,-1.590419054031372,0.010959523729979992,0.0496189221739769,0.031677793711423874,0.9885025838608079,0.9287109375,0.9999999403953552,0.06632829457521439
exact,17,mirrored kites,lsmlab-inspired,34,-1.590419054031372,0.016579555347561836,0.06948107481002808,0.032150812447071075,0.981621569197944,0.90234375,1.0,0.06876503676176071
exact,17,mirrored kites,lsmlab-inspired,35,-1.590419054031372,0.01589452289044857,0.06433456391096115,0.03121047094464302,0.975293376006207,0.9033203125,0.9989189505577087,0.06656907498836517
exact,17,mirrored kites,lsmlab-inspired,36,-1.590419054031372,0.010791951790452003,0.04812805354595184,0.03045765310525894,0.9845405767940979,0.9296875,0.9989496469497681,0.06582851707935333
exact,17,mirrored kites,lsmlab-inspired,37,-1.590419054031372,0.016508765518665314,0.06581418961286545,0.021705692633986473,0.977004954602565,0.9072265625,0.9989235401153564,0.0683555006980896
exact,17,mirrored kites,lsmlab-inspired,38,-1.590419054031372,0.015162257477641106,0.06397765129804611,0.030773013830184937,0.9786797631084789,0.921875,0.9978813529014587,0.06570905447006226
exact,17,mirrored kites,lsmlab-inspired,39,-1.590419054031372,0.019449949264526367,0.07224154472351074,0.01849093660712242,0.9718480492813142,0.90625,0.9956896305084229,0.06554482877254486
exact,17,mirrored kites,lsmlab-inspired,40,-1.590419054031372,0.01807563379406929,0.07359030097723007,0.03382597491145134,0.978716824111561,0.9208984375,0.9989396333694458,0.06555840373039246
exact,17,mirrored kites,lsmlab-inspired,41,-1.590419054031372,0.016427190974354744,0.06309745460748672,0.03192654997110367,0.9740345528455284,0.9169921875,0.9968050718307495,0.06775525957345963
exact,17,mirrored kites,lsmlab-inspired,42,-1.590419054031372,0.010166912339627743,0.04563937336206436,0.028461620211601257,0.9824659162673204,0.9248046875,1.0,0.06666558980941772
exact,17,mirrored kites,lsmlab-inspired,43,-1.590419054031372,0.009034997783601284,0.04357714205980301,0.026426929980516434,0.9850584198410285,0.935546875,1.0,0.06725087016820908
exact,17,mirrored kites,lsmlab-inspired,44,-1.590419054031372,0.01506203692406416,0.06031019613146782,0.03132235258817673,0.976962124170246,0.91796875,0.9999999403953552,0.06896495819091797
exact,17,mirrored kites,lsmlab-inspired,45,-1.590419054031372,0.01369731966406107,0.05925969034433365,0.02550341561436653,0.9823486927632529,0.923828125,1.0,0.06523764133453369
exact,17,mirrored kites,lsmlab-inspired,46,-1.590419054031372,0.01850861869752407,0.06896264106035233,0.018256986513733864,0.9746310832025118,0.9033203125,0.9967567920684814,0.06599830090999603
exact,17,mirrored kites,lsmlab-inspired,47,-1.590419054031372,0.01383425947278738,0.05820353329181671,0.028149880468845367,0.98466744761161,0.9189453125,1.0,0.06701438874006271
foundation,17,mirrored kites,lsmlab-inspired,48,-1.5919537544250488,0.016565417870879173,0.06256091594696045,0.022538017481565475,0.9751220065826807,0.9111328125,0.9957126975059509,0.06736903637647629
foundation,17,mirrored kites,lsmlab-inspired,49,-1.5919537544250488,0.014497094787657261,0.05970565974712372,0.031362470239400864,0.9772721633625289,0.9013671875,0.9978331327438354,0.06729990243911743
foundation,17,mirrored kites,lsmlab-inspired,50,-1.5919537544250488,0.01169875543564558,0.049320563673973083,0.028163785114884377,0.9822341057635176,0.9189453125,0.9989373087882996,0.06741680204868317
foundation,17,mirrored kites,lsmlab-inspired,51,-1.5919537544250488,0.020755991339683533,0.0809265524148941,0.03011014498770237,0.9656933542647829,0.8857421875,0.996692419052124,0.06745997071266174
foundation,17,mirrored kites,lsmlab-inspired,52,-1.5919537544250488,0.008305391296744347,0.044839341193437576,0.031411390751600266,0.9786786611367486,0.935546875,0.9989562034606934,0.06629770994186401
foundation,17,mirrored kites,lsmlab-inspired,53,-1.5919537544250488,0.012574505060911179,0.05284976586699486,0.026091475039720535,0.9755496137849079,0.9169921875,0.9968050718307495,0.06627142429351807
foundation,17,mirrored kites,lsmlab-inspired,54,-1.5919537544250488,0.01722702383995056,0.06675674766302109,0.02662426419556141,0.9731171324941327,0.90625,0.9956896305084229,0.06682650744915009
foundation,17,mirrored kites,lsmlab-inspired,55,-1.5919537544250488,0.010050282813608646,0.04918147623538971,0.028939243406057358,0.9876291043625712,0.9345703125,1.0,0.06704902648925781
foundation,17,mirrored kites,lsmlab-inspired,56,-1.5919537544250488,0.014014770276844501,0.06011369824409485,0.02798961102962494,0.9804037336932074,0.927734375,0.9957894086837769,0.06700803339481354
foundation,17,mirrored kites,lsmlab-inspired,57,-1.5919537544250488,0.01028850581496954,0.04371655732393265,0.02274368144571781,0.9848088531187122,0.9326171875,0.9979057908058167,0.0656808540225029
foundation,17,mirrored kites,lsmlab-inspired,58,-1.5919537544250488,0.014755102805793285,0.06024632602930069,0.022397128865122795,0.9783125371360666,0.9287109375,0.9978969097137451,0.06554801762104034
foundation,17,mirrored kites,lsmlab-inspired,59,-1.5919537544250488,0.010801749303936958,0.05187936872243881,0.03111397847533226,0.9868043602983361,0.9345703125,1.0,0.06733907014131546
foundation,17,mirrored kites,lsmlab-inspired,60,-1.5919537544250488,0.009976944886147976,0.04706691578030586,0.028610657900571823,0.9860682723964651,0.9228515625,0.9978836178779602,0.06746801733970642
foundation,17,mirrored kites,lsmlab-inspired,61,-1.5919537544250488,0.008554581552743912,0.04387696087360382,0.030451400205492973,0.9884322264561786,0.9384765625,1.0,0.06698932498693466
