seed,step,loss,ranking_loss,repulsion,relative_residual,gradient_norm,minimum_gap_degrees,elapsed_seconds
29.0,50.0,0.44375336170196533,0.4391487240791321,4.604625701904297,0.00019793864339590073,0.03612874075770378,0.7607327699661255,0.7450564129976556
29.0,100.0,0.43993061780929565,0.4354785680770874,4.452035903930664,9.127994417212903e-05,0.047802913933992386,0.43524694442749023,1.4698398589971475
29.0,150.0,0.42755845189094543,0.42244789004325867,5.110573768615723,0.00011848706344608217,0.0570315457880497,1.86574125289917,2.184733583009802
29.0,200.0,0.4246981143951416,0.4180905818939209,6.607542991638184,0.000299037346849218,0.06160669028759003,1.9044342041015625,2.8627583740162663
29.0,250.0,0.4232997000217438,0.41638532280921936,6.914369583129883,0.0003616193716879934,0.07284720987081528,1.7032818794250488,3.5309452920337208
29.0,300.0,0.38580989837646484,0.37842947244644165,7.380413055419922,0.0005125305033288896,0.02928244136273861,1.2308188676834106,4.201765544014052
29.0,350.0,0.43054112792015076,0.42319589853286743,7.345226764678955,0.001538613811135292,0.05933630093932152,1.5031538009643555,4.882647798978724
29.0,400.0,0.4221723973751068,0.414747416973114,7.424973487854004,0.0007587184081785381,0.06967402994632721,0.38329654932022095,5.63431416801177
29.0,450.0,0.3936423361301422,0.38626670837402344,7.375627040863037,0.0008414692129008472,0.026585692539811134,2.5512259006500244,6.3330976130091585
29.0,500.0,0.39089643955230713,0.38341960310935974,7.47682523727417,0.000903461710549891,0.03635500743985176,0.16512665152549744,7.006743111007381
29.0,550.0,0.3884640038013458,0.38113853335380554,7.325479507446289,0.0010742928134277463,0.03334391489624977,2.2195518016815186,7.674054405011702
29.0,600.0,0.43342098593711853,0.4258374571800232,7.583530426025391,0.0006018824642524123,0.031671419739723206,3.3160977363586426,8.347705018997658
29.0,650.0,0.3968769311904907,0.3894293010234833,7.447623252868652,0.00044275898835621774,0.062181029468774796,2.8082730770111084,9.018276627990417
29.0,700.0,0.4240061938762665,0.41636353731155396,7.642646312713623,0.000618588353972882,0.06513745337724686,9.923089981079102,9.706500025000423
29.0,750.0,0.43801161646842957,0.43006354570388794,7.948076248168945,0.0008532291394658387,0.09377267211675644,1.5394426584243774,10.366956322977785
29.0,800.0,0.39380085468292236,0.3859700560569763,7.830783367156982,0.0008740780176594853,0.020636674016714096,4.506326198577881,11.02822765300516
29.0,850.0,0.4252399802207947,0.4173662066459656,7.873778820037842,0.000689782144036144,0.054013583809137344,1.5946168899536133,11.695124994032085
29.0,900.0,0.43880176544189453,0.4307526648044586,8.049094200134277,0.0010911020217463374,0.11059536784887314,0.137785404920578,12.355823745019734
43.0,0.0,0.521003007888794,0.5171622633934021,3.840757369995117,8.237219299189746e-05,0.29414623975753784,5.892895698547363,0.016256345028523356
43.0,50.0,0.4458634555339813,0.44146162271499634,4.401822090148926,0.0002614879922475666,0.046504586935043335,2.7885475158691406,0.7021450330503285
43.0,100.0,0.44187286496162415,0.43759074807167053,4.2821245193481445,0.00021677131007891148,0.02955211140215397,0.21662627160549164,1.373494190047495
43.0,150.0,0.4501899182796478,0.44595786929130554,4.232038974761963,0.00023022944515105337,0.04998064041137695,1.2244889736175537,2.0501855430193245
43.0,200.0,0.447758287191391,0.44351086020469666,4.247419357299805,0.0003362935967743397,0.05095173418521881,0.3000638484954834,2.715700583998114
43.0,250.0,0.45095473527908325,0.44664308428764343,4.311644077301025,0.0002502993156667799,0.05925823003053665,3.205598831176758,3.3879230490420014
43.0,300.0,0.4498569369316101,0.44538408517837524,4.472860336303711,0.0003203885571565479,0.04685649275779724,1.0388717651367188,4.053681405028328
43.0,350.0,0.45644375681877136,0.45202553272247314,4.418212890625,0.00041104500996880233,0.09969401359558105,1.2352943420410156,4.724084853020031
43.0,400.0,0.46106818318367004,0.45656925439834595,4.498928070068359,0.0003051625972148031,0.04899575933814049,0.009972075931727886,5.391612690000329
43.0,450.0,0.4482540786266327,0.4440114498138428,4.242620944976807,0.0002334511373192072,0.05494076758623123,0.5037810802459717,6.055756976013072
43.0,500.0,0.43955329060554504,0.4351509213447571,4.402355670928955,0.00024146120995283127,0.04596112295985222,0.6376118063926697,6.742098251997959
43.0,550.0,0.4539416432380676,0.44955772161483765,4.383917808532715,0.0003457644779700786,0.06494185328483582,1.4702391624450684,7.407908855006099
43.0,600.0,0.44399493932724,0.4397125840187073,4.282351970672607,0.00026919852825812995,0.02166300266981125,0.6228585839271545,8.08980767102912
43.0,650.0,0.4505963623523712,0.4461749196052551,4.421449184417725,0.0003518173180054873,0.1501082181930542,1.5921443700790405,8.766254407004453
43.0,700.0,0.4460737705230713,0.4416556656360626,4.418097972869873,0.00021914458193350583,0.04778284206986427,0.9111745357513428,9.427023023017682
43.0,750.0,0.4504047632217407,0.44616949558258057,4.235253810882568,0.00038275038241408765,0.044643864035606384,0.4209718704223633,10.0877972060116
43.0,800.0,0.45575207471847534,0.4513585567474365,4.3935227394104,0.00022769374481868,0.03114231675863266,2.710369110107422,10.749023196054623
43.0,850.0,0.451288640499115,0.4469292163848877,4.359412670135498,0.00036735026515088975,0.11246846616268158,2.1268115043640137,11.424761890026275
43.0,900.0,0.448798269033432,0.44445228576660156,4.345987319946289,0.00038255672552622855,0.07724075019359589,0.23726710677146912,12.146827047050465
