seed,depth,task,auc,average_precision,iou_top7,centroid_error,relative_residual
17,20,24,0.9977768431172265,0.9771440083960108,0.7692307692307693,0.0017862672684714198,0.006861163768917322
17,20,25,0.9991411063211272,0.9867088272445065,0.875,0.009319007396697998,0.011352024041116238
17,20,26,0.996195652173913,0.9675182898702486,0.6761904761904762,0.005951714236289263,0.004152470268309116
17,20,27,0.9998004317930296,0.9966198033915787,0.7916666666666666,0.010645181871950626,0.005548028741031885
17,20,28,0.9980165617097239,0.979631548078347,0.7954545454545454,0.018095634877681732,0.014693613164126873
17,20,29,0.999973310558343,0.9993252361673415,0.5277777777777778,0.009794970043003559,0.0040120650082826614
17,20,30,0.9986793115560239,0.984631494781387,0.8846153846153846,0.010166113264858723,0.0010979449143633246
17,20,31,0.9999777718502711,0.9995374653098982,0.6388888888888888,0.0058358232490718365,0.0008832627208903432
17,20,32,0.9999798480543297,0.9996229260935146,0.7083333333333334,0.008320793509483337,0.004888171795755625
17,20,33,0.9979804256641293,0.9781839313023616,0.8333333333333334,0.0024019547272473574,0.006211745552718639
17,20,34,0.999974593495935,0.999390243902439,0.5555555555555556,0.006176484748721123,0.0026781633496284485
17,20,35,1.0,1.0,0.5277777777777778,0.010894830338656902,0.0045449091121554375
17,20,36,0.9996438746438746,0.9934756105391602,0.7222222222222222,0.007660563103854656,0.004712135996669531
17,20,37,0.9978146853146853,0.977691214966668,0.7582417582417582,0.00479240482673049,0.019656578078866005
17,20,38,0.9998814688381575,0.997355615960267,0.5972222222222222,0.006890770513564348,0.003802730469033122
17,20,39,0.9983466146256844,0.9804490328363573,0.8292682926829268,0.009329421445727348,0.0050592562183737755
17,20,40,0.9968081247733043,0.9736096891325943,0.6698113207547169,0.005012908484786749,0.008731553331017494
17,20,41,0.996372869060573,0.9704698628168539,0.6698113207547169,0.005920818075537682,0.03144477680325508
17,20,42,0.9991789464586665,0.9892588283449191,0.8831168831168831,0.007464097812771797,0.00479124253615737
17,20,43,0.9995347717975456,0.9934360007258198,0.9027777777777778,0.0017757079331204295,0.011834044009447098
17,20,44,1.0,1.0000000000000002,0.5972222222222222,0.0036798855289816856,0.0037387909833341837
17,20,45,0.999860853432282,0.9971643616124136,0.6111111111111112,0.011114955879747868,0.004178328905254602
17,20,46,0.9998698425094363,0.9967924031467036,0.5416666666666666,0.006340371444821358,0.0010567416902631521
17,20,47,0.998028958199038,0.9801930476900566,0.7954545454545454,0.0021701189689338207,0.017743904143571854
17,20,48,0.9997373111924195,0.995327215165229,0.7638888888888888,0.008486948907375336,0.00631213653832674
17,20,49,0.9993917559537735,0.990863138542369,0.9041095890410958,0.0060331993736326694,0.007177936844527721
17,20,50,0.998407643312102,0.9823130869679257,0.8117647058823529,0.003316895104944706,0.004882011562585831
17,20,51,0.9970406770406771,0.9729413374799484,0.693069306930693,0.018024520948529243,0.0020021768286824226
17,20,52,0.99994918699187,0.998765243902439,0.5555555555555556,0.005271625239402056,0.0009487532079219818
17,20,53,0.999975187951269,0.9994192799070848,0.5694444444444444,0.005997415166348219,0.0023358489852398634
17,20,54,0.9965552033754931,0.9712396717684093,0.6574074074074074,0.010287563316524029,0.0021345382556319237
17,20,55,0.9971061971061972,0.9729633894576886,0.6601941747572816,0.00245312275364995,0.023190561681985855
17,20,56,0.9987520399347221,0.9851628023811221,0.8395061728395061,0.0014729604590684175,0.004678644239902496
17,20,57,0.9990333686440679,0.9892590855756875,0.8536585365853658,0.0006411169888451695,0.006512635387480259
17,20,58,1.0,1.0,0.625,0.003655273700132966,0.0017651006346568465
17,20,59,0.9998639799467579,0.9974062914714437,0.7361111111111112,0.0003873684036079794,0.003977291751652956
17,20,60,0.9988748241912798,0.9870454371316351,0.8414634146341463,0.0109817273914814,0.003572286805137992
17,20,61,0.9968484153920747,0.972202987535394,0.7171717171717171,0.013547511771321297,0.0025306532625108957
17,20,62,0.9990867579908677,0.9887884847935714,0.8607594936708861,0.00928695872426033,0.0026471104938536882
17,20,63,0.9997185477061638,0.9943902532373743,0.7638888888888888,0.008153054863214493,0.004833253100514412
17,20,64,0.9962798536605417,0.9685226178356846,0.6635514018691588,0.0034017448779195547,0.003138195490464568
17,20,65,0.9999794661190965,0.9996078431372549,0.6944444444444444,0.008374545723199844,0.007345495279878378
17,20,66,0.9999466211166862,0.9986327153917179,0.5277777777777778,0.004415724892169237,0.002490478102117777
17,20,67,0.9997276271215293,0.9959533920138686,0.8472222222222222,0.002314548706635833,0.004520542453974485
17,20,68,0.9999631050767415,0.9993678392409595,0.7777777777777778,0.012023954652249813,0.00430666096508503
17,20,69,0.9959419136662025,0.9677005413030982,0.625,0.01204766146838665,0.0038208933547139168
17,20,70,0.998358704504166,0.9824042024836765,0.8255813953488372,0.006605471018701792,0.01430315338075161
17,20,71,0.9997230136119025,0.9951053722106356,0.7222222222222222,0.005650720093399286,0.0019563266541808844
17,20,72,0.9973145825235857,0.9740613293201312,0.7526881720430108,0.004815119784325361,0.01018566358834505
17,20,73,1.0,1.0,0.7222222222222222,0.004343636799603701,0.003253259928897023
17,20,74,0.995912074796101,0.9673532603589915,0.6396396396396397,0.006146383471786976,0.003905894933268428
17,20,75,0.9996915764074095,0.9947495903900793,0.7916666666666666,0.011627474799752235,0.011289038695394993
17,20,76,0.9962112312030076,0.9706480713204806,0.6428571428571429,0.009182488545775414,0.0016817806754261255
17,20,77,0.9995137817718464,0.9924467164956834,0.8611111111111112,0.008561897091567516,0.006747789680957794
17,20,78,1.0,1.0,0.5833333333333334,0.004491894505918026,0.0027696832548826933
17,20,79,0.9998219373219374,0.9964579618866028,0.7222222222222222,0.011525865644216537,0.0024628909304738045
17,20,80,0.9965711165711166,0.9694369279592414,0.71,0.011015038937330246,0.012756227515637875
17,20,81,0.9999272621472214,0.9984126984126984,0.5833333333333334,0.004840193782001734,0.004464170895516872
17,20,82,0.9998790883259778,0.997674800219755,0.7083333333333334,0.005574387032538652,0.005597014911472797
17,20,83,0.9995305479176446,0.9935983319531967,0.8356164383561644,0.005268748849630356,0.008236749097704887
17,20,84,0.9974490963166323,0.9775713918638634,0.7473684210526316,0.007971623912453651,0.005734085571020842
17,20,85,0.99994557230719,0.9990764494418138,0.7916666666666666,0.006025257054716349,0.006602295208722353
17,20,86,0.9999573087431695,0.999140802154195,0.6666666666666666,0.009138035587966442,0.007524286862462759
17,20,87,0.9996555855046422,0.9953096452833529,0.918918918918919,0.007016956806182861,0.004239845089614391
17,20,88,0.997197477729957,0.9738901793096344,0.7244897959183674,0.010858417488634586,0.0016496008029207587
17,20,89,0.9997817864416643,0.9951724431538096,0.5833333333333334,0.006161424331367016,0.0038204041775316
17,20,90,0.9994814398686314,0.9935743713472013,0.9333333333333333,0.0033769174478948116,0.00343181099742651
17,20,91,0.9995768229166667,0.9937091178946398,0.8888888888888888,0.0034003190230578184,0.006258023902773857
17,20,92,0.9998958740075491,0.9974671669793622,0.5416666666666666,0.012960158288478851,0.004127007443457842
17,20,93,0.999930426716141,0.9985493230174082,0.6111111111111112,0.00470112357288599,0.004096889402717352
17,20,94,0.9992851307189543,0.9906033349792467,0.92,0.006608977448195219,0.0026823771186172962
17,20,95,0.997189534771462,0.9755679666416849,0.7128712871287128,0.003669284051284194,0.0025179882068187
17,20,96,0.9990954715219421,0.9891936609598041,0.8947368421052632,0.0016029123216867447,0.003605060512199998
17,20,97,0.999652052887961,0.9946956037788843,0.9166666666666666,0.009975574910640717,0.005525853019207716
17,20,98,0.9983766021235091,0.9798680487428051,0.7790697674418605,0.01379409246146679,0.00520364660769701
17,20,99,0.9986747907753915,0.9834412684756515,0.8589743589743589,0.009249180555343628,0.011254546232521534
17,20,100,0.9982587096526382,0.9811696214244234,0.8235294117647058,0.0015116530703380704,0.0037666228599846363
17,20,101,0.9981789044289044,0.981771023951065,0.797752808988764,0.010598927736282349,0.01827429048717022
17,20,102,0.9976203304597702,0.9779092250350949,0.75,0.008752047084271908,0.011801772750914097
17,20,103,0.9999146174863388,0.9982446411921229,0.6666666666666666,0.007560890633612871,0.007464546710252762
17,20,104,0.9969194497269764,0.9726641764290057,0.7070707070707071,0.011941871605813503,0.007149446289986372
17,20,105,0.9996419270833333,0.9949499733411875,0.8888888888888888,0.002182022901251912,0.007805518805980682
17,20,106,0.9969057037131556,0.9727820340796581,0.6893203883495146,0.005575830116868019,0.007493309210985899
17,20,107,0.9999045437189766,0.9983519404572033,0.75,0.0076239025220274925,0.007694481406360865
17,20,108,0.9998221748021695,0.9961961205881911,0.6388888888888888,0.005909783765673637,0.006550001446157694
17,20,109,0.999876796714579,0.9977818181818181,0.6944444444444444,0.013226259499788284,0.004788650199770927
17,20,110,0.9988620486006078,0.9858356629084587,0.8589743589743589,0.01041808445006609,0.005062586162239313
17,20,111,0.9973347060169298,0.9747167853844833,0.7291666666666666,0.0031414967961609364,0.005711732432246208
17,20,112,0.9973947180585296,0.9746641356200045,0.7802197802197802,0.008312901481986046,0.013047534041106701
17,20,113,0.999683684443601,0.9953935827818025,0.9166666666666666,0.004396789241582155,0.00951081607490778
17,20,114,0.9995090505464481,0.9896850502147145,0.6666666666666666,0.007177401799708605,0.004868588410317898
17,20,115,0.9997906855049713,0.9958028564871675,0.6805555555555556,0.013309783302247524,0.0017248435178771615
17,20,116,0.9999437696806117,0.9984776443109776,0.5,0.018276184797286987,0.008064936846494675
17,20,117,0.998176291793313,0.980526438535056,0.7931034482758621,0.005571548826992512,0.007068317849189043
17,20,118,0.9973551389995727,0.9753988841271782,0.7368421052631579,0.0035431424621492624,0.013909457251429558
17,20,119,0.9970562770562771,0.9749038625477198,0.72,0.0014317268505692482,0.008291665464639664
17,20,120,0.9993950131800701,0.9920625618133608,0.8831168831168831,0.00511124124750495,0.011652164161205292
17,20,121,0.9979023295182718,0.9787874788441663,0.7865168539325843,0.006741093005985022,0.016361787915229797
17,20,122,0.9973461450469,0.9747623015403577,0.711340206185567,0.008884677663445473,0.016040178015828133
17,20,123,0.9975265891664605,0.9750977817255927,0.7340425531914894,0.0038676534313708544,0.006961234845221043
17,20,124,0.9994464477763016,0.9924764664168122,0.8904109589041096,0.006557409185916185,0.006379484664648771
17,20,125,0.9989685888420066,0.98840321773408,0.8641975308641975,0.0020329493563622236,0.004744323901832104
17,20,126,1.0,1.0,0.5972222222222222,0.00163755111861974,0.005854668561369181
17,20,127,0.9987023305084746,0.9849099098086125,0.8313253012048193,0.010976128280162811,0.006916077807545662
17,20,128,1.0,1.0000000000000002,0.6527777777777778,0.006793654058128595,0.005015796050429344
17,20,129,0.9978229835831549,0.9784374524510443,0.7802197802197802,0.007083337288349867,0.013578205369412899
17,20,130,0.9974764165114463,0.9743274451721898,0.7692307692307693,0.006469788495451212,0.01792432926595211
17,20,131,0.9997754070746772,0.9967101384493133,0.9027777777777778,0.0016785267507657409,0.006664702668786049
17,20,132,0.9997522422080174,0.9963237586082443,0.875,0.0030447698663920164,0.007617502938956022
17,20,133,0.9998491046878144,0.997703849126063,0.8611111111111112,0.011397039517760277,0.0067391120828688145
17,20,134,0.9973773526689294,0.9761985192289224,0.7171717171717171,0.010825492441654205,0.010498354211449623
17,20,135,0.9995501574448943,0.9882926771084666,0.5,0.005068893078714609,0.004160118754953146
17,20,136,0.9993831846650217,0.9918780207523883,0.8904109589041096,0.0064014168456196785,0.008647272363305092
17,20,137,0.9971018645039009,0.9726837177572976,0.7171717171717171,0.014492745511233807,0.004870130214840174
17,20,138,0.9999288813028946,0.9984255753860944,0.5972222222222222,0.004299982916563749,0.0022373534739017487
17,20,139,0.9999515080981476,0.9989177489177489,0.5833333333333334,0.009413618594408035,0.0033188711386173964
17,20,140,0.9967568372251286,0.9716963537954462,0.6893203883495146,0.005350612569600344,0.009428293444216251
17,20,141,0.997480873297257,0.9761004504469188,0.7634408602150538,0.00590997189283371,0.006384602282196283
17,20,142,0.9997777185027118,0.9953655252750817,0.6388888888888888,0.01527643483132124,0.000542983878403902
17,20,143,0.9981357775361193,0.9800776672354925,0.8554216867469879,0.005557217635214329,0.0074893101118505
17,20,144,0.9991223138002441,0.989984961956965,0.8625,0.006564251612871885,0.007119333371520042
17,20,145,0.9994986168741355,0.9923526435857923,0.8333333333333334,0.0034647020511329174,0.004617216531187296
17,20,146,0.9998036695937745,0.9968546586034156,0.8055555555555556,0.006648387759923935,0.002165163867175579
17,20,147,0.9996810207336523,0.9941499614643128,0.7638888888888888,0.0029690295923501253,0.016650181263685226
17,20,148,0.9999395441629889,0.9988463017182743,0.7083333333333334,0.007368684746325016,0.0052832989022135735
17,20,149,0.9998744113029827,0.997693862125349,0.6805555555555556,0.00860865693539381,0.0031239541713148355
17,20,150,0.9997270674639605,0.9939418236368809,0.5694444444444444,0.005765151232481003,0.0070480299182236195
17,20,151,1.0,1.0,0.4722222222222222,0.00581619655713439,0.0025852175895124674
17,20,152,0.999863084969468,0.9965504978662874,0.5138888888888888,0.003210365306586027,0.004180443938821554
17,20,153,0.9997554903529831,0.9952265617796311,0.6388888888888888,0.006198533810675144,0.007071633357554674
17,20,154,0.9963210102990628,0.9689681985806959,0.6666666666666666,0.008582375012338161,0.002405281877145171
17,20,155,0.99898678658672,0.9876657187885631,0.85,0.014699484221637249,0.007386273238807917
17,20,156,0.9993474466955005,0.9912658351737124,0.88,0.009671520441770554,0.008821696043014526
17,20,157,1.0,1.0,0.5,0.009428556077182293,0.0029784950893372297
17,20,158,0.9985905567300916,0.9834323970354809,0.8518518518518519,0.001013767090626061,0.004111074842512608
17,20,159,0.9993019197207678,0.9904897664872985,0.88,0.002275418257340789,0.00840325653553009
17,20,160,0.9974392385700527,0.9769643374235548,0.7395833333333334,0.006849546916782856,0.021388597786426544
17,20,161,0.9995599059109189,0.9937479556416806,0.9054054054054054,0.009803758934140205,0.002835894702002406
17,20,162,0.9968768768768769,0.9724511621739813,0.71,0.0065909093245863914,0.007552298717200756
17,20,163,0.9970084186879302,0.9718875605735678,0.7070707070707071,0.006386077031493187,0.02969185821712017
17,20,164,0.9978267415524397,0.9763401454765709,0.8,0.006881756242364645,0.005826196633279324
17,20,165,0.9997906855049712,0.9959373053552465,0.6805555555555556,0.004023009445518255,0.010857000946998596
17,20,166,0.9972050107758621,0.9737228674857057,0.7142857142857143,0.006859415210783482,0.005931724328547716
17,20,167,0.9992201999407352,0.990030215337587,0.9041095890410958,0.0031266750302165747,0.01269424706697464
17,20,168,0.9960811617266759,0.9680853786918675,0.6396396396396397,0.0029768971726298332,0.007141815964132547
17,20,169,1.0,1.0,0.7222222222222222,0.008933614008128643,0.006913712713867426
17,20,170,0.9983170213867744,0.9813063646976018,0.7906976744186046,0.0073930928483605385,0.013680766336619854
17,20,171,0.9974575480500094,0.9760613762057561,0.7446808510638298,0.008722172118723392,0.015494060702621937
17,20,172,0.999222740395292,0.9909389539521788,0.8734177215189873,0.0033239901531487703,0.007899380289018154
17,20,173,0.9963710981724082,0.9707515330130367,0.6666666666666666,0.006092009600251913,0.02135298028588295
17,20,174,0.9999762937676314,0.9994714587737843,0.5972222222222222,0.006627875380218029,0.007657220121473074
17,20,175,0.998112968591692,0.9804137277301903,0.813953488372093,0.006979437079280615,0.011655386537313461
17,20,176,0.9966978872593484,0.9731658804351213,0.6574074074074074,0.005048566032201052,0.0067129614762961864
17,20,177,0.9965016375313683,0.9696279305504143,0.6893203883495146,0.005129998084157705,0.00689268484711647
17,20,178,1.0,0.9999999999999996,0.5138888888888888,0.011415391229093075,0.004785113036632538
17,20,179,0.999974593495935,0.9993902439024392,0.5555555555555556,0.0037850826047360897,0.0017457660287618637
17,20,180,0.9995887897766813,0.9941415500488593,0.9166666666666666,0.0010608115699142218,0.009762263856828213
17,20,181,0.9970179033071238,0.9736305806188144,0.696078431372549,0.0100769167765975,0.0034472192637622356
17,20,182,0.9998666311016271,0.9970645530675659,0.6388888888888888,0.01040252111852169,0.005695866886526346
17,20,183,0.9997225068306012,0.9952654790729851,0.6666666666666666,0.003225758671760559,0.000740557094104588
17,20,184,0.9989331436699858,0.9872205354892926,0.8717948717948718,0.007532974239438772,0.011425615288317204
17,20,185,0.9981582409321557,0.9805422097051677,0.7840909090909091,0.007380298804491758,0.013640988618135452
17,20,186,0.9991693330051685,0.9884906062269866,0.8918918918918919,0.006105976644903421,0.005355920176953077
17,20,187,0.9971019854482673,0.9758298634481053,0.6635514018691588,0.0073606958612799644,0.002161251613870263
17,20,188,0.999275822827838,0.9901403634042523,0.881578947368421,0.0010670784395188093,0.005553781986236572
17,20,189,0.9980004661489958,0.9799550075811208,0.7865168539325843,0.010061354376375675,0.01975446566939354
17,20,190,0.9999092871786498,0.9985178463399879,0.7916666666666666,0.006187973544001579,0.004587773233652115
17,20,191,0.9987355110642782,0.9840175820167694,0.8607594936708861,0.010518413037061691,0.005114368163049221
29,1,0,0.9978351327035537,0.9476796136448353,0.5,0.04156464710831642,3.978128671646118
29,1,1,0.998299482987973,0.9781912382525518,0.8625,0.022494850680232048,2.821852445602417
29,1,2,0.9994917439381167,0.9943589188549276,0.8160919540229885,0.012888276018202305,2.98720383644104
29,1,3,0.997968386105743,0.9654407625192071,0.8243243243243243,0.013724037446081638,3.151867628097534
29,1,4,0.9984230055658627,0.9660838047558862,0.6111111111111112,0.002281798981130123,4.963234901428223
29,1,5,0.9978416469893743,0.9594832769815265,0.7777777777777778,0.0016670472687110305,3.2521815299987793
29,1,6,0.9991260593220339,0.9899619937961959,0.8536585365853658,0.018452318385243416,2.8858420848846436
29,1,7,0.9986675549633577,0.9830390065002785,0.85,0.020275460556149483,2.8130605220794678
29,1,8,0.9995678665571929,0.9944954125480409,0.9078947368421053,0.007359814830124378,3.664731025695801
29,1,9,0.9980366959377455,0.9660662672011842,0.7808219178082192,0.0059574502520263195,3.340053081512451
29,1,10,0.9985386413979818,0.9784535254764387,0.8421052631578947,0.014566385187208652,3.0609750747680664
29,1,11,0.9997434455265781,0.9979354157340456,0.6486486486486487,0.027325280010700226,2.7196593284606934
29,1,12,0.9986348878394333,0.977723182451096,0.7777777777777778,0.005366307683289051,3.2915806770324707
29,1,13,0.9954919068068321,0.9412182559000828,0.6666666666666666,0.0474739708006382,3.0911779403686523
29,1,14,0.9973669277040064,0.9476087115154291,0.6027397260273972,0.05348208546638489,3.3805928230285645
29,1,15,0.9992190211732037,0.9913410393705445,0.7954545454545454,0.011872557923197746,2.7361934185028076
29,1,16,0.9985739750445632,0.9752094649891626,0.7638888888888888,0.007572516333311796,3.782294273376465
29,1,17,0.9992482616049615,0.9919808656271933,0.8255813953488372,0.02160150185227394,2.837644100189209
29,1,18,0.9996738654083307,0.9974363241780404,0.6728971962616822,0.013107494451105595,2.8902804851531982
29,1,19,0.999633098584372,0.9968786690832108,0.6728971962616822,0.02142447978258133,2.63596510887146
29,1,20,0.9986719288354319,0.9852242364640296,0.7840909090909091,0.024699661880731583,2.8296802043914795
29,1,21,0.999544034075112,0.9959455544450659,0.7422680412371134,0.032794926315546036,2.7643072605133057
29,1,22,0.9993729096989966,0.9945763587779717,0.6923076923076923,0.018175916746258736,2.837005376815796
29,1,23,0.9974378136009394,0.9382001716085729,0.5277777777777778,0.012397940270602703,4.3400349617004395
29,1,24,0.998703900082479,0.9841866756486557,0.8433734939759037,0.019533786922693253,2.8818438053131104
29,1,25,0.9986344238975817,0.9830493575758542,0.8481012658227848,0.01814081519842148,2.9280147552490234
29,1,26,0.9994251672240803,0.9948506841221577,0.6923076923076923,0.010245397686958313,2.8157718181610107
29,1,27,0.999142957499122,0.9885458436518533,0.9090909090909091,0.013233687728643417,3.021202564239502
29,1,28,0.9975586194783526,0.9577184171024136,0.7945205479452054,0.009781274013221264,3.1598618030548096
29,1,29,0.9970890148613452,0.9548362678508034,0.7733333333333333,0.019141454249620438,3.042249917984009
29,1,30,0.9980374249460778,0.9646091552678708,0.7361111111111112,0.004956899210810661,3.8081490993499756
29,1,31,0.9988324490489633,0.984723839424215,0.8571428571428571,0.013463347218930721,3.1135196685791016
29,1,32,0.9994382265243508,0.9928945148288784,0.8831168831168831,0.006341574247926474,3.4374983310699463
29,1,33,0.9996763502666873,0.9962094911451259,0.8554216867469879,0.007971839047968388,3.214448928833008
29,1,34,0.9961733697774307,0.9011108186350976,0.5416666666666666,0.021447932347655296,3.68062162399292
29,1,35,0.9988606770833333,0.9834502559587822,0.863013698630137,0.003198310500010848,3.8191604614257812
29,1,36,0.9987989403735633,0.9885542916375503,0.75,0.023388251662254333,2.5703823566436768
29,1,37,0.9995539010583313,0.9939111035065382,0.8918918918918919,0.0035693137906491756,3.881955862045288
29,1,38,0.9991359333883194,0.9904538355968976,0.8433734939759037,0.02094050496816635,2.7007155418395996
29,1,39,0.9967382855873862,0.9657415994308783,0.85,0.028778472915291786,2.5946011543273926
29,1,40,0.9973164734808571,0.9672424276479135,0.8375,0.033496253192424774,2.7422163486480713
29,1,41,0.9974620065437422,0.9296403664178421,0.4583333333333333,0.012666184455156326,5.063065052032471
29,1,42,0.9994541399585146,0.9918545807912545,0.9041095890410958,0.003198171267285943,3.5856263637542725
29,1,43,0.9971252566735114,0.9471909025934635,0.6712328767123288,0.05345268175005913,3.2005362510681152
29,1,44,0.998452082859094,0.9787632103587292,0.8552631578947368,0.013077354989945889,2.996912717819214
29,1,45,0.999236709770115,0.9930510204227792,0.75,0.0208263136446476,2.85603666305542
29,1,46,0.9999163879598663,0.9992923742923743,0.6923076923076923,0.010029922239482403,2.8872857093811035
29,1,47,0.9996236402486403,0.9959479272637616,0.797752808988764,0.02013249695301056,2.9928641319274902
29,1,48,0.9963315217391304,0.9698650345160713,0.660377358490566,0.04948059096932411,2.5480175018310547
29,1,49,0.9965898737472342,0.9068048022781922,0.5416666666666666,0.03256622701883316,3.608673334121704
29,1,50,0.9984791737600727,0.9699912713713021,0.625,0.01571838930249214,3.9343650341033936
29,1,51,0.9995902572274072,0.9940290183777595,0.9315068493150684,0.004249380901455879,3.7576723098754883
29,1,52,0.9984319657615112,0.9722839420662397,0.7777777777777778,0.006287816446274519,3.832958936691284
29,1,53,0.9969102871876945,0.9389228820313651,0.6388888888888888,0.03544526547193527,3.3328564167022705
29,1,54,0.9980287474332649,0.9623026394776412,0.6944444444444444,0.0038174837827682495,3.584857940673828
29,1,55,0.9995889106131248,0.9966249996839107,0.6605504587155964,0.0207250714302063,2.5355372428894043
29,1,56,0.9987281766678229,0.9778162523511493,0.875,0.003951645456254482,3.2275583744049072
29,1,57,0.9983871907972718,0.969635745619946,0.7361111111111112,0.003927348181605339,3.8524880409240723
29,1,58,0.9971318005918506,0.9623386807473243,0.8552631578947368,0.028651760891079903,2.7286105155944824
29,1,59,0.9982693403803305,0.9860069784589545,0.6857142857142857,0.04029489681124687,2.6065056324005127
29,1,60,0.9964270649827557,0.9018535998416234,0.5694444444444444,0.004476164001971483,3.7480649948120117
29,1,61,0.9973103938828132,0.9454575677037473,0.6388888888888888,0.01635543443262577,3.8016085624694824
29,1,62,0.9989437328147006,0.9839415761884147,0.8611111111111112,0.010299970395863056,3.77543568611145
29,1,63,0.9976246396925377,0.9375136588240935,0.5277777777777778,0.0077454508282244205,4.369822025299072
29,1,64,0.999792782925313,0.9982345164051358,0.6486486486486487,0.016963273286819458,2.619018316268921
29,1,65,0.9979712963583931,0.9665044479819843,0.8356164383561644,0.012480651959776878,3.0807392597198486
29,1,66,0.9989577476377899,0.9870548332697604,0.8625,0.021727195009589195,2.9204397201538086
29,1,67,0.9982055322128851,0.9746340878764586,0.8701298701298701,0.017632052302360535,2.7429184913635254
29,1,68,0.9973451107857976,0.9318922172102182,0.5694444444444444,0.04074065387248993,3.6815648078918457
29,1,69,0.9981328354227794,0.9610876621301249,0.6388888888888888,0.04718443378806114,3.5089938640594482
29,1,70,0.9965044056045067,0.8996132261120011,0.4861111111111111,0.07512108236551285,3.729287624359131
29,1,71,0.9982975825672454,0.9643936237309632,0.625,0.004490323830395937,3.8169901371002197
29,1,72,0.9974515458386426,0.9594358278823392,0.8108108108108109,0.009092933498322964,2.942544937133789
29,1,73,0.9993438539129661,0.9940057786336027,0.7422680412371134,0.0316905677318573,2.666950225830078
29,1,74,0.9993250972317548,0.9933040229564912,0.7659574468085106,0.02904045768082142,2.8955440521240234
29,1,75,0.9979425927779446,0.98206565431333,0.7422680412371134,0.025480635464191437,2.560481309890747
29,1,76,0.998407996292042,0.9719119309453064,0.7083333333333334,0.014128543436527252,3.8087048530578613
29,1,77,0.9991373191373192,0.992521327643898,0.7272727272727273,0.025876497849822044,2.655372142791748
29,1,78,0.9995488043314784,0.9961356631693261,0.6605504587155964,0.01647104136645794,2.543691396713257
29,1,79,0.9991446190570917,0.9928624338729906,0.6545454545454545,0.027736270800232887,2.4394304752349854
29,1,80,0.995630081300813,0.9238071660274703,0.5135135135135135,0.06606025993824005,3.489823579788208
29,1,81,0.9974156189883994,0.9542547743257511,0.7123287671232876,0.04917289689183235,3.1295762062072754
29,1,82,0.9975449515905948,0.9600501927189575,0.8082191780821918,0.010771829634904861,2.993525266647339
29,1,83,0.9988974503539435,0.9865053729281998,0.8045977011494253,0.02151404693722725,2.748772621154785
29,1,84,0.9982142468259326,0.9675832445157353,0.6527777777777778,0.0489775575697422,3.4075775146484375
29,1,85,0.9977736549165122,0.9559293704034773,0.6111111111111112,0.04446781426668167,3.471015453338623
29,1,86,0.9996969288793103,0.9971474705305675,0.75,0.011829288676381111,2.853830575942993
29,1,87,0.9980885799196156,0.9784993477786955,0.8433734939759037,0.026185443624854088,2.742494821548462
29,1,88,0.9995265151515152,0.9950963686976396,0.8181818181818182,0.017265520989894867,2.8437306880950928
29,1,89,0.9993397545440422,0.9918150713743685,0.8333333333333334,0.016874833032488823,2.9905951023101807
29,1,90,0.9994836566091954,0.9951878906962506,0.75,0.00842480268329382,2.936971664428711
29,1,91,0.9986054943522521,0.9882734792232182,0.7128712871287128,0.03821626678109169,2.56851863861084
29,1,92,0.9981274364605145,0.9677039996837364,0.821917808219178,0.012302389368414879,3.054919719696045
29,1,93,0.9980751391465678,0.9587060912745531,0.6111111111111112,0.01455474179238081,4.232489109039307
29,1,94,0.9985490599117345,0.9732040581905324,0.7083333333333334,0.00638399226590991,4.167906761169434
29,1,95,0.9983581519663994,0.9697341806216644,0.75,0.003889799350872636,3.5808141231536865
29,1,96,0.9984688606847698,0.9738701223680515,0.7777777777777778,0.005729276686906815,3.367892265319824
29,1,97,0.9995598363626949,0.99495318310977,0.8554216867469879,0.008861000649631023,3.0618741512298584
29,1,98,0.997760334903192,0.9565663530218527,0.6805555555555556,0.01997186988592148,3.5118110179901123
29,1,99,0.997327341130007,0.9535526136967265,0.7972972972972973,0.017786512151360512,2.844012975692749
29,1,100,0.998675466954023,0.988235777560811,0.75,0.022406479343771935,2.5495307445526123
29,1,101,0.9992355992355992,0.9929792587474462,0.7272727272727273,0.02236475609242916,2.594073534011841
29,1,102,0.9988296324413235,0.9839575500386032,0.8648648648648649,0.009583218023180962,3.191612482070923
29,1,103,1.0,1.0,0.8,0.002783730160444975,3.298506021499634
29,1,104,0.9984895055765347,0.9752727331634533,0.8194444444444444,0.004704414401203394,3.1554863452911377
29,1,105,0.9980551270873851,0.9682829320667388,0.8356164383561644,0.00982922688126564,3.141765832901001
29,1,106,0.9997928641706799,0.99759998388506,0.8780487804878049,0.00610002875328064,3.1575920581817627
29,1,107,0.9986302655033304,0.9759577299792719,0.7638888888888888,0.011957530863583088,4.28162956237793
29,1,108,0.9989112586563861,0.9825365289153344,0.8055555555555556,0.0073328204452991486,3.148587703704834
29,1,109,0.9966462684291905,0.9268821594532993,0.6527777777777778,0.018635857850313187,3.3217153549194336
29,1,110,0.9977096927531222,0.971351940575311,0.8354430379746836,0.020991332828998566,2.9693145751953125
29,1,111,0.9986621079232941,0.9792887547190046,0.8493150684931506,0.009639833122491837,3.3738760948181152
