seed,method,network_width,depth,context_size,context_measurements,scenario,regime,task,raw_condition,transformed_condition,condition_reduction,geometry_commutator,pcg_energy_error_factor,mean_relative_residual,covariance_relative_residual,gain_spread
17,population-PCG,128,32,48,2304,OOD 30 percent noise,OOD noise,4,7029.50390625,840.0554809570312,8.367904663085938,0.1484113186597824,0.21961766481399536,0.10174282640218735,0.01175583153963089,263.98980712890625
17,population-PCG,128,32,48,2304,OOD 30 percent noise,OOD noise,5,6819.61328125,1239.94921875,5.499913215637207,0.20018768310546875,0.3246993124485016,0.12856128811836243,0.01411987654864788,263.98980712890625
17,population-PCG,128,32,48,2304,OOD 30 percent noise,OOD noise,6,6673.45849609375,1136.4422607421875,5.872237205505371,0.14851905405521393,0.29942482709884644,0.1613120436668396,0.010119540616869926,263.98980712890625
17,population-PCG,128,32,48,2304,OOD 30 percent noise,OOD noise,7,7241.255859375,1015.7323608398438,7.129098415374756,0.19842307269573212,0.26830387115478516,0.0632643923163414,0.007586316671222448,263.98980712890625
17,context-PCG,128,32,48,2304,OOD 30 percent noise,OOD noise,0,6412.62158203125,505.67901611328125,12.681209564208984,0.17251363396644592,0.115928515791893,0.028091903775930405,0.003636457258835435,181.045654296875
17,context-PCG,128,32,48,2304,OOD 30 percent noise,OOD noise,1,6813.1494140625,620.017578125,10.988638877868652,0.20282526314258575,0.15281903743743896,0.045153867453336716,0.005422244314104319,106.9153823852539
17,context-PCG,128,32,48,2304,OOD 30 percent noise,OOD noise,2,6966.8896484375,713.2596435546875,9.76767635345459,0.1875370889902115,0.1818893402814865,0.06538987904787064,0.006827118806540966,110.16012573242188
17,context-PCG,128,32,48,2304,OOD 30 percent noise,OOD noise,3,6953.91015625,596.1831665039062,11.664050102233887,0.17013560235500336,0.14522677659988403,0.03554106503725052,0.004695393610745668,127.238037109375
17,context-PCG,128,32,48,2304,OOD 30 percent noise,OOD noise,4,7029.50390625,494.4693908691406,14.216257095336914,0.1484113186597824,0.1122615858912468,0.027269523590803146,0.0034362925216555595,215.86767578125
17,context-PCG,128,32,48,2304,OOD 30 percent noise,OOD noise,5,6819.61328125,788.3846435546875,8.65010929107666,0.20018768310546875,0.20450431108474731,0.04988708719611168,0.005952589679509401,128.4308319091797
17,context-PCG,128,32,48,2304,OOD 30 percent noise,OOD noise,6,6673.45849609375,441.51214599609375,15.115005493164062,0.14851905405521393,0.09489285200834274,0.01904456876218319,0.0035368658136576414,258.2677307128906
17,context-PCG,128,32,48,2304,OOD 30 percent noise,OOD noise,7,7241.255859375,546.6507568359375,13.24658489227295,0.19842307269573212,0.1292715221643448,0.03918338194489479,0.005534553434699774,160.2744140625
17,identity-CG,0,32,48,2304,OOD half aperture,OOD aperture,0,47026.89453125,47026.89453125,1.0,0.32183802127838135,1.4888718128204346,1.26143479347229,0.028280338272452354,1.0
17,identity-CG,0,32,48,2304,OOD half aperture,OOD aperture,1,45187.61328125,45187.61328125,1.0,0.30506038665771484,1.4800467491149902,1.1591047048568726,0.02615092694759369,1.0
17,identity-CG,0,32,48,2304,OOD half aperture,OOD aperture,2,46812.5859375,46812.5859375,1.0,0.3117964267730713,1.4878690242767334,0.8679789900779724,0.01724371500313282,1.0
17,identity-CG,0,32,48,2304,OOD half aperture,OOD aperture,3,50242.9921875,50242.9921875,1.0,0.39764752984046936,1.5032376050949097,1.0647441148757935,0.03110518679022789,1.0
17,identity-CG,0,32,48,2304,OOD half aperture,OOD aperture,4,48761.96484375,48761.96484375,1.0,0.2541660964488983,1.4967825412750244,1.083199381828308,0.039233747869729996,1.0
17,identity-CG,0,32,48,2304,OOD half aperture,OOD aperture,5,43432.09765625,43432.09765625,1.0,0.28137677907943726,1.471156120300293,0.6033766269683838,0.021539604291319847,1.0
17,identity-CG,0,32,48,2304,OOD half aperture,OOD aperture,6,45261.046875,45261.046875,1.0,0.3174469769001007,1.4804086685180664,1.2293771505355835,0.01401397492736578,1.0
17,identity-CG,0,32,48,2304,OOD half aperture,OOD aperture,7,47244.88671875,47244.88671875,1.0,0.3255835473537445,1.4898896217346191,0.7709393501281738,0.023360462859272957,1.0
17,population-PCG,128,32,48,2304,OOD half aperture,OOD aperture,0,47026.89453125,13425.2265625,3.502875328063965,0.32183802127838135,1.151167631149292,0.49740442633628845,0.017583729699254036,263.98980712890625
17,population-PCG,128,32,48,2304,OOD half aperture,OOD aperture,1,45187.61328125,2794.5,16.170196533203125,0.30506038665771484,0.5959060788154602,0.2702128291130066,0.016958430409431458,263.98980712890625
17,population-PCG,128,32,48,2304,OOD half aperture,OOD aperture,2,46812.5859375,1931.0030517578125,24.242626190185547,0.3117964267730713,0.4660179913043976,0.1595502644777298,0.01492062397301197,263.98980712890625
17,population-PCG,128,32,48,2304,OOD half aperture,OOD aperture,3,50242.9921875,2318.735107421875,21.668275833129883,0.39764752984046936,0.5293352603912354,0.21111400425434113,0.01862085796892643,263.98980712890625
17,population-PCG,128,32,48,2304,OOD half aperture,OOD aperture,4,48761.96484375,5154.12841796875,9.460758209228516,0.2541660964488983,0.8200644254684448,0.2659548819065094,0.016884591430425644,263.98980712890625
17,population-PCG,128,32,48,2304,OOD half aperture,OOD aperture,5,43432.09765625,3542.994873046875,12.258583068847656,0.28137677907943726,0.682381272315979,0.1592685878276825,0.01182512566447258,263.98980712890625
17,population-PCG,128,32,48,2304,OOD half aperture,OOD aperture,6,45261.046875,5011.95458984375,9.030617713928223,0.3174469769001007,0.8098317980766296,0.2991979420185089,0.012930263765156269,263.98980712890625
17,population-PCG,128,32,48,2304,OOD half aperture,OOD aperture,7,47244.88671875,4108.46875,11.499390602111816,0.3255835473537445,0.7368175387382507,0.32386884093284607,0.02148061990737915,263.98980712890625
17,context-PCG,128,32,48,2304,OOD half aperture,OOD aperture,0,47026.89453125,6746.9267578125,6.970120906829834,0.32183802127838135,0.9175467491149902,0.44662636518478394,0.014536515809595585,848.4336547851562
17,context-PCG,128,32,48,2304,OOD half aperture,OOD aperture,1,45187.61328125,3123.05078125,14.469060897827148,0.30506038665771484,0.6362274289131165,0.360086053609848,0.019185852259397507,776.7889404296875
17,context-PCG,128,32,48,2304,OOD half aperture,OOD aperture,2,46812.5859375,1821.970947265625,25.693376541137695,0.3117964267730713,0.4464179277420044,0.17386630177497864,0.018775491043925285,948.401611328125
17,context-PCG,128,32,48,2304,OOD half aperture,OOD aperture,3,50242.9921875,2525.90283203125,19.891101837158203,0.39764752984046936,0.5596513748168945,0.16687971353530884,0.01751684956252575,1749.8446044921875
17,context-PCG,128,32,48,2304,OOD half aperture,OOD aperture,4,48761.96484375,4199.8798828125,11.610323905944824,0.2541660964488983,0.7449131608009338,0.31604430079460144,0.018029803410172462,1328.7720947265625
17,context-PCG,128,32,48,2304,OOD half aperture,OOD aperture,5,43432.09765625,3096.191650390625,14.027586936950684,0.28137677907943726,0.6330806612968445,0.22700117528438568,0.019706357270479202,889.9708862304688
17,context-PCG,128,32,48,2304,OOD half aperture,OOD aperture,6,45261.046875,3904.72216796875,11.591361999511719,0.3174469769001007,0.7181041836738586,0.324001282453537,0.015349404886364937,821.5459594726562
17,context-PCG,128,32,48,2304,OOD half aperture,OOD aperture,7,47244.88671875,4330.23974609375,10.910454750061035,0.3255835473537445,0.7561575770378113,0.2849644720554352,0.022196872159838676,1245.64599609375
17,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,0,23308.927734375,23308.927734375,1.0,0.3061605393886566,1.3151408433914185,1.8565189838409424,0.06240500882267952,1.0
17,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,1,25178.21484375,25178.21484375,1.0,0.25001391768455505,1.336167812347412,2.40498423576355,0.046499792486429214,1.0
17,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,2,24716.41015625,24716.41015625,1.0,0.23267598450183868,1.331164836883545,1.4487569332122803,0.074531689286232,1.0
17,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,3,24279.583984375,24279.583984375,1.0,0.27701619267463684,1.326321005821228,1.7615383863449097,0.0550873763859272,1.0
17,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,4,24086.943359375,24086.943359375,1.0,0.32713258266448975,1.3241472244262695,1.693540334701538,0.061833374202251434,1.0
17,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,5,21360.763671875,21360.763671875,1.0,0.25669342279434204,1.2907756567001343,0.6437792181968689,0.03458806127309799,1.0
17,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,6,22865.01953125,22865.01953125,1.0,0.1947992444038391,1.3098242282867432,1.0807286500930786,0.03959975391626358,1.0
17,identity-CG,0,32,48,2304,OOD wavenumber 12,OOD frequency,7,25289.591796875,25289.591796875,1.0,0.23684975504875183,1.3373554944992065,1.031610369682312,0.030908264219760895,1.0
17,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,0,23308.927734375,3062.608154296875,7.610809803009033,0.3061605393886566,0.6291110515594482,0.21995551884174347,0.020204463973641396,263.98980712890625
17,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,1,25178.21484375,10353.1728515625,2.431932210922241,0.25001391768455505,1.066239356994629,0.41771143674850464,0.02980877459049225,263.98980712890625
17,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,2,24716.41015625,13579.390625,1.820141315460205,0.23267598450183868,1.1547943353652954,0.5188014507293701,0.02985585480928421,263.98980712890625
17,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,3,24279.583984375,3399.7841796875,7.141507625579834,0.27701619267463684,0.6672526597976685,0.15936338901519775,0.0075423396192491055,263.98980712890625
17,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,4,24086.943359375,3139.236083984375,7.672867774963379,0.32713258266448975,0.6381117105484009,0.2572785019874573,0.02029484137892723,263.98980712890625
17,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,5,21360.763671875,4381.56005859375,4.875150203704834,0.25669342279434204,0.7604915499687195,0.29253339767456055,0.01067948155105114,263.98980712890625
17,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,6,22865.01953125,6812.1806640625,3.35649037361145,0.1947992444038391,0.9209851622581482,0.24250459671020508,0.013651522807776928,263.98980712890625
17,population-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,7,25289.591796875,9836.779296875,2.5709218978881836,0.23684975504875183,1.048999309539795,0.237576425075531,0.02114010788500309,263.98980712890625
17,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,0,23308.927734375,892.8466186523438,26.106306076049805,0.3061605393886566,0.23468415439128876,0.12400569021701813,0.010413344949483871,401.36016845703125
17,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,1,25178.21484375,2586.825927734375,9.733246803283691,0.25001391768455505,0.5681610107421875,0.20993639528751373,0.02278032898902893,359.6108703613281
17,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,2,24716.41015625,3301.7529296875,7.485844612121582,0.23267598450183868,0.6565431952476501,0.2614843547344208,0.027630066499114037,352.841796875
17,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,3,24279.583984375,1055.673095703125,22.999149322509766,0.27701619267463684,0.27880483865737915,0.11403632164001465,0.010092868469655514,366.34283447265625
17,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,4,24086.943359375,829.9619140625,29.021745681762695,0.32713258266448975,0.2166941910982132,0.10976340621709824,0.013935642316937447,384.5914611816406
17,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,5,21360.763671875,1851.96435546875,11.534111976623535,0.25669342279434204,0.4518970251083374,0.21599574387073517,0.015278179198503494,427.3058776855469
17,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,6,22865.01953125,2571.6328125,8.89124584197998,0.1947992444038391,0.5660558938980103,0.20731262862682343,0.02054857462644577,480.1224060058594
17,context-PCG,128,32,48,2304,OOD wavenumber 12,OOD frequency,7,25289.591796875,2485.924560546875,10.173112869262695,0.23684975504875183,0.5539711713790894,0.26630234718322754,0.03232251852750778,458.0177307128906
29,identity-CG,0,32,8,64,ID one obstacle,ID,0,3877.714599609375,3877.714599609375,1.0,0.1564221829175949,0.7155516743659973,7.036911847535521e-05,2.349940587009769e-06,1.0
29,identity-CG,0,32,8,64,ID one obstacle,ID,1,4180.4033203125,4180.4033203125,1.0,0.1618550717830658,0.7432035207748413,8.357665501534939e-05,1.3750754987995606e-06,1.0
29,identity-CG,0,32,8,64,ID one obstacle,ID,2,5381.39697265625,5381.39697265625,1.0,0.2990133762359619,0.8358213901519775,0.00010526488767936826,2.8048189051332884e-06,1.0
29,identity-CG,0,32,8,64,ID one obstacle,ID,3,4348.6767578125,4348.6767578125,1.0,0.3055550158023834,0.7577202320098877,8.3787708717864e-05,3.1961751574272057e-06,1.0
29,identity-CG,0,32,8,64,ID one obstacle,ID,4,4251.28515625,4251.28515625,1.0,0.31194010376930237,0.7493895888328552,6.775041401851922e-05,2.4090697934298078e-06,1.0
29,identity-CG,0,32,8,64,ID one obstacle,ID,5,5764.75,5764.75,1.0,0.31317415833473206,0.8608564734458923,0.00011801836808444932,3.7734700981673086e-06,1.0
29,identity-CG,0,32,8,64,ID one obstacle,ID,6,3372.712646484375,3372.712646484375,1.0,0.28158533573150635,0.6643244028091431,6.455408583860844e-05,1.5730397535662632e-06,1.0
29,identity-CG,0,32,8,64,ID one obstacle,ID,7,5538.60498046875,5538.60498046875,1.0,0.2903744876384735,0.8463122248649597,0.00010110892617376521,1.7876803894978366e-06,1.0
29,population-PCG,128,32,8,64,ID one obstacle,ID,0,3877.714599609375,568.1060791015625,6.825687408447266,0.1564221829175949,0.1362096518278122,6.2294416238728445e-06,9.034531558427261e-07,61.73320770263672
29,population-PCG,128,32,8,64,ID one obstacle,ID,1,4180.4033203125,383.1470031738281,10.910703659057617,0.1618550717830658,0.07582545280456543,5.5893874559842516e-06,5.747683644585777e-07,61.73320770263672
29,population-PCG,128,32,8,64,ID one obstacle,ID,2,5381.39697265625,1125.140380859375,4.782866954803467,0.2990133762359619,0.2965884208679199,1.079655430658022e-05,1.0990459031745559e-06,61.73320770263672
29,population-PCG,128,32,8,64,ID one obstacle,ID,3,4348.6767578125,1011.4165649414062,4.299590110778809,0.3055550158023834,0.26715704798698425,9.431055332242977e-06,9.691807463241275e-07,61.73320770263672
29,population-PCG,128,32,8,64,ID one obstacle,ID,4,4251.28515625,1141.8160400390625,3.723266363143921,0.31194010376930237,0.30076828598976135,9.198860425385647e-06,9.304286550104734e-07,61.73320770263672
29,population-PCG,128,32,8,64,ID one obstacle,ID,5,5764.75,1422.707763671875,4.051956653594971,0.31317415833473206,0.366404265165329,1.1987865946139209e-05,1.0395276603958337e-06,61.73320770263672
29,population-PCG,128,32,8,64,ID one obstacle,ID,6,3372.712646484375,369.1004943847656,9.137654304504395,0.28158533573150635,0.07128146290779114,5.381007667892845e-06,5.54546829789615e-07,61.73320770263672
29,population-PCG,128,32,8,64,ID one obstacle,ID,7,5538.60498046875,1211.0372314453125,4.573439121246338,0.2903744876384735,0.3177652060985565,1.0234060027869418e-05,9.934711897585657e-07,61.73320770263672
29,context-PCG,128,32,8,64,ID one obstacle,ID,0,3877.714599609375,70.50933837890625,54.995758056640625,0.1564221829175949,0.0009443832095712423,1.2446998880477622e-06,2.831866652286408e-07,374.8906555175781
29,context-PCG,128,32,8,64,ID one obstacle,ID,1,4180.4033203125,71.22795867919922,58.69048309326172,0.1618550717830658,0.0009820364648476243,1.2690185258179554e-06,2.1902036451137974e-07,447.8350524902344
29,context-PCG,128,32,8,64,ID one obstacle,ID,2,5381.39697265625,569.7159423828125,9.445755004882812,0.2990133762359619,0.13672882318496704,4.1949683691200335e-06,8.867442033988482e-07,397.00286865234375
29,context-PCG,128,32,8,64,ID one obstacle,ID,3,4348.6767578125,565.9624633789062,7.6836838722229,0.3055550158023834,0.13551825284957886,4.172521130385576e-06,7.283505851773953e-07,273.6719970703125
29,context-PCG,128,32,8,64,ID one obstacle,ID,4,4251.28515625,906.5654296875,4.689441204071045,0.31194010376930237,0.23853722214698792,5.398545454227133e-06,8.85263091277011e-07,235.58900451660156
29,context-PCG,128,32,8,64,ID one obstacle,ID,5,5764.75,632.490234375,9.114370346069336,0.31317415833473206,0.1567673683166504,4.424321105034323e-06,7.568764885945711e-07,226.35890197753906
29,context-PCG,128,32,8,64,ID one obstacle,ID,6,3372.712646484375,216.44569396972656,15.582258224487305,0.28158533573150635,0.025636617094278336,2.8426675271475688e-06,4.4257282638682227e-07,158.16131591796875
29,context-PCG,128,32,8,64,ID one obstacle,ID,7,5538.60498046875,560.21630859375,9.886547088623047,0.2903744876384735,0.1336628943681717,3.6817334603256313e-06,7.137791158129403e-07,306.3011474609375
29,identity-CG,0,32,8,64,ID four obstacles,ID,0,132.51617431640625,132.51617431640625,1.0,0.14778991043567657,0.007593011949211359,2.285052914885455e-06,3.8552616388187744e-07,1.0
29,identity-CG,0,32,8,64,ID four obstacles,ID,1,71.05467224121094,71.05467224121094,1.0,0.1765965223312378,0.0009728758013807237,1.1863488680319279e-06,2.982326918754552e-07,1.0
29,identity-CG,0,32,8,64,ID four obstacles,ID,2,299.31036376953125,299.31036376953125,1.0,0.1640060991048813,0.049277979880571365,6.084218512114603e-06,4.407680194162822e-07,1.0
29,identity-CG,0,32,8,64,ID four obstacles,ID,3,146.5726776123047,146.5726776123047,1.0,0.13227027654647827,0.009999250061810017,2.429808091619634e-06,3.983405747476354e-07,1.0
29,identity-CG,0,32,8,64,ID four obstacles,ID,4,39.87803268432617,39.87803268432617,1.0,0.2387351244688034,7.281298167072237e-05,8.133503115459462e-07,2.836865178323933e-07,1.0
29,identity-CG,0,32,8,64,ID four obstacles,ID,5,40.89596939086914,40.89596939086914,1.0,0.21521027386188507,8.293386053992435e-05,9.078978564502904e-07,2.872104403195408e-07,1.0
29,identity-CG,0,32,8,64,ID four obstacles,ID,6,33.0640754699707,33.0640754699707,1.0,0.1930205374956131,2.6159150365856476e-05,7.107352644197817e-07,2.717042377753387e-07,1.0
29,identity-CG,0,32,8,64,ID four obstacles,ID,7,171.87161254882812,171.87161254882812,1.0,0.19241923093795776,0.015023655258119106,3.284297690697713e-06,4.0939576706477965e-07,1.0
29,population-PCG,128,32,8,64,ID four obstacles,ID,0,132.51617431640625,1540.95068359375,0.08599637448787689,0.14778991043567657,0.3915769159793854,4.5163869799580425e-06,7.698900503783079e-07,61.85786056518555
29,population-PCG,128,32,8,64,ID four obstacles,ID,1,71.05467224121094,582.0743408203125,0.12207147479057312,0.1765965223312378,0.14070507884025574,1.831530198614928e-06,6.717172027492779e-07,61.85786056518555
29,population-PCG,128,32,8,64,ID four obstacles,ID,2,299.31036376953125,149.16744995117188,2.0065393447875977,0.1640060991048813,0.010475140996277332,2.7580572350416332e-06,4.3354916101634444e-07,61.85786056518555
29,population-PCG,128,32,8,64,ID four obstacles,ID,3,146.5726776123047,1306.3336181640625,0.11220156401395798,0.13227027654647827,0.3402629494667053,3.695598934427835e-06,1.0650322792571387e-06,61.85786056518555
29,population-PCG,128,32,8,64,ID four obstacles,ID,4,39.87803268432617,80.90351867675781,0.4929085075855255,0.2387351244688034,0.001577777904458344,7.060912139422726e-07,3.2386239467996347e-07,61.85786056518555
29,population-PCG,128,32,8,64,ID four obstacles,ID,5,40.89596939086914,291.29010009765625,0.14039601385593414,0.21521027386188507,0.04683941975235939,1.230306565958017e-06,5.733665489060513e-07,61.85786056518555
29,population-PCG,128,32,8,64,ID four obstacles,ID,6,33.0640754699707,184.5791778564453,0.17913220822811127,0.1930205374956131,0.01784338802099228,8.327029377142026e-07,3.9814298702367523e-07,61.85786056518555
29,population-PCG,128,32,8,64,ID four obstacles,ID,7,171.87161254882812,89.85585021972656,1.9127482175827026,0.19241923093795776,0.002279798500239849,1.3110185363984783e-06,3.863402469050925e-07,61.85786056518555
29,context-PCG,128,32,8,64,ID four obstacles,ID,0,132.51617431640625,86.796142578125,1.5267518758773804,0.14778991043567657,0.0020233674440532923,1.3968127632324467e-06,3.1312029591390456e-07,5.555480003356934
29,context-PCG,128,32,8,64,ID four obstacles,ID,1,71.05467224121094,50.77931594848633,1.399283766746521,0.1765965223312378,0.00023692590184509754,6.796481102355756e-07,2.2137062671845342e-07,8.084232330322266
29,context-PCG,128,32,8,64,ID four obstacles,ID,2,299.31036376953125,80.15245056152344,3.7342634201049805,0.1640060991048813,0.0015255272155627608,2.0643458356062183e-06,2.621807766445272e-07,12.259366989135742
29,context-PCG,128,32,8,64,ID four obstacles,ID,3,146.5726776123047,71.70821380615234,2.0440151691436768,0.13227027654647827,0.0010077001061290503,1.085232725017704e-06,2.2962829859807243e-07,8.093608856201172
29,context-PCG,128,32,8,64,ID four obstacles,ID,4,39.87803268432617,23.774391174316406,1.6773524284362793,0.2387351244688034,3.3004255328705767e-06,4.891993512501358e-07,2.4640135620757064e-07,11.027575492858887
29,context-PCG,128,32,8,64,ID four obstacles,ID,5,40.89596939086914,43.25144577026367,0.9455399513244629,0.21521027386188507,0.00011006837303284556,6.501855409624113e-07,2.377562680067058e-07,7.65970516204834
29,context-PCG,128,32,8,64,ID four obstacles,ID,6,33.0640754699707,27.823692321777344,1.1883424520492554,0.1930205374956131,9.27164001041092e-06,4.6112685936350317e-07,2.124359639310569e-07,8.81376838684082
29,context-PCG,128,32,8,64,ID four obstacles,ID,7,171.87161254882812,50.46294021606445,3.405897617340088,0.19241923093795776,0.00023022890673018992,1.2755913303408306e-06,2.240514334062027e-07,11.54567813873291
29,identity-CG,0,32,8,64,OOD six obstacles,OOD count,0,424.28875732421875,424.28875732421875,1.0,0.18081572651863098,0.08924645930528641,8.913169040170033e-06,4.2600652250257554e-07,1.0
29,identity-CG,0,32,8,64,OOD six obstacles,OOD count,1,547.6072998046875,547.6072998046875,1.0,0.2044234275817871,0.12958157062530518,1.1409171747800428e-05,4.946598437527427e-07,1.0
29,identity-CG,0,32,8,64,OOD six obstacles,OOD count,2,470.4878234863281,470.4878234863281,1.0,0.18933382630348206,0.10440102964639664,1.0162892067455687e-05,6.807757131355174e-07,1.0
29,identity-CG,0,32,8,64,OOD six obstacles,OOD count,3,705.0999145507812,705.0999145507812,1.0,0.17649394273757935,0.17938856780529022,1.5143852579058148e-05,6.343818768073106e-07,1.0
29,identity-CG,0,32,8,64,OOD six obstacles,OOD count,4,481.3526306152344,481.3526306152344,1.0,0.20277681946754456,0.10796425491571426,1.0190527063969057e-05,5.96633810800995e-07,1.0
29,identity-CG,0,32,8,64,OOD six obstacles,OOD count,5,400.2397155761719,400.2397155761719,1.0,0.18203124403953552,0.08138518780469894,8.60505588207161e-06,4.2172982261945435e-07,1.0
29,identity-CG,0,32,8,64,OOD six obstacles,OOD count,6,249.17759704589844,249.17759704589844,1.0,0.21450015902519226,0.0345040000975132,5.059761406300822e-06,4.845104513151455e-07,1.0
29,identity-CG,0,32,8,64,OOD six obstacles,OOD count,7,48.46971130371094,48.46971130371094,1.0,0.2078469693660736,0.0001909302081912756,1.0357996416132664e-06,3.0839001396998356e-07,1.0
29,population-PCG,128,32,8,64,OOD six obstacles,OOD count,0,424.28875732421875,722.7909545898438,0.5870144963264465,0.18081572651863098,0.18479980528354645,8.877014806785155e-06,7.71229508700344e-07,61.92720031738281
29,population-PCG,128,32,8,64,OOD six obstacles,OOD count,1,547.6072998046875,926.9766845703125,0.5907455086708069,0.2044234275817871,0.2442237138748169,1.1415929293434601e-05,1.4521864386551897e-06,61.92720031738281
29,population-PCG,128,32,8,64,OOD six obstacles,OOD count,2,470.4878234863281,1418.536865234375,0.33167120814323425,0.18933382630348206,0.3654915988445282,1.1662345059448853e-05,9.092530603993509e-07,61.92720031738281
29,population-PCG,128,32,8,64,OOD six obstacles,OOD count,3,705.0999145507812,2014.6298828125,0.34998980164527893,0.17649394273757935,0.48048168420791626,1.8507826098357327e-05,9.090649086829217e-07,61.92720031738281
29,population-PCG,128,32,8,64,OOD six obstacles,OOD count,4,481.3526306152344,2155.30810546875,0.22333355247974396,0.20277681946754456,0.5037751793861389,1.4796568393649068e-05,1.5917619293759344e-06,61.92720031738281
29,population-PCG,128,32,8,64,OOD six obstacles,OOD count,5,400.2397155761719,604.5859985351562,0.6620062589645386,0.18203124403953552,0.14791010320186615,8.211747626774013e-06,7.175325436037383e-07,61.92720031738281
29,population-PCG,128,32,8,64,OOD six obstacles,OOD count,6,249.17759704589844,679.1435546875,0.3668997585773468,0.21450015902519226,0.1713760644197464,6.752198714821134e-06,9.514275234323577e-07,61.92720031738281
29,population-PCG,128,32,8,64,OOD six obstacles,OOD count,7,48.46971130371094,255.66064453125,0.18958613276481628,0.2078469693660736,0.03634354844689369,1.6819899428810459e-06,5.917281669098884e-07,61.92720031738281
29,context-PCG,128,32,8,64,OOD six obstacles,OOD count,0,424.28875732421875,212.23155212402344,1.9991785287857056,0.18081572651863098,0.024553226307034492,4.828548753721407e-06,3.5098057082905143e-07,8.310907363891602
29,context-PCG,128,32,8,64,OOD six obstacles,OOD count,1,547.6072998046875,381.9369812011719,1.4337635040283203,0.2044234275817871,0.07543299347162247,8.145104402501602e-06,3.568679289855936e-07,4.855798244476318
29,context-PCG,128,32,8,64,OOD six obstacles,OOD count,2,470.4878234863281,277.1909484863281,1.6973419189453125,0.18933382630348206,0.04261504113674164,5.54191456103581e-06,3.5993468827655306e-07,8.466463088989258
29,context-PCG,128,32,8,64,OOD six obstacles,OOD count,3,705.0999145507812,351.8852844238281,2.0037777423858643,0.17649394273757935,0.06575243920087814,7.345637186517706e-06,3.4993237818525813e-07,9.636208534240723
29,context-PCG,128,32,8,64,OOD six obstacles,OOD count,4,481.3526306152344,379.41876220703125,1.268657922744751,0.20277681946754456,0.07461689412593842,7.482534783775918e-06,4.662424828438816e-07,6.115401744842529
29,context-PCG,128,32,8,64,OOD six obstacles,OOD count,5,400.2397155761719,232.34677124023438,1.7225964069366455,0.18203124403953552,0.02985030971467495,5.314907866704743e-06,3.4114114555450215e-07,6.934338569641113
29,context-PCG,128,32,8,64,OOD six obstacles,OOD count,6,249.17759704589844,149.9655303955078,1.6615657806396484,0.21450015902519226,0.010623411275446415,2.8270164875721093e-06,3.547652909219323e-07,9.194971084594727
29,context-PCG,128,32,8,64,OOD six obstacles,OOD count,7,48.46971130371094,26.882509231567383,1.8030203580856323,0.2078469693660736,7.451369583577616e-06,6.54507175568142e-07,2.2085920647896273e-07,7.7337141036987305
29,identity-CG,0,32,8,64,OOD stars,OOD shape,0,413.038330078125,413.038330078125,1.0,0.18285436928272247,0.08556436747312546,7.251827810250688e-06,4.6277051524157287e-07,1.0
29,identity-CG,0,32,8,64,OOD stars,OOD shape,1,743.6929321289062,743.6929321289062,1.0,0.2003321647644043,0.19114117324352264,1.2491854249674361e-05,4.741167742849939e-07,1.0
29,identity-CG,0,32,8,64,OOD stars,OOD shape,2,492.5481872558594,492.5481872558594,1.0,0.19474785029888153,0.11163236200809479,8.975706805358641e-06,4.877001629211009e-07,1.0
29,identity-CG,0,32,8,64,OOD stars,OOD shape,3,680.210205078125,680.210205078125,1.0,0.1588032841682434,0.17170709371566772,1.124337450164603e-05,4.906210619992635e-07,1.0
29,identity-CG,0,32,8,64,OOD stars,OOD shape,4,932.0028686523438,932.0028686523438,1.0,0.18720926344394684,0.2456149458885193,1.6473301002406515e-05,4.6976953171906644e-07,1.0
29,identity-CG,0,32,8,64,OOD stars,OOD shape,5,335.0124816894531,335.0124816894531,1.0,0.21692977845668793,0.060387928038835526,5.608322680927813e-06,5.731631631533673e-07,1.0
29,identity-CG,0,32,8,64,OOD stars,OOD shape,6,620.4215698242188,620.4215698242188,1.0,0.22133702039718628,0.15294702351093292,1.0972094059980009e-05,5.20307310125645e-07,1.0
