method,network_width,parameter_count,dataset_size,context_size,context_measurements,regime_class,risk_mean,risk_std,solver_risk_mean,solver_risk_std,n_holdout,n_seeds,training_seconds,transformed_mean_relative_residual,transformed_covariance_relative_residual,simultaneous_configurations,delta,hoeffding_slack,risk_ucb,solver_risk_ucb
context-PCG,64,79364,16384,32,1024,ID,0.10489104788179422,0.12011566964221376,0.06338142131819509,0.04671738339174213,48,3,163.89264185912907,0.07045321962020046,0.008870860699971617,4860,0.05,0.34587639275783505,0.45076744063962926,0.4092578140760301
context-PCG,64,79364,16384,32,1024,OOD,0.2521049695686447,0.15524173699550983,0.048755101950580935,0.04052269286439915,120,3,163.89264185912907,0.05328150930969661,0.005932655752985687,4860,0.05,0.21875143799954522,0.4708564075681899,0.26750653995012613
context-PCG,64,79364,16384,48,2304,All,0.19570150583049678,0.14732397333079975,0.11799775179561109,0.06626637464627988,168,3,163.89264185912907,0.14055925116519483,0.012608259148518729,4860,0.05,0.18487870855329694,0.38058021438379375,0.302876460348908
context-PCG,64,79364,16384,48,2304,ID,0.10472008880156969,0.11280652235200214,0.12577073750282677,0.06127189605493018,48,3,163.89264185912907,0.14950565528124568,0.014976797989220308,4860,0.05,0.34587639275783505,0.45059648155940474,0.47164713026066185
context-PCG,64,79364,16384,48,2304,OOD,0.23209407264206763,0.14407868371028631,0.11488855751272482,0.06815862050055059,120,3,163.89264185912907,0.1369806895187745,0.011660843612238098,4860,0.05,0.21875143799954522,0.4508455106416128,0.33363999551227
context-PCG,64,79364,32768,8,64,All,0.48866029357907753,0.2753518253473622,3.168760460334312e-06,2.3007358307501735e-06,168,3,329.947981729114,3.168775763350866e-06,3.541221857126348e-07,4860,0.05,0.18487870855329694,0.6735390021323745,0.18488187731375727
context-PCG,64,79364,32768,8,64,ID,0.23606994466048595,0.23405025475460947,2.3439202470399965e-06,1.64993989369034e-06,48,3,329.947981729114,2.3439284066265977e-06,4.11419120401509e-07,4860,0.05,0.34587639275783505,0.581946337418321,0.3458787366780821
context-PCG,64,79364,32768,8,64,OOD,0.5896964331465141,0.2207623665914133,3.4986965456520376e-06,2.4431810325109527e-06,120,3,329.947981729114,3.498714706040573e-06,3.312034118370851e-07,4860,0.05,0.21875143799954522,0.8084478711460593,0.21875493669609086
context-PCG,64,79364,32768,12,144,All,0.2617640889508705,0.16517232499945927,4.311087302940209e-06,3.06209660884868e-06,168,3,329.947981729114,4.311115209329078e-06,5.23583049170741e-07,4860,0.05,0.18487870855329694,0.44664279750416747,0.1848830196405999
context-PCG,64,79364,32768,12,144,ID,0.14996435063445923,0.1541485703770452,4.194579805230565e-06,3.6207130320475797e-06,48,3,329.947981729114,4.194610236633404e-06,7.163630453277392e-07,4860,0.05,0.34587639275783505,0.4958407433922943,0.34588058733764027
context-PCG,64,79364,32768,12,144,OOD,0.306483984277435,0.1477940894348129,4.357690302024067e-06,2.823674114615661e-06,120,3,329.947981729114,4.357717198407348e-06,4.4647105070794166e-07,4860,0.05,0.21875143799954522,0.5252354222769802,0.21875579568984724
context-PCG,64,79364,32768,16,256,All,0.2523921067581206,0.1702130030283986,5.079734253999076e-05,0.00021876252042442806,168,3,329.947981729114,5.084757244216408e-05,2.4284432452501214e-05,4860,0.05,0.18487870855329694,0.43727081531141754,0.18492950589583693
context-PCG,64,79364,32768,16,256,ID,0.13882956234715724,0.1497807684293941,0.0001645777084843004,0.0003892328001835733,48,3,329.947981729114,0.00016475341092576326,8.31339702281426e-05,4860,0.05,0.34587639275783505,0.48470595510499226,0.3460409704663194
context-PCG,64,79364,32768,16,256,OOD,0.297817124522506,0.15657439112179247,5.285196162266896e-06,3.614073735294874e-06,120,3,329.947981729114,5.285237048724412e-06,7.446173422446615e-07,4860,0.05,0.21875143799954522,0.5165685625220513,0.2187567231957075
context-PCG,64,79364,32768,24,576,All,0.22198492691805086,0.15959082492543156,0.022489846332680825,0.02816734565457505,168,3,329.947981729114,0.023903682400400344,0.003519969682245181,4860,0.05,0.18487870855329694,0.4068636354713478,0.20736855488597777
context-PCG,64,79364,32768,24,576,ID,0.12829267714000103,0.16151971546502028,0.02566029857934529,0.03498646674655904,48,3,329.947981729114,0.02773107983860725,0.004701811831788854,4860,0.05,0.34587639275783505,0.4741690698978361,0.3715366913371803
context-PCG,64,79364,32768,24,576,OOD,0.2594618268292708,0.14311360603940723,0.021221665434015043,0.024986001181123343,120,3,329.947981729114,0.02237272342511758,0.0030472328224277114,4860,0.05,0.21875143799954522,0.47821326482881604,0.23997310343356026
context-PCG,64,79364,32768,32,1024,All,0.2102066620057418,0.15988761163836296,0.0519981356985265,0.044587267638284044,168,3,329.947981729114,0.05738223336465165,0.007300423133572225,4860,0.05,0.18487870855329694,0.39508537055903875,0.23687684425182343
context-PCG,64,79364,32768,32,1024,ID,0.1049201221890746,0.11932786801889132,0.061701319035940734,0.0490968725511852,48,3,329.947981729114,0.06882780879580723,0.010029086576347804,4860,0.05,0.34587639275783505,0.45079651494690964,0.4075777117937758
context-PCG,64,79364,32768,32,1024,OOD,0.25232127793240866,0.15489295094286765,0.0481168623635608,0.042245724357576786,120,3,329.947981729114,0.05280400319218941,0.006208957756461992,4860,0.05,0.21875143799954522,0.4710727159319539,0.26686830036310605
context-PCG,64,79364,32768,48,2304,All,0.1956172112857398,0.1471139415009927,0.11060847620832703,0.061930806328421045,168,3,329.947981729114,0.13005928604287048,0.01252551929376615,4860,0.05,0.18487870855329694,0.38049591983903674,0.29548718476162394
context-PCG,64,79364,32768,48,2304,ID,0.10425984087642642,0.11177379457823405,0.11585165218598015,0.0558726067600326,48,3,329.947981729114,0.1355883223004639,0.014401605915433364,4860,0.05,0.34587639275783505,0.4501362336342615,0.4617280449438152
context-PCG,64,79364,32768,48,2304,OOD,0.23216015944946514,0.14396101211975224,0.10851120581726577,0.06429621472690795,120,3,329.947981729114,0.12784767153983312,0.011775084645099264,4860,0.05,0.21875143799954522,0.4509115974490103,0.32726264381681097
context-PCG,128,199684,128,8,64,All,0.48866425461642443,0.2753507089175152,1.8835847080350943e-05,2.7873337583366933e-05,168,3,1.499439813022036,1.8836974261895938e-05,8.113803287658681e-07,4860,0.05,0.18487870855329694,0.6735429631697214,0.18489754440037728
context-PCG,128,199684,128,8,64,ID,0.2360714110125237,0.23405296095598865,4.37364830299726e-05,4.196490197992344e-05,48,3,1.499439813022036,4.374012059807939e-05,1.3870379949783758e-06,4860,0.05,0.34587639275783505,0.5819478037703587,0.345920129240865
context-PCG,128,199684,128,8,64,OOD,0.5897013920579847,0.22075766731475677,8.875592700502285e-06,6.679858812381651e-06,120,3,1.499439813022036,8.875715727422554e-06,5.811172622808651e-07,4860,0.05,0.21875143799954522,0.8084528300575299,0.2187603135922457
context-PCG,128,199684,128,12,144,All,0.261744665200729,0.16518964496143632,4.449235213932076e-05,5.16851346364054e-05,168,3,1.499439813022036,4.4496987871270404e-05,1.4984301797667177e-06,4860,0.05,0.18487870855329694,0.44662337375402594,0.18492320090543626
context-PCG,128,199684,128,12,144,ID,0.14996435063445923,0.1541485703770452,9.805175189390307e-05,7.081283476510796e-05,48,3,1.499439813022036,9.80662784589274e-05,2.880771170055141e-06,4860,0.05,0.34587639275783505,0.4958407433922943,0.345974444509729
context-PCG,128,199684,128,12,144,OOD,0.30645679102723683,0.14782954741295218,2.3068592237487845e-05,1.2184134886074861e-05,120,3,1.499439813022036,2.306927163620761e-05,9.454937836513484e-07,4860,0.05,0.21875143799954522,0.5252082290267821,0.2187745065917827
context-PCG,128,199684,128,16,256,All,0.25244143069233616,0.17016176835351765,0.017722296996821974,0.017792809007997,168,3,1.499439813022036,0.01838554527244876,0.0007671610634110255,4860,0.05,0.18487870855329694,0.43732013924563307,0.20260100555011892
context-PCG,128,199684,128,16,256,ID,0.13870834629330112,0.14971371721617605,0.03322759680174011,0.018926369238465624,48,3,1.499439813022036,0.034778751694830086,0.0010516055457021895,4860,0.05,0.34587639275783505,0.4845847390511362,0.37910398955957514
context-PCG,128,199684,128,16,256,OOD,0.29793466445195016,0.15645161678732192,0.01152017707485472,0.012924455367481217,120,3,1.499439813022036,0.01182826270349623,0.0006533832704945597,4860,0.05,0.21875143799954522,0.5166861024514954,0.23027161507439994
context-PCG,128,199684,128,24,576,All,0.2224846321760693,0.15952196483400446,0.16532150745316673,0.08377306560375683,168,3,1.499439813022036,0.21100334438406637,0.006945683315972793,4860,0.05,0.18487870855329694,0.40736334072936625,0.35020021600646367
context-PCG,128,199684,128,24,576,ID,0.12794277255728553,0.15982591291161236,0.22692177210145037,0.060556538887139515,48,3,1.499439813022036,0.30169527853528655,0.007345583268033758,4860,0.05,0.34587639275783505,0.4738191653151206,0.5727981648592855
context-PCG,128,199684,128,24,576,OOD,0.26030137602358283,0.1434410323076418,0.14068140159385326,0.07910442354047481,120,3,1.499439813022036,0.1747265707235783,0.006785723335148406,4860,0.05,0.21875143799954522,0.47905281402312805,0.35943283959339845
context-PCG,128,199684,128,32,1024,All,0.2097826345857364,0.1600794958684886,0.30962379024976255,0.11993873375439341,168,3,1.499439813022036,0.49424233256528777,0.015601200903932112,4860,0.05,0.18487870855329694,0.39466134313903334,0.4945024988030595
context-PCG,128,199684,128,32,1024,ID,0.10445087524331835,0.11894999542632494,0.4020971459223747,0.08920009389707403,48,3,1.499439813022036,0.709231263337036,0.017389178314867065,4860,0.05,0.34587639275783505,0.4503272680011534,0.7479735386802098
context-PCG,128,199684,128,32,1024,OOD,0.25191533832270363,0.15526806215895753,0.27263444798071773,0.11052713279500449,120,3,1.499439813022036,0.40824676025658846,0.014886009939558133,4860,0.05,0.21875143799954522,0.47066677632224885,0.49138588598026295
context-PCG,128,199684,128,48,2304,All,0.19826687721174346,0.1476806929787839,0.4806132638432423,0.13529435488638067,168,3,1.499439813022036,1.0752442526143222,0.030266348882356523,4860,0.05,0.18487870855329694,0.38314558576504043,0.6654919723965392
context-PCG,128,199684,128,48,2304,ID,0.10772937851279396,0.11626918075678636,0.5491855489040195,0.13757093451308658,48,3,1.499439813022036,1.4277643592407305,0.02960784071668357,4860,0.05,0.34587639275783505,0.453605771270629,0.8950619416618546
context-PCG,128,199684,128,48,2304,OOD,0.23448187669132328,0.1436612931549169,0.4531843498189315,0.12473050209273204,120,3,1.499439813022036,0.9342362099637588,0.030529752148625702,4860,0.05,0.21875143799954522,0.45323331469086847,0.6719357878184767
context-PCG,128,199684,256,8,64,All,0.4886642793245748,0.2753507521621602,1.8182077868291113e-05,2.696986470611087e-05,168,3,2.844717967032921,1.818313158555633e-05,8.387195154264353e-07,4860,0.05,0.18487870855329694,0.6735429878778717,0.18489689063116524
context-PCG,128,199684,256,8,64,ID,0.2360714110125237,0.23405296095598863,4.236072691369666e-05,4.062063415139471e-05,48,3,2.844717967032921,4.236413729922391e-05,1.4870064974914499e-06,4860,0.05,0.34587639275783505,0.5819478037703587,0.34591875348474876
context-PCG,128,199684,256,8,64,OOD,0.5897014266493952,0.22075772704567634,8.510618250128894e-06,6.2403594964244084e-06,120,3,2.844717967032921,8.5107293000893e-06,5.794047226004296e-07,4860,0.05,0.21875143799954522,0.8084528646489404,0.21875994861779535
context-PCG,128,199684,256,12,144,All,0.26176225905773626,0.16517188028705432,4.181738547104036e-05,4.964300649055447e-05,168,3,2.844717967032921,4.182158455379989e-05,1.4354831152323705e-06,4860,0.05,0.18487870855329694,0.4466409676110332,0.18492052593876798
context-PCG,128,199684,256,12,144,ID,0.1499643506344592,0.1541485703770452,9.288537941056093e-05,6.864366418592235e-05,48,3,2.844717967032921,9.289862305192442e-05,2.763801060012838e-06,4860,0.05,0.34587639275783505,0.4958407433922942,0.3459692781372456
context-PCG,128,199684,256,12,144,OOD,0.30648142242704707,0.14779417363877795,2.1390187895232126e-05,1.1168739958874651e-05,120,3,2.844717967032921,2.1390769154550072e-05,9.041559373201835e-07,4860,0.05,0.21875143799954522,0.5252328604265923,0.21877282818744045
context-PCG,128,199684,256,16,256,All,0.2524739745017137,0.17021231109262017,0.014191443472605057,0.016459982928716213,168,3,2.844717967032921,0.014686227807005882,0.0006133321038813257,4860,0.05,0.18487870855329694,0.4373526830550106,0.199070152025902
context-PCG,128,199684,256,16,256,ID,0.13874085285226292,0.14975019298790568,0.029265463866468985,0.01856484698058803,48,3,2.844717967032921,0.030530068860874306,0.0008688459004891042,4860,0.05,0.34587639275783505,0.484617245610098,0.37514185662430405
context-PCG,128,199684,256,16,256,OOD,0.2979672231614941,0.15651495792652606,0.008161835315059488,0.010759859072440472,120,3,2.844717967032921,0.008348691385458512,0.0005111265852382142,4860,0.05,0.21875143799954522,0.5167186611610393,0.2269132733146047
context-PCG,128,199684,256,24,576,All,0.2223925641313002,0.15931542506776236,0.16515264111110262,0.07830845423563952,168,3,2.844717967032921,0.20861676095851825,0.006475743692135391,4860,0.05,0.18487870855329694,0.4072712726845972,0.3500313496643995
context-PCG,128,199684,256,24,576,ID,0.12815179151353456,0.16020170747609488,0.21267896551819443,0.06226191175940679,48,3,2.844717967032921,0.278026745809863,0.007045898702926879,4860,0.05,0.34587639275783505,0.4740281842713696,0.5585553582760294
context-PCG,128,199684,256,24,576,OOD,0.2600888731784065,0.14306471667362416,0.1461421113482659,0.07615188225716096,120,3,2.844717967032921,0.1808527670179804,0.0062476816878187956,4860,0.05,0.21875143799954522,0.4788403111779517,0.36489354934781115
context-PCG,128,199684,256,32,1024,All,0.21002371100992093,0.15996116584722064,0.3014293344986159,0.11779421611563572,168,3,2.844717967032921,0.47445206423955305,0.015455802004518206,4860,0.05,0.18487870855329694,0.39490241956321787,0.4863080430519129
context-PCG,128,199684,256,32,1024,ID,0.10404269139560762,0.11800740847955808,0.3806341865112252,0.10217593494416502,48,3,2.844717967032921,0.6578132544333736,0.017961430562233194,4860,0.05,0.34587639275783505,0.44991908415344267,0.7265105792690603
context-PCG,128,199684,256,32,1024,OOD,0.25241611885564624,0.15513144210580462,0.26974739369357226,0.10865701730427191,120,3,2.844717967032921,0.4011075881620248,0.01445355058143221,4860,0.05,0.21875143799954522,0.47116755685519146,0.4884988316931175
context-PCG,128,199684,256,48,2304,All,0.19802199951927507,0.14749544682590354,0.47478518240667844,0.132270964227238,168,3,2.844717967032921,1.0368874113829363,0.031262257748970804,4860,0.05,0.18487870855329694,0.38290070807257204,0.6596638909599754
context-PCG,128,199684,256,48,2304,ID,0.10784384076358922,0.11681298658050301,0.5638648242958478,0.11659144556031781,48,3,2.844717967032921,1.4591371386001508,0.030702458131903112,4860,0.05,0.34587639275783505,0.45372023352142427,0.9097412170536829
context-PCG,128,199684,256,48,2304,OOD,0.23409326302154942,0.14334727268836184,0.4391533256510107,0.1212548083856885,120,3,2.844717967032921,0.8679875204960505,0.03148617759579788,4860,0.05,0.21875143799954522,0.45284470102109464,0.657904763650556
context-PCG,128,199684,512,8,64,All,0.48865834201681196,0.2753515594648124,1.3285498366174128e-05,1.940765725751713e-05,168,3,5.375917078054044,1.3286049320609686e-05,6.992338641220201e-07,4860,0.05,0.18487870855329694,0.6735370505701089,0.18489199405166312
context-PCG,128,199684,512,8,64,ID,0.2360714110125237,0.23405296095598865,2.9786581128415194e-05,2.9913545766197033e-05,48,3,5.375917078054044,2.9788344666788664e-05,1.2229632613269814e-06,4860,0.05,0.34587639275783505,0.5819478037703587,0.34590617933896345
context-PCG,128,199684,512,8,64,OOD,0.5896931144185272,0.22076297639072678,6.685065261277702e-06,4.6269163105993645e-06,120,3,5.375917078054044,6.685131182138093e-06,4.897421052400356e-07,4860,0.05,0.21875143799954522,0.8084445524180724,0.2187581230648065
context-PCG,128,199684,512,12,144,All,0.26177007183597095,0.1651755004146775,2.6007995775688343e-05,3.4157406104282904e-05,168,3,5.375917078054044,2.60098322014185e-05,1.0567146548266595e-06,4860,0.05,0.18487870855329694,0.4466487803892679,0.18490471654907262
context-PCG,128,199684,512,12,144,ID,0.14996435063445923,0.1541485703770452,5.5852386265929594e-05,5.163586578090089e-05,48,3,5.375917078054044,5.585811724509735e-05,1.942706594704191e-06,4860,0.05,0.34587639275783505,0.4958407433922943,0.345932245144101
context-PCG,128,199684,512,12,144,OOD,0.30649236031657556,0.1477965138939867,1.4070239579591845e-05,9.01683203084246e-06,120,3,5.375917078054044,1.4070518183946963e-05,7.023178788756468e-07,4860,0.05,0.21875143799954522,0.5252437983161208,0.2187655082391248
context-PCG,128,199684,512,16,256,All,0.2524501243604753,0.17017856465292713,0.006395731310696578,0.012648125677704687,168,3,5.375917078054044,0.0066043643960472615,0.00024618866696085,4860,0.05,0.18487870855329694,0.4373288329137722,0.1912744398639935
context-PCG,128,199684,512,16,256,ID,0.1388095793978659,0.14978589287696772,0.015472544790990502,0.017908695964440648,48,3,5.375917078054044,0.01605242449538003,0.00047112866687368146,4860,0.05,0.34587639275783505,0.484685972155701,0.3613489375488256
context-PCG,128,199684,512,16,256,OOD,0.29790634234551905,0.15648793883880038,0.002765005918579008,0.007162826197426703,120,3,5.375917078054044,0.0028251403563141547,0.00015621266699571742,4860,0.05,0.21875143799954522,0.5166577803450643,0.22151644391812422
context-PCG,128,199684,512,24,576,All,0.22200070552586157,0.15960745637067247,0.09744588834218212,0.07722031055676305,168,3,5.375917078054044,0.11684951774493255,0.004817375116198486,4860,0.05,0.18487870855329694,0.4068794140791585,0.28232459689547906
context-PCG,128,199684,512,24,576,ID,0.12847152385431673,0.1610138456776877,0.1395542781087288,0.07412105539526627,48,3,5.375917078054044,0.171023761969991,0.0058726523808824,4860,0.05,0.34587639275783505,0.4743479166121518,0.4854306708665639
context-PCG,128,199684,512,24,576,OOD,0.2594123781944795,0.14342467019027272,0.08060253243556346,0.07209056363179384,120,3,5.375917078054044,0.09517982005490917,0.004395264210324921,4860,0.05,0.21875143799954522,0.4781638161940247,0.2993539704351087
context-PCG,128,199684,512,32,1024,All,0.21013604217870435,0.16022913197407432,0.2004344671633012,0.12196180470723612,168,3,5.375917078054044,0.28512757228288266,0.010430083319079082,4860,0.05,0.18487870855329694,0.3950147507320013,0.3853131757165982
context-PCG,128,199684,512,32,1024,ID,0.10498294850385825,0.11932730410031248,0.2679314265609997,0.10955383537126404,48,3,5.375917078054044,0.39919766411185265,0.011209908863141453,4860,0.05,0.34587639275783505,0.4508593412616933,0.6138078193188348
context-PCG,128,199684,512,32,1024,OOD,0.2521972796486428,0.1554386119688807,0.1734356834042218,0.11645403146437036,120,3,5.375917078054044,0.23949953555129466,0.010118153101454133,4860,0.05,0.21875143799954522,0.470948717648188,0.392187121403767
context-PCG,128,199684,512,48,2304,All,0.1968344614843159,0.14798203751991876,0.3531400334340461,0.14037842357330318,168,3,5.375917078054044,0.6306760636646123,0.022671450192796105,4860,0.05,0.18487870855329694,0.38171317003761285,0.538018741987343
context-PCG,128,199684,512,48,2304,ID,0.10633261793279018,0.11474897466348855,0.4352776172779536,0.12177367462997406,48,3,5.375917078054044,0.8672486816843351,0.02275016447917243,4860,0.05,0.34587639275783505,0.45220901069062525,0.7811540100357887
context-PCG,128,199684,512,48,2304,OOD,0.23303519890492616,0.14458891396930218,0.320284999896483,0.1341200308139946,120,3,5.375917078054044,0.5360470164567233,0.022639964478245574,4860,0.05,0.21875143799954522,0.4517866369044714,0.5390364378960282
context-PCG,128,199684,1024,8,64,All,0.4886642793245748,0.2753507521621602,4.935139513560638e-06,4.587952254897406e-06,168,3,10.482437615981326,4.9351847938253065e-06,5.077188998960818e-07,4860,0.05,0.18487870855329694,0.6735429878778717,0.1848836436928105
context-PCG,128,199684,1024,8,64,ID,0.2360714110125237,0.23405296095598865,6.7352500703537845e-06,7.029179683954529e-06,48,3,10.482437615981326,6.735343815715093e-06,6.526163195038256e-07,4860,0.05,0.34587639275783505,0.5819478037703587,0.3458831280079054
context-PCG,128,199684,1024,8,64,OOD,0.5897014266493952,0.22075772704567634,4.215095290843377e-06,2.8627410721116945e-06,120,3,10.482437615981326,4.215121185069393e-06,4.497599320529844e-07,4860,0.05,0.21875143799954522,0.8084528646489404,0.21875565309483605
context-PCG,128,199684,1024,12,144,All,0.2617667556833458,0.16517216376257335,7.0228306488618324e-06,5.756866130334033e-06,168,3,10.482437615981326,7.022912914830418e-06,6.528907666355129e-07,4860,0.05,0.18487870855329694,0.44664546423664275,0.1848857313839458
context-PCG,128,199684,1024,12,144,ID,0.14996435063445926,0.1541485703770452,9.826252817308406e-06,8.643869368432162e-06,48,3,10.482437615981326,9.826422536699889e-06,8.401882798381166e-07,4860,0.05,0.34587639275783505,0.49584074339229434,0.34588621901065236
context-PCG,128,199684,1024,12,144,OOD,0.3064877177029004,0.14779269737302012,5.901461781483202e-06,3.544223266456727e-06,120,3,10.482437615981326,5.9015090660826296e-06,5.779717613544714e-07,4860,0.05,0.21875143799954522,0.5252391557024456,0.2187573394613267
context-PCG,128,199684,1024,16,256,All,0.25239488506514846,0.17020849469829585,0.00010548956787345863,0.00039144111776506373,168,3,10.482437615981326,0.00010565337396969579,3.189533764247471e-05,4860,0.05,0.18487870855329694,0.4372735936184454,0.1849841981211704
context-PCG,128,199684,1024,16,256,ID,0.13882956234715724,0.1497807684293941,0.00034596622811109643,0.0006792515317138954,48,3,10.482437615981326,0.0003465389650661464,0.0001061046182062453,4860,0.05,0.34587639275783505,0.48470595510499226,0.34622235898594617
context-PCG,128,199684,1024,16,256,OOD,0.2978210141523449,0.15656637513855307,9.298903778403519e-06,1.2186289137249831e-05,120,3,10.482437615981326,9.29913753111556e-06,2.2116254169664748e-06,4860,0.05,0.21875143799954522,0.5165724521518902,0.21876073690332362
context-PCG,128,199684,1024,24,576,All,0.22214083829379339,0.1599275798573961,0.03833288722049087,0.0411460742269121,168,3,10.482437615981326,0.041941740343082436,0.004813332249644443,4860,0.05,0.18487870855329694,0.4070195468470903,0.2232115957737878
context-PCG,128,199684,1024,24,576,ID,0.12849433266533963,0.16148900851436696,0.052741178137289714,0.05715772180980462,48,3,10.482437615981326,0.05982446349905023,0.006618063001042125,4860,0.05,0.34587639275783505,0.4743707254231747,0.3986175708951248
context-PCG,128,199684,1024,24,576,OOD,0.25959944054517486,0.1436706714631522,0.03256957085377134,0.03111796728835667,120,3,10.482437615981326,0.03478865108069532,0.00409143994908537,4860,0.05,0.21875143799954522,0.4783508785447201,0.25132100885331654
context-PCG,128,199684,1024,32,1024,All,0.21011611126815705,0.16001252110636863,0.08273892009854644,0.0673408796115708,168,3,10.482437615981326,0.09680567735839365,0.0090213040831648,4860,0.05,0.18487870855329694,0.394994819821454,0.26761762865184335
context-PCG,128,199684,1024,32,1024,ID,0.10461379981876613,0.11913982804136987,0.11824867322920368,0.09274057855159584,48,3,10.482437615981326,0.147539966526286,0.012422285743620353,4860,0.05,0.34587639275783505,0.45049019257660117,0.46412506598703873
context-PCG,128,199684,1024,32,1024,OOD,0.25231703584791343,0.15504815039138256,0.06853501884628356,0.04748612958585911,120,3,10.482437615981326,0.0765119616912367,0.007660911418982579,4860,0.05,0.21875143799954522,0.47106847384745865,0.28728645684582876
context-PCG,128,199684,1024,48,2304,All,0.19526090055283535,0.1471024546896373,0.15966473959860283,0.08617173711977363,168,3,10.482437615981326,0.20372239285193025,0.015297655212981133,4860,0.05,0.18487870855329694,0.3801396091061323,0.34454344815189974
context-PCG,128,199684,1024,48,2304,ID,0.10400463202186755,0.1116189420549893,0.2047359171729034,0.0962519062059058,48,3,10.482437615981326,0.2766356959473341,0.01886773643976383,4860,0.05,0.34587639275783505,0.4498810247797026,0.5506123099307385
context-PCG,128,199684,1024,48,2304,OOD,0.23176340796522246,0.144028187800283,0.14163626856888262,0.07493026988031527,120,3,10.482437615981326,0.1745570716137687,0.013869622722268054,4860,0.05,0.21875143799954522,0.45051484596476765,0.36038770656842783
context-PCG,128,199684,2048,8,64,All,0.48866384475714836,0.27535090246676397,3.807241065090441e-06,2.567130396532356e-06,168,3,20.61933280096855,3.807262111249223e-06,4.447803233868323e-07,4860,0.05,0.18487870855329694,0.6735425533104453,0.18488251579436202
context-PCG,128,199684,2048,8,64,ID,0.23607141101252369,0.23405296095598865,4.01237097666955e-06,2.719108853811718e-06,48,3,20.61933280096855,4.0123943154668495e-06,5.494531502373926e-07,4860,0.05,0.34587639275783505,0.5819478037703587,0.34588040512881174
context-PCG,128,199684,2048,8,64,OOD,0.5897008182549983,0.22075827093151482,3.725189100458798e-06,2.5108701753072827e-06,120,3,20.61933280096855,3.7252092295621726e-06,4.0291119264660815e-07,4860,0.05,0.21875143799954522,0.8084522562545435,0.21875516318864568
context-PCG,128,199684,2048,12,144,All,0.2617655901223011,0.1651719232548542,5.350018485242388e-06,2.852052651360755e-06,168,3,20.61933280096855,5.350055194039019e-06,5.618042227830583e-07,4860,0.05,0.18487870855329694,0.4466442986755981,0.1848840585717822
context-PCG,128,199684,2048,12,144,ID,0.14996435063445923,0.1541485703770452,6.117220075164034e-06,2.4130360813824637e-06,48,3,20.61933280096855,6.117263197324974e-06,6.784233418007565e-07,4860,0.05,0.34587639275783505,0.4958407433922943,0.3458825099779102
context-PCG,128,199684,2048,12,144,OOD,0.30648608591743787,0.147792818076672,5.04313784927373e-06,2.9636302275670995e-06,120,3,20.61933280096855,5.043171992724638e-06,5.15156575175979e-07,4860,0.05,0.21875143799954522,0.5252375239169831,0.2187564811373945
context-PCG,128,199684,2048,16,256,All,0.25239488506514846,0.17020849469829585,2.0257948445594546e-05,5.786132442877483e-05,168,3,20.61933280096855,2.0261688188073515e-05,7.034111866182872e-06,4860,0.05,0.18487870855329694,0.4372735936184454,0.18489896650174253
context-PCG,128,199684,2048,16,256,ID,0.13882956234715724,0.1497807684293941,5.310669388782641e-05,0.00010040760259803773,48,3,20.61933280096855,5.3119390566766887e-05,2.159923950569094e-05,4860,0.05,0.34587639275783505,0.48470595510499226,0.34592949945172285
context-PCG,128,199684,2048,16,256,OOD,0.2978210141523449,0.15656637513855307,7.118450268701797e-06,1.0352615963816501e-05,120,3,20.61933280096855,7.118607236596164e-06,1.2080608103796445e-06,4860,0.05,0.21875143799954522,0.5165724521518902,0.21875855644981393
context-PCG,128,199684,2048,24,576,All,0.2217748519383052,0.15965421834969357,0.02779317717280696,0.03026920054795013,168,3,20.61933280096855,0.02963937648001726,0.0037607808703579715,4860,0.05,0.18487870855329694,0.4066535604916022,0.2126718857261039
context-PCG,128,199684,2048,24,576,ID,0.12833008996243692,0.1615023422647163,0.02870983105991351,0.03390934082116203,48,3,20.61933280096855,0.030879707209047962,0.0037679769675377835,4860,0.05,0.34587639275783505,0.474206482720272,0.37458622381774853
context-PCG,128,199684,2048,24,576,OOD,0.25915275672865257,0.14331181335600202,0.027426515617964334,0.028830187719472558,120,3,20.61933280096855,0.02914324418840498,0.003757902431486047,4860,0.05,0.21875143799954522,0.4779041947281978,0.24617795361750955
context-PCG,128,199684,2048,32,1024,All,0.21024071974390623,0.15998004920151535,0.07171876750277928,0.05883444867071347,168,3,20.61933280096855,0.0820336809653478,0.008580573712519898,4860,0.05,0.18487870855329694,0.39511942829720315,0.2565974760560762
context-PCG,128,199684,2048,32,1024,ID,0.10492568074317765,0.11968024073310642,0.09104943500283535,0.07297101683456836,48,3,20.61933280096855,0.10784890628807864,0.010444355085686113,4860,0.05,0.34587639275783505,0.4508020735010127,0.4369258277606704
context-PCG,128,199684,2048,32,1024,OOD,0.2523667353441976,0.154908579025284,0.06398650050275685,0.050434592409637116,120,3,20.61933280096855,0.07170759083625546,0.007835061163253413,4860,0.05,0.21875143799954522,0.47111817334374284,0.28273793850230206
context-PCG,128,199684,2048,48,2304,All,0.19519310760067202,0.1476233483414773,0.14089751152270485,0.07898999099961615,168,3,20.61933280096855,0.17466810472043492,0.014058466569708968,4860,0.05,0.18487870855329694,0.38007181615396896,0.3257762200760018
