method,depth,context_size,average_precision_mean_candidate,physical_mean_relative_residual_mean_candidate,physical_covariance_relative_residual_mean_candidate,average_precision_mean_cg,physical_mean_relative_residual_mean_cg,physical_covariance_relative_residual_mean_cg,physical_mean_residual_gain,physical_covariance_residual_gain,average_precision_delta,runtime_ratio
context-PCG,32,24,0.7785011657577395,0.12018766646984395,0.003801792412039971,0.7779675395902097,0.21041483056199334,0.007039226460619782,1.7507189942387982,1.8515546609875693,0.0005336261675298326,1.141670793006513
context-PCG,48,24,0.7779587237045403,0.01799907916990506,0.0002827077092374082,0.7778167688856337,0.03829510986231196,0.001337272282225487,2.127614946343611,4.730229274018458,0.0001419548189066644,1.1477155915581994
context-PCG,64,24,0.7779587237045403,0.00016605501352948729,4.2927193776774534e-06,0.7779620731581545,0.004860093230079267,0.00015756868654036643,29.267970456165923,36.7060300656359,-3.3494536141320808e-06,1.120659796750536
context-PCG,96,24,0.7779587237045403,0.00015776719355708373,4.2421963589352645e-06,0.777959565181123,0.00017538042913566807,5.420713480794975e-06,1.111640672445704,1.277808244160462,-8.414765826358916e-07,1.0789050509204332
context-PCG,128,24,0.7779587237045403,0.00015760514522643703,4.492453573421006e-06,0.777959565181123,0.00018131909271120955,6.313894860996004e-06,1.150464297664279,1.4054446546429127,-8.414765826358916e-07,1.059043307073393
context-PCG,1,32,0.6452040513634456,4.726116855939229,0.6093939839019662,0.7246381047886479,1.7313646716730935,0.4066923704175722,0.3663397932061958,0.6673718171838684,-0.07943405342520227,1.7603849611420357
context-PCG,2,32,0.768828173256593,4.307027685500326,0.40050240765724865,0.7514271571495974,2.445904179697945,0.2553621407243467,0.5678868022910831,0.6376045083426477,0.017401016106995626,1.7065523760398864
context-PCG,4,32,0.793550388538956,3.3192916817608333,0.20435221639594858,0.7809019734482877,2.3475680120644116,0.20699302805587644,0.7072496897347276,1.0129228432483015,0.012648415090668275,1.6165587175723668
context-PCG,8,32,0.7971899675602883,1.9154419852864175,0.08171745014953467,0.8031856786046466,1.9797716680027189,0.1479310259289507,1.0335847721885882,1.8102746189247445,-0.005995711044358365,1.5063907469492182
context-PCG,16,32,0.7917762793285283,0.9817908023971886,0.031449508237918526,0.7860803053180302,1.3809694988386971,0.06358391388008987,1.406582232657766,2.021777682470311,0.0056959740104981504,1.3529939205145232
context-PCG,32,32,0.7897534843917675,0.31247671778934694,0.007933944897169,0.7900095660811146,0.49635547532566954,0.01539840446119857,1.588455865887207,1.9408257381133371,-0.0002560816893470985,1.2513612260108866
