seed,method,depth,context_size,context_measurements,scenario,regime,task,block_size,raw_condition,transformed_condition,condition_reduction,auc,average_precision,iou_top7,centroid_error,area_matched_iou,exact_score_correlation,relative_score_error,mean_relative_residual,covariance_relative_residual,original_mean_relative_residual,original_covariance_relative_residual,posterior_std_mean,uq_error_correlation,numerical_coverage_95
17,optimized-CG,1,8,64,ID one obstacle,ID,0,4,4332.39404296875,4332.39404296875,1.0,0.9995698924731182,0.9722222222222222,0.16363636363636364,0.1871284395456314,0.8,0.628039862143154,0.4686601459980011,2.4742305278778076,0.431907594203949,2.4742305278778076,0.431907594203949,0.05943341180682182,-0.7075422572723832,0.0076530613005161285
17,optimized-CG,1,8,64,ID one obstacle,ID,1,4,3037.50830078125,3037.50830078125,1.0,0.9998708010335917,0.9909090909090909,0.18181818181818182,0.13187214732170105,0.8181818181818182,0.6930844758768698,0.4743509590625763,2.2500076293945312,0.44936317205429077,2.2500076293945312,0.44936317205429077,0.06669285893440247,-0.7201934011503022,0.006377550773322582
17,optimized-CG,1,8,64,ID one obstacle,ID,2,4,4312.74267578125,4312.74267578125,1.0,0.9997432605905007,0.9666666666666666,0.09090909090909091,0.14900273084640503,0.6666666666666666,0.465463979183522,0.46055978536605835,3.0795891284942627,0.3223564922809601,3.0795891284942627,0.32235652208328247,0.04261668771505356,-0.43529903765165534,0.0025510203558951616
17,optimized-CG,1,8,64,ID one obstacle,ID,3,4,4701.568359375,4701.568359375,1.0,0.9997841105354058,0.9866452991452991,0.21818181818181817,0.07847218215465546,0.8461538461538461,0.5573325457400613,0.4592178761959076,2.346653938293457,0.4473031759262085,2.346653938293457,0.4473031759262085,0.06405622512102127,-0.6031917456963158,0.0076530613005161285
17,optimized-CG,1,8,64,ID one obstacle,ID,4,4,5063.90185546875,5063.90185546875,1.0,0.9998566308243727,0.9888888888888889,0.16363636363636364,0.07383429259061813,0.8,0.5368146820991015,0.45262134075164795,2.781996011734009,0.37593740224838257,2.781996011734009,0.37593743205070496,0.0517580546438694,-0.53427063531718,0.0038265306502580643
17,optimized-CG,1,8,64,ID one obstacle,ID,5,4,5559.2998046875,5559.2998046875,1.0,0.9989288774635818,0.8833333333333334,0.10909090909090909,0.15977178514003754,0.7142857142857143,0.4185583228785523,0.45547693967819214,3.0465714931488037,0.3294841945171356,3.0465710163116455,0.3294841945171356,0.044251810759305954,-0.3514882138908899,0.0012755101779475808
17,optimized-CG,1,8,64,ID one obstacle,ID,6,4,4125.724609375,4125.724609375,1.0,1.0,1.0,0.10909090909090909,0.15019091963768005,1.0,0.4826952387888978,0.46266499161720276,3.149134397506714,0.31330835819244385,3.1491341590881348,0.31330832839012146,0.04199403151869774,-0.43423683323646767,0.0025510203558951616
17,optimized-CG,1,8,64,ID one obstacle,ID,7,4,3956.592529296875,3956.592529296875,1.0,0.9993573264781491,0.9305555555555556,0.10909090909090909,0.16929930448532104,0.7142857142857143,0.542720425518124,0.46629074215888977,2.8142435550689697,0.36860907077789307,2.814243793487549,0.36860907077789307,0.04965764656662941,-0.5904975400788516,0.0038265306502580643
17,optimized-CG,1,8,64,ID four obstacles,ID,0,4,154.48944091796875,154.48944091796875,1.0,0.9742353723404256,0.7362883912685835,0.4262295081967213,0.06998757272958755,0.5609756097560976,0.7107350890850165,0.36578601598739624,0.9644542336463928,0.36113330721855164,0.9644543528556824,0.3611333668231964,0.10504831373691559,-0.8216995818241606,0.1390306055545807
17,optimized-CG,1,8,64,ID four obstacles,ID,1,4,681.8369140625,681.8369140625,1.0,0.9889175701256239,0.8637303310050805,0.5409836065573771,0.10687331855297089,0.5918367346938775,0.7243237693754141,0.34298819303512573,0.8933439254760742,0.3571687340736389,0.8933438062667847,0.35716870427131653,0.10698141157627106,-0.8191161590999697,0.19770407676696777
17,optimized-CG,1,8,64,ID four obstacles,ID,2,4,489.01239013671875,489.01239013671875,1.0,0.9028891859774213,0.26644749113414035,0.19736842105263158,0.18233323097229004,0.14285714285714285,0.6400329589597764,0.39738380908966064,1.1075454950332642,0.4599461853504181,1.1075454950332642,0.4599461853504181,0.12848134338855743,-0.6625880617338284,0.12372449040412903
17,optimized-CG,1,8,64,ID four obstacles,ID,3,4,81.96955871582031,81.96955871582031,1.0,0.9682213438735178,0.5640311700941942,0.2903225806451613,0.19315499067306519,0.42857142857142855,0.5405969018005432,0.28137287497520447,0.9667205810546875,0.3811960220336914,0.9667205810546875,0.3811960220336914,0.1091700866818428,-0.5412181136140215,0.14540815353393555
17,optimized-CG,1,8,64,ID four obstacles,ID,4,4,448.24005126953125,448.24005126953125,1.0,0.9723454301075268,0.6601538847279094,0.46153846153846156,0.18509051203727722,0.45454545454545453,0.7042910921612122,0.4213792681694031,0.8895322680473328,0.3265180289745331,0.889532208442688,0.32651805877685547,0.10647889971733093,-0.7932391578116946,0.07653061300516129
17,optimized-CG,1,8,64,ID four obstacles,ID,5,4,140.10751342773438,140.10751342773438,1.0,0.9769019607843137,0.7065261668894787,0.43548387096774194,0.08849222958087921,0.4166666666666667,0.6751424527698641,0.35495725274086,0.970657467842102,0.36410290002822876,0.970657467842102,0.36410292983055115,0.10246292501688004,-0.8238075212665016,0.18622449040412903
17,optimized-CG,1,8,64,ID four obstacles,ID,6,4,52.68414306640625,52.68414306640625,1.0,0.9644607843137254,0.4868509594283799,0.3787878787878788,0.16368447244167328,0.3584905660377358,0.764503560996876,0.24730226397514343,0.8958264589309692,0.3964785635471344,0.8958263993263245,0.396478533744812,0.11629684269428253,-0.8137278573560892,0.3482142686843872
17,optimized-CG,1,8,64,ID four obstacles,ID,7,4,108.01570892333984,108.01570892333984,1.0,0.9722694633408919,0.6089003080396012,0.36065573770491804,0.12264245748519897,0.4,0.6911671025381413,0.3398447036743164,0.9115665555000305,0.3497273325920105,0.9115664958953857,0.3497273325920105,0.10881752520799637,-0.7874371394689934,0.18112245202064514
17,optimized-CG,1,8,64,OOD six obstacles,OOD count,0,4,103.0232925415039,103.0232925415039,1.0,0.8335072091592435,0.2550540686077499,0.19101123595505617,0.05752195045351982,0.1724137931034483,0.7118991028111653,0.3351897597312927,0.80686354637146,0.3580962121486664,0.8068634867668152,0.3580962121486664,0.12321832031011581,-0.6366540371276426,0.17729590833187103
17,optimized-CG,1,8,64,OOD six obstacles,OOD count,1,4,360.4845275878906,360.4845275878906,1.0,0.8797378170418924,0.3337776326286704,0.24175824175824176,0.15754181146621704,0.24731182795698925,0.6871450835560204,0.4298718571662903,0.9173240065574646,0.2797045409679413,0.9173240661621094,0.2797045409679413,0.11694645136594772,-0.47555692716560916,0.022959183901548386
17,optimized-CG,1,8,64,OOD six obstacles,OOD count,2,4,284.10736083984375,284.10736083984375,1.0,0.8510017922585134,0.2777964056719835,0.23255813953488372,0.22315038740634918,0.2289156626506024,0.6493576419068727,0.4055255651473999,0.8916704654693604,0.34469377994537354,0.8916704654693604,0.34469375014305115,0.12315629422664642,-0.5386718995618657,0.07015305757522583
17,optimized-CG,1,8,64,OOD six obstacles,OOD count,3,4,382.4622802734375,382.4622802734375,1.0,0.8315284506507077,0.28455846594640805,0.20212765957446807,0.044318877160549164,0.20833333333333334,0.6604842226522224,0.43093323707580566,0.8763353228569031,0.31624308228492737,0.8763353228569031,0.31624308228492737,0.11696237325668335,-0.5931314487186384,0.03698979690670967
17,optimized-CG,1,8,64,OOD six obstacles,OOD count,4,4,143.67193603515625,143.67193603515625,1.0,0.8632371007371008,0.21653150178743913,0.1927710843373494,0.2210651934146881,0.1282051282051282,0.738413626875302,0.3590221405029297,0.784920871257782,0.3702101707458496,0.7849209308624268,0.3702101707458496,0.12261039763689041,-0.6829622449492561,0.22066326439380646
17,optimized-CG,1,8,64,OOD six obstacles,OOD count,5,4,232.1763153076172,232.1763153076172,1.0,0.8435253917756569,0.27149217991632146,0.18823529411764706,0.18701201677322388,0.21052631578947367,0.69592497686607,0.4082896411418915,0.8665621876716614,0.31798258423805237,0.8665621876716614,0.31798258423805237,0.11777350306510925,-0.6196850572141047,0.0803571417927742
17,optimized-CG,1,8,64,OOD six obstacles,OOD count,6,4,509.073486328125,509.073486328125,1.0,0.8873476250525432,0.42644327661685627,0.2441860465116279,0.14177080988883972,0.25301204819277107,0.6850701413291026,0.42262351512908936,0.8177064061164856,0.3298129141330719,0.8177064657211304,0.3298129439353943,0.11698491126298904,-0.7104267539809036,0.11096938699483871
17,optimized-CG,1,8,64,OOD six obstacles,OOD count,7,4,244.1439666748047,244.1439666748047,1.0,0.8667062952898551,0.3413422319618977,0.2261904761904762,0.1434582769870758,0.23076923076923078,0.6649777127958579,0.40732520818710327,0.8217006325721741,0.3245026767253876,0.8217005729675293,0.3245026767253876,0.11485444009304047,-0.5936191611942458,0.09311224520206451
17,optimized-CG,1,8,64,OOD stars,OOD shape,0,4,702.6171264648438,702.6171264648438,1.0,0.9938296292064218,0.8515029697326416,0.39285714285714285,0.16541631519794464,0.6428571428571429,0.701981750134726,0.351848304271698,0.958056628704071,0.45683664083480835,0.9580566883087158,0.45683664083480835,0.11087211221456528,-0.7855317360091019,0.1823979616165161
17,optimized-CG,1,8,64,OOD stars,OOD shape,1,4,383.98822021484375,383.98822021484375,1.0,0.9824030166257214,0.581647566951866,0.3684210526315789,0.25932109355926514,0.3939393939393939,0.6663305381442687,0.38533949851989746,1.0647658109664917,0.47043851017951965,1.0647656917572021,0.47043853998184204,0.11201147735118866,-0.7489485327389542,0.11989795416593552
17,optimized-CG,1,8,64,OOD stars,OOD shape,2,4,451.9706115722656,451.9706115722656,1.0,0.993236074270557,0.8681004795784631,0.49122807017543857,0.05335267260670662,0.6666666666666666,0.6921272286703317,0.39532455801963806,0.932586133480072,0.4705789387226105,0.932586133480072,0.4705789089202881,0.11695291101932526,-0.7455133652789195,0.21938775479793549
17,optimized-CG,1,8,64,OOD stars,OOD shape,3,4,239.25262451171875,239.25262451171875,1.0,0.9883066686237096,0.734583522531153,0.41379310344827586,0.05991218239068985,0.5428571428571428,0.710771745333671,0.3799821734428406,0.9398415684700012,0.44966447353363037,0.939841628074646,0.44966447353363037,0.11332904547452927,-0.7395174351337711,0.16198979318141937
17,optimized-CG,1,8,64,OOD stars,OOD shape,4,4,520.2355346679688,520.2355346679688,1.0,0.989203054163684,0.7794896589466036,0.3275862068965517,0.17312383651733398,0.6296296296296297,0.7013235182066271,0.3992213308811188,1.022563099861145,0.46728944778442383,1.022563099861145,0.46728944778442383,0.11415638774633408,-0.782561214217258,0.1301020383834839
17,optimized-CG,1,8,64,OOD stars,OOD shape,5,4,482.1914367675781,482.1914367675781,1.0,0.9866551654150598,0.7695770464274401,0.42105263157894735,0.153212770819664,0.4444444444444444,0.6904100552813462,0.38813602924346924,1.0158100128173828,0.47142112255096436,1.0158101320266724,0.47142112255096436,0.11513154953718185,-0.7435423045168247,0.17602039873600006
17,optimized-CG,1,8,64,OOD stars,OOD shape,6,4,875.6268310546875,875.6268310546875,1.0,0.9889478337754201,0.8430504717386129,0.46551724137931033,0.2270117551088333,0.6216216216216216,0.7231592228321083,0.27617475390434265,0.9659586548805237,0.46038392186164856,0.9659586548805237,0.46038389205932617,0.11580654978752136,-0.7783476938528334,0.29719388484954834
17,optimized-CG,1,8,64,OOD stars,OOD shape,7,4,630.1719970703125,630.1719970703125,1.0,0.993641954787234,0.8646967291151886,0.5263157894736842,0.11185436695814133,0.6842105263157895,0.7045500287238858,0.39204141497612,0.9407881498336792,0.42786943912506104,0.9407880306243896,0.42786943912506104,0.11655090004205704,-0.6913256705192287,0.15306122601032257
17,optimized-CG,1,8,64,OOD 30 percent noise,OOD noise,0,4,147.75640869140625,147.75640869140625,1.0,0.9837497615868778,0.6353520908127467,0.5517241379310345,0.07028808444738388,0.42857142857142855,0.70555468590168,0.2390904426574707,0.8503434658050537,0.3505984842777252,0.8503434658050537,0.3505985140800476,0.11237075179815292,-0.6410279965384338,0.21683673560619354
17,optimized-CG,1,8,64,OOD 30 percent noise,OOD noise,1,4,28.05246925354004,28.05246925354004,1.0,0.9596795727636849,0.506713599888433,0.36363636363636365,0.14866311848163605,0.2962962962962963,0.7816010250073585,0.18262794613838196,0.8764707446098328,0.3822731673717499,0.8764707446098328,0.3822731673717499,0.1170530617237091,-0.7512659694925339,0.48086732625961304
17,optimized-CG,1,8,64,OOD 30 percent noise,OOD noise,2,4,70.88516998291016,70.88516998291016,1.0,0.8996010638297873,0.2419410781863476,0.1917808219178082,0.14241516590118408,0.16363636363636364,0.7353895851617767,0.22896166145801544,1.021796703338623,0.4390482008457184,1.021796703338623,0.4390482008457184,0.1307818442583084,-0.7688853414095478,0.4770407974720001
17,optimized-CG,1,8,64,OOD 30 percent noise,OOD noise,3,4,25.568374633789062,25.568374633789062,1.0,0.9769216097654015,0.6547860937428452,0.5,0.20680369436740875,0.48936170212765956,0.8121598059557584,0.1604638546705246,0.8977958559989929,0.39721545577049255,0.8977957963943481,0.3972153961658478,0.11407951265573502,-0.7427769937441622,0.46173468232154846
17,optimized-CG,1,8,64,OOD 30 percent noise,OOD noise,4,4,159.1277618408203,159.1277618408203,1.0,0.9382064494680851,0.39721175554347093,0.4032258064516129,0.13297782838344574,0.3333333333333333,0.6390937346865011,0.23322725296020508,0.9593265056610107,0.38090431690216064,0.959326446056366,0.38090431690216064,0.1133902370929718,-0.7313789927066927,0.2806122303009033
17,optimized-CG,1,8,64,OOD 30 percent noise,OOD noise,5,4,222.53884887695312,222.53884887695312,1.0,0.9457409853711043,0.42644079723642675,0.26153846153846155,0.14479736983776093,0.22727272727272727,0.8324237953552042,0.15911473333835602,0.9170993566513062,0.4062405824661255,0.9170993566513062,0.4062406122684479,0.12419544905424118,-0.7409848675891074,0.5216836333274841
17,optimized-CG,1,8,64,OOD 30 percent noise,OOD noise,6,4,19.023775100708008,19.023775100708008,1.0,0.9862865691489362,0.7035181665852187,0.5,0.01832045428454876,0.4883720930232558,0.8455615764352941,0.11919637769460678,0.7956551909446716,0.40903526544570923,0.7956551909446716,0.40903523564338684,0.12481836974620819,-0.7789606628993221,0.7920918464660645
17,optimized-CG,1,8,64,OOD 30 percent noise,OOD noise,7,4,210.79351806640625,210.79351806640625,1.0,0.9550638947167651,0.4808413438470071,0.38461538461538464,0.09742756932973862,0.32075471698113206,0.8923875674879642,0.07403017580509186,0.9037008881568909,0.37129366397857666,0.9037008881568909,0.37129366397857666,0.11439774930477142,-0.40733814669562135,0.983418345451355
17,optimized-CG,1,8,64,OOD half aperture,OOD aperture,0,4,1094.1478271484375,1094.1478271484375,1.0,0.9348995331844936,0.29166140144573777,0.17391304347826086,0.13939262926578522,0.18181818181818182,0.6276122031916123,0.45939138531684875,1.765061378479004,0.38191163539886475,1.765061378479004,0.38191163539886475,0.11506477743387222,-0.29660081936659827,0.0
17,optimized-CG,1,8,64,OOD half aperture,OOD aperture,1,4,1158.05029296875,1158.05029296875,1.0,0.9525164690382082,0.3206136429894893,0.25,0.13152778148651123,0.19047619047619047,0.6593525309824716,0.43850070238113403,1.7539654970169067,0.40444183349609375,1.7539654970169067,0.40444183349609375,0.10348603874444962,-0.4882445638638905,0.01658163219690323
17,optimized-CG,1,8,64,OOD half aperture,OOD aperture,2,4,1027.7376708984375,1027.7376708984375,1.0,0.9507127192982456,0.3639344613000467,0.25396825396825395,0.15050341188907623,0.23076923076923078,0.7132228441074256,0.4336259067058563,1.6477147340774536,0.4209165573120117,1.647714614868164,0.4209165573120117,0.10697615891695023,-0.639178182595415,0.0357142835855484
17,optimized-CG,1,8,64,OOD half aperture,OOD aperture,3,4,1362.7508544921875,1362.7508544921875,1.0,0.9073464912280702,0.3279770739000704,0.16176470588235295,0.14838604629039764,0.2,0.7430662371264609,0.4333603084087372,1.549559473991394,0.31209468841552734,1.549559473991394,0.31209468841552734,0.09013102948665619,-0.6158509657534843,0.011479591950774193
