seed,method,depth,context_size,context_measurements,scenario,regime,task,block_size,raw_condition,transformed_condition,condition_reduction,auc,average_precision,iou_top7,centroid_error,area_matched_iou,exact_score_correlation,relative_score_error,mean_relative_residual,covariance_relative_residual,posterior_std_mean,uq_error_correlation,numerical_coverage_95
17,Jacobi-PCG,32,8,64,ID four obstacles,ID,2,4,489.01239013671875,420.749267578125,1.162241816520691,0.8520499108734403,0.34113668647614825,0.18181818181818182,0.15163864195346832,0.22033898305084745,0.9999999999976807,5.216348313297203e-07,7.447740699717542e-06,5.248037950877915e-07,0.04078972712159157,-0.04441953017685187,1.0
17,Jacobi-PCG,32,8,64,ID four obstacles,ID,3,4,81.96955871582031,81.78699493408203,1.0022321939468384,0.8636100131752306,0.5127271517957172,0.2698412698412698,0.0651245266199112,0.35135135135135137,0.9999999999981722,8.872650028024509e-07,1.5066663081597653e-06,3.0336570944200503e-07,0.023821130394935608,0.05115386837732082,1.0
17,Jacobi-PCG,32,8,64,ID four obstacles,ID,4,4,448.24005126953125,457.49365234375,0.9797732830047607,0.9406586021505376,0.526302424500771,0.35714285714285715,0.20718219876289368,0.25,0.999999999994852,1.2819980383937946e-06,9.840327948040795e-06,4.292737969535665e-07,0.04756632447242737,-0.22823994866094957,1.0
17,Jacobi-PCG,32,8,64,ID four obstacles,ID,5,4,140.10751342773438,135.5849151611328,1.0333561897277832,0.9363529411764706,0.6149381583514912,0.3484848484848485,0.17292551696300507,0.36,0.9999999999995186,6.59486147469579e-07,2.8060892418579897e-06,3.4220317957078805e-07,0.027869001030921936,-0.26922789732388647,1.0
17,Jacobi-PCG,32,8,64,ID four obstacles,ID,6,4,52.68414306640625,52.58102798461914,1.0019611120224,0.93133541295306,0.40462891596630807,0.3188405797101449,0.08007939159870148,0.3090909090909091,0.9999999999998653,1.317814906087733e-07,1.0314201972505543e-06,2.144083879329628e-07,0.020789053291082382,0.04745797973737941,1.0
17,Jacobi-PCG,32,8,64,ID four obstacles,ID,7,4,108.01570892333984,102.0820083618164,1.0581268072128296,0.9648053665910808,0.6629128824918222,0.3387096774193548,0.11188610643148422,0.4358974358974359,0.9999999999996583,3.7003690067649586e-07,2.1530654521484394e-06,2.8054219569639827e-07,0.027041206136345863,-0.17374461374379818,1.0
17,Jacobi-PCG,32,8,64,OOD six obstacles,OOD count,0,4,103.0232925415039,102.6225814819336,1.0039047002792358,0.6910895326752802,0.1253719686532897,0.09278350515463918,0.14972014725208282,0.0967741935483871,0.9999999999991588,5.01388626616972e-07,2.2614397039433243e-06,3.256488980696304e-07,0.031159233301877975,-0.1546092134910868,1.0
17,Jacobi-PCG,32,8,64,OOD six obstacles,OOD count,1,4,360.4845275878906,344.072265625,1.047700047492981,0.7939108957917735,0.19123890110348926,0.10784313725490197,0.19590464234352112,0.11538461538461539,0.9999999999941678,7.575432618978084e-07,7.52455480323988e-06,5.274557111079048e-07,0.04203952103853226,-0.004572800785793432,1.0
17,Jacobi-PCG,32,8,64,OOD six obstacles,OOD count,2,4,284.10736083984375,281.0567626953125,1.0108540058135986,0.7223336810849852,0.15122478337927864,0.1276595744680851,0.13763609528541565,0.0967741935483871,0.9999999999975964,7.898024136920867e-07,5.511230938282097e-06,4.056470572777471e-07,0.041418835520744324,-0.23833947940602548,1.0
17,Jacobi-PCG,32,8,64,OOD six obstacles,OOD count,3,4,382.4622802734375,374.0087890625,1.0226024389266968,0.7551059181153226,0.18060110920686695,0.13,0.07718352973461151,0.1262135922330097,0.9999999999933791,1.304192551287997e-06,8.23886239231797e-06,3.9904600157569803e-07,0.04651423171162605,-0.19261210129351816,1.0
17,Jacobi-PCG,32,8,64,OOD six obstacles,OOD count,4,4,143.67193603515625,141.90640258789062,1.0124415159225464,0.7912776412776412,0.17780303498330036,0.11235955056179775,0.12964364886283875,0.11392405063291139,0.9999999999994461,2.856772027826082e-07,2.7650146421365207e-06,3.172459059896937e-07,0.03575345501303673,-0.06611930246877493,1.0
17,Jacobi-PCG,32,8,64,OOD six obstacles,OOD count,5,4,232.1763153076172,223.84071350097656,1.0372389554977417,0.7914751973606693,0.1917867844944699,0.1348314606741573,0.09868910908699036,0.13580246913580246,0.9999999999980042,4.6915567963878857e-07,5.052654614701169e-06,4.880027972831158e-07,0.03742358833551407,-0.014664577467715175,1.0
17,Jacobi-PCG,32,8,64,OOD six obstacles,OOD count,6,4,509.073486328125,487.83056640625,1.0435457229614258,0.7797393862967634,0.19396093624224744,0.12631578947368421,0.13209138810634613,0.11827956989247312,0.999999999991411,1.2688171864283504e-06,1.1163489034515806e-05,4.142061413858755e-07,0.0601651668548584,-0.10927465702488028,1.0
17,Jacobi-PCG,32,8,64,OOD six obstacles,OOD count,7,4,244.1439666748047,248.8401336669922,0.9811277985572815,0.7563405797101449,0.19433913807648925,0.13186813186813187,0.16026495397090912,0.14285714285714285,0.9999999999979335,4.6647173235214723e-07,5.230968326941365e-06,3.624949442837533e-07,0.042978864163160324,-0.06269242336134635,1.0
17,Jacobi-PCG,32,8,64,OOD stars,OOD shape,0,4,702.6171264648438,677.6619262695312,1.03682541847229,0.9672627549562931,0.6577752695165502,0.3220338983050847,0.11477736383676529,0.3939393939393939,0.9999999999952925,1.2552044381664018e-06,1.2372999663057271e-05,4.4519097741613223e-07,0.057816941291093826,-0.2362309986420414,1.0
17,Jacobi-PCG,32,8,64,OOD stars,OOD shape,1,4,383.98822021484375,366.0135192871094,1.0491093397140503,0.9544649488659086,0.4229823486439566,0.2,0.1348579078912735,0.21052631578947367,0.9999999999975189,2.162124701499124e-06,6.501155439764261e-06,4.516811031862744e-07,0.03804561495780945,-0.505047336336558,1.0
17,Jacobi-PCG,32,8,64,OOD stars,OOD shape,2,4,451.9706115722656,445.45904541015625,1.014617681503296,0.9271441202475685,0.5265902771172833,0.2878787878787879,0.05050993338227272,0.3333333333333333,0.9999999999984038,1.37060317229043e-06,7.74122145230649e-06,4.081592521743005e-07,0.043678637593984604,-0.3550485694527709,1.0
17,Jacobi-PCG,32,8,64,OOD stars,OOD shape,3,4,239.25262451171875,241.74285888671875,0.9896988272666931,0.9573364646019864,0.5773398534582578,0.30158730158730157,0.028539365157485008,0.35,0.9999999999991699,3.6704111039398413e-07,4.469881787372287e-06,3.6808603454119293e-07,0.03359827771782875,-0.042259715240992264,1.0
17,Jacobi-PCG,32,8,64,OOD stars,OOD shape,4,4,520.2355346679688,524.0697631835938,0.9926837682723999,0.9623001670245763,0.6212023852525075,0.26229508196721313,0.12012983858585358,0.375,0.999999999995885,6.638246645707113e-07,1.0410408322059084e-05,5.31111879809032e-07,0.04391853138804436,-0.08341948817112455,1.0
17,Jacobi-PCG,32,8,64,OOD stars,OOD shape,5,4,482.1914367675781,484.9248962402344,0.9943631291389465,0.9632129084635681,0.6091579467175948,0.2857142857142857,0.10496292263269424,0.3684210526315789,0.9999999999951656,3.0835178677079966e-06,8.503120625391603e-06,5.109956759952183e-07,0.04132703319191933,-0.3841672471668743,1.0
17,Jacobi-PCG,32,8,64,OOD stars,OOD shape,6,4,875.6268310546875,835.0545654296875,1.048586368560791,0.9764809902740937,0.7405514122351418,0.4166666666666667,0.1386784315109253,0.5,0.9999999999914572,8.772989872340986e-07,1.564162266731728e-05,3.1127743227443716e-07,0.06705797463655472,-0.016193731309505237,1.0
17,Jacobi-PCG,32,8,64,OOD stars,OOD shape,7,4,630.1719970703125,618.4933471679688,1.018882393836975,0.9726978058510638,0.7024741087097521,0.38095238095238093,0.09056929498910904,0.5238095238095238,0.9999999999898973,4.909286417387193e-06,1.1525456102390308e-05,3.0479532142635435e-07,0.052775558084249496,-0.4455560502911887,1.0
17,Jacobi-PCG,32,8,64,OOD 30 percent noise,OOD noise,0,4,147.75640869140625,149.29026794433594,0.989725649356842,0.9605187869540339,0.6586965721155265,0.47540983606557374,0.15509018301963806,0.4,0.9999999999960496,1.1100815981990309e-06,2.867995590349892e-06,2.9194751505201566e-07,0.0690392553806305,0.2628935260200114,1.0
17,Jacobi-PCG,32,8,64,OOD 30 percent noise,OOD noise,1,4,28.05246925354004,27.761831283569336,1.0104689598083496,0.9462902918176617,0.538520926818562,0.3235294117647059,0.24124178290367126,0.37254901960784315,0.9999999999998284,9.797161482083538e-08,6.306130444500013e-07,1.9281627317013772e-07,0.03677908703684807,-0.03746311958330042,1.0
17,Jacobi-PCG,32,8,64,OOD 30 percent noise,OOD noise,2,4,70.88516998291016,60.433502197265625,1.1729449033737183,0.904296875,0.2987393931362282,0.22535211267605634,0.13401664793491364,0.16363636363636364,0.9999999999997086,3.56038555082705e-07,1.124228674598271e-06,2.5910063072842604e-07,0.049185167998075485,-0.0935664237907644,1.0
17,Jacobi-PCG,32,8,64,OOD 30 percent noise,OOD noise,3,4,25.568374633789062,24.974714279174805,1.0237704515457153,0.9499523173755484,0.585949818294874,0.36363636363636365,0.18573503196239471,0.42857142857142855,0.9999999999996572,2.0739155104365636e-07,5.37505059128307e-07,2.397043203927751e-07,0.03447706624865532,-0.05816237515113641,1.0
17,Jacobi-PCG,32,8,64,OOD 30 percent noise,OOD noise,4,4,159.1277618408203,147.93264770507812,1.0756771564483643,0.8528091755319149,0.4531153630645849,0.29850746268656714,0.09501513838768005,0.3617021276595745,0.9999999999937308,1.2751976328218007e-06,2.817613221850479e-06,2.5261172709178936e-07,0.06571673601865768,0.4544902394280888,1.0
17,Jacobi-PCG,32,8,64,OOD 30 percent noise,OOD noise,5,4,222.53884887695312,215.43324279785156,1.0329828262329102,0.9329712803953225,0.36370236122102845,0.24242424242424243,0.1778293401002884,0.2558139534883721,0.9999999999638133,2.2149179130792618e-06,4.272789283277234e-06,2.3447070418569638e-07,0.07924094051122665,0.5542629292938431,1.0
17,Jacobi-PCG,32,8,64,OOD 30 percent noise,OOD noise,6,4,19.023775100708008,19.040771484375,0.9991073608398438,0.9874916888297872,0.7438969617949274,0.5,0.06180160120129585,0.6,0.9999999999997657,1.5596043567711604e-07,4.2317279280723596e-07,1.879084550182597e-07,0.032926835119724274,-0.1792360176641205,1.0
17,Jacobi-PCG,32,8,64,OOD 30 percent noise,OOD noise,7,4,210.79351806640625,205.23085021972656,1.0271044969558716,0.9647530040053405,0.5626884761128197,0.40625,0.09011729061603546,0.48936170212765956,0.9999999999785377,1.1718077530531446e-06,4.065786470164312e-06,1.996675962345762e-07,0.07723887264728546,0.7422479367443122,1.0
17,Jacobi-PCG,32,8,64,OOD half aperture,OOD aperture,0,4,1094.1478271484375,887.2900390625,1.233134388923645,0.9547391922062107,0.4678899424783166,0.208955223880597,0.09375716000795364,0.3333333333333333,0.9999999999581948,2.692245061552967e-06,1.1629739674390294e-05,8.119218364299741e-07,0.03256566449999809,0.03322361571696948,1.0
17,Jacobi-PCG,32,8,64,OOD half aperture,OOD aperture,1,4,1158.05029296875,1271.23779296875,0.9109627604484558,0.9506719367588933,0.518663306168452,0.19402985074626866,0.04200253635644913,0.28205128205128205,0.9999999999921759,7.293330668289855e-07,1.6288880942738615e-05,1.0340219205318135e-06,0.028566226363182068,-0.1058550031438874,1.0
17,Jacobi-PCG,32,8,64,OOD half aperture,OOD aperture,2,4,1027.7376708984375,954.1910400390625,1.0770775079727173,0.9491228070175439,0.4676829232561277,0.2153846153846154,0.09594670683145523,0.2631578947368421,0.9999999999819679,1.4770484995096922e-06,1.2905797120765783e-05,1.2056312925778911e-06,0.029574794694781303,0.0016340192935121536,1.0
17,Jacobi-PCG,32,8,64,OOD half aperture,OOD aperture,3,4,1362.7508544921875,1340.3758544921875,1.016693115234375,0.9610745614035088,0.409084924609424,0.234375,0.09597107023000717,0.2,0.9999999999266302,1.983662514248863e-06,2.3883192625362426e-05,7.488513347198023e-07,0.028538869693875313,-0.07960508309617509,1.0
17,Jacobi-PCG,32,8,64,OOD half aperture,OOD aperture,4,4,1418.854736328125,1209.297119140625,1.1732888221740723,0.9634816753926702,0.47464434023052765,0.22950819672131148,0.1112852469086647,0.21212121212121213,0.9999999999758237,1.1574267091418733e-06,1.7709326129988767e-05,7.733503935014596e-07,0.022188672795891762,-0.03214031405456951,1.0
17,Jacobi-PCG,32,8,64,OOD half aperture,OOD aperture,5,4,1198.8544921875,1020.5953979492188,1.1746618747711182,0.9620636462320745,0.49124428693589217,0.25806451612903225,0.03593873232603073,0.35294117647058826,0.9999999999844037,1.7258457774005365e-06,1.8006167010753416e-05,6.780874741707521e-07,0.0315253809094429,-0.273766314986804,1.0
17,Jacobi-PCG,32,8,64,OOD half aperture,OOD aperture,6,4,1033.8697509765625,873.1103515625,1.1841226816177368,0.9833188279663476,0.6187737069159631,0.30357142857142855,0.047774989157915115,0.44,0.9999999999899865,7.270329547282017e-07,1.4414975339605007e-05,8.835203288981575e-07,0.029445692896842957,-0.11618299610455109,1.0
17,Jacobi-PCG,32,8,64,OOD half aperture,OOD aperture,7,4,1480.919921875,1546.1065673828125,0.9578381776809692,0.9569216705707593,0.5945326226505476,0.23809523809523808,0.07826066762208939,0.3939393939393939,0.9999999999811348,1.2919939536004676e-06,2.2125619580037892e-05,8.402703315368854e-07,0.030284039676189423,0.22559782369742676,1.0
17,Jacobi-PCG,32,8,64,OOD wavenumber 12,OOD frequency,0,4,169.09817504882812,164.29232788085938,1.0292518138885498,0.7132442878810118,0.15008587107831864,0.10810810810810811,0.10912024974822998,0.14893617021276595,0.999999999998778,2.664075395841792e-07,2.8290469344938174e-06,3.678584903354931e-07,0.026460424065589905,-0.052707036256618975,1.0
17,Jacobi-PCG,32,8,64,OOD wavenumber 12,OOD frequency,1,4,107.49822998046875,101.50338745117188,1.0590605735778809,0.6193484042553192,0.06638270547990106,0.04819277108433735,0.05814562365412712,0.03225806451612903,0.999999999998701,1.0421418892292422e-06,2.1247381027933443e-06,2.741977311870869e-07,0.026914050802588463,-0.29371891092935426,1.0
17,Jacobi-PCG,32,8,64,OOD wavenumber 12,OOD frequency,2,4,194.46435546875,186.38739013671875,1.0433342456817627,0.7791099976139346,0.29454797703458613,0.1323529411764706,0.13833269476890564,0.15789473684210525,0.9999999999979725,3.5447908430796815e-07,3.7961606267344905e-06,3.6985815654588805e-07,0.02664448507130146,-0.08002662431519705,1.0
17,Jacobi-PCG,32,8,64,OOD wavenumber 12,OOD frequency,3,4,593.5858764648438,592.0936889648438,1.002520203590393,0.6268068331143233,0.08635555739406614,0.012987012987012988,0.12509962916374207,0.022222222222222223,0.9999999999860045,2.2210845145309577e-06,1.0981847481161822e-05,4.2433995872670494e-07,0.048023104667663574,-0.21689621226947564,1.0
17,Jacobi-PCG,32,8,64,OOD wavenumber 12,OOD frequency,4,4,575.2088012695312,564.3546142578125,1.0192328691482544,0.6414399092970522,0.07554275948833784,0.05063291139240506,0.19267457723617554,0.05660377358490566,0.9999999999818961,1.5793132206454175e-06,1.1327099855407141e-05,3.605437370879372e-07,0.04792202636599541,-0.04953268667725714,1.0
17,Jacobi-PCG,32,8,64,OOD wavenumber 12,OOD frequency,5,4,248.5458526611328,235.86671447753906,1.053755521774292,0.7841512883505685,0.1695713115231344,0.11428571428571428,0.06910359114408493,0.06976744186046512,0.9999999999970952,4.307791243718384e-07,4.822146365768276e-06,4.5376509660854936e-07,0.02986443229019642,-0.04831744646660577,1.0
17,Jacobi-PCG,32,8,64,OOD wavenumber 12,OOD frequency,6,4,263.96600341796875,251.8080596923828,1.0482826232910156,0.7263768115942029,0.22840528656849454,0.08108108108108109,0.09974033385515213,0.13636363636363635,0.9999999999973462,5.362903721106704e-07,5.02739567309618e-06,4.308828636112594e-07,0.030247827991843224,-0.10627454545670767,1.0
17,Jacobi-PCG,32,8,64,OOD wavenumber 12,OOD frequency,7,4,265.83984375,248.60008239746094,1.0693473815917969,0.7060077126040187,0.1139640618358286,0.1095890410958904,0.06430097669363022,0.10638297872340426,0.9999999999964515,5.473795567922934e-07,4.318296760175144e-06,4.4585434011423786e-07,0.03419734537601471,-0.1320234142674502,1.0
17,Jacobi-PCG,32,12,144,ID one obstacle,ID,0,4,12169.5166015625,11949.6416015625,1.0184001922607422,1.0,1.0,0.10909090909090909,0.02599850296974182,1.0,0.99999999917764,5.739040261687478e-06,0.0001776252465788275,3.961495622206712e-06,0.00751548120751977,-0.05997460127799498,1.0
17,Jacobi-PCG,32,12,144,ID one obstacle,ID,1,4,10168.7138671875,10085.142578125,1.0082865953445435,0.9997416020671834,0.980909090909091,0.18181818181818182,0.009756664745509624,0.8181818181818182,0.9999999987602475,6.018461135681719e-06,0.00025826276396401227,3.748335802811198e-05,0.010361663065850735,-0.07868463084033174,1.0
17,Jacobi-PCG,32,12,144,ID one obstacle,ID,2,4,11031.5185546875,11067.2802734375,0.9967687129974365,1.0,1.0,0.12727272727272726,0.010004814714193344,1.0,0.9999999992330539,4.655217253457522e-06,0.00018982628535013646,4.683593942900188e-06,0.008682568557560444,0.009155863223926787,1.0
17,Jacobi-PCG,32,12,144,ID one obstacle,ID,3,4,8060.7783203125,8081.03271484375,0.99749356508255,0.999892055267703,0.9935897435897437,0.21818181818181817,0.017789797857403755,0.8461538461538461,0.9999999996315937,3.6284061479818774e-06,0.00013597967335954309,3.581103101168992e-06,0.009866340085864067,-0.10153494855143452,1.0
17,Jacobi-PCG,32,12,144,ID one obstacle,ID,4,4,12317.52734375,12508.140625,0.9847608804702759,0.9995715509854327,0.9583333333333334,0.10909090909090909,0.01631847210228443,0.7142857142857143,0.9999999990908052,4.167258794041118e-06,0.00017814509919844568,3.417021162022138e-06,0.007853968068957329,0.0022705994421572343,1.0
17,Jacobi-PCG,32,12,144,ID one obstacle,ID,5,4,10338.404296875,10267.0732421875,1.0069475173950195,1.0,1.0,0.21818181818181817,0.006069754716008902,1.0,0.9999999995820948,3.5893265248887474e-06,0.00015127244114410132,3.619333256210666e-06,0.009435165673494339,-0.012827828192443899,1.0
17,Jacobi-PCG,32,12,144,ID one obstacle,ID,6,4,12466.0,12499.146484375,0.9973481297492981,0.9997857754927164,0.976190476190476,0.10909090909090909,0.01663845032453537,0.7142857142857143,0.9999999984506811,6.367137302731862e-06,0.0001963295799214393,3.6738847484230064e-06,0.007828891277313232,0.05783998386822285,1.0
17,Jacobi-PCG,32,12,144,ID one obstacle,ID,7,4,12284.13671875,12414.900390625,0.989467203617096,1.0,1.0,0.09090909090909091,0.014654779806733131,1.0,0.9999999990262967,4.2592614590830635e-06,0.00020752445561811328,3.348312247908325e-06,0.007642989046871662,-0.06890506404593713,1.0
17,Jacobi-PCG,32,12,144,ID four obstacles,ID,0,4,1227.197509765625,1190.14013671875,1.0311369895935059,0.9624339264818627,0.5221785888210985,0.29411764705882354,0.04789735749363899,0.3469387755102041,0.9999999999908699,2.049273462034762e-06,2.2983049348113127e-05,1.0149288982574944e-06,0.03321010246872902,-0.2558324543801525,1.0
17,Jacobi-PCG,32,12,144,ID four obstacles,ID,1,4,2299.009521484375,1462.5123291015625,1.5719590187072754,0.9749784890724489,0.7345660381652213,0.46875,0.02961338870227337,0.5294117647058824,0.9999999999428789,3.7963077375025023e-06,2.4774759367574006e-05,1.4060196917853318e-06,0.03555023670196533,-0.26083649883577054,1.0
17,Jacobi-PCG,32,12,144,ID four obstacles,ID,2,4,1602.563232421875,1615.6602783203125,0.9918937087059021,0.9849981945310705,0.8211611099684281,0.47692307692307695,0.04650310054421425,0.5471698113207547,0.9999999999652814,3.0180874546203995e-06,3.294265843578614e-05,9.201063448927016e-07,0.036010660231113434,-0.25238664273923095,1.0
17,Jacobi-PCG,32,12,144,ID four obstacles,ID,3,4,1345.26025390625,1346.0498046875,0.9994134306907654,0.9838829471182412,0.7931220212563266,0.4918032786885246,0.060437094420194626,0.5319148936170213,0.9999999999847156,1.5935927422106033e-06,2.7878193577635102e-05,1.06155482626491e-06,0.035545188933610916,-0.3847126989722304,1.0
17,Jacobi-PCG,32,12,144,ID four obstacles,ID,4,4,1712.333251953125,1795.5302734375,0.9536643624305725,0.9795155445355712,0.7439722559806256,0.40625,0.010013079270720482,0.48936170212765956,0.999999999906237,3.1923266305966536e-06,3.6741690564667806e-05,8.372724664695852e-07,0.03762400895357132,-0.1426881297304543,1.0
17,Jacobi-PCG,32,12,144,ID four obstacles,ID,5,4,1072.3494873046875,1086.5858154296875,0.9868981242179871,0.9876887258360377,0.8355114928833413,0.55,0.015337699092924595,0.5833333333333334,0.9999999999761454,2.959764287879807e-06,2.438565752527211e-05,9.359580985801585e-07,0.033090122044086456,-0.19803696066737478,1.0
17,Jacobi-PCG,32,12,144,ID four obstacles,ID,6,4,1639.178955078125,1654.3096923828125,0.9908537268638611,0.9844385499557913,0.6882644246247975,0.4166666666666667,0.026996441185474396,0.4634146341463415,0.9999999999769593,1.5249299849529052e-06,3.211767761968076e-05,7.984245939951506e-07,0.03583277389407158,-0.10935075874557917,1.0
17,Jacobi-PCG,32,12,144,ID four obstacles,ID,7,4,1436.59912109375,1431.8487548828125,1.0033175945281982,0.986398551788248,0.7677891793729232,0.41379310344827586,0.027809826657176018,0.4594594594594595,0.9999999999735295,2.6868024178838823e-06,2.7390198738430627e-05,8.844559715726064e-07,0.0330423042178154,-0.2196021002088999,1.0
17,Jacobi-PCG,32,12,144,OOD six obstacles,OOD count,0,4,1347.807373046875,1356.265380859375,0.9937637448310852,0.9492156046091905,0.6133749291759696,0.4444444444444444,0.021566983312368393,0.4411764705882353,0.9999999998982648,4.582271230901824e-06,2.5462159101152793e-05,6.503226472887036e-07,0.043419718742370605,0.0535514257332738,1.0
17,Jacobi-PCG,32,12,144,OOD six obstacles,OOD count,1,4,919.0557861328125,886.0213012695312,1.037284016609192,0.9570331695331695,0.6984882853823611,0.43478260869565216,0.036013778299093246,0.4426229508196721,0.9999999999953177,7.581707563986129e-07,1.674188388278708e-05,7.524363923039346e-07,0.04049789160490036,-0.16647653049404232,1.0
17,Jacobi-PCG,32,12,144,OOD six obstacles,OOD count,2,4,759.9896240234375,765.512939453125,0.9927847981452942,0.9686579474490397,0.6393803603908446,0.4225352112676056,0.03697563335299492,0.4153846153846154,0.9999999999901551,3.1607767141395016e-06,1.4481727703241631e-05,6.972371693336754e-07,0.036277513951063156,-0.27674510052575363,1.0
17,Jacobi-PCG,32,12,144,OOD six obstacles,OOD count,3,4,984.120849609375,989.6057739257812,0.994457483291626,0.9687168610816543,0.737249601708831,0.5074626865671642,0.06855019181966782,0.4838709677419355,0.999999999994737,1.4421992773350212e-06,1.786400389391929e-05,6.398823302333767e-07,0.03937389701604843,-0.1923711378439433,1.0
17,Jacobi-PCG,32,12,144,OOD six obstacles,OOD count,4,4,622.811279296875,603.66552734375,1.0317158699035645,0.9626158038147139,0.736919472170931,0.4788732394366197,0.022929254919290543,0.5151515151515151,0.9999999999944,2.200842573074624e-06,1.124620575865265e-05,7.35387516215269e-07,0.032369501888751984,-0.3147283846895858,1.0
17,Jacobi-PCG,32,12,144,OOD six obstacles,OOD count,5,4,1074.9312744140625,1066.033935546875,1.0083461999893188,0.9452728029987505,0.5431098245159721,0.40540540540540543,0.04520050063729286,0.4,0.999999999959029,5.616208909486886e-06,2.032342854363378e-05,7.739699867670424e-07,0.042045533657073975,-0.32992346153101854,1.0
17,Jacobi-PCG,32,12,144,OOD six obstacles,OOD count,6,4,1537.60595703125,1477.0960693359375,1.0409654378890991,0.9683820643642073,0.7253704767092576,0.4605263157894737,0.09693760424852371,0.45454545454545453,0.9999999998997934,3.4949405289808055e-06,2.7323088943376206e-05,5.174575790078961e-07,0.03851925581693649,0.07021116100301171,1.0
17,Jacobi-PCG,32,12,144,OOD six obstacles,OOD count,7,4,490.28448486328125,486.975830078125,1.0067943334579468,0.9658890067161541,0.6705682907878387,0.4027777777777778,0.05823628231883049,0.4375,0.99999999999831,6.419506348720461e-07,9.49621153267799e-06,5.973552674731764e-07,0.030033869668841362,-0.2528186468142455,1.0
17,Jacobi-PCG,32,12,144,OOD stars,OOD shape,0,4,1473.808837890625,1470.4735107421875,1.0022681951522827,0.9842458045892656,0.763098764978172,0.3898305084745763,0.03418351709842682,0.5,0.9999999999893044,1.5683972378610633e-06,2.9272741812746972e-05,1.08479332538991e-06,0.030987223610281944,-0.23629443647089746,1.0
