seed,method,network_width,parameter_count,dataset_size,optimizer_updates,training_seconds,parameter_l2,parameter_drift_l2,skipped_updates,linear_layers,spectral_product,bartlett_factor,window_loss,window_ranking_loss,window_mean_relative_residual,window_covariance_relative_residual,window_spectral_condition,window_gradient_norm,window_boundary_residual
17,population-PCG,128,149251,128,16,1.365353213972412,17.682380863761452,0.6178268019332467,0,6.0,0.0020430821894209,0.1054469995894272,1.113450065255165,0.2214672360569238,1.4114586720243096,0.04477104335092,27110.75180053711,6.539291030727327,2.730627823410714e-06
17,population-PCG,128,149251,256,32,2.5368822289747186,17.738231743932495,1.3864691655123065,0,6.0,0.0167187233555271,0.73858341546369,1.1465213187038898,0.1972333453595638,1.5156804281286895,0.0387342055764747,30335.8484954834,4.821418883278966,1.7200013786577983e-06
17,population-PCG,128,149251,512,64,5.009390868013725,18.00934391488677,3.198299226817516,0,6.0,0.3553388351266994,12.274154655851367,1.1564686223864555,0.2033254574052989,1.6623439099639654,0.0401509905350394,31243.72584915161,4.0301015712320805,2.385510565083848e-06
17,population-PCG,128,149251,1024,128,9.58591006800998,18.24682269460429,4.246421833860195,0,6.0,4.673497685768935,139.49762200333453,1.0290307272225618,0.1881271782331168,1.4303921163082125,0.0329533501062542,11890.17860031128,5.363578832708299,2.1532031446724886e-06
17,population-PCG,128,149251,2048,256,18.38383809401421,18.1809655569798,4.040136267951005,0,6.0,13.286349375165926,391.61541975192586,0.6513252649456263,0.2059037671424448,0.5407071377885586,0.0297988542515668,5233.081581115723,1.067997703095898,2.336251983869886e-06
17,population-PCG,128,149251,4096,512,36.63367863901658,18.52287865000696,5.456995280733377,0,6.0,45.01486849788292,1197.6142602638026,0.6809160551056266,0.2076603544410318,0.6491473785135895,0.0257127531222067,3653.50216960907,1.991042539710179,1.6626987680012917e-06
17,population-PCG,128,149251,8192,1024,73.2732256600284,19.426767949247,7.9147806229504996,0,6.0,215.28725860957945,4909.565102075204,0.6347428746521473,0.1988289497094229,0.4918172737816348,0.0352453732630237,3907.347156524658,1.6078410856425762,1.476893640273147e-06
17,population-PCG,128,149251,16384,2048,145.3014240449993,21.51475311575103,12.153065820224665,0,6.0,682.0778664742397,13956.86566577117,0.6113095977343619,0.1891186482971534,0.4291435746999923,0.0318140620875055,3520.7760009765625,2.176605007611215,1.445952778844628e-06
17,population-PCG,128,149251,32768,4096,290.2170983469696,25.493007998715413,18.337614596906924,0,6.0,2496.7086538670937,48494.800764620246,0.5973965507000685,0.2025417720433324,0.4511625622399151,0.0348093963693827,3495.1582469940186,2.472984764259309,1.9534141406651884e-06
29,population-PCG,128,149251,128,16,1.107480127015151,17.712851714968668,0.6234666561233362,0,6.0,0.0072162806562082,0.3719553590071714,1.0623466148972511,0.2103065347764641,1.7371466453187168,0.0301496335741831,41811.70365142822,3.1370134577155118,2.6157599677389958e-06
29,population-PCG,128,149251,256,32,2.2941078030271456,17.778430502102534,1.451803050793114,0,6.0,0.057315643302413,2.533931439669965,1.1814985908567903,0.2047392199747264,1.603609791956842,0.0448381779133342,27041.68815612793,5.164795648306608,1.6151029704758455e-06
29,population-PCG,128,149251,512,64,4.654392701049801,17.99014488142979,2.953773987897232,0,6.0,0.7845778025345995,26.842451526371114,1.0324630276300013,0.2096316120587289,1.3732403458918725,0.0283619435342643,17974.04993724823,5.004540365771391,2.177331877462052e-06
29,population-PCG,128,149251,1024,128,9.402151981019417,18.1491685219796,3.793505844654402,0,6.0,5.05945231667792,152.3702598042189,0.9564688708633184,0.2227463731542229,1.1742169773206117,0.0310607055143918,11583.957509994509,8.197075353935361,1.9735352569938414e-06
29,population-PCG,128,149251,2048,256,18.22619558504084,18.163777985325428,3.962602649033386,0,6.0,14.654568065842296,441.1140592206918,0.7193076200783253,0.1950569290202111,0.7509861966591416,0.025832409499344,5316.117646217346,1.137415447505191,1.6922439973754422e-06
29,population-PCG,128,149251,4096,512,36.29966899502324,18.49278622939711,5.228925427955833,0,6.0,33.832821377460725,964.1127989568432,0.613383068703115,0.1947270062519237,0.5064241426571243,0.0242285598778835,3188.563324928284,1.7550681673455983,1.7133773448918532e-06
29,population-PCG,128,149251,8192,1024,72.43286893703043,19.93587017727133,9.064638462700866,0,6.0,283.69397783499085,6100.22624961704,0.5918244984932244,0.2008842475479468,0.4283673280515359,0.0316473272978328,4139.496105194092,2.50883807730861,2.0771900688387746e-06
29,population-PCG,128,149251,16384,2048,145.2502340230276,21.451004874235068,12.07190430883862,0,6.0,547.4564549103364,11001.926393836246,0.593917905818671,0.2146300283493474,0.4238217472084216,0.0314387641592475,2826.3763942718506,1.6580451554618776,1.7877346234485003e-06
29,population-PCG,128,149251,32768,4096,290.2770660070237,24.245929107966205,16.56934236038991,0,6.0,1523.076233582034,29626.97223506873,0.6207702839747071,0.1824451046995818,0.4525279567751568,0.035336015644134,3843.689713478088,1.4586514299735427,1.5736536260746448e-06
43,population-PCG,128,149251,128,16,1.137381902022753,17.74766438140503,0.6491933869262608,0,6.0,0.0080329674140421,0.4153624501851448,1.0836315862834454,0.2261246619746089,1.5568909501453163,0.0432908541024517,19673.481761932373,3.709311314858496,3.316174289835772e-06
43,population-PCG,128,149251,256,32,2.332758469041437,17.81994957184913,1.487436236492145,0,6.0,0.0659361012064753,2.9393935195936494,0.957710956223309,0.2186443004757166,1.1360338248150583,0.0402225598788845,15637.36074066162,5.399372203275561,2.1971380697038967e-06
43,population-PCG,128,149251,512,64,4.534592849027831,18.065139529823576,3.073385144701476,0,6.0,1.0102029498271416,33.99600584541576,0.8603431386873126,0.2379536947701126,1.2343996351141868,0.0232960854164048,13947.146509170532,4.218362753977999,2.90362014254697e-06
43,population-PCG,128,149251,1024,128,9.023365428030957,18.221209181998727,3.8626721624441145,0,6.0,6.277427246252656,187.73417763422975,0.837157784961164,0.2228014324791729,0.9748046322547452,0.0318063559793699,7140.805737495422,1.8819557805545628,2.48895399757032e-06
