seed,scenario,category,method,task,auc,average_precision,iou_top7,centroid_error,area_matched_iou,score_correlation,mean_relative_residual,covariance_relative_residual,balanced_brier,balanced_nll,balanced_ece,uncertainty_error_auc,certificate,predicted_lower,true_lower,predicted_upper,true_upper,boundary_residual
17,one obstacle,ID,population-PCG,0,0.9992645706931421,0.9325396825396826,0.12727272727272726,0.030919183045625687,0.5555555555555556,0.9999906227776888,0.0992782786488533,0.0034345360472798347,0.003217263612896204,0.03882819414138794,0.0032174072694033384,0.7,0.0,0.0011113837826997042,4.741135489894077e-05,0.9997282028198242,0.9577894806861877,1.472755428721939e-07
17,one obstacle,ID,population-PCG,1,1.0,1.0,0.2,0.018536994233727455,1.0,0.9999954394506598,0.11333015561103821,0.0050017349421978,0.0031847127247601748,0.03125151991844177,0.003711473662406206,0.7953786906290116,0.0,0.0010472254361957312,6.57977579976432e-05,0.9997251033782959,0.8752169013023376,1.2300311027502175e-06
17,one obstacle,ID,population-PCG,2,0.9997432605905007,0.9666666666666666,0.09090909090909091,0.02693602629005909,0.6666666666666666,0.9999828524445035,0.27074572443962097,0.0037978794425725937,0.004018415231257677,0.04438434913754463,0.004228952340781689,0.7844272844272845,0.0,0.0011003883555531502,4.4810003601014614e-05,0.999727725982666,0.9189633727073669,8.546327876501891e-07
17,one obstacle,ID,population-PCG,3,1.0,1.0000000000000002,0.16363636363636364,0.030911922454833984,1.0,0.9999970066760817,0.1274615079164505,0.002957675838842988,0.004629315342754126,0.04914455860853195,0.005049240775406361,0.6862113402061857,0.0,0.001090054283849895,5.8079334849026054e-05,0.9997271299362183,0.95268315076828,1.530351312339917e-07
17,one obstacle,ID,exact,0,0.9992645706931421,0.9325396825396826,0.12727272727272726,0.030919183045625687,0.5555555555555556,1.0,0.00021742134413216263,3.7934742067591287e-06,0.003217148594558239,0.038399841636419296,0.0032173471990972757,0.7,nan,nan,nan,nan,nan,1.472755428721939e-07
17,one obstacle,ID,exact,1,1.0,1.0,0.2,0.010164557956159115,1.0,1.0,0.00013375467096921057,3.1042020509630674e-06,0.0030989369843155146,0.030803268775343895,0.003585027763620019,0.7958921694480102,nan,nan,nan,nan,nan,1.2300311027502175e-06
17,one obstacle,ID,exact,2,0.9994865211810013,0.9266666666666665,0.09090909090909091,0.02693602629005909,0.6666666666666666,1.0,0.00021198370086494833,3.265314489908633e-06,0.0039879800751805305,0.044171031564474106,0.004209412727504969,0.7844272844272845,nan,nan,nan,nan,nan,8.546327876501891e-07
17,one obstacle,ID,exact,3,1.0,1.0,0.16363636363636364,0.030911922454833984,1.0,1.0,0.00017940787074621767,3.106988287981949e-06,0.00451239850372076,0.04874837026000023,0.0049523720517754555,0.6867751288659795,nan,nan,nan,nan,nan,1.530351312339917e-07
17,two obstacles,ID,learned-Richardson,0,0.8765524558447232,0.2669847335588426,0.11764705882352941,0.4252655506134033,0.13513513513513514,-0.33452315091552154,0.6771609783172607,0.06900107115507126,0.1892591416835785,0.5587126016616821,0.1749695986509323,0.6642216678109896,1.0,2.0845340259256773e-05,2.1491761799552478e-05,0.9999270439147949,0.7171891331672668,1.7575378024048405e-06
17,two obstacles,ID,learned-Richardson,1,0.835654192051059,0.2418184757872688,0.12307692307692308,0.10690541565418243,0.125,-0.34944509266459683,0.6872413754463196,0.06622202694416046,0.2053930163383484,0.5953723788261414,0.173896923661232,0.5708304804290768,1.0,2.0634595784940757e-05,2.1268588170642033e-05,0.9999252557754517,0.7243586778640747,1.7027467720254208e-06
17,two obstacles,ID,learned-Richardson,2,0.8307773386034255,0.1480102651491262,0.1267605633802817,0.18095365166664124,0.1111111111111111,-0.28177046457245214,0.6727904081344604,0.06779275834560394,0.19054514169692993,0.563110888004303,0.16554954648017883,0.6338555061959317,1.0,2.1502533854800276e-05,2.2923100914340466e-05,0.9999258518218994,0.7256543636322021,1.255891675100429e-06
17,two obstacles,ID,learned-Richardson,3,0.8143909839618552,0.09794934426924261,0.09375,0.301103413105011,0.1111111111111111,-0.447659920170169,0.7024743556976318,0.06558716297149658,0.20703062415122986,0.5995784401893616,0.1702299863100052,0.6096419551329668,1.0,1.9906672605429776e-05,2.1257714251987636e-05,0.9999210834503174,0.6998197436332703,1.2759361425196403e-06
17,two obstacles,ID,learned-HB,0,0.9977532297322599,0.9131710951259824,0.38181818181818183,0.01835639216005802,0.75,0.9677161302914652,0.4865059554576874,0.11666566133499146,0.01734810322523117,0.09420345723628998,0.019600387662649155,0.981211317418214,0.0,0.0010222740238532424,8.220973541028798e-05,0.9997234344482422,0.6939805150032043,1.7575378024048405e-06
17,two obstacles,ID,learned-HB,1,0.9973890339425587,0.9086513290328102,0.32727272727272727,0.014809589833021164,0.6363636363636364,0.9510062866117633,0.4898950159549713,0.1713186651468277,0.018721189349889755,0.10040930658578873,0.020450212061405182,0.9835854388297872,0.0,0.0010194507194682956,8.57698469189927e-05,0.9997231960296631,0.7312539219856262,1.7027467720254208e-06
17,two obstacles,ID,learned-HB,2,0.9953096179183136,0.8533809087542574,0.45454545454545453,0.020174337550997734,0.6129032258064516,0.9686981832829369,0.4903590977191925,0.10273668169975281,0.015277518890798092,0.09037542343139648,0.01729242131114006,0.9716008771929825,0.0,0.0010198497911915183,9.61443583946675e-05,0.9997231960296631,0.7070759534835815,1.255891675100429e-06
17,two obstacles,ID,learned-HB,3,0.9986996098829648,0.9337328521152051,0.2727272727272727,0.04054545611143112,0.6666666666666666,0.9578751184861318,0.5058059692382812,0.14039377868175507,0.015165487304329872,0.08156872540712357,0.016932925209403038,0.9855668085522775,0.0,0.0010110982693731785,9.30796522879973e-05,0.9997228384017944,0.6825498342514038,1.2759361425196403e-06
17,two obstacles,ID,learned-Chebyshev,0,0.9976908194470449,0.9125280873401174,0.38181818181818183,0.01835639216005802,0.68,0.9693417342201891,0.47341063618659973,0.03417576849460602,0.014772903174161911,0.07794658839702606,0.016664156690239906,0.9827140974967062,1.0,9.75580551312305e-05,0.00010981140803778544,0.9997010231018066,0.7161409258842468,1.7575378024048405e-06
17,two obstacles,ID,learned-Chebyshev,1,0.9978967217870612,0.929150514611975,0.32727272727272727,0.015750808641314507,0.7142857142857143,0.9541590622832582,0.47617679834365845,0.03701946511864662,0.01702936924993992,0.0873590037226677,0.018515199422836304,0.9894615088034957,1.0,9.821341518545523e-05,0.00011176265252288431,0.9997007846832275,0.7391499280929565,1.7027467720254208e-06
17,two obstacles,ID,learned-Chebyshev,2,0.9949934123847168,0.8439721580012541,0.45454545454545453,0.015554009936749935,0.6129032258064516,0.9701835028693612,0.480420857667923,0.03371328115463257,0.013959536328911781,0.07971746474504471,0.015293674543499947,0.977603839341827,1.0,9.827273606788367e-05,0.00012912298552691936,0.9997009038925171,0.7163788676261902,1.255891675100429e-06
17,two obstacles,ID,learned-Chebyshev,3,0.9984395318595578,0.918735197550987,0.2727272727272727,0.044351380318403244,0.6666666666666666,0.9565492654545699,0.490811824798584,0.038484930992126465,0.013617396354675293,0.07011165469884872,0.015311877243220806,0.985431068959607,1.0,9.722961840452626e-05,0.0001242111175088212,0.9997007846832275,0.6854110360145569,1.2759361425196403e-06
17,two obstacles,ID,global-safe-HB,0,0.99925107657742,0.9682310463546643,0.38181818181818183,0.006908927112817764,0.9090909090909091,0.9695956194913958,0.565155565738678,0.5484448671340942,0.024978285655379295,0.2349223494529724,0.026244211941957474,0.8617943548387097,0.0,0.0009490419761277735,3.325698708067648e-05,0.9997190833091736,0.7072251439094543,1.7575378024048405e-06
17,two obstacles,ID,global-safe-HB,1,0.9958659704090513,0.7962805516620326,0.32727272727272727,0.01722918637096882,0.6363636363636364,0.9359562648666171,0.6496796011924744,0.8575417995452881,0.02057315781712532,0.19277514517307281,0.021830830723047256,0.8505830609692128,0.0,0.0009423449519090354,3.2519725209567696e-05,0.9997187256813049,0.7185830473899841,1.7027467720254208e-06
17,two obstacles,ID,global-safe-HB,2,0.9951515151515151,0.8561733142604111,0.45454545454545453,0.02887863665819168,0.5625,0.9672289967868075,0.7045137286186218,0.9861850738525391,0.019282357767224312,0.1733429729938507,0.02130977250635624,0.8382812834682775,0.0,0.000944651837926358,3.439780630287714e-05,0.9997187256813049,0.718919575214386,1.255891675100429e-06
17,two obstacles,ID,global-safe-HB,3,0.9978326831382748,0.9033068418746167,0.2727272727272727,0.039383530616760254,0.6666666666666666,0.9390637753269412,0.6670109629631042,0.8698112368583679,0.01392629649490118,0.1298486292362213,0.015390414744615555,0.844078947368421,0.0,0.0009209504933096468,3.2763702620286494e-05,0.9997175335884094,0.6940976977348328,1.2759361425196403e-06
17,two obstacles,ID,population-safe-HB,0,0.99862697372527,0.9476295223851614,0.38181818181818183,0.015947213396430016,0.75,0.979337120653973,0.5488207340240479,0.6306607127189636,0.018247054889798164,0.19770599901676178,0.018950125202536583,0.7165562913907285,0.0,0.0010222740238532424,8.220973541028798e-05,0.9997234344482422,0.6939805150032043,1.7575378024048405e-06
17,two obstacles,ID,population-safe-HB,1,0.997098926602843,0.8984502488522956,0.32727272727272727,0.009067037142813206,0.6363636363636364,0.9661340557996067,0.6177789568901062,0.9555070400238037,0.02065257914364338,0.22947430610656738,0.02162769064307213,0.7036073114635033,0.0,0.0010194507194682956,8.57698469189927e-05,0.9997231960296631,0.7312539219856262,1.7027467720254208e-06
17,two obstacles,ID,population-safe-HB,2,0.9959420289855072,0.8836793582669349,0.45454545454545453,0.024058550596237183,0.6129032258064516,0.9814380580510117,0.5336540937423706,0.5769398808479309,0.015879560261964798,0.17738360166549683,0.017047055065631866,0.7104084321475626,0.0,0.0010198497911915183,9.61443583946675e-05,0.9997231960296631,0.7070759534835815,1.255891675100429e-06
17,two obstacles,ID,population-safe-HB,3,0.998526224534027,0.9381984372696446,0.2727272727272727,0.04254338517785072,0.6666666666666666,0.9748029583612253,0.5583117604255676,0.7726251482963562,0.017292320728302002,0.18359540402889252,0.018012914806604385,0.694309897744508,0.0,0.0010110982693731785,9.30796522879973e-05,0.9997228384017944,0.6825498342514038,1.2759361425196403e-06
17,two obstacles,ID,spectrum-HB,0,0.762528864756912,0.12090906197215152,0.16923076923076924,0.1449166089296341,0.07692307692307693,0.7989153250265397,6.9544830322265625,19.6341495513916,0.3075293302536011,3.490445137023926,0.3460356891155243,0.8380880645262531,0.0,0.0010222740238532424,8.220973541028798e-05,0.9997234344482422,0.6939805150032043,1.7575378024048405e-06
17,two obstacles,ID,spectrum-HB,1,0.7276617348418916,0.08207644456385507,0.140625,0.15381993353366852,0.058823529411764705,0.7633811558961797,6.929831504821777,19.89495849609375,0.3165912926197052,3.649601936340332,0.3644101917743683,0.873030521894979,0.0,0.0010194507194682956,8.57698469189927e-05,0.9997231960296631,0.7312539219856262,1.7027467720254208e-06
17,two obstacles,ID,spectrum-HB,2,0.7658498023715415,0.07927301762439554,0.03896103896103896,0.1159718856215477,0.02040816326530612,0.79246057832285,6.54343318939209,18.4713134765625,0.38039904832839966,3.614763021469116,0.42367175221443176,0.844217019848747,0.0,0.0010198497911915183,9.61443583946675e-05,0.9997231960296631,0.7070759534835815,1.255891675100429e-06
17,two obstacles,ID,spectrum-HB,3,0.6909406155179888,0.03005450797967224,0.0,0.11507340520620346,0.0,0.7374963076650155,6.4187822341918945,18.85090446472168,0.5065863728523254,5.3360724449157715,0.5105148553848267,0.8183578987150416,0.0,0.0010110982693731785,9.30796522879973e-05,0.9997228384017944,0.6825498342514038,1.2759361425196403e-06
17,two obstacles,ID,population-PCG,0,0.998814204580915,0.9526101510002438,0.38181818181818183,0.00928780622780323,0.8260869565217391,0.9999706867000597,0.12471579760313034,0.005793014075607061,0.027009062469005585,0.3096056580543518,0.02805747650563717,0.6560116749835232,0.0,0.0010222740238532424,8.220973541028798e-05,0.9997234344482422,0.6939805150032043,1.7575378024048405e-06
17,two obstacles,ID,population-PCG,1,0.9981868291267769,0.9422936456186438,0.32727272727272727,0.012970919720828533,0.7142857142857143,0.9999884306823916,0.23895616829395294,0.010104576125741005,0.025530647486448288,0.29625821113586426,0.026466738432645798,0.639300134589502,0.0,0.0010194507194682956,8.57698469189927e-05,0.9997231960296631,0.7312539219856262,1.7027467720254208e-06
17,two obstacles,ID,population-PCG,2,0.9965217391304347,0.9043324266095905,0.45454545454545453,0.02018009126186371,0.6666666666666666,0.9999840006750997,0.1160883828997612,0.007450520060956478,0.0199943445622921,0.22389258444309235,0.021208588033914566,0.6344086021505376,0.0,0.0010198497911915183,9.61443583946675e-05,0.9997231960296631,0.7070759534835815,1.255891675100429e-06
17,two obstacles,ID,population-PCG,3,0.9993064586042479,0.9715686274509805,0.2727272727272727,0.028589995577931404,0.7647058823529411,0.9999971038171844,0.08061566203832626,0.003283317666500807,0.024975324049592018,0.26554256677627563,0.026052139699459076,0.7236394557823129,0.0,0.0010110982693731785,9.30796522879973e-05,0.9997228384017944,0.6825498342514038,1.2759361425196403e-06
17,two obstacles,ID,exact,0,0.9987517942956999,0.9510716894617828,0.38181818181818183,0.00928780622780323,0.8260869565217391,1.0,0.00013279859558679163,2.1630712581099942e-06,0.027348805218935013,0.31340718269348145,0.02828507125377655,0.6554310642437938,nan,nan,nan,nan,nan,1.7575378024048405e-06
17,two obstacles,ID,exact,1,0.9982593559617058,0.9441601366155696,0.32727272727272727,0.012970919720828533,0.7142857142857143,1.0,0.00010525124525884166,2.2219724087335635e-06,0.02550073340535164,0.2956902086734772,0.026430830359458923,0.6513475363555788,nan,nan,nan,nan,nan,1.7027467720254208e-06
17,two obstacles,ID,exact,2,0.9962582345191041,0.8985840473571465,0.45454545454545453,0.02018009126186371,0.6666666666666666,1.0,0.00012899166904389858,2.7625192160485312e-06,0.020060203969478607,0.2246333211660385,0.021237632259726524,0.6343229233603221,nan,nan,nan,nan,nan,1.255891675100429e-06
17,two obstacles,ID,exact,3,0.9993064586042479,0.9715686274509805,0.2727272727272727,0.028589995577931404,0.7647058823529411,1.0,0.0001039087655954063,2.3517254703619983e-06,0.024706672877073288,0.2634987533092499,0.025853218510746956,0.7236715440893339,nan,nan,nan,nan,nan,1.2759361425196403e-06
17,four obstacles,ID,learned-Richardson,0,0.9288838718780866,0.5640593797237814,0.32857142857142857,0.0590365044772625,0.35714285714285715,0.04232255158176906,0.5067066550254822,0.07168442010879517,0.2296677827835083,0.6428144574165344,0.2598678469657898,0.39008853910477126,0.0,5.865694038220681e-05,5.8241450460627675e-05,0.9999110698699951,0.6562159061431885,1.1548655720616807e-06
17,four obstacles,ID,learned-Richardson,1,0.9603499365034569,0.7722880488979045,0.47619047619047616,0.09743102639913559,0.5510204081632653,0.04671199229512178,0.5088807344436646,0.07364200055599213,0.1944093108177185,0.5545459389686584,0.2749287784099579,0.45435965421051183,1.0,6.221509102033451e-05,6.61041631246917e-05,0.9999127388000488,0.665192723274231,1.2605930805875687e-06
17,four obstacles,ID,learned-Richardson,2,0.9573094459912037,0.752697749384202,0.41935483870967744,0.21638482809066772,0.5714285714285714,-0.09514175577476094,0.5065954327583313,0.06734749674797058,0.20342552661895752,0.5726015567779541,0.2899552881717682,0.45001933981886255,1.0,6.401325663318858e-05,6.401678547263145e-05,0.9999145269393921,0.698150098323822,2.3976720058271894e-06
17,four obstacles,ID,learned-Richardson,3,0.9532941176470587,0.6198676224953836,0.3484848484848485,0.136962428689003,0.3333333333333333,0.0642556276519549,0.5170742869377136,0.06949222087860107,0.21662671864032745,0.6097833514213562,0.2523687481880188,0.43623621323529405,1.0,6.106388900661841e-05,6.584412039956078e-05,0.9999164342880249,0.6686395406723022,9.398891052114777e-07
17,four obstacles,ID,learned-HB,0,0.9772117962466489,0.7660274541639644,0.453125,0.011820334941148758,0.46153846153846156,0.9850165802878468,0.2845590114593506,0.12218677997589111,0.07873259484767914,0.6697915196418762,0.08268953114748001,0.9140456989247313,0.0,0.001002512639388442,0.00028355736867524683,0.9997199773788452,0.6439462304115295,1.1548655720616807e-06
17,four obstacles,ID,learned-HB,1,0.9850077606885848,0.8289177789832098,0.5,0.01936217024922371,0.5510204081632653,0.9909691951032948,0.2832288146018982,0.1186702623963356,0.05581692233681679,0.402469664812088,0.05981427803635597,0.9415491118077325,0.0,0.001010038424283266,0.00026648823404684663,0.9997202157974243,0.6667438745498657,1.2605930805875687e-06
17,four obstacles,ID,learned-HB,2,0.9852721623693661,0.7717648295903694,0.4666666666666667,0.07250591367483139,0.5,0.9916056295754891,0.26532503962516785,0.11563118547201157,0.07282355427742004,0.6016354560852051,0.0776480883359909,0.9141980964014863,0.0,0.0010099329520016909,0.00030567796784453094,0.9997200965881348,0.6860167384147644,2.3976720058271894e-06
17,four obstacles,ID,learned-HB,3,0.9822745098039216,0.7694010574165722,0.45901639344262296,0.025959420949220657,0.5111111111111111,0.9827411695527377,0.3395598530769348,0.09343951940536499,0.0819123238325119,0.6413453817367554,0.08693117648363113,0.9480902717623553,0.0,0.0010132761672139168,0.00027999799931421876,0.999720573425293,0.6605404615402222,9.398891052114777e-07
17,four obstacles,ID,learned-Chebyshev,0,0.9768590376746156,0.7537461852570687,0.453125,0.0163771603256464,0.4339622641509434,0.9859341836684568,0.276729017496109,0.027960767969489098,0.07438109815120697,0.5963913798332214,0.07783082127571106,0.9374287215366677,1.0,0.00013434285938274115,0.00035536460927687585,0.9996986985206604,0.6561540365219116,1.1548655720616807e-06
17,four obstacles,ID,learned-Chebyshev,1,0.9857485536898547,0.8321486383580626,0.5,0.024107327684760094,0.5510204081632653,0.9910719668668082,0.2798473834991455,0.028793126344680786,0.05286908894777298,0.35985267162323,0.05767004191875458,0.9457039468147773,1.0,0.00013448203389998525,0.00031569908605888486,0.9996986985206604,0.6795026659965515,1.2605930805875687e-06
17,four obstacles,ID,learned-Chebyshev,2,0.9849897106887786,0.7727221898545813,0.4666666666666667,0.07282804697751999,0.5348837209302325,0.9918723094676775,0.2613602876663208,0.025696342810988426,0.06655105203390121,0.5374200344085693,0.0713825449347496,0.9197485207100592,1.0,0.00013759720604866743,0.00037379158311523497,0.9996986985206604,0.7027714252471924,2.3976720058271894e-06
17,four obstacles,ID,learned-Chebyshev,3,0.9811372549019608,0.7564348682754789,0.43548387096774194,0.029254188761115074,0.5111111111111111,0.9829677104348439,0.34113678336143494,0.028316086158156395,0.07676682621240616,0.5736968517303467,0.08191848546266556,0.9498270106221548,1.0,0.00013186357682570815,0.00033430030453018844,0.99969881772995,0.6738317608833313,9.398891052114777e-07
17,four obstacles,ID,global-safe-HB,0,0.9861013122618879,0.8209764260697893,0.55,0.015332856215536594,0.5510204081632653,0.9698017305462291,0.49928703904151917,0.5527962446212769,0.09989037364721298,1.1595326662063599,0.10358399897813797,0.6418590679800711,0.0,0.000923895335290581,9.258231148123741e-05,0.9997140765190125,0.651783287525177,1.1548655720616807e-06
17,four obstacles,ID,global-safe-HB,1,0.9805277268237619,0.751650060036631,0.47619047619047616,0.022551676258444786,0.52,0.9864814619762082,0.47284257411956787,0.5297852158546448,0.08155573159456253,0.8707203269004822,0.08464740961790085,0.7031805766312594,0.0,0.0009417691617272794,0.00010064375237561762,0.9997148513793945,0.6561734676361084,1.2605930805875687e-06
