method,scenario,category,n_tasks,average_precision_mean,average_precision_ci95,auc_mean,auc_ci95,area_matched_iou_mean,area_matched_iou_ci95,score_correlation_mean,score_correlation_ci95,mean_relative_residual_mean,mean_relative_residual_ci95,covariance_relative_residual_mean,covariance_relative_residual_ci95,balanced_brier_mean,balanced_brier_ci95,balanced_nll_mean,balanced_nll_ci95,balanced_ece_mean,balanced_ece_ci95,uncertainty_error_auc_mean,uncertainty_error_auc_ci95,certificate_mean,certificate_ci95,boundary_residual_mean,boundary_residual_ci95
population-safe-HB,three stars,OOD shape,4,0.8069360775489197,0.07261626794692179,0.9896635973238497,0.002899131577578907,0.5620314644704889,0.044181963558102354,0.9902302668142884,0.003225032959606165,0.44862183183431625,0.00584553682244901,0.5244452357292175,0.05365483448258176,0.06279229652136564,0.00324321714574874,0.7049545347690582,0.03442816261893087,0.06535176374018192,0.0033174278577084997,0.693105279710215,0.030290152305572728,0.0,0.0,1.6486026481743465e-06,1.0959589711027883e-07
population-safe-HB,two obstacles,ID,4,0.916989391693509,0.03016267092658672,0.9975485384619118,0.001252703784240973,0.6664833822091886,0.058672165107636676,0.9754280482164542,0.006650778451373143,0.5646413862705231,0.036114788025428834,0.7339331954717636,0.16583358957807906,0.018017878755927086,0.0019675810139263027,0.19703982770442963,0.02277004164925625,0.01890944642946124,0.0019322638660916555,0.7062204831865756,0.009349606779493105,0.0,0.0,1.4980280980125826e-06,2.6369704452573316e-07
population-safe-HB,wavenumber 12,OOD frequency,4,0.8490861712237818,0.10633344829306594,0.9936242612823694,0.004926235014242232,0.6484141348847232,0.13897416582464353,0.9891426871362606,0.003458887424387123,0.4481424391269684,0.02884305657694784,0.5820020362734795,0.07264950028936834,0.03337591839954257,0.00906208839875292,0.3482612781226635,0.12302678739699023,0.03505216212943196,0.008907730286022746,0.7634135704058534,0.0866288967611598,0.0,0.0,1.018519107276461e-06,5.595857229668522e-07
spectrum-HB,180 degree aperture,OOD aperture,4,0.17602767742878836,0.08575715234880579,0.7764606590067787,0.07016843027478865,0.1546588332302618,0.04894322466791278,0.8216517069249909,0.024111329046925402,7.096250534057617,0.6701266435401242,15.266782760620117,1.0681070639665353,0.27696895599365234,0.04990418427376261,1.5784306526184082,0.5996141711250671,0.29095521196722984,0.05133840720848612,0.9115219766820934,0.012956317556585327,0.0,0.0,1.3170625265956915e-06,3.8641475421787404e-07
spectrum-HB,30 percent noise,OOD noise,4,0.43505172665412184,0.05399138823988131,0.9539655855050228,0.01301393309605956,0.24927959996609883,0.05582043545566078,0.9931962992033448,0.002090399947392345,1.0734949260950089,0.1459502176910573,2.2867212295532227,0.31309303006305916,0.38431136310100555,0.025734256301394982,4.489311218261719,0.2465839859271419,0.3988320827484131,0.028140461375434186,0.28114366664967905,0.03455642376170247,0.0,0.0,1.2494849386257556e-06,2.0196030773425082e-07
spectrum-HB,four obstacles,ID,4,0.34602424071592686,0.13102343970379252,0.8108454710366422,0.024659392404268028,0.21903642334676818,0.06520573069428963,0.9018307328013031,0.016998265124538777,3.9525936245918274,0.18942126190763628,8.817206382751465,0.28071274632614496,0.24977325648069382,0.029177452423062352,1.1839185953140259,0.10633497707865922,0.2661825716495514,0.03490629983747353,0.8523529014711876,0.021776085990177857,0.0,0.0,1.4382549409219791e-06,6.403140519886888e-07
spectrum-HB,one obstacle,ID,4,0.014985966906001076,0.007418807437397733,0.615031032458897,0.07782748436664794,0.0,0.0,0.5063241388045173,0.0798961391332194,7.632588028907776,0.4278221176480832,35.13853073120117,2.744724405592196,0.5000006258487701,1.226663589477539e-06,6.9077757596969604,3.437412005594277e-05,0.4999805986881256,3.402450504970912e-05,0.4885507901846883,0.005284044093176696,0.0,0.0,5.962436411266481e-07,5.266706471587227e-07
spectrum-HB,six obstacles,OOD count,4,0.28046037035829285,0.05783003887891003,0.7807879476247557,0.045273712330007605,0.1761420350921229,0.015136147117606675,0.9026087897758481,0.023652056416779272,3.8609095215797424,0.5253664767052184,7.167634725570679,0.897351690682913,0.27500568330287933,0.022438768425776186,1.792039543390274,0.14314900093186125,0.2645484507083893,0.028198850425897915,0.7397329647640006,0.019480267523554914,0.0,0.0,2.0142741732342984e-06,1.5482818019796387e-06
spectrum-HB,three stars,OOD shape,4,0.23290782340985483,0.12243083112978448,0.7952061469293628,0.01609840835292671,0.13627118644067798,0.09776943863643747,0.9031845781613903,0.0028715367727056946,3.7881504893302917,0.12521003028699973,9.052024841308594,0.5003500125829953,0.25152549520134926,0.015281875009718246,1.0047134160995483,0.10902179355540567,0.28528593480587006,0.018388177076802258,0.9114766529867718,0.010900747002482463,0.0,0.0,1.6486026481743465e-06,1.0959589711027883e-07
spectrum-HB,two obstacles,ID,4,0.0780782580350186,0.036485191966681395,0.7367452543720835,0.034381311504477714,0.03903869240003694,0.03440615400357378,0.7730633417276462,0.02773784621889263,6.711632490158081,0.26577067172705693,19.212831497192383,0.6509556830302475,0.37777651101350784,0.08995587845012391,4.022720634937286,0.8606641653480489,0.41115812212228775,0.07257880188611986,0.8434233762462552,0.022160114131530326,0.0,0.0,1.4980280980125826e-06,2.6369704452573316e-07
spectrum-HB,wavenumber 12,OOD frequency,4,0.2382214965403461,0.13263561893508874,0.8602860075190124,0.04153754227541686,0.14041438437723266,0.0713428073266813,0.9261320866876971,0.0237203010226904,3.2990824580192566,0.6635775992072397,8.425026297569275,1.4710836405648924,0.196212500333786,0.05171414465559537,1.3527711778879166,0.7340443725989984,0.20630545169115067,0.048957053347805035,0.9212852225930885,0.007709362383981914,0.0,0.0,1.018519107276461e-06,5.595857229668522e-07
