seed,method,step,loss,ranking_loss,mean_relative_residual,covariance_relative_residual,endpoint_loss,spectral_condition,certificate_rate,gradient_norm,elapsed_seconds,wavenumber,count,noise,aperture,jitter,boundary_residual
17,richardson,0,0.958954930305481,0.7885055541992188,0.8247889876365662,0.11961063742637634,4.166485786437988,18363.7578125,0.0,0.22291649878025055,0.4755494120181538,8.0,1,0.15835632991566076,360.0,0.004929175105955019,3.911365638487041e-06
17,richardson,12,0.7927243709564209,0.766642153263092,0.5757535696029663,0.061960916966199875,5.144333362579346,17291.72265625,0.0,0.05791505426168442,0.7693357259850018,8.0,4,0.08883431520098872,360.0,0.029943770773253057,3.1970500913303113e-06
17,richardson,24,1.0471408367156982,0.7830235362052917,0.7193056344985962,0.05117139592766762,17.607982635498047,175831.9375,0.0,0.48858970403671265,1.0530305309803225,6.0,2,0.03692049435668527,360.0,0.11518286520543143,7.378051805062569e-07
17,richardson,36,0.8731433749198914,0.7794768214225769,0.7399048805236816,0.08650833368301392,2.5211150646209717,13517.1806640625,0.0,0.09637189656496048,1.3385354279889725,8.0,2,0.11311889081999076,360.0,0.012354683492699985,4.84333486383548e-06
17,richardson,48,0.7621955275535583,0.7539840936660767,0.6015385389328003,0.09602897614240646,0.524142861366272,8022.21826171875,0.0,0.10124282538890839,1.6264466040302068,6.0,3,0.1376410749069764,360.0,0.12636436718478566,1.0099613064085133e-05
17,richardson,60,0.9491667151451111,0.8027814030647278,0.7845243811607361,0.049135539680719376,4.517616271972656,137165.609375,0.0,0.42110294103622437,1.916328203980811,10.0,2,0.03169097836711137,360.0,0.10925069377599193,1.2677397762672626e-06
17,richardson,72,0.6990894675254822,0.7473207116127014,0.5375744700431824,0.09136722981929779,0.19268140196800232,3541.569091796875,1.0,0.19396525621414185,2.204822162981145,8.0,4,0.19361244203477757,360.0,0.016859697390645485,1.8691034711082466e-06
17,richardson,84,0.8114449977874756,0.77134770154953,0.6869582533836365,0.10265538096427917,0.1367608606815338,6834.748046875,0.375,0.13243871927261353,2.4862190220155753,8.0,2,0.17819421496813784,360.0,0.02586672180483529,2.1997461772116367e-06
17,richardson,96,0.855114758014679,0.8055317997932434,0.7302083969116211,0.06378372013568878,0.1795404553413391,35849.65234375,0.125,0.30284741520881653,2.768938685010653,10.0,2,0.07765390030922464,360.0,0.0034835462902273405,7.548302164650522e-06
17,richardson,108,0.7118013501167297,0.7929705381393433,0.5056694746017456,0.09710320830345154,0.06713884323835373,14869.0693359375,0.375,0.17971567809581757,3.0500918290345,6.0,4,0.15898474014276406,240.0,0.053648539740467176,1.67264533956768e-06
17,richardson,120,0.7249175906181335,0.8168743252754211,0.5372353792190552,0.07564299553632736,0.14039283990859985,14494.3935546875,1.0,0.4649392366409302,3.3347431680304,10.0,4,0.13737840552805328,240.0,0.10506214044303501,6.079064860387007e-06
17,heavy_ball,0,1.3635390996932983,0.3906244933605194,0.8123639822006226,1.043569803237915,15.914517402648926,148343.625,0.0,0.9288366436958313,0.025103264022618532,8.0,1,0.05498920315614861,360.0,0.052937239645053445,1.9477695332170697e-06
17,heavy_ball,12,1.0960516929626465,0.2411981225013733,0.6150843501091003,1.0090020895004272,5.085287094116211,23118.634765625,0.0,0.7925531268119812,0.3308827090077102,8.0,1,0.13847003217179188,360.0,0.12770322081689053,4.351635425337008e-07
17,heavy_ball,24,1.0123623609542847,0.5427404046058655,0.5044534802436829,0.27051055431365967,20.230384826660156,158709.171875,0.0,0.45424148440361023,0.6363987370277755,6.0,3,0.04148649259018311,240.0,0.07425662708339312,1.636426759432652e-06
17,heavy_ball,36,1.0429192781448364,0.4962066113948822,0.6259196400642395,0.28718847036361694,16.730745315551758,73448.7265625,0.0,0.4041537940502167,0.9439591100090183,6.0,2,0.058269540466964094,360.0,0.010442912071966732,1.875957536867645e-06
17,heavy_ball,48,0.9446032643318176,0.5671451091766357,0.554334282875061,0.14665700495243073,17.59806251525879,44809.50390625,0.0,0.5519188642501831,1.249536290008109,8.0,3,0.06484649054217781,240.0,0.06333689110002509,1.0768671927507967e-06
17,heavy_ball,60,1.0414509773254395,0.5286968946456909,0.6327856183052063,0.11833624541759491,22.97512435913086,70892.1328125,0.0,0.6200448274612427,1.5505592740373686,6.0,2,0.05084234997274728,360.0,0.08429258651950709,1.0811409083544277e-06
