seed,method,threshold,calibration_brier,calibration_nll,calibration_ece
17,learned-Richardson,-1.5640006065368652,0.19942697882652283,0.5791494846343994,0.21232795358325043
17,learned-HB,-1.6935040950775146,0.031597353518009186,0.20062783360481262,0.04001797051751055
17,learned-Chebyshev,-1.6688743829727173,0.029111992567777634,0.17814874649047852,0.03714790472683186
17,global-safe-HB,-1.9229316711425781,0.03939567506313324,0.38411831855773926,0.04499951562320348
17,population-safe-HB,-1.9983221292495728,0.033278897404670715,0.3488492965698242,0.03572816265902171
17,spectrum-HB,-2.6444315910339355,0.390450119972229,4.62838077545166,0.39425582935412723
17,population-PCG,-2.2091946601867676,0.04199652001261711,0.489010751247406,0.044083462510419245
17,exact,-2.2043895721435547,0.04214784502983093,0.49068188667297363,0.044255507063439836
