kind,final_z_mse_post,final_z_mse_true,final_z_rel_post,score_corr_linear_kernel,attn_corr_softmax_linear,attn_entropy
summary,0.035625770688056946,0.036283109337091446,0.17530256509780884,0.19461917877197266,0.200373113155365,4.8509907722473145
layer,1,z_exact,3.1772053241729736,-2.1856820583343506
layer,1,z_dual_unprecond,3.1045517921447754,-2.7286345958709717
layer,1,z_dual_diag,3.1450772285461426,-12.223394393920898
layer,1,z_dual_rowsum_abs,3.2826950550079346,-33.313236236572266
layer,1,z_dual_softmax_exp,92.00967407226562,0.11469268798828125
layer,1,z_dual_signed_relu,3.2826950550079346,-33.313236236572266
layer,1,z_primal_scalar,3.0913939476013184,-3.2308592796325684
layer,1,z_primal_jacobi,3.1134283542633057,-6.296647071838379
layer,1,alpha_exact,22.055402755737305,-0.01329028606414795
layer,1,alpha_dual_unprecond,0.35745060443878174,-42.833778381347656
layer,1,alpha_dual_diag,0.35932955145835876,-118.54483032226562
layer,1,alpha_dual_rowsum_abs,0.3610754609107971,-327.9481506347656
layer,1,alpha_dual_softmax_exp,1.1862452030181885,-0.176910400390625
layer,1,alpha_dual_signed_relu,0.3610754609107971,-327.9481506347656
layer,2,z_exact,1.2142983675003052,-0.21753811836242676
layer,2,z_dual_unprecond,1.1773114204406738,-1.582425594329834
layer,2,z_dual_diag,1.2065322399139404,-2.0510337352752686
layer,2,z_dual_rowsum_abs,1.226739525794983,-4.351329326629639
layer,2,z_dual_softmax_exp,381.0088195800781,0.042491137981414795
layer,2,z_dual_signed_relu,1.2267396450042725,-4.351329326629639
layer,2,z_primal_scalar,1.170276165008545,-1.5747220516204834
layer,2,z_primal_jacobi,1.2164620161056519,-0.8095272779464722
layer,2,alpha_exact,21.66504669189453,0.004643797874450684
layer,2,alpha_dual_unprecond,0.09949375689029694,-10.333011627197266
layer,2,alpha_dual_diag,0.10177867114543915,-15.026227951049805
layer,2,alpha_dual_rowsum_abs,0.10328127443790436,-33.58335876464844
layer,2,alpha_dual_softmax_exp,3.675987720489502,0.054581522941589355
layer,2,alpha_dual_signed_relu,0.10328127443790436,-33.58335876464844
layer,3,z_exact,1.6669977903366089,-0.6714452505111694
layer,3,z_dual_unprecond,1.7634179592132568,-0.8597584962844849
layer,3,z_dual_diag,1.7208659648895264,-2.3942654132843018
layer,3,z_dual_rowsum_abs,1.8021142482757568,-4.302076816558838
layer,3,z_dual_softmax_exp,820.78759765625,0.047454655170440674
layer,3,z_dual_signed_relu,1.8021142482757568,-4.302076816558838
layer,3,z_primal_scalar,1.7216804027557373,-1.107924461364746
layer,3,z_primal_jacobi,1.6977322101593018,-1.1107878684997559
layer,3,alpha_exact,21.653438568115234,0.005177140235900879
layer,3,alpha_dual_unprecond,0.17952948808670044,-11.314936637878418
layer,3,alpha_dual_diag,0.18198639154434204,-18.27063751220703
layer,3,alpha_dual_rowsum_abs,0.18458350002765656,-36.423404693603516
layer,3,alpha_dual_softmax_exp,8.02900505065918,0.05317884683609009
layer,3,alpha_dual_signed_relu,0.18458350002765656,-36.423404693603516
layer,4,z_exact,0.11203686892986298,0.8876641988754272
layer,4,z_dual_unprecond,0.19020682573318481,0.7089163064956665
layer,4,z_dual_diag,0.15322141349315643,0.7401843667030334
layer,4,z_dual_rowsum_abs,0.2265581488609314,0.4693930745124817
layer,4,z_dual_softmax_exp,1418.292236328125,0.03948259353637695
layer,4,z_dual_signed_relu,0.2265581488609314,0.4693930745124817
layer,4,z_primal_scalar,0.14240114390850067,0.7837042808532715
layer,4,z_primal_jacobi,0.11370185017585754,0.8706281185150146
layer,4,alpha_exact,21.353458404541016,0.018959105014801025
layer,4,alpha_dual_unprecond,0.010290911421179771,0.32662802934646606
layer,4,alpha_dual_diag,0.01265648752450943,-0.0356142520904541
layer,4,alpha_dual_rowsum_abs,0.01534264162182808,-1.261594295501709
layer,4,alpha_dual_softmax_exp,13.757593154907227,0.05943793058395386
layer,4,alpha_dual_signed_relu,0.01534264162182808,-1.261594295501709
layer,5,z_exact,4.088075160980225,-3.0989818572998047
layer,5,z_dual_unprecond,4.155971527099609,-2.9993860721588135
layer,5,z_dual_diag,4.158292293548584,-5.361165523529053
layer,5,z_dual_rowsum_abs,4.236894607543945,-7.534195899963379
layer,5,z_dual_softmax_exp,2145.8125,0.03589433431625366
layer,5,z_dual_signed_relu,4.236894607543945,-7.534195899963379
layer,5,z_primal_scalar,4.124153137207031,-3.659363269805908
