seed,scenario,category,method,task,auc,average_precision,iou_top7,centroid_error,area_matched_iou,score_correlation,mean_relative_residual,covariance_relative_residual,balanced_brier,balanced_nll,balanced_ece,uncertainty_error_auc,certificate,predicted_lower,true_lower,predicted_upper,true_upper,boundary_residual
17,one obstacle,ID,learned-Richardson,0,0.5087332230189373,0.010287605929315869,0.0,0.35427138209342957,0.0,-0.5427939894216179,0.8825545907020569,0.4561763405799866,0.25347572565078735,0.6941637992858887,0.2070760875940323,0.794391775253369,0.0,0.00034907463123090565,2.176313500967808e-05,0.9996697902679443,0.9711616039276123,1.3270255294628441e-07
17,one obstacle,ID,learned-Richardson,1,0.2858990944372575,0.00997860117354992,0.0,0.295566588640213,0.0,-0.6459074354050867,0.8660183548927307,0.10711311548948288,0.2778976559638977,0.7469033002853394,0.2332078516483307,0.585690856908569,0.0,0.000350362213794142,2.3577655156259425e-05,0.9996696710586548,0.8995872735977173,1.2778044720107573e-06
17,one obstacle,ID,learned-HB,0,0.79720536863394,0.023088380648101495,0.0,0.2367779165506363,0.0,0.06699303975838337,1.1868088245391846,2.9980452060699463,0.2954826056957245,0.7786297798156738,0.3621594309806824,0.9039104928185736,0.0,0.0003617042675614357,2.140216929547023e-05,0.9996670484542847,0.9713658094406128,1.3270255294628441e-07
17,one obstacle,ID,learned-HB,1,0.999764788898036,0.986013986013986,0.2,0.1749904900789261,0.8333333333333334,0.24470143212781012,0.9269919991493225,1.6886701583862305,0.019058968871831894,0.07466927170753479,0.04312604293227196,0.8522493720027404,0.0,0.00036278890911489725,2.3099779355106875e-05,0.9996670484542847,0.8999156951904297,1.2778044720107573e-06
17,one obstacle,ID,learned-Chebyshev,0,0.9983452840595698,0.8596165739022881,0.12727272727272726,0.3459898829460144,0.5555555555555556,-0.14133343883322474,0.8414503335952759,0.10223835706710815,0.11425641179084778,0.3952593207359314,0.3083708882331848,0.8041811320754716,0.0,0.0003487789072096348,2.177061469410546e-05,0.9996652603149414,0.9711436629295349,1.3270255294628441e-07
17,one obstacle,ID,learned-Chebyshev,1,1.0,1.0,0.2,0.28867578506469727,1.0,-0.06270226458987285,0.8166847229003906,0.1291833370923996,0.08119437098503113,0.3059694468975067,0.24524879455566406,0.8547022014135865,0.0,0.00035010912688449025,2.3577435058541596e-05,0.9996652603149414,0.899579644203186,1.2778044720107573e-06
17,one obstacle,ID,global-safe-HB,0,0.6295274866703437,0.012816460071101612,0.0,0.24055413901805878,0.0,0.04284811031797949,1.4916123151779175,4.308342933654785,0.45917123556137085,1.7581979036331177,0.499611496925354,0.8201561046629192,0.0,0.0003617168986238539,2.08885485335486e-05,0.9996670484542847,0.9716283082962036,1.3270255294628441e-07
17,one obstacle,ID,global-safe-HB,1,0.999764788898036,0.986013986013986,0.2,0.1749904900789261,0.8333333333333334,0.26046022659063744,1.071515440940857,2.429405689239502,0.027705516666173935,0.10150856524705887,0.053753215819597244,0.860257336222347,0.0,0.00036280331551097333,2.2429794626077637e-05,0.9996670484542847,0.900364339351654,1.2778044720107573e-06
17,one obstacle,ID,population-safe-HB,0,0.6501195072623644,0.013549045487532042,0.0,0.22469738125801086,0.0,0.0626520996819854,1.491268515586853,4.331406116485596,0.4635133147239685,1.8629387617111206,0.5006610155105591,0.8421549479166667,0.0,0.0003617042675614357,2.140216929547023e-05,0.9996670484542847,0.9713658094406128,1.3270255294628441e-07
17,one obstacle,ID,population-safe-HB,1,0.999764788898036,0.986013986013986,0.2,0.17886818945407867,0.8333333333333334,0.27693991105865423,1.0658318996429443,2.4155354499816895,0.02455606497824192,0.09300992637872696,0.04818437620997429,0.8637197413922718,0.0,0.00036278890911489725,2.3099779355106875e-05,0.9996670484542847,0.8999156951904297,1.2778044720107573e-06
