seed,method,threshold,calibration_brier,calibration_nll,calibration_ece
17,learned-Richardson,-1.552581548690796,0.2422219216823578,0.6821054220199585,0.22270569577813148
17,learned-HB,-1.8453747034072876,0.060654670000076294,0.242271289229393,0.09631798695772886
17,learned-Chebyshev,-1.6316677331924438,0.0944385975599289,0.31316864490509033,0.19773983086148897
17,global-safe-HB,-1.9851287603378296,0.08376216143369675,0.4280211329460144,0.11795856384560466
17,population-safe-HB,-1.9841365814208984,0.07778650522232056,0.4140416085720062,0.11046738992445171
17,spectrum-HB,-2.1236729621887207,0.48722442984580994,6.077184677124023,0.5011473496754965
17,population-PCG,-1.9159440994262695,0.009082927368581295,0.07556012272834778,0.011189538102674609
17,exact,-1.8731377124786377,0.009454104118049145,0.08115335553884506,0.011335250902144859
