frequency,recovery,relative_residual,target_power,pred_power
1,0.841452640709093,0.02513726513811996,406547.82045926864,287853.1540948964
2,0.7128949169676579,0.08242932870300802,250259.53895799024,127186.6933314828
4,0.5731126387863105,0.18223281916398704,154052.81663720214,50599.894949569076
8,0.48364993072855106,0.26661739403663004,94830.63228147007,22182.521240016806
16,0.4071648990636952,0.3514534569021588,58375.10157364898,9677.61435156008
32,0.34417421505726675,0.4301074601957522,35934.09009041999,4256.604634150714
