frequency,recovery,relative_residual,target_power,pred_power
1,0.7441162680765232,0.06547648426308574,406547.82045926864,225109.1954188152
2,0.3642668651589896,0.4041566187347784,250259.53895799024,33207.02557811789
4,0.16920654767681975,0.6902177604230684,154052.81663720214,4410.663975135358
8,0.08250710274800427,0.8417932165078613,94830.63228147007,645.5521328337588
16,0.040134103551151636,0.9213425391655512,58375.10157364898,94.02747699538608
32,0.01960219001698325,0.9611798658194954,35934.09009041999,13.80752511517087
