frequency,recovery,relative_residual,target_power,pred_power
1,0.8179812863878081,0.033130812105037134,1000.0,669.0933848806533
2,0.6783678689118497,0.10344722774830507,707.1067811865474,325.3984955424999
3,0.6080238700366095,0.15364528646107678,577.3502691896258,213.44236838710316
4,0.562583732941086,0.1913329906877552,500.0,158.25022828496355
5,0.5296896254804816,0.22119184838068967,447.21359549995793,125.47521012995647
6,0.5042460797431002,0.24577194945008457,408.2482904638631,103.80288779955579
7,0.4836897645280829,0.2665762592530665,377.9644730092272,88.4269762357573
8,0.46656168588529456,0.2845564349655391,353.5533905932737,76.9614337352467
9,0.45195780476452485,0.30035024775851865,333.3333333333333,68.08861909585612
10,0.4392819596260947,0.3144047208007526,316.22776601683796,61.02204195524912
11,0.4281218003737412,0.32704467520777103,301.5113445777636,55.263494528608675
12,0.4181811298312606,0.3385131976844285,288.6751345948129,50.482196186960145
13,0.40924055310427015,0.3489967240965486,277.35009811261455,46.44999266680423
14,0.40113337583352393,0.3586412335405513,267.2612419124244,43.00446796020896
15,0.39373020063223424,0.3675630696254309,258.1988897471611,40.026888068523384
16,0.3869287254328127,0.37585638769943563,250.0,37.42845964126524
17,0.38064677911211126,0.3835984122242018,242.53562503633296,35.141464615454495
18,0.3748174413746079,0.3908532316093918,235.70226039551588,33.113366113027546
19,0.3693855445247415,0.3976745914543568,229.41573387056175,31.3027859262566
20,0.36430511524159076,0.4041079865080071,223.60679774997897,29.67669550448656
21,0.3595374703792793,0.41019225184817254,218.2178902359924,28.208414047370546
22,0.35504977703921214,0.41596079009716996,213.2007163556104,26.876155682271495
23,0.35081394817847683,0.4214425298796173,208.51441405707476,25.661957814473045
24,0.3468057846598311,0.4266626829538589,204.12414523193155,24.5508789387422
25,0.34300430096714096,0.4316433485476751,200.0,23.530390096391404
26,0.3393911896292842,0.43640400033941223,196.11613513818403,22.58990758731576
27,0.33595039167667773,0.44096188231435773,192.45008972987526,21.720430134904312
28,0.3326677490572718,0.44533233314828835,188.9822365046136,20.914254261165183
29,0.32953072105500053,0.4495290540090276,185.69533817705187,20.164748899636848
30,0.3265281511617535,0.453564331177606,182.57418583505535,19.46617535468352
31,0.3236500740712049,0.45744922230388657,179.60530202677492,18.813542316121598
32,0.320887554838501,0.4611937131732299,176.77669529663686,18.20248822204884
