task,rank,rank_label,width,test_mse,train_mse,recovery_slope,high_low_ratio,approx_floor,opt_residual,gen_term,bound_proxy,final_step
sparse,13,13,32768,0.3050648722570168,0.12422180728729439,-0.6730539037316051,0.2422548893223803,0.19777301640203604,0.1092574129457026,0.005369632483496844,0.3124000618312355,1600
sparse,14,14,32768,0.30869870813991185,0.12457213839406645,-0.6913756067325151,0.22025450453803422,0.1973963974967146,0.11044486003875122,0.005510010776802077,0.3133512683122679,1600
sparse,15,15,32768,0.3186277670411459,0.1248190295172686,-0.7078725995921709,0.19968805473953158,0.19709112833678868,0.11135376378101602,0.005641325900444227,0.31408621801824893,1600
sparse,16,16,32768,0.32146436769533776,0.12499493239201026,-0.7229564560536687,0.18055796243092842,0.19684031470956595,0.1120633127990395,0.005764677498362222,0.3146683050069677,1600
sparse,17,17,32768,0.3143637368813075,0.12512117245133267,-0.736931591574639,0.1628445561709858,0.1966317735751851,0.11262696250933638,0.005880976478386612,0.31513971256290807,1600
sparse,18,18,32768,0.30864373307974197,0.12521207079994565,-0.750025582916356,0.14651110341552356,0.1964565418583193,0.11308166272746006,0.005990985876199735,0.3155291904619791,1600
sparse,19,19,32768,0.3129974956135507,0.12527743766465532,-0.7624105368731534,0.13150797680964374,0.1963079078066733,0.11345351555471758,0.006095351225386412,0.3158567745867773,1600
sparse,20,20,32768,0.3212204435378608,0.12532411638755503,-0.774218142330687,0.11777610932728759,0.1961807657569952,0.11376133126764462,0.006194623510023564,0.3161367205346634,1600
sparse,21,21,32768,0.3217749850309349,0.12535696039560773,-0.7855503269198418,0.10524985458323913,0.1960711766097664,0.1140189149052855,0.0062892767728696276,0.3163793682879215,1600
sparse,22,22,32768,0.31455018263782114,0.12537946399061556,-0.7964868627708134,0.09385934391580984,0.19597606237904608,0.11423656842200652,0.006379721806242145,0.31659235260729474,1600
sparse,23,23,32768,0.31054081053479404,0.12539417741419318,-0.8070908469575984,0.08353241501180299,0.19589299006069574,0.11442209748877613,0.0064663169269709485,0.3167814044764429,1600
sparse,24,24,32768,0.3156391415785945,0.12540298486729798,-0.8174126911607658,0.07419617470033897,0.19582001618783818,0.11458149908713723,0.006549376550328599,0.316950891825304,1600
sparse,25,25,32768,0.32240741341553786,0.12540729386702038,-0.8274930565302767,0.06577824932313502,0.19575557336387947,0.1147194394290269,0.006629178081356527,0.3171041908742629,1600
sparse,26,26,32768,0.3212858345445117,0.125408166243583,-0.8373650350650327,0.05820776878005955,0.1956983863081677,0.11483959163610873,0.0067059675049133335,0.3172439454491897,1600
sparse,27,27,32768,0.3143938150400472,0.1254064100912265,-0.847055787391074,0.05141612433979441,0.19564740896205432,0.11494487800446147,0.0067799639586079,0.3173722509251237,1600
sparse,28,28,32768,0.3120380306474141,0.12540264518946345,-0.8565877844353368,0.045337535220025434,0.19560177683073532,0.11503764630134633,0.0068513635029197485,0.3174907866350014,1600
sparse,29,29,32768,0.3176058467035509,0.1253973501360052,-0.8659797576270805,0.039909454543359,0.19556077048694118,0.11511979976022041,0.006920342251913134,0.3176009124990747,1600
sparse,30,30,32768,0.32296080619690226,0.12539089670023618,-0.8752474325632059,0.035072841412839,0.19552378734772866,0.11519289411538816,0.006987058990417677,0.3177037404535345,1600
sparse,31,31,32768,0.3205577242279421,0.1253835751326203,-0.8844041003178853,0.030772322425559436,0.19549031964987307,0.11525821086185035,0.007051657375555284,0.3178001878872787,1600
sparse,32,32,32768,0.3142678042290225,0.12537561299727307,-0.8934610659367521,0.026956262887784962,0.19545993711645548,0.11531681315336893,0.007114267799396348,0.31789101806922077,1600
sparse,33,33,32768,0.3134094321368611,0.12536718931463908,-0.902428003234308,0.023576765263499815,0.19543227320724063,0.11536958887514076,0.00717500897347328,0.31797687105585465,1600
sparse,34,34,32768,0.31915652789077287,0.12535844527301468,-0.9113132375270521,0.020589609945942108,0.19540701413093609,0.11541728413973638,0.007233989283550086,0.31805828755422255,1600
sparse,35,35,32768,0.32312868187880794,0.12534949240556803,-0.9201239725094088,0.017954151261455168,0.19538389000345283,0.11546052955979857,0.007291307953497669,0.31813572751674907,1600
sparse,36,36,32768,0.31977478071350496,0.1253404188783219,-0.9288664735135079,0.015633179674451467,0.19536266768651342,0.11549986102108009,0.0073470560496697365,0.31820958475726324,1600
sparse,37,37,32768,0.3142721773182161,0.12533129435834314,-0.937546216470402,0.013592759441746536,0.19534314495155847,0.11553573623099676,0.007401317351310792,0.318280198533866,1600
sparse,38,38,32768,0.314722109864449,0.12532217380643773,-0.9461680097179452,0.011802049446007393,0.19532514569607917,0.1155685479951939,0.0074541691078832475,0.31834786279915633,1600
sparse,39,39,32768,0.3203861437641605,0.12531310044917507,-0.9547360941737739,0.01023311360473702,0.19530851600108803,0.11559863494003078,0.00750568270049747,0.31841283364161627,1600
sparse,40,40,32768,0.3230290011227205,0.12530410812038553,-0.9632542261645091,0.008860726087081145,0.19529312086496498,0.11562629022668063,0.0075559242216572215,0.31847533531330285,1600
sparse,41,41,32768,0.3190213407088815,0.12529522311510283,-0.9717257462697388,0.007662175560504625,0.1952788414843352,0.11565176867497404,0.007604954985134621,0.31853556514444387,1600
sparse,42,42,32768,0.3144319719404608,0.12528646566423127,-0.9801536368258474,0.00661707181842514,0.1952655729797964,0.11567529261979574,0.007652831975842146,0.3185936975754343,1600
sparse,43,43,32768,0.3159846288167165,0.12527785111250406,-0.9885405701853054,0.005707157394292311,0.19525322248528257,0.11569705675104354,0.007699608247980684,0.3186498874843068,1600
sparse,44,44,32768,0.3213401270324544,0.1252693908630941,-0.996888949401205,0.0049161261341779455,0.19524170753615036,0.11571723213364964,0.007745333278439855,0.31870427294823983,1600
sparse,45,45,32768,0.3227361163595093,0.1252610931377964,-1.0052009426748332,0.004229450166296359,0.19523095470381782,0.11573596956248661,0.007790053281353202,0.31875697754765764,1600
sparse,46,46,32768,0.31834535404702285,0.12525296359076807,-1.0134785126436945,0.003634216260421649,0.1952208984348107,0.1157534023748848,0.007833811488821953,0.3188081122985174,1600
sparse,47,47,32768,0.3147450340579239,0.12524500580547898,-1.021723441382096,0.0031189722021750985,0.19521148006000175,0.11576964881861233,0.007876648402082005,0.3188577772806961,1600
sparse,48,48,32768,0.31718597617618766,0.1252372216981429,-1.029937351823604,0.002673583506742737,0.19520264694613548,0.11578481405376724,0.007918602016771574,0.3189060630166743,1600
sparse,49,49,32768,0.32204683292314007,0.12522961184597392,-1.0381217261849782,0.002289100554729199,0.19519435176677266,0.11579899185180564,0.007959708025439657,0.318953051644018,1600
sparse,50,50,32768,0.3223061326347175,0.125222175754802,-1.0462779218672913,0.0019576360413790044,0.1951865518738387,0.11581226604291837,0.008,0.3189988179167571,1600
sparse,64,full,32768,0.461,0.22,-0.942,0.045,0.1794,0.2616,0.02,0.47500000000000003,1600
