name,model,optimizer,dim,target,freq,depth,width,rank,steps,batch_size,lr,seed,fix_wb,nparams,ntrainable,final_train_mse,test_mse,test_max_error,grad_effective_rank,grad_top_singular,grad_spectral_slope,weight_effective_rank,weight_spectral_slope,elapsed_sec
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,mmnn,ht_muon,1,chirp1d,16,6,512,10,20000,1024,0.001,0,True,66109,31293,0.0018361699767410755,0.0027637947350740433,0.2636774778366089,1.6065363821241931,0.8338486892836434,-2.7990099087119407,6.857480785712114,-0.3152775258813192,133.55613350868225
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,mmnn,ht_muon,1,chirp1d,16,6,512,10,20000,1024,0.001,0,False,66109,66109,0.005138515494763851,0.0018720674561336637,0.16127629578113556,1.2672810209737684,0.6144371277519635,-2.5239337800932056,8.029374323830737,-0.1521421307925843,249.56048345565796
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,mmnn,ht_muon,1,sumcos,16,6,512,10,20000,1024,0.001,0,True,66109,31293,0.006994535215198994,0.005258026998490095,0.1596718430519104,1.2865848698493798,0.9667375364473888,-3.7605654066194596,6.51868476802137,-0.34711553257404976,137.77426075935364
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,mmnn,ht_muon,1,sumcos,16,6,512,10,20000,1024,0.001,0,False,66109,66109,0.0031899395398795605,0.005254354327917099,0.5521847009658813,1.5883127478312686,0.4642239646720035,-3.028323936461136,7.856340394785634,-0.17864294280045753,250.69027948379517
