name,model,optimizer,dim,target,freq,depth,width,rank,steps,batch_size,lr,seed,fix_wb,nparams,ntrainable,final_train_mse,test_mse,test_max_error,grad_effective_rank,grad_top_singular,grad_spectral_slope,weight_effective_rank,weight_spectral_slope,elapsed_sec
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,mmnn,ht_muon,1,chirp1d,16,6,512,10,20000,1024,0.001,0,True,66109,31293,0.0028482223860919476,0.002519061788916588,0.17344218492507935,1.511774861958256,0.6053498940808433,-2.286122710642967,7.390272338566272,-0.25576218395862055,135.04758977890015
mmnn_ht_muon_chirp1d_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,mmnn,ht_muon,1,chirp1d,16,6,512,10,20000,1024,0.001,0,False,66109,66109,0.0021978807635605335,0.0010352411773055792,0.12736983597278595,1.4878454746767198,0.24750973896256515,-1.9189376569426775,8.10861817878659,-0.14399857534889646,249.62850761413574
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,mmnn,ht_muon,1,sumcos,16,6,512,10,20000,1024,0.001,0,True,66109,31293,0.0030276186298578978,0.005042695440351963,0.49203622341156006,1.3561033781698908,0.5195213620151792,-2.581363875879323,7.378825606269499,-0.24000808699550982,140.53660917282104
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,mmnn,ht_muon,1,sumcos,16,6,512,10,20000,1024,0.001,0,False,66109,66109,0.001952255261130631,0.003178449347615242,0.4982736110687256,1.7534373362761853,0.2163119139149785,-2.2649290972341216,7.939471711564447,-0.1605400788158084,250.91638207435608
