tag,K,prompt_len,design,cond,noise_var,prior_var,depth,heads,d_head,capacity_rank,attention,head_scheme,precond,temperature,eta_multiplier,scale_linear_by_m,seed,batch_size,eval_batches,beta_mse_post,beta_mse_true,pred_mse_y,mean_mse_exact,exact_pred_mse_y,nll_iter,nll_exact,coverage_iter,width_iter,coverage_exact,width_exact,contraction_radius_mean,contraction_radius_max,precond_rank,eta_mean,proj_rank,proj_max,proj_min_nonzero,capacity_ge_K,first_grad_mse,last_grad_mse,attn_rank_first,attn_rank_last,attn_effrank_first,attn_effrank_last,layer_first_beta_mse_post,layer_last_beta_mse_post,layer_decay_ratio,log10_beta_mse_post,log10_beta_mse_true
depth_1,16,128,isotropic,10.0,0.02,1.0,1,1,16,16.0,softmax,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.963205099105835,0.9657224640250206,0.9643344879150391,0.9454200714826584,0.022422637790441513,19.871446132659912,-0.4804525449872017,0.2381591796875,0.5926328673958778,0.953369140625,0.5926328673958778,0.5721996277570724,0.6859384849667549,0.0,0.002298556239111349,16.0,1.0,1.0,1.0,174730.994140625,174730.994140625,16.0,16.0,15.739180207252502,15.739180207252502,0.963205099105835,0.963205099105835,1.0,-0.016281226971149903,-0.015147666193732088
depth_2,16,128,isotropic,10.0,0.02,1.0,2,1,16,16.0,softmax,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.9455632790923119,0.948250874876976,0.9600823298096657,0.9374902248382568,0.02228853409178555,19.748950242996216,-0.4828289747238159,0.243896484375,0.5928446277976036,0.9547119140625,0.5928446277976036,0.5722380205988884,0.6881520301103592,0.0,0.0022976894106250256,16.0,1.0,1.0,1.0,176817.943359375,170651.85546875,16.0,16.0,15.73716127872467,15.73716127872467,0.9726756513118744,0.9455632790923119,0.9721265253934117,-0.02430940194213383,-0.023076747935408863
depth_4,16,128,isotropic,10.0,0.02,1.0,4,1,16,16.0,softmax,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.888287290930748,0.89155163615942,0.9275960251688957,0.9045351669192314,0.022617398761212826,19.027716636657715,-0.47589724138379097,0.2413330078125,0.5926507040858269,0.9521484375,0.5926507040858269,0.571881540119648,0.6873023957014084,0.0,0.002296515798661858,16.0,1.0,1.0,1.0,177146.638671875,159429.6796875,16.0,16.0,15.728391885757446,15.728391885757446,0.9659340903162956,0.888287290930748,0.9196152657668868,-0.05144655146542851,-0.04985349864714014
depth_8,16,128,isotropic,10.0,0.02,1.0,8,1,16,16.0,softmax,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.7985952943563461,0.8016778901219368,0.8403001129627228,0.8169253841042519,0.022754090139642358,17.14949059486389,-0.4732068218290806,0.2679443359375,0.592708557844162,0.9542236328125,0.5927085652947426,0.5712770521640778,0.6974717453122139,0.0,0.00229735832544975,16.0,1.0,1.0,1.0,175807.978515625,138464.53125,16.0,16.0,15.724835753440857,15.724835753440857,0.9643807783722878,0.7985952943563461,0.82809457374594,-0.09767325317135019,-0.09600009386356863
depth_16,16,128,isotropic,10.0,0.02,1.0,16,1,16,16.0,softmax,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.6628244668245316,0.6654855161905289,0.6896858587861061,0.6702636256814003,0.02282303594984114,13.912219285964966,-0.471610601991415,0.28759765625,0.5927271395921707,0.9495849609375,0.5927271395921707,0.5718460604548454,0.6937674582004547,0.0,0.002298243489349261,16.0,1.0,1.0,1.0,176723.91015625,108884.4384765625,16.0,16.0,15.721835374832153,15.721835374832153,0.9680836573243141,0.6628244668245316,0.6846593320000808,-0.1786014688544416,-0.17686139219078012
depth_32,16,128,isotropic,10.0,0.02,1.0,32,1,16,16.0,softmax,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.4864606335759163,0.4894253797829151,0.5265575498342514,0.5007806606590748,0.02300939802080393,10.374955892562866,-0.467284731566906,0.336181640625,0.5926118344068527,0.9476318359375,0.5926118418574333,0.5724862888455391,0.6908371597528458,0.0,0.002299491025041789,16.0,1.0,1.0,1.0,175659.619140625,72212.37890625,16.0,16.0,15.708189845085144,15.708189845085144,0.9692958295345306,0.4864606335759163,0.5018515293090637,-0.3129522988951115,-0.31031351350102726
