step,split,loss,test_mse,beta_mse,R_correct_mass,conf_diag,conf_offdiag_mean,margin_mean,margin_min,slot_entropy,slot_overlap,slot_self_mass,col_load_max,col_load_var,sv1_logits,svK_logits,rank_logits,effrank_logits
1,train,0.9861912131309509,0.9861912131309509,1.0209929943084717,0.12320796400308609,0.12320796400308609,0.1252560019493103,-0.03559059649705887,-0.07488980144262314,5.540544033050537,1.3434993888949975e-05,0.003942984156310558,0.03769358992576599,3.806141648965422e-06,1.7346590757369995,1.3246348018469689e-08,2.0,1.5429620742797852
100,train,0.28763437271118164,0.28763437271118164,0.31784430146217346,0.12682099640369415,0.12682101130485535,0.12473985552787781,-0.07069812715053558,-0.18026697635650635,5.520256042480469,1.3769900760962628e-05,0.004111712798476219,0.0493282675743103,1.885051460703835e-05,3.5444297790527344,2.506846819017028e-08,2.0,1.536180019378662
200,train,0.09690295159816742,0.09690295159816742,0.10170120745897293,0.1286640167236328,0.1286640167236328,0.12447657436132431,-0.06094321236014366,-0.1702842116355896,5.520101547241211,1.3718494301429018e-05,0.00411040335893631,0.04798717424273491,1.718595376587473e-05,3.573932647705078,2.5977115569730813e-08,2.0,1.5734881162643433
300,train,0.07580398768186569,0.07580398768186569,0.07263366132974625,0.1283433586359024,0.1283433437347412,0.1245223879814148,-0.056783027946949005,-0.17068225145339966,5.522119522094727,1.3658699572260957e-05,0.0040929969400167465,0.0473494827747345,1.4928435120964423e-05,3.429656982421875,2.530197384942312e-08,2.0,1.6212875843048096
400,train,0.0582917295396328,0.0582917295396328,0.06090518459677696,0.12901011109352112,0.12901011109352112,0.12442713975906372,-0.05595284700393677,-0.17444056272506714,5.521676063537598,1.363740193482954e-05,0.0040958640165627,0.04662712663412094,1.4315924090624321e-05,3.458949089050293,2.6209168169089025e-08,2.0,1.6474440097808838
500,train,0.05886523053050041,0.05886523053050041,0.05727282911539078,0.1293972134590149,0.1293972134590149,0.12437182664871216,-0.05420110002160072,-0.1697068214416504,5.5211286544799805,1.3621114703710191e-05,0.00410066731274128,0.047375112771987915,1.3922224752604961e-05,3.4781525135040283,2.6295793986719218e-08,2.0,1.6854543685913086
500,test,,0.06599575048312545,0.06743774842470884,0.1293400600552559,0.1293400637805462,0.12437999807298183,-0.05381873436272144,-0.17082798667252064,5.52122175693512,1.3612968018605898e-05,0.004099558049347252,0.04649054678156972,1.363811895771505e-05,3.476093053817749,2.6378521589265347e-08,2.0,1.6943609416484833
600,train,0.05501522868871689,0.05501522868871689,0.05887051299214363,0.12934419512748718,0.12934419512748718,0.12437940388917923,-0.0518156923353672,-0.17117434740066528,5.51969051361084,1.3602601939055603e-05,0.004112557508051395,0.047024812549352646,1.3630529792862944e-05,3.5396435260772705,2.7007466485429177e-08,2.0,1.7353483438491821
700,train,0.04458640515804291,0.04458640515804291,0.04740353673696518,0.1309751570224762,0.1309751719236374,0.12414640933275223,-0.050508782267570496,-0.17851901054382324,5.517683982849121,1.357737710350193e-05,0.004127656575292349,0.04614647477865219,1.3162210962036625e-05,3.68340802192688,2.7383029177485696e-08,2.0,1.7321763038635254
800,train,0.057793907821178436,0.057793907821178436,0.06173011660575867,0.13144856691360474,0.13144856691360474,0.12407878041267395,-0.050958313047885895,-0.17530113458633423,5.515655040740967,1.3557641068473458e-05,0.004144593141973019,0.04677978903055191,1.2917427739012055e-05,3.798187494277954,2.8185983325101915e-08,2.0,1.746652364730835
