step,split,loss,test_mse,beta_mse,R_correct_mass,conf_diag,conf_offdiag_mean,margin_mean,margin_min,slot_entropy,slot_overlap,slot_self_mass,col_load_max,col_load_var,sv1_logits,svK_logits,rank_logits,effrank_logits
1,train,0.893356442451477,0.893356442451477,0.9530390501022339,0.12466464936733246,0.12466464936733246,0.12504790723323822,-0.021708982065320015,-0.04528174549341202,4.850583076477051,5.33936035935767e-05,0.00783519446849823,0.06505125761032104,1.0339622349420097e-06,0.5053754448890686,0.008178560063242912,8.0,5.1027631759643555
100,train,0.33789145946502686,0.33789145946502686,0.3388688564300537,0.12814286351203918,0.12814286351203918,0.12455102056264877,-0.04241535812616348,-0.07880580425262451,4.842177867889404,5.31570112798363e-05,0.007969092577695847,0.06667210161685944,1.5605181715727667e-06,1.2936229705810547,0.004861633293330669,8.0,4.183891296386719
200,train,0.13790148496627808,0.13790148496627808,0.1321110874414444,0.12806248664855957,0.12806248664855957,0.12456250935792923,-0.049738809466362,-0.08327987790107727,4.837198734283447,5.303544458001852e-05,0.008050065487623215,0.06797201931476593,2.360966391279362e-06,1.568901538848877,0.005846935790032148,8.0,3.9516615867614746
300,train,0.09979985654354095,0.09979985654354095,0.09966419637203217,0.12793242931365967,0.12793242931365967,0.12458108365535736,-0.053580332547426224,-0.08712660521268845,4.834949016571045,5.29889075551182e-05,0.008087849244475365,0.06847252696752548,3.0553269425581675e-06,1.6992121934890747,0.005928624887019396,8.0,3.909587860107422
400,train,0.094003826379776,0.094003826379776,0.09352362155914307,0.12883712351322174,0.12883710861206055,0.12445184588432312,-0.0580035075545311,-0.09991616010665894,4.83082389831543,5.291798152029514e-05,0.008156678639352322,0.06990291178226471,4.624916073225904e-06,1.8542555570602417,0.006166988052427769,8.0,3.8992233276367188
500,train,0.10722589492797852,0.10722589492797852,0.10546591877937317,0.12857209146022797,0.12857209146022797,0.12448970228433609,-0.06163891777396202,-0.09955444931983948,4.82633113861084,5.28500386280939e-05,0.008232749998569489,0.07105714082717896,6.525363460241351e-06,2.0681068897247314,0.006196070462465286,8.0,3.836181640625
500,test,,0.06962449895218015,0.0694722393527627,0.12749609351158142,0.12749609164893627,0.12464342173188925,-0.06552019715309143,-0.11081507802009583,5.518597483634949,1.3207968436290685e-05,0.004123609163798392,0.03610516292974353,1.6907656572584528e-06,2.9782204627990723,0.00896030617877841,8.0,3.8580737709999084
600,train,0.10110962390899658,0.10110962390899658,0.10867984592914581,0.1268688142299652,0.1268688291311264,0.12473303079605103,-0.07247822731733322,-0.1195974349975586,4.819260597229004,5.272171983961016e-05,0.008352205157279968,0.07232950627803802,8.807857739157043e-06,2.352843761444092,0.006449779029935598,8.0,3.803835153579712
700,train,0.07775476574897766,0.07775476574897766,0.0879768580198288,0.12773269414901733,0.12773269414901733,0.12460961937904358,-0.08163630962371826,-0.13219749927520752,4.8108015060424805,5.2611772844102234e-05,0.008499221876263618,0.07441072911024094,1.2377988241496496e-05,2.651082754135132,0.006735394708812237,8.0,3.7465384006500244
800,train,0.09593923389911652,0.09593923389911652,0.08969511091709137,0.12847861647605896,0.12847863137722015,0.12450305372476578,-0.08462986350059509,-0.15841719508171082,4.802406311035156,5.254785719444044e-05,0.008649406023323536,0.07567320764064789,1.6789488654467277e-05,2.859088182449341,0.006633686367422342,8.0,3.715010404586792
900,train,0.0824565440416336,0.0824565440416336,0.08652882277965546,0.1296677589416504,0.1296677589416504,0.12433318048715591,-0.09212518483400345,-0.15126430988311768,4.791232109069824,5.2390372729860246e-05,0.008846096694469452,0.0785931944847107,2.143768324458506e-05,3.1479101181030273,0.006949832662940025,8.0,3.6797308921813965
1000,train,0.07741915434598923,0.07741915434598923,0.08111973106861115,0.13017459213733673,0.13017460703849792,0.1242607831954956,-0.09869098663330078,-0.18347787857055664,4.783203125,5.227772635407746e-05,0.00898761861026287,0.08059181272983551,2.5015484425239265e-05,3.3278486728668213,0.006732522044330835,8.0,3.6734938621520996
1000,test,,0.04806438693776727,0.04836439620703459,0.12840737402439117,0.12840737588703632,0.12451323680579662,-0.10211199056357145,-0.1928976457566023,5.476126313209534,1.3060499213679577e-05,0.004496343899518251,0.04110686248168349,6.008990510508738e-06,4.692284047603607,0.009787578717805445,8.0,3.6782287657260895
1100,train,0.08338923007249832,0.08338923007249832,0.0877268984913826,0.1291237324476242,0.1291237324476242,0.12441090494394302,-0.1146060973405838,-0.19831182062625885,4.769881248474121,5.2136703743599355e-05,0.009246831759810448,0.08264855295419693,3.0953699024394155e-05,3.590362787246704,0.006760254502296448,8.0,3.653615951538086
1200,train,0.06375119090080261,0.06375119090080261,0.06903986632823944,0.1283017098903656,0.1283017098903656,0.12452832609415054,-0.12107844650745392,-0.21355175971984863,4.764875411987305,5.1934519433416426e-05,0.009315627627074718,0.0826963558793068,2.9157372409827076e-05,3.6302061080932617,0.006570960395038128,8.0,3.689728021621704
1300,train,0.08166451007127762,0.08166451007127762,0.07905672490596771,0.12927591800689697,0.12927591800689697,0.1243891566991806,-0.11668004840612411,-0.2474231719970703,4.749720573425293,5.1805051043629646e-05,0.009591738693416119,0.08502178639173508,3.6152243410469964e-05,3.9364113807678223,0.006672872696071863,8.0,3.675468921661377
1400,train,0.059529948979616165,0.059529948979616165,0.06507007032632828,0.13072890043258667,0.13072891533374786,0.1241815909743309,-0.12239677459001541,-0.2528565526008606,4.740922927856445,5.167251219972968e-05,0.00977255031466484,0.08680109679698944,4.109669316676445e-05,3.9973602294921875,0.006247426383197308,8.0,3.707071304321289
1500,train,0.050101928412914276,0.050101928412914276,0.05496252700686455,0.13158924877643585,0.13158926367759705,0.12405868619680405,-0.1295882761478424,-0.2771652340888977,4.726471900939941,5.158845306141302e-05,0.010028284974396229,0.08937133848667145,4.774711123900488e-05,4.296136856079102,0.006297148764133453,8.0,3.6946067810058594
