step,loss,task,train_context,eval_context,depth,d_model,heads,shared,normalize_attention,share_qk,rich_mse,rich_mean_mse,rich_var_mse,rich_kappa,rich_resid_last,trainctx_mse,trainctx_mean_mse,trainctx_var_mse,trainctx_nll,trainctx_exact_nll,trainctx_coverage,trainctx_width,trainctx_exact_coverage,trainctx_exact_width,evalctx_mse,evalctx_mean_mse,evalctx_var_mse,evalctx_nll,evalctx_exact_nll,evalctx_coverage,evalctx_width,evalctx_exact_coverage,evalctx_exact_width,run_dir
3000,1.1456223726272583,weak_inverse,16,128,2,128,4,1,0,0,0.0534022226929664,0.0257767885923385,0.0,3.6931345462799072,498.4279174804688,0.4234217219054699,0.2567185629159212,0.0568886795081198,0.9609728567302228,0.4296782985329628,0.92578125,2.323138266801834,0.953125,1.516373910009861,0.1630246071144938,0.1391085973009467,0.1189862145110964,0.6252804733812809,-0.4681805409491062,0.99365234375,2.3578906506299973,0.951171875,0.5926375798881054,runs_depth_inverse/depth_sweep_weak_inverse_1780351993/weak_inverse_L2_D128_H4_shared1_norm0_1780351993
3000,1.1491379737854004,weak_inverse,16,128,4,128,4,1,0,0,0.0267696119844913,0.0023661009036004,0.0,3.6931345462799072,95.88758850097656,0.4546205848455429,0.2907148925587535,0.0799414278008043,0.9880417957901956,0.4296782985329628,0.93212890625,2.4561766237020493,0.953125,1.516373910009861,0.1857872772961855,0.1627786653116345,0.0774300647899508,0.6057725250720978,-0.4681805409491062,0.9833984375,2.1247722059488297,0.951171875,0.5926375798881054,runs_depth_inverse/depth_sweep_weak_inverse_1780351993/weak_inverse_L4_D128_H4_shared1_norm0_1780352029
3000,1.0884343385696411,weak_inverse,16,128,8,128,4,1,0,0,0.0233037192374467,4.136068309890106e-05,0.0,3.6931345462799072,8.078041076660156,0.4231921173632145,0.2621630458161235,0.0632609778549522,0.951430443674326,0.4296782985329628,0.9365234375,2.382699564099312,0.953125,1.516373910009861,0.199210025370121,0.1741382218897342,0.1447431314736604,0.6939397640526295,-0.4681805409491062,0.99462890625,2.46140556037426,0.951171875,0.5926375798881054,runs_depth_inverse/depth_sweep_weak_inverse_1780351993/weak_inverse_L8_D128_H4_shared1_norm0_1780352073
3000,1.068679690361023,weak_inverse,16,128,16,128,4,1,0,0,0.0231834612786769,3.1259318689080835e-08,0.0,3.6931345462799072,0.1562537848949432,0.4190186336636543,0.2528715161606669,0.0640765293501317,0.941477421671152,0.4296782985329628,0.93994140625,2.3608403354883194,0.953125,1.516373910009861,0.19087924528867,0.1653227834030985,0.3051783740520477,0.7796272188425064,-0.4681805409491062,1.0,2.908925771713257,0.951171875,0.5926375798881054,runs_depth_inverse/depth_sweep_weak_inverse_1780351993/weak_inverse_L16_D128_H4_shared1_norm0_1780352145
3000,0.8371862173080444,weak_inverse,32,128,2,128,4,1,0,0,0.0534022226929664,0.0257767885923385,0.0,3.6931345462799072,498.4279174804688,0.2061930317431688,0.1645435173995793,0.0307608229340985,0.5821087285876274,-0.1871288479305803,0.9462890625,1.6923946514725683,0.94482421875,0.782074086368084,0.1409871601499617,0.1139430389739573,0.0178498435998335,0.4150929003953933,-0.4681805409491062,0.9599609375,1.5052212998270988,0.951171875,0.5926375798881054,runs_depth_inverse/depth_sweep_weak_inverse_1780351993/weak_inverse_L2_D128_H4_shared1_norm0_1780352275
3000,0.4548432528972626,weak_inverse,32,128,4,128,4,1,0,0,0.0267696119844913,0.0023661009036004,0.0,3.6931345462799072,95.88758850097656,0.1093934150412678,0.0714675481431186,0.0069863932731095,0.2630461696535349,-0.1871288479305803,0.94580078125,1.2521280348300934,0.94482421875,0.782074086368084,0.0469298011157661,0.022022085962817,0.0019502962968545,-0.1093229111284017,-0.4681805409491062,0.98095703125,0.9881504699587822,0.951171875,0.5926375798881054,runs_depth_inverse/depth_sweep_weak_inverse_1780351993/weak_inverse_L4_D128_H4_shared1_norm0_1780352306
3000,0.6331839561462402,weak_inverse,32,128,8,128,4,1,0,0,0.0233037192374467,4.136068309890106e-05,0.0,3.6931345462799072,8.078041076660156,0.1553286993876099,0.1092907576821744,0.0219562423881143,0.4471626188606024,-0.1871288479305803,0.96044921875,1.599441580474377,0.94482421875,0.782074086368084,0.0812150980345904,0.0567443305626511,0.0091345904511399,0.1613653027452528,-0.4681805409491062,0.98193359375,1.324128694832325,0.951171875,0.5926375798881054,runs_depth_inverse/depth_sweep_weak_inverse_1780351993/weak_inverse_L8_D128_H4_shared1_norm0_1780352353
3000,1.048563003540039,weak_inverse,32,128,16,128,4,1,0,0,0.0231834612786769,3.1259318689080835e-08,0.0,3.6931345462799072,0.1562537848949432,0.3700703047215938,0.3252063672989607,0.121232908219099,0.8780047185719013,-0.1871288479305803,0.93701171875,2.23864483833313,0.94482421875,0.782074086368084,0.1781428921967744,0.1492199935019016,0.0553347547538578,0.5378111656755209,-0.4681805409491062,0.9755859375,1.8574809953570368,0.951171875,0.5926375798881054,runs_depth_inverse/depth_sweep_weak_inverse_1780351993/weak_inverse_L16_D128_H4_shared1_norm0_1780352439
3000,0.6728663444519043,weak_inverse,64,128,2,128,4,1,0,0,0.0534022226929664,0.0257767885923385,0.0,3.6931345462799072,498.4279174804688,0.1936828242614865,0.1639002454467117,0.0315189134562388,0.564344123005867,-0.4113656524568796,0.93896484375,1.6349902302026749,0.95751953125,0.6404425203800201,0.1386343752965331,0.1100192070007324,0.0154669909970834,0.410443652421236,-0.4681805409491062,0.94287109375,1.4095849320292473,0.951171875,0.5926375798881054,runs_depth_inverse/depth_sweep_weak_inverse_1780351993/weak_inverse_L2_D128_H4_shared1_norm0_1780352604
3000,0.1288646757602691,weak_inverse,64,128,4,128,4,1,0,0,0.0267696119844913,0.0023661009036004,0.0,3.6931345462799072,95.88758850097656,0.0757674202322959,0.0500940175261348,0.0051275391160743,0.1031943105626851,-0.4113656524568796,0.96044921875,1.1396333649754524,0.95751953125,0.6404425203800201,0.0539043380413204,0.0282403047895059,0.0030383796984096,-0.0391585070174187,-0.4681805409491062,0.974609375,1.0379146710038183,0.951171875,0.5926375798881054,runs_depth_inverse/depth_sweep_weak_inverse_1780351993/weak_inverse_L4_D128_H4_shared1_norm0_1780352644
3000,0.6034035682678223,weak_inverse,64,128,8,128,4,1,0,0,0.0233037192374467,4.136068309890106e-05,0.0,3.6931345462799072,8.078041076660156,0.1904096454381942,0.1608467744663357,0.035841587698087,0.557571541517973,-0.4113656524568796,0.9501953125,1.719079650938511,0.95751953125,0.6404425203800201,0.1378120277076959,0.1085405396297574,0.0247317595640197,0.4122257009148597,-0.4681805409491062,0.96875,1.5734248161315918,0.951171875,0.5926375798881054,runs_depth_inverse/depth_sweep_weak_inverse_1780351993/weak_inverse_L8_D128_H4_shared1_norm0_1780352718
3000,0.6526994109153748,weak_inverse,64,128,16,128,4,1,0,0,0.0231834612786769,3.1259318689080835e-08,0.0,3.6931345462799072,0.1562537848949432,0.2289945799857378,0.1979002300649881,0.0439111180603504,0.6408649608492851,-0.4113656524568796,0.943359375,1.7745629101991651,0.95751953125,0.6404425203800201,0.1659827698022127,0.1374107021838426,0.0306450350908562,0.4884668588638305,-0.4681805409491062,0.9599609375,1.6408878788352013,0.951171875,0.5926375798881054,runs_depth_inverse/depth_sweep_weak_inverse_1780351993/weak_inverse_L16_D128_H4_shared1_norm0_1780352860
3000,0.5555046796798706,weak_inverse,128,128,2,128,4,1,0,0,0.0529583543539047,0.0263490714132785,0.0,3.724771738052368,495.8179016113281,0.1488767815753817,0.1211394052952528,0.01520214084303,0.4346401244401932,-0.4579803235828876,0.935546875,1.4222629144787788,0.94775390625,0.5921514146029949,0.1382712218910455,0.1166256093420088,0.0149568219785578,0.3947594426572323,-0.501603253185749,0.947265625,1.4209054931998253,0.95556640625,0.5924554876983166,runs_depth_inverse/depth_sweep_weak_inverse_1780351993/weak_inverse_L2_D128_H4_shared1_norm0_1780353134
3000,0.4959871768951416,weak_inverse,128,128,4,128,4,1,0,0,0.0257609002292156,0.0023796423338353,0.0,3.724771738052368,100.7328643798828,0.1517517324537038,0.124853755813092,0.0146142077865079,0.4516007900238037,-0.4579803235828876,0.93505859375,1.4396297857165337,0.94775390625,0.5921514146029949,0.140985544770956,0.1192599679343402,0.0144898015423677,0.4124417658895254,-0.501603253185749,0.94189453125,1.4374492689967155,0.95556640625,0.5924554876983166,runs_depth_inverse/depth_sweep_weak_inverse_1780351993/weak_inverse_L4_D128_H4_shared1_norm0_1780353228
3000,0.4630500674247741,weak_inverse,128,128,8,128,4,1,0,0,0.0216473545879125,4.118930519325659e-05,0.0,3.724771738052368,9.263999938964844,0.156703102402389,0.1308183004148304,0.015359693323262,0.4665110930800438,-0.4579803235828876,0.93212890625,1.4626850634813309,0.94775390625,0.5921514146029949,0.1441910462453961,0.1225989963859319,0.0151044829399324,0.4266149438917637,-0.501603253185749,0.94775390625,1.4600236788392067,0.95556640625,0.5924554876983166,runs_depth_inverse/depth_sweep_weak_inverse_1780351993/weak_inverse_L8_D128_H4_shared1_norm0_1780353409
3000,0.4722949266433716,weak_inverse,128,128,16,128,4,1,0,0,0.0213093608617782,2.7595053353479674e-08,0.0,3.724771738052368,0.1759081482887268,0.1585129629820585,0.1313901948742568,0.0163843107875436,0.4723977539688349,-0.4579803235828876,0.9384765625,1.4802794978022575,0.94775390625,0.5921514146029949,0.1457887701690197,0.1232183082029223,0.0161731514963321,0.4340610466897487,-0.501603253185749,0.9521484375,1.4766320884227753,0.95556640625,0.5924554876983166,runs_depth_inverse/depth_sweep_weak_inverse_1780351993/weak_inverse_L16_D128_H4_shared1_norm0_1780353762
