magnitude_over_positive,beta_times_positive,root_index,q,max_linear_rate,min_linear_rate,linearly_stable,residual
1.85,0.05,0,-0.5438751118167241,0.48931261305526424,-0.9896764075511945,False,3.324740202097433e-17
1.9000000000000001,0.05,0,-0.5473067592047104,0.4872118769714321,-1.0195103787482633,False,5.003707553108401e-17
1.9500000000000002,0.05,0,-0.550829844885905,0.4851412374344554,-1.0497202485393524,False,1.3877787807814457e-17
2.0,0.05,0,-0.5544431448874647,0.4831071478889629,-1.0803204209419999,False,9.309503074677274e-17
2.05,0.05,0,-0.558145242730058,0.48111608650309595,-1.1113250346141321,False,3.7367087251761353e-17
2.1,0.05,0,-0.5619345200969469,0.47917453031909424,-1.142747901192728,False,5.721958498152797e-17
2.1500000000000004,0.05,0,-0.5658091484547991,0.4772889247309385,-1.1746024414767768,False,4.443059973708341e-17
2.2,0.05,0,-0.5697670818286784,0.4754656526111148,-1.2069016196924995,False,7.473417450352271e-17
2.25,0.05,0,-0.5738060509369252,0.4737110010050473,-1.2396578758298518,False,8.092071311423672e-17
2.3,0.05,0,-0.5779235588901306,0.4720311272519685,-1.2728830575479375,False,3.427765797703362e-17
2.35,0.05,0,-0.5821168786514584,0.4704320219579635,-1.3065883516330652,False,9.813077866773594e-17
2.4000000000000004,0.05,0,-0.5863830524426016,0.46891947480968327,-1.3407842151061442,False,6.938893903907228e-17
2.45,0.05,0,-0.5907188932603001,0.46749903586645886,-1.3754803100298032,False,5.003707553108401e-17
2.5,0.05,0,-0.5951209886424192,0.4661759807129137,-1.41068543776423,False,6.938893903907228e-17
2.5500000000000003,0.05,0,-0.5995857067901685,0.46495527391407515,-1.4464074785396492,False,4.3885418357208765e-17
2.6,0.05,0,-0.6041092051145713,0.4638415349135237,-1.4826533352784728,False,3.1031676915590914e-17
2.65,0.05,0,-0.6086874412314416,0.4628390051907222,-1.5194288816646537,False,3.1031676915590914e-17
2.7,0.05,0,-0.6133161863809702,0.46195151819394853,-1.5567389167715873,False,1.962615573354719e-17
2.75,0.05,0,-0.6179910411969016,0.4611824721356987,-1.594587126712748,False,6.938893903907228e-17
2.8000000000000003,0.05,0,-0.6227074536978044,0.4605348056555246,-1.6329760560233948,False,6.206335383118183e-17
2.85,0.05,0,-0.6274607393209282,0.4600109774100855,-1.6719070826988018,False,5.003707553108401e-17
2.9000000000000004,0.05,0,-0.6322461027695121,0.4596129518481278,-1.711380408957355,False,8.886119947416683e-17
2.95,0.05,0,-0.6370586613991105,0.4593421863868908,-1.7513950552043465,False,8.886119947416683e-17
3.0,0.05,0,-0.6418934698293619,0.4591996261595743,-1.7919488689011758,False,6.938893903907228e-17
3.0500000000000003,0.05,0,-0.6467455454363009,0.459185702075904,-1.8330385372658808,False,1.1188630228279524e-16
3.1,0.05,0,-0.651609894358108,0.4593003352539525,-1.8746596162639257,False,2.7755575615628914e-17
3.1500000000000004,0.05,0,-0.6564815376350585,0.4595429452800371,-1.9168065628738653,False,3.925231146709438e-17
3.2,0.05,0,-0.6613555371028591,0.4599124636069287,-1.959472779624328,False,2.7755575615628914e-17
3.25,0.05,0,-0.6662270206675407,0.4604073518908707,-2.0026506649211937,False,3.925231146709438e-17
3.3000000000000003,0.05,0,-0.6710912066091562,0.4610256240122461,-2.046331672181977,False,1.3877787807814457e-16
3.35,0.05,0,-0.6759434265897941,0.4617648720344268,-2.0905063735551734,False,3.3643263615280844e-17
3.4000000000000004,0.05,0,-0.6807791470775545,0.46262229504211166,-2.135164529597428,False,1.1775693440128312e-16
3.45,0.05,0,-0.6855939889405898,0.46359473112211974,-2.1802951642921693,False,1.5700924586837752e-16
3.5,0.05,0,-0.6903837450122651,0.4646786916494512,-2.225886639421696,False,1.0007415106216802e-16
3.5500000000000003,0.05,0,-0.6951443954781141,0.4658703955568707,-2.2719267354634756,False,3.925231146709438e-17
3.6,0.05,0,-0.6998721209856753,0.4671658076178424,-2.3184027301225756,False,1.7772239894833365e-16
3.6500000000000004,0.05,0,-0.7045633134277526,0.4685606733299211,-2.3653014762817968,False,2.7755575615628914e-17
3.7,0.05,0,-0.7092145843966363,0.4700505564174728,-2.4126094815606884,False,1.0007415106216802e-16
3.75,0.05,0,-0.71382277134998,0.47163087528011993,-2.460312984610271,False,1.3877787807814457e-16
3.8000000000000003,0.05,0,-0.718384941567418,0.47329693751863644,-2.5083980269784734,False,2.9504581591051765e-16
3.85,0.05,0,-0.7228983940098562,0.4750439727677353,-2.556850523606072,False,5.282100481597993e-17
3.9000000000000004,0.05,0,-0.7273606592202823,0.47686716625363174,-2.6056563291239643,False,1.8619006149354548e-16
3.95,0.05,0,-0.7317694974258128,0.4787616868414151,-2.654801299684384,False,1.1443916996305594e-16
4.0,0.05,0,-0.736122895015584,0.4807227158298636,-2.704271348727252,False,6.206335383118183e-17
0.5,0.1,0,-0.47500894412957917,0.5715462907894837,-0.30105707101408163,False,2.872787973076523e-17
0.55,0.1,0,-0.4767269687862522,0.5695756993091042,-0.32559830946425344,False,3.956728947248163e-17
0.6,0.1,0,-0.47861452404419075,0.567443073060462,-0.35024992402639077,False,2.6422520788909847e-17
0.65,0.1,0,-0.4806730738873219,0.5651556275079798,-0.37501961770239145,False,3.1986720415755645e-17
0.7,0.1,0,-0.48290413985735275,0.562721295112878,-0.3999193502964696,False,6.546139416680338e-17
0.75,0.1,0,-0.48530928041901844,0.5601487426612539,-0.4249643413980005,False,4.8323804253902894e-17
0.8,0.1,0,-0.4878900674462548,0.5574473884292811,-0.45017236970618246,False,2.5018537765542006e-17
0.8500000000000001,0.1,0,-0.49064805958853314,0.5546274173097201,-0.47556326944420985,False,1.8683543625880677e-17
0.9,0.1,0,-0.4935847722850985,0.5516997936272378,-0.501158555518846,False,4.96749206466014e-17
0.95,0.1,0,-0.4967016442144819,0.5486762707538467,-0.5269811353688857,False,3.1031676915590914e-17
1.0,0.1,0,-0.5,0.5455693966270921,-0.5530550785381501,False,1.4196356949951848e-17
1.05,0.1,0,-0.5034810090418855,0.5423925133128134,-0.5794054239430281,False,1.8683543625880677e-17
1.1,0.1,0,-0.5071456404161709,0.5391597499293298,-0.6060580110251378,False,1.5515838457795457e-17
1.15,0.1,0,-0.5109946138724056,0.5358860073223973,-0.6330393240360659,False,2.5018537765542006e-17
1.2000000000000002,0.1,0,-0.5150283470793467,0.5325869330528629,-0.6603763440524567,False,2.5018537765542006e-17
1.25,0.1,0,-0.5192468994119153,0.5292788847422688,-0.6880964001615888,False,3.7367087251761353e-17
1.3,0.1,0,-0.5236499127448933,0.5259788805064869,-0.7162270190794756,False,5.003707553108401e-17
1.35,0.1,0,-0.5282365499184268,0.5227045354045756,-0.744795767682956,False,1.5515838457795457e-17
1.4,0.1,0,-0.533005431764663,0.5194739813051805,-0.7738300868934267,False,7.473417450352271e-17
1.4500000000000002,0.1,0,-0.5379545738283068,0.516305770010079,-0.8033571170384182,False,2.186040820031196e-17
1.5,0.1,0,-0.5430813241678847,0.5132187585812892,-0.8334035101933732,False,3.925231146709438e-17
1.55,0.1,0,-0.5483823038766844,0.5102319760047471,-0.8639952346766757,False,1.883799275073794e-17
1.6,0.1,0,-0.5538533521966507,0.5073644713292276,-0.895157367532654,False,1.962615573354719e-17
1.6500000000000001,0.1,0,-0.5594894782953838,0.5046351456869872,-0.926913879342487,False,5.887846720064156e-17
1.7000000000000002,0.1,0,-0.5652848219135296,0.5020625665194184,-0.9592874140223439,False,5.003707553108401e-17
1.75,0.1,0,-0.5712326251437314,0.49966477115042224,-0.9922990640067507,False,8.886119947416683e-17
1.8,0.1,0,-0.5773252175501183,0.4974590583197673,-1.0259681485465444,False,5.003707553108401e-17
1.85,0.1,0,-0.5835540166596678,0.49546177566222677,-1.060311996075351,False,6.206335383118183e-17
1.9000000000000001,0.1,0,-0.5899095455406854,0.4936881064757413,-1.095345739241565,False,2.4262095826228794e-17
1.9500000000000002,0.1,0,-0.5963814687255354,0.4921518624956587,-1.1310821257391988,False,6.206335383118183e-17
2.0,0.1,0,-0.6029586471430427,0.49086528860371154,-1.1675313517347896,False,1.2794688166302258e-16
2.05,0.1,0,-0.6096292120226395,0.4898388858481976,-1.2047009241315245,False,1.1188630228279524e-16
2.1,0.1,0,-0.616380656953009,0.48908125952348963,-1.2425955554465757,False,1.0007415106216802e-16
2.1500000000000004,0.1,0,-0.6231999464702207,0.4885989979530112,-1.2812170965221348,False,3.258314232022728e-17
2.2,0.1,0,-0.6300736387700003,0.48839658595299246,-1.3205645106780277,False,2.7755575615628914e-17
2.25,0.1,0,-0.6369880194445997,0.4884763583326986,-1.3606338902636037,False,1.0007415106216802e-16
2.3,0.1,0,-0.6439292425921392,0.48883849355227876,-1.4014185164186548,False,3.925231146709438e-17
2.35,0.1,0,-0.650883475280871,0.48948104942487114,-1.4429089622650786,False,6.206335383118183e-17
2.4000000000000004,0.1,0,-0.65783704120277,0.49040003815835187,-1.485093233639032,False,1.7772239894833365e-16
2.45,0.1,0,-0.6647765594312832,0.491589539863364,-1.5279569470636833,False,4.3733252998756966e-17
2.5,0.1,0,-0.6716890744977458,0.49304184721826133,-1.5714835359537558,False,1.1775693440128312e-16
2.5500000000000003,0.1,0,-0.6785621744916417,0.49474763970040747,-1.6156544837716156,False,2.7755575615628914e-17
2.6,0.1,0,-0.6853840945282453,0.49669617613755035,-1.6604495696152601,False,6.206335383118183e-17
2.65,0.1,0,-0.692143803660154,0.4988755042787293,-1.7058471301775209,False,4.586490974621366e-17
2.7,0.1,0,-0.6988310740804005,0.5012726764466563,-1.751824319681818,False,1.0007415106216802e-16
2.75,0.1,0,-0.705436532220396,0.5038739666418203,-1.7983573722605928,False,1.5700924586837752e-16
2.8000000000000003,0.1,0,-0.7119516920397271,0.506665084064064,-1.8454218522529027,False,7.850462293418876e-17
2.85,0.1,0,-0.7183689714016085,0.5096313752610897,-1.8929928937146547,False,2.1677797545656835e-16
2.9000000000000004,0.1,0,-0.7246816929050807,0.5127580155067707,-1.941045425090819,False,1.6184142622847344e-16
2.95,0.1,0,-0.7308840708928027,0.5160301803074191,-1.9895543702577585,False,7.850462293418876e-17
3.0,0.1,0,-0.736971186572736,0.5194332004589908,-2.0384948325165113,False,6.206335383118183e-17
3.0500000000000003,0.1,0,-0.7429389532930606,0.5229526965277231,-2.0878422551622178,False,7.850462293418876e-17
3.1,0.1,0,-0.7487840740085684,0.5265746924583833,-2.1375725590690515,False,2.7755575615628914e-16
3.1500000000000004,0.1,0,-0.7545039928930503,0.5302857108009017,-2.1876622600463316,False,1.0007415106216802e-16
3.2,0.1,0,-0.7600968429066682,0.5340728467538308,-2.238088565001718,False,5.551115123125783e-17
3.25,0.1,0,-0.7655613909398772,0.5379238255989841,-2.288829446477323,False,3.4811399945935306e-17
3.3000000000000003,0.1,0,-0.7708969819441215,0.5418270445115556,-2.33986370254089,False,7.850462293418876e-17
3.35,0.1,0,-0.7761034832392908,0.5457715982137089,-2.3911709996912527,False,1.0007415106216802e-16
3.4000000000000004,0.1,0,-0.781181229970754,0.5497472932362385,-2.4427318981574024,False,7.850462293418876e-17
3.45,0.1,0,-0.7861309724834638,0.5537446503969952,-2.4945278704145313,False,3.784053258381003e-17
3.5,0.1,0,-0.790953826193102,0.5577548989386762,-2.5465413036626052,False,2.0014830212433605e-16
3.5500000000000003,0.1,0,-0.7956512243680266,0.5617699618077808,-2.598755495570076,False,7.850462293418876e-17
3.6,0.1,0,-0.800224874092403,0.5657824365455487,-2.6511546427451145,False,7.850462293418876e-17
3.6500000000000004,0.1,0,-0.8046767155604088,0.5697855699721931,-2.7037238217324124,False,8.326672684688674e-17
3.7,0.1,0,-0.8090088847527157,0.5737732295391468,-2.756448966197397,False,6.206335383118183e-17
3.75,0.1,0,-0.8132236794678447,0.5777398737404545,-2.809316838836897,False,1.5700924586837752e-16
3.8000000000000003,0.1,0,-0.8173235286202833,0.5816805186018777,-2.8623150029684266,False,1.0007415106216802e-16
3.85,0.1,0,-0.821310964672117,0.5855907047812572,-2.9154317887322208,False,6.206335383118183e-17
3.9000000000000004,0.1,0,-0.8251885990329972,0.5894664639344785,-2.9686562603121427,False,1.3877787807814457e-16
3.95,0.1,0,-0.828959100242342,0.5933042855380461,-3.0219781821693332,False,6.206335383118183e-17
4.0,0.1,0,-0.8326251747356398,0.5971010840777392,-3.075387983964356,False,2.7755575615628914e-17
0.5,0.15000000000000002,0,-0.46437629400988245,0.6029970291849143,-0.32990876905565025,False,1.2605129046987933e-17
0.55,0.15000000000000002,0,-0.46680137495304425,0.6000106113124181,-0.35402850584645457,False,4.670885906470169e-17
0.6,0.15000000000000002,0,-0.4694706291783824,0.5967938756998522,-0.3783235844822553,False,6.982127306007956e-17
0.65,0.15000000000000002,0,-0.47238726792532604,0.5933623030093659,-0.4028101534485891,False,5.43054346022841e-17
0.7,0.15000000000000002,0,-0.47555458711945525,0.5897330069262292,-0.42750949496761165,False,2.2215299868541707e-17
0.75,0.15000000000000002,0,-0.4789759048623851,0.5859247873136141,-0.45244693548914694,False,8.69498457278253e-18
0.8,0.15000000000000002,0,-0.4826544885908724,0.5819581771363275,-0.4776510109251658,False,1.5218182408308986e-15
0.8500000000000001,0.15000000000000002,0,-0.48659347092268607,0.5778554797397185,-0.5031528059386288,False,9.813077866773595e-18
0.9,0.15000000000000002,0,-0.4907957533187214,0.5736407932215323,-0.5289854146284234,False,2.1942709178604383e-17
0.95,0.15000000000000002,0,-0.4952638968912896,0.56934001680498,-0.5551834829106402,False,2.8609792490763984e-17
1.0,0.15000000000000002,0,-0.5000000000000001,0.5649808337971574,-0.581782804901004,False,6.206335383118183e-17
1.05,0.15000000000000002,0,-0.5050055627209485,0.5605926644180352,-0.6088199544950882,False,6.938893903907228e-18
1.1,0.15000000000000002,0,-0.510281338872762,0.5562065829934819,-0.6363319360509652,False,1.1019522811520253e-15
1.15,0.15000000000000002,0,-0.5158271770485792,0.5518551925723378,-0.66435584367139,False,3.469446951953614e-17
1.2000000000000002,0.15000000000000002,0,-0.5216418530403798,0.547572449678005,-0.6929285212459366,False,4.3885418357208765e-17
1.25,0.15000000000000002,0,-0.5277228971384008,0.5433934333610505,-0.7220862174767775,False,6.397344083151129e-17
1.3,0.15000000000000002,0,-0.5340664210086128,0.5393540539661934,-0.7518642309941747,False,5.003707553108401e-17
1.35,0.15000000000000002,0,-0.5406669501304275,0.5354906982442328,-0.7822965453467,False,4.3885418357208765e-17
1.4,0.15000000000000002,0,-0.5475172690175361,0.5318398092114379,-0.8134154533692767,False,2.194270917860438e-16
1.4500000000000002,0.15000000000000002,0,-0.5546082875151891,0.5284374053151182,-0.84525117371022,False,3.1031676915590914e-17
1.5,0.15000000000000002,0,-0.5619289372074823,0.5253185440756447,-0.8778314636216881,False,8.886119947416683e-17
1.55,0.15000000000000002,0,-0.5694661072032091,0.522516743246621,-0.9111812374832483,False,6.206335383118183e-17
1.6,0.15000000000000002,0,-0.5772046281306593,0.5200633742228997,-0.9453221970232896,False,5.003707553108401e-17
1.6500000000000001,0.15000000000000002,0,-0.5851273119289041,0.5179870504948914,-0.9802724893943998,False,1.6184142622847344e-16
1.7000000000000002,0.15000000000000002,0,-0.5932150529144883,0.5163130343570898,-1.0160464015860204,False,1.3877787807814457e-16
1.75,0.15000000000000002,0,-0.6014469926681015,0.5150626898843342,-1.0526541076917046,False,1.0007415106216802e-16
1.8,0.15000000000000002,0,-0.6098007476872169,0.5142530095516873,-1.0901014806943063,False,8.777083671441753e-17
1.85,0.15000000000000002,0,-0.6182526947717409,0.5138962417040912,-1.1283899803164472,False,2.7755575615628914e-17
1.9000000000000001,0.15000000000000002,0,-0.6267783051328293,0.5139996379347531,-1.1675166262553236,False,2.7755575615628914e-17
1.9500000000000002,0.15000000000000002,0,-0.6353525146727035,0.5145653403436352,-1.2074740588330415,False,6.206335383118183e-17
2.0,0.15000000000000002,0,-0.6439501151916728,0.515590411964863,-1.248250691618661,False,5.551115123125783e-17
2.05,0.15000000000000002,0,-0.6525461497666144,0.5170670129330388,-1.2898309477665535,False,6.206335383118183e-17
2.1,0.15000000000000002,0,-0.661116295395414,0.5189827097968169,-1.3321955728764987,False,1.0007415106216802e-16
2.1500000000000004,0.15000000000000002,0,-0.669637217217668,0.5213209023684207,-1.3753220128866954,False,6.206335383118183e-17
2.2,0.15000000000000002,0,-0.6780868810289873,0.5240613430967954,-1.4191848386937342,False,3.925231146709438e-17
2.25,0.15000000000000002,0,-0.6864448140879286,0.5271807224742672,-1.4637562033675369,False,3.925231146709438e-17
2.3,0.15000000000000002,0,-0.6946923079712529,0.5306532894923583,-1.5090063136865566,False,7.850462293418876e-17
2.35,0.15000000000000002,0,-0.7028125610508463,0.5344514829000527,-1.5549039002396128,False,1.3877787807814457e-16
2.4000000000000004,0.15000000000000002,0,-0.7107907616779459,0.538546543608049,-1.6014166702419834,False,1.3877787807814457e-16
2.45,0.15000000000000002,0,-0.718614116093235,0.5429090910910446,-1.6485117347672178,False,6.206335383118183e-17
2.5,0.15000000000000002,0,-0.7262718272738807,0.547509645865789,-1.6961559973969318,False,1.0007415106216802e-16
2.5500000000000003,0.15000000000000002,0,-0.7337550323311365,0.5523190874811562,-1.7443165005949184,False,1.3877787807814457e-16
2.6,0.15000000000000002,0,-0.7410567067281683,0.557309043633449,-1.7929607269818308,False,7.850462293418876e-17
2.65,0.15000000000000002,0,-0.7481715436058642,0.5624522059183729,-1.842056852952567,False,3.925231146709438e-17
2.7,0.15000000000000002,0,-0.7550958160285588,0.5677225782676639,-1.891573955936775,False,1.7772239894833365e-16
2.75,0.15000000000000002,0,-0.761827229145081,0.5730956590805242,-1.9414821801456792,False,7.850462293418876e-17
2.8000000000000003,0.15000000000000002,0,-0.7683647682461475,0.5785485641325835,-1.9917528594646223,False,5.551115123125783e-17
2.85,0.15000000000000002,0,-0.7747085476071965,0.584060100128047,-2.0423586092462123,False,6.206335383118183e-17
2.9000000000000004,0.15000000000000002,0,-0.7808596639286763,0.589610793412772,-2.0932733818233684,False,1.5700924586837752e-16
2.95,0.15000000000000002,0,-0.7868200571876539,0.5951828816851044,-2.1444724987065524,False,6.206335383118183e-17
3.0,0.15000000000000002,0,-0.7925923808342838,0.6007602791457348,-2.1959326594292143,False,7.850462293418876e-17
3.0500000000000003,0.15000000000000002,0,-0.7981798825225457,0.6063285190138618,-2.2476319323445297,False,1.4946834900704541e-16
3.1,0.15000000000000002,0,-0.803586295959799,0.6118746779951303,-2.299549729442241,False,2.7755575615628914e-17
3.1500000000000004,0.15000000000000002,0,-0.8088157439868021,0.6173872909763075,-2.3516667714556796,False,1.5700924586837752e-16
3.2,0.15000000000000002,0,-0.8138726526452968,0.622856258623842,-2.403965043781153,False,1.2412670766236366e-16
3.25,0.15000000000000002,0,-0.8187616757373717,0.6282727500613744,-2.456427744574773,False,1.2412670766236366e-16
3.3000000000000003,0.15000000000000002,0,-0.8234876292120965,0.6336291048839081,-2.5090392302897597,False,1.4946834900704541e-16
3.35,0.15000000000000002,0,-0.8280554346136273,0.6389187373073103,-2.5617849589634254,False,6.206335383118183e-17
3.4000000000000004,0.15000000000000002,0,-0.8324700707759166,0.6441360413167255,-2.61465142919642,False,1.1102230246251565e-16
3.45,0.15000000000000002,0,-0.8367365329392924,0.6492763003570252,-2.6676261237618237,False,7.850462293418876e-17
3.5,0.15000000000000002,0,-0.8408597984824767,0.6543356023964276,-2.720697448427334,False,1.0007415106216802e-16
3.5500000000000003,0.15000000000000002,0,-0.844844798501328,0.6593107589069757,-2.77385467667315,False,5.551115123125783e-17
3.6,0.15000000000000002,0,-0.8486963945156667,0.6641992298179017,-2.8270878932202046,False,1.0007415106216802e-16
3.6500000000000004,0.15000000000000002,0,-0.8524193596426919,0.668999054117757,-2.880387940261802,False,1.3877787807814457e-16
3.7,0.15000000000000002,0,-0.8560183636356994,0.673708785271922,-2.9337463680096656,False,2.7336071744532853e-16
3.75,0.15000000000000002,0,-0.8594979612472223,0.6783274337116276,-2.9871553846636267,False,1.2412670766236366e-16
3.8000000000000003,0.15000000000000002,0,-0.8628625834343197,0.6828544121077131,-3.0406078112069097,False,1.0007415106216802e-16
3.85,0.15000000000000002,0,-0.8661165309792394,0.6872894872501012,-3.0940970377809784,False,1.4946834900704541e-16
3.9000000000000004,0.15000000000000002,0,-0.8692639701502717,0.6916327352740788,-3.1476169831168637,False,6.206335383118183e-17
3.95,0.15000000000000002,0,-0.8723089300748764,0.6958845031060699,-3.201162055947003,False,1.4946834900704541e-16
4.0,0.15000000000000002,0,-0.8752553015399804,0.7000453712866851,-3.2547271195146874,False,1.7554167342883506e-16
0.5,0.2,0,-0.45466981431121817,0.631987311561559,-0.3598286795732012,False,2.0304417714388973e-17
0.55,0.2,0,-0.4577235136352185,0.6279443283747357,-0.3835777335603784,False,5.900610330794223e-17
0.6,0.2,0,-0.4610913410846156,0.6236068876770368,-0.4075546603856637,False,2.1942709178604383e-17
0.65,0.2,0,-0.46477891926616854,0.6190013558169852,-0.43178894439428905,False,4.0608835428777945e-17
0.7,0.2,0,-0.46879197638154263,0.6141570486095931,-0.45631489397910324,False,2.1942709178604383e-17
0.75,0.2,0,-0.47313621214317386,0.6091063465915835,-0.4811705572212988,False,1.5515838457795457e-17
0.8,0.2,0,-0.4778171380718873,0.6038847924881467,-0.5063968048057914,False,5.2845041577819695e-17
0.8500000000000001,0.2,0,-0.48283988952009516,0.5985311587600407,-0.532036537777717,False,2.0816681711721685e-17
0.9,0.2,0,-0.48820900727448635,0.5930874738628379,-0.558133984102521,False,8.694409141350492e-17
0.95,0.2,0,-0.49392818748109685,0.5875989918156894,-0.5847340623211267,False,6.834017936133213e-17
1.0,0.2,0,-0.5,0.5821140865391503,-0.611881793538225,False,1.962615573354719e-17
1.05,0.2,0,-0.5064255772250937,0.5766840549306889,-0.639621748794557,False,2.5803877404992982e-17
1.1,0.2,0,-0.5132042779572983,0.571362806292089,-0.6679975227386362,False,1.0569008315563939e-16
1.15,0.2,0,-0.5203333341019233,0.5662064221412476,-0.6970512241124884,False,3.1031676915590914e-17
1.2000000000000002,0.2,0,-0.5278074916880667,0.5612725685116585,-0.7268229798479524,False,7.850462293418876e-17
1.25,0.2,0,-0.5356186617680372,0.5566197510542613,-0.7573504454246319,False,5.003707553108401e-17
1.3,0.2,0,-0.5437556007795472,0.5523064094998333,-0.7886683248908682,False,5.551115123125783e-17
1.35,0.2,0,-0.5522036434069647,0.5483898599181071,-0.8208078998365449,False,1.3877787807814457e-17
1.4,0.2,0,-0.5609445131820123,0.5449251073824023,-0.8537965736737181,False,3.925231146709438e-17
1.4500000000000002,0.2,0,-0.5699562362735602,0.5419635666101449,-0.8876574421901215,False,6.206335383118183e-17
1.5,0.2,0,-0.5792131814493751,0.5395517433589166,-0.9224089022701639,False,1.2794688166302258e-16
1.55,0.2,0,-0.5886862436091937,0.5377299464346457,-0.9580643191074574,False,1.2412670766236366e-16
1.6,0.2,0,-0.5983431795749661,0.5365311048861585,-0.9946317661770602,False,8.326672684688674e-17
1.6500000000000001,0.2,0,-0.6081490935363295,0.5359797731631422,-1.0321138615306833,False,8.326672684688674e-17
1.7000000000000002,0.2,0,-0.6180670568451323,0.5360913947385683,-1.0705077120048685,False,5.551115123125783e-17
1.75,0.2,0,-0.6280588343698923,0.536871885805849,-1.109804980189112,False,1.1443916996305594e-16
1.8,0.2,0,-0.6380856791964448,0.538317574270373,-1.149992077090793,False,5.551115123125783e-17
1.85,0.2,0,-0.648109150747866,0.5404155002860662,-1.191050476308722,False,7.850462293418876e-17
1.9000000000000001,0.2,0,-0.6580919094832475,0.5431440593797704,-1.2329571394826582,False,5.551115123125783e-17
1.9500000000000002,0.2,0,-0.6679984444841962,0.5464739384765117,-1.275685032843839,False,6.206335383118183e-17
2.0,0.2,0,-0.6777956978341912,0.5503692750153583,-1.3192037111057173,False,2.7755575615628914e-17
2.05,0.2,0,-0.6874535604116097,0.5547889615859655,-1.3634799426350792,False,3.925231146709438e-17
2.1,0.2,0,-0.6969452258418393,0.5596880111324875,-1.4084783460940788,False,5.551115123125783e-17
2.1500000000000004,0.2,0,-0.7062474011755837,0.56501890567173,-1.4541620167195444,False,1.0007415106216802e-16
2.2,0.2,0,-0.7153403829897292,0.5707328654093217,-1.5004931172460392,False,5.551115123125783e-17
2.25,0.2,0,-0.7242080151684293,0.5767809875577208,-1.5474334203557887,False,2.7755575615628914e-17
2.3,0.2,0,-0.7328375492941305,0.5831152249139115,-1.5949447882708168,False,5.551115123125783e-17
2.35,0.2,0,-0.7412194305115801,0.5896891878961528,-1.6429895875157183,False,1.2412670766236366e-16
2.4000000000000004,0.2,0,-0.7493470313930428,0.5964587694288364,-1.691531031745259,False,6.206335383118183e-17
2.45,0.2,0,-0.7572163543548611,0.6033825992585536,-1.740533458254908,False,1.3877787807814457e-16
