all_layer_mirror_corr_median,all_layer_mirror_distance_median,all_layer_mirror_mismatch_median,batch_size,best_epoch_loss,best_last_partial_neg_defect,best_mirror_corr_median,best_mirror_mismatch_median,best_output_neg_defect,best_test_mse,best_train_mse,depth,dim,epochs,freq,last_layer_mirror_corr_median,last_layer_mirror_distance_median,last_layer_mirror_mismatch_median,last_partial_flip_first_defect,last_partial_neg_defect,last_partial_reverse_defect,last_partial_rot90_2d_defect,lr,mean_partial_flip_first_defect,mean_partial_neg_defect,mean_partial_reverse_defect,mean_partial_rot90_2d_defect,mirror_corr_median,mirror_distance_median,mirror_mismatch_median,model,n_train,name,optimizer,output_flip_first_defect,output_neg_defect,output_reverse_defect,output_rot90_2d_defect,rank,seed,target,test_mse,train_asymmetry_score,train_distribution,train_mse,width
,,,1,2.45370720029318e-07,0.0006619759369641542,0.40582722053033693,0.6497402545881434,6.912836397532374e-05,1.2024645911878906e-05,8.580499297750066e-07,3,2,30000,1,,,,0.0005941057461313903,0.0007120107766240835,0.0006240486400201917,0.0006788488826714456,0.001,0.044716346446269505,0.04957407022205492,0.0422763117045785,0.06467720445167895,0.40021397463793085,0.10265538811483044,0.6537872739927915,mmnn,96,mmnn_d2_gaussian_f1_r8_w512_L3_N96_bs1_unpaired_uniform_adam_s2026,adam,4.807861114386469e-05,7.153511251090094e-05,5.511046038009226e-05,6.700785888824612e-05,8,2026,gaussian,1.3058454896963667e-05,0.15070868950958052,unpaired_uniform,1.8621740309754387e-06,512
,,,1,,,,,,,,2,2,200,2,,,,0.7239483594894409,1.3895845413208008,0.4700503945350647,0.9422763586044312,0.001,0.9700563549995422,1.7311173677444458,0.7477531731128693,1.1865549087524414,0.1387036947728869,0.16294906589640784,0.914567294420874,mmnn,96,mmnn_d2_pairwise_f2_r8_w96_L2_N96_bs1_s42,,1.0596150159835815,1.3486629724502563,0.3750419020652771,0.8844333291053772,8,42,pairwise,1.270885705947876,0.29692299260447425,,,96
,,,1,,,,,,,,2,2,200,4,,,,1.591618537902832,1.7072120904922485,0.7825803756713867,1.6120244264602661,0.001,1.736192226409912,2.4397571682929993,1.0680522322654724,1.6610015630722046,-0.1229803369128703,0.16294906589640784,1.0715846167867906,mmnn,96,mmnn_d2_pairwise_f4_r8_w96_L2_N96_bs1_s42,,1.5315295457839966,1.557712435722351,0.2541520893573761,1.5896984338760376,8,42,pairwise,1.834195852279663,0.29692299260447425,,,96
0.36619384967841606,0.545384156761589,0.8950101285835051,1,3.494252043684254e-07,0.013703900389373302,0.3916343125797993,0.6611484380717603,0.0003073236730415374,0.00015974676352925599,2.719135352435842e-07,3,2,10000,1,0.9999938163175468,0.6938965255574172,0.9750075574256053,0.01294542383402586,0.013285791501402855,0.009801575914025307,0.00974943395704031,0.001,0.00913249608129263,0.009782068431377411,0.007210305581490199,0.008793571032583714,0.3915175269303329,0.10265538811483044,0.6610265517121634,mmnn,128,mmnn_d2_quadratic_f1_r128_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,0.0002778943453449756,0.00029327766969799995,0.00023729265376459807,0.00019850570242851973,128,2026,quadratic,0.00015237760089803487,0.125611130730249,unpaired_uniform,2.421563749521738e-06,512
,,,1,9.158256788488472e-07,0.015891943126916885,0.39799136693301385,0.622157311773085,0.0001018790717353113,2.762840267678257e-05,1.1543256732693408e-06,3,2,10000,1,,,,0.020064014941453934,0.01693200320005417,0.008896573446691036,0.015821287408471107,0.001,0.049879785627126694,0.04668834308783213,0.026270441400508087,0.05006838031113148,0.3983770831829464,0.10265538811483044,0.6221149382682571,mmnn,128,mmnn_d2_quadratic_f1_r16_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,6.0299531469354406e-05,0.00010062415822176263,7.82443312346004e-05,0.00011090588668594137,16,2026,quadratic,3.243440733058378e-05,0.125611130730249,unpaired_uniform,6.1483938225137535e-06,512
,,,1,9.944602826633675e-07,0.0008848942816257477,0.38786757631396096,0.6630474011561822,5.990311547066085e-05,2.4363598640775308e-05,1.2026316653646063e-06,4,2,10000,1,,,,0.0010823698248714209,0.0009808622999116778,0.0008191646775230765,0.0009149883408099413,0.001,0.06706521540763788,0.09424870854127221,0.05803173396270722,0.05993054527789354,0.3871117171676643,0.10572609933597416,0.6644582434081541,mmnn,128,mmnn_d2_quadratic_f1_r16_w512_L4_N128_bs1_unpaired_uniform_adam_s2026,adam,6.299415690591559e-05,5.9197300288360566e-05,5.140295979799703e-05,6.217419286258519e-05,16,2026,quadratic,2.2505726519739255e-05,0.125611130730249,unpaired_uniform,6.29637554538931e-07,512
0.3401491325930377,0.508804015133062,0.9182912337894873,1,4.5184897137090507e-07,0.0018264609389007092,0.30632317141478005,0.7193265892728871,5.6633965868968517e-05,2.346749352000188e-05,4.5891968625255686e-07,3,2,10000,1,0.9998355422084902,0.642275684546141,0.9978126118088637,0.001933509949594736,0.0020201141014695168,0.0013792874524369836,0.0020727398805320263,0.001,0.011073207017034292,0.01344854353616635,0.008217953417139748,0.012566643301397562,0.30733304783577814,0.10265538811483044,0.719020311315281,mmnn,128,mmnn_d2_quadratic_f1_r64_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,4.4216925743967295e-05,5.630088344332762e-05,5.431855606730096e-05,6.487722566816956e-05,64,2026,quadratic,2.448733357596211e-05,0.125611130730249,unpaired_uniform,3.1172983199212467e-06,512
,,,1,8.288914860668517e-07,0.0009979349561035633,0.37949239633947573,0.6654436875265725,7.802507025189698e-05,2.1740037482231855e-05,6.519071575894486e-07,3,2,10000,1,,,,0.000939534860663116,0.0011864890111610293,0.00035486865090206265,0.0009469148935750127,0.001,0.06478567231291284,0.08704166824463755,0.030192348271763574,0.06192776999281099,0.380742147939029,0.10265538811483044,0.6708452788885967,mmnn,128,mmnn_d2_quadratic_f1_r8_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,5.042573684477247e-05,7.257403194671497e-05,5.821961894980632e-05,7.944172830320895e-05,8,2026,quadratic,2.6141657144762576e-05,0.125611130730249,unpaired_uniform,4.138631993555464e-06,512
,,,1,8.890320401383489e-07,0.0008347003604285419,0.39007694698124584,0.6597920694479289,6.076415957068093e-05,3.128002936136909e-05,7.200932486739475e-06,4,2,10000,1,,,,0.0032551055774092674,0.002546509960666299,0.0020617234986275434,0.00243119103834033,0.001,0.014613265069783665,0.010039717599283904,0.007051729306112975,0.012037217908073217,0.39211904227894645,0.10572609933597416,0.6619195773016185,mmnn,128,mmnn_d2_quadratic_f1_r8_w512_L4_N128_bs1_unpaired_uniform_adam_s2026,adam,6.383245636243373e-05,6.186997779877856e-05,5.2572268032236025e-05,6.560316251125187e-05,8,2026,quadratic,2.769591628748458e-05,0.125611130730249,unpaired_uniform,1.9337801404617494e-06,512
,,,1,,,,,,,,2,2,500,2,,,,1.3488017320632935,1.7194020748138428,0.5441551804542542,1.189525842666626,0.001,1.2191930413246155,1.4995154738426208,0.6780309081077576,1.247654676437378,0.26581353035203814,0.12389837666358698,0.8253446246390962,mmnn,256,mmnn_d2_radial_f2_r8_w192_L2_N256_bs1_s42,,0.5698561668395996,0.5553232431411743,0.22433412075042725,0.5152894258499146,8,42,radial,0.12595951557159424,0.16699366601824295,,,192
,,,1,,,,,,,,2,2,20,2,,,,2.994720220565796,2.9875237941741943,1.6275973320007324,1.6436264514923096,0.001,2.564067244529724,2.690945029258728,1.1641879975795746,1.4523172974586487,-0.15883331169259435,0.17973693401139312,1.1475313337238544,mmnn,64,mmnn_d2_radial_f2_r8_w64_L2_N64_bs1_s42,,2.378490924835205,2.3665249347686768,1.245923399925232,1.3199572563171387,8,42,radial,0.6116101145744324,0.27760268820566125,,,64
,,,1,,,,,,,,2,2,200,2,,,,2.154365301132202,2.623018264770508,0.267667293548584,1.648033857345581,0.001,1.9883690476417542,2.6651018857955933,0.3854113519191742,1.5394620895385742,0.14327251966965857,0.16294906589640784,0.9253908250634301,mmnn,96,mmnn_d2_radial_f2_r8_w96_L2_N96_bs1_s42,,1.981903076171875,1.948928952217102,0.4807478189468384,1.5105537176132202,8,42,radial,0.8070034384727478,0.29692299260447425,,,96
,,,1,,,,,,,,3,2,200,2,,,,2.4304628372192383,2.523090362548828,0.4297608733177185,1.8700201511383057,0.001,2.6714945634206138,2.8814286390940347,0.8801772395769755,1.868878165880839,0.01956005971680304,0.17212992880927525,0.9901427460224693,mmnn,96,mmnn_d2_radial_f2_r8_w96_L3_N96_bs1_s42,,1.7254111766815186,1.9053910970687866,0.37724626064300537,1.2174773216247559,8,42,radial,0.6513774394989014,0.29692299260447425,,,96
,,,1,,,,,,,,2,2,200,4,,,,1.4046480655670166,1.846954107284546,0.6967333555221558,1.247969388961792,0.001,2.1359329223632812,2.456311821937561,0.7719820439815521,1.5099299550056458,-0.05261009793111201,0.16294906589640784,1.031908286339061,mmnn,96,mmnn_d2_radial_f4_r8_w96_L2_N96_bs1_s42,,1.6998897790908813,1.948874831199646,0.6318089962005615,1.874592900276184,8,42,radial,1.0478235483169556,0.29692299260447425,,,96
,,,1,,,,,,,,3,2,200,4,,,,1.841922640800476,2.3344850540161133,1.238245964050293,1.8176839351654053,0.001,1.8159883419672649,2.180817127227783,1.020379861195882,1.4884320894877117,-0.062463271100917844,0.17212992880927525,1.0387383867252018,mmnn,96,mmnn_d2_radial_f4_r8_w96_L3_N96_bs1_s42,,1.7780464887619019,1.896765947341919,0.7091951370239258,1.6544264554977417,8,42,radial,0.9098420143127441,0.29692299260447425,,,96
0.37220772448383715,0.545384156761589,0.8661809130034397,1,1.0982093720559834e-06,0.008223868906497955,0.42642061686124766,0.6139534401300457,0.0019115153700113297,0.0005093205254524946,8.858987712301314e-07,3,2,10000,1,0.9999995545351141,0.6938965255574172,0.9005748741358269,0.008237048983573914,0.008541428484022617,0.007581380195915699,0.008096534758806229,0.001,0.02716578170657158,0.026177577053507168,0.02054706836740176,0.02565894244859616,0.4258874752238969,0.10265538811483044,0.6141655529536352,mmnn,128,mmnn_d2_soft_axis_f1_r128_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,0.0018616445595398545,0.001800157711841166,0.0011702217161655426,0.0015636883908882737,128,2026,soft_axis,0.0004965168191120028,0.125611130730249,unpaired_uniform,3.1377567211166024e-06,512
-0.1277889420962804,0.5760396135407011,0.9582269530002204,1,5.25892077753165e-07,0.009318429045379162,0.27923718035749423,0.753739520894467,0.003776601515710354,0.000900646613445133,4.509343511927e-07,4,2,10000,1,-0.9999997281820824,0.6986606806570612,1.0959329439950598,0.008858458139002323,0.009560823440551758,0.005650640930980444,0.008062778040766716,0.001,0.03526898263953626,0.03050312853883952,0.02004370593931526,0.03849571431055665,0.27828933347659335,0.10572609933597416,0.7528923942293393,mmnn,128,mmnn_d2_soft_axis_f1_r128_w512_L4_N128_bs1_unpaired_uniform_adam_s2026,adam,0.0035286324564367533,0.0038462509401142597,0.0027882352005690336,0.003138171276077628,128,2026,soft_axis,0.0009171554120257497,0.125611130730249,unpaired_uniform,2.434772341075586e-06,512
,,,1,5.029381828653909e-06,0.06420118361711502,0.23687810932601389,0.8199630459969882,0.0028075063601136208,0.0008356099133379757,3.549154143911437e-06,3,2,10000,1,,,,0.036621008068323135,0.058459654450416565,0.041024670004844666,0.052275680005550385,0.001,0.10237814858555794,0.15113899856805801,0.10858347515265147,0.14585184554258981,0.2348950449889926,0.10265538811483044,0.8200640614201917,mmnn,128,mmnn_d2_soft_axis_f1_r16_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,0.0030708727426826954,0.0027939786668866873,0.0016227543819695711,0.0025646297726780176,16,2026,soft_axis,0.0008451460162177682,0.125611130730249,unpaired_uniform,6.465626029239502e-06,512
,,,1,8.923978472500163e-06,0.024992473423480988,0.312765179751552,0.744049805854429,0.00458721024915576,0.001206416403874755,7.327208095375681e-06,4,2,10000,1,,,,0.026223717257380486,0.022423304617404938,0.017359334975481033,0.024350887164473534,0.001,0.31354324286803603,0.268215867690742,0.195960545912385,0.2988475007005036,0.3096358341335713,0.10572609933597416,0.7452771920299068,mmnn,128,mmnn_d2_soft_axis_f1_r16_w512_L4_N128_bs1_unpaired_uniform_adam_s2026,adam,0.004274988081306219,0.004574189428240061,0.003156239865347743,0.004485767800360918,16,2026,soft_axis,0.0011911173351109028,0.125611130730249,unpaired_uniform,1.9904666260117665e-05,512
-0.1902200612355998,0.508804015133062,0.9540815866647002,1,1.3493819438648719e-06,0.01757201924920082,0.23353017467081216,0.7893236238691436,0.0017469952581450343,0.0004851724661421031,1.5394236925203586e-06,3,2,10000,1,-0.9999995598519268,0.642275684546141,1.0305589563554993,0.01694539375603199,0.0190679132938385,0.016752654686570168,0.020225919783115387,0.001,0.060402090971668564,0.057654913514852524,0.04638915943602721,0.06572929893930753,0.23239129314325296,0.10265538811483044,0.7897781964937656,mmnn,128,mmnn_d2_soft_axis_f1_r64_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,0.0019504752708598971,0.0017424263060092926,0.0011431367602199316,0.0016670235199853778,64,2026,soft_axis,0.0004921926883980632,0.125611130730249,unpaired_uniform,2.7973715077678207e-06,512
-0.127396011492442,0.5370030355740689,0.9421067275707402,1,3.277344082144168e-06,0.004736560862511396,0.3314600440888783,0.7143041505343815,0.003949415870010853,0.0009615378803573549,2.184474624300492e-06,4,2,10000,1,-0.9999989522291826,0.6470267392573726,1.0208856002684228,0.0044244942255318165,0.004583385307341814,0.0034278002567589283,0.004457293078303337,0.001,0.04361790290568024,0.05519337358418852,0.03404054418206215,0.046594726620242,0.3309128085908216,0.10572609933597416,0.7148782413361728,mmnn,128,mmnn_d2_soft_axis_f1_r64_w512_L4_N128_bs1_unpaired_uniform_adam_s2026,adam,0.003918130416423082,0.003971810918301344,0.002716449787840247,0.003473570104688406,64,2026,soft_axis,0.0009900317527353764,0.125611130730249,unpaired_uniform,1.0966105037368834e-05,512
,,,1,6.634551899043113e-06,0.011449584737420082,0.3812520124149751,0.6880372930946017,0.002678923774510622,0.0007841970073059201,5.3537551139015704e-06,3,2,10000,1,,,,0.013115249574184418,0.013238541781902313,0.011900797486305237,0.011273865588009357,0.001,0.21232164154450098,0.18390219658613205,0.17003674308458963,0.2287114675467213,0.38033406129495373,0.10265538811483044,0.6872539095141109,mmnn,128,mmnn_d2_soft_axis_f1_r8_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,0.0028830692172050476,0.0027056674007326365,0.0016549185384064913,0.002495654160156846,8,2026,soft_axis,0.0007939603528939188,0.125611130730249,unpaired_uniform,1.4845684745523613e-05,512
,,,1,4.547351067614794e-06,0.043528955429792404,0.2739491169079032,0.7821451666768684,0.005216105375438929,0.0013203296111896634,3.967228622059338e-06,4,2,10000,1,,,,0.03346462547779083,0.04194885492324829,0.03642061725258827,0.041159771382808685,0.001,0.11780966818332672,0.12954574637115002,0.10454245936125517,0.1351629327982664,0.27422568235591055,0.10572609933597416,0.7820325216987427,mmnn,128,mmnn_d2_soft_axis_f1_r8_w512_L4_N128_bs1_unpaired_uniform_adam_s2026,adam,0.004711528308689594,0.005272922571748495,0.003758960170671344,0.005211178213357925,8,2026,soft_axis,0.001318186055868864,0.125611130730249,unpaired_uniform,1.067333414539462e-05,512
0.07271759058931943,0.5595348308177462,0.9348717844930373,1,7.009761019034777e-08,0.014239180833101273,0.20277571796442428,0.8067472052393654,0.000809246557764709,0.00013016306911595166,5.7227687477734435e-08,3,3,10000,1,-1.625249595726963e-05,0.6938965255574172,0.9995926995095945,0.011766161769628525,0.015022646635770798,0.012135694734752178,,0.001,0.02067563155045112,0.031535666435956955,0.02291166627158721,,0.2041634258153681,0.15925808433945943,0.8055382484452237,mmnn,128,mmnn_d3_gaussian_f1_r128_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,0.0007923920056782663,0.0008013558108359575,0.0008328682743012905,,128,2026,gaussian,0.00013080480857752264,0.23032392375171185,unpaired_uniform,4.421494850248564e-07,512
-0.20044957429884877,0.5229546891892192,0.9585402683589944,1,8.367284362251204e-08,0.011716851964592934,0.18141640116142105,0.8313644890269027,0.0007344375480897725,0.00011881942191394046,6.014413145294384e-08,3,3,10000,1,-0.9999938207377622,0.642275684546141,1.0139937823095742,0.008417066186666489,0.010228636674582958,0.007173426914960146,,0.001,0.032463282346725464,0.05015719402581453,0.037597708559284605,,0.18402702888310152,0.15925808433945943,0.8300520541603007,mmnn,128,mmnn_d3_gaussian_f1_r64_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,0.0007804857450537384,0.0007455462473444641,0.0008285758667625487,,64,2026,gaussian,0.00012306944699957967,0.23032392375171185,unpaired_uniform,5.800084750262613e-07,512
,,,1,2.4259022077949277e-07,0.0015413672663271427,0.21266293843979978,0.8182761308600455,0.0006482507451437414,8.710248221177608e-05,5.054251346336969e-07,3,3,30000,1,,,,0.001617825124412775,0.00150833441875875,0.0012589383404701948,,0.001,0.0899325415181617,0.12062841770239174,0.09073784101443987,,0.2170551510883762,0.15925808433945943,0.8129776441634688,mmnn,128,mmnn_d3_gaussian_f1_r8_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,0.0006163144134916365,0.0006348260794766247,0.0005166318733245134,,8,2026,gaussian,9.115178545471281e-05,0.23032392375171185,unpaired_uniform,3.857329886614025e-07,512
0.3750661291648367,0.5595348308177462,0.8840282528674639,1,3.778683350039169e-07,0.00738326134160161,0.44654930401069476,0.6032937406333952,0.0012698188656941056,0.00025150523288175464,5.093628487884416e-07,3,3,10000,1,0.9999968864235821,0.6938965255574172,0.9762074505158724,0.008902160450816154,0.00735282339155674,0.00585076492279768,,0.001,0.0103431500804921,0.009563576430082321,0.008784704220791658,,0.44719823562429717,0.15925808433945943,0.6032262874218528,mmnn,128,mmnn_d3_quadratic_f1_r128_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,0.0014934366336092353,0.0012532606488093734,0.0009687028941698372,,128,2026,quadratic,0.0002446438302285969,0.23032392375171185,unpaired_uniform,3.581201895030972e-07,512
,,,1,9.663172683832544e-07,0.00945971067994833,0.3092691213879204,0.7144823431140342,0.000706614984665066,0.00014682183973491192,2.157079961762065e-06,3,3,10000,1,,,,0.008459266275167465,0.009757344610989094,0.005122339352965355,,0.001,0.03816502789656321,0.07447122937689225,0.03639875600735346,,0.30796652376402245,0.15925808433945943,0.7161703258151344,mmnn,128,mmnn_d3_quadratic_f1_r16_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,0.0007040500058792531,0.0007206483278423548,0.000834947801195085,,16,2026,quadratic,0.00014904577983543277,0.23032392375171185,unpaired_uniform,4.684299710788764e-06,512
,,,1,1.0106807780910915e-06,0.003662457223981619,0.39687188658133876,0.6805351474540381,0.0013476316817104816,0.00018314627232030034,6.744626261934172e-07,4,3,10000,1,,,,0.0022689211182296276,0.0032264026813209057,0.0023369952104985714,,0.001,0.017213338403962553,0.029328745149541646,0.024555725016398355,,0.39643365753025095,0.15909236559116055,0.6831653108969401,mmnn,128,mmnn_d3_quadratic_f1_r16_w512_L4_N128_bs1_unpaired_uniform_adam_s2026,adam,0.001160615123808384,0.001354051986709237,0.0011691814288496971,,16,2026,quadratic,0.00018582859775051475,0.23032392375171185,unpaired_uniform,7.984002081684594e-07,512
-0.1807926123531914,0.5229546891892192,0.9390677900387787,1,4.227864688760574e-07,0.0018119134474545717,0.23804314243932675,0.7850668879556868,0.0005830360460095108,0.00012108734517823905,3.0663957772958383e-07,3,3,10000,1,-0.9999571222046026,0.642275684546141,1.0019579684936863,0.0015661123907193542,0.001943346462212503,0.001440900843590498,,0.001,0.013783574065503975,0.020927589813557763,0.01386134528244535,,0.23761041705971087,0.15925808433945943,0.7859537078689808,mmnn,128,mmnn_d3_quadratic_f1_r64_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,0.0005744774243794382,0.0005898998351767659,0.0005682351184077561,,64,2026,quadratic,0.00012128535308875144,0.23032392375171185,unpaired_uniform,4.6026653421904484e-07,512
,,,1,7.736637350295311e-07,0.0018118657171726227,0.48976944130171135,0.591236395041584,0.0009759607492014766,0.00019205984426662326,9.36142896534875e-07,3,3,10000,1,,,,0.002705980557948351,0.0021169199608266354,0.0019311753567308187,,0.001,0.02184185121829311,0.03141673328354955,0.023012541777764756,,0.48313536995025663,0.15925808433945943,0.5881590489016082,mmnn,128,mmnn_d3_quadratic_f1_r8_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,0.0008768212283030152,0.0009859927231445909,0.0011151827638968825,,8,2026,quadratic,0.00020162053988315165,0.23032392375171185,unpaired_uniform,1.673628275966621e-06,512
,,,1,1.3166522093866623e-06,0.004131542053073645,0.4710437533013895,0.6353896900697746,0.0015736051136627793,0.0002215103158960119,7.623975193382648e-07,4,3,10000,1,,,,0.0011116329114884138,0.0014006095007061958,0.0011061023687943816,,0.001,0.022635607369011268,0.06476956070400774,0.03234414599137381,,0.4666369957873641,0.15909236559116055,0.6355688348415015,mmnn,128,mmnn_d3_quadratic_f1_r8_w512_L4_N128_bs1_unpaired_uniform_adam_s2026,adam,0.00127959914971143,0.001550573855638504,0.00137499556876719,,8,2026,quadratic,0.00022108321718405932,0.23032392375171185,unpaired_uniform,1.7669443650447647e-06,512
-0.1930117466663613,0.5595348308177462,0.9533069558103008,1,7.799107707346688e-07,0.03873932361602783,0.16981516220072354,0.8541333386905839,0.04168453440070152,0.01569575071334839,3.7818219311702705e-07,3,3,10000,1,-0.9998119299693549,0.6938965255574172,1.000635046536059,0.029930081218481064,0.03798369690775871,0.029550887644290924,,0.001,0.06633852049708366,0.07389841601252556,0.060215145349502563,,0.17086269476441743,0.15925808433945943,0.8524479534225993,mmnn,128,mmnn_d3_soft_axis_f1_r128_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,0.02871432900428772,0.04131394624710083,0.02950102463364601,,128,2026,soft_axis,0.01568351313471794,0.23032392375171185,unpaired_uniform,2.351975126657635e-06,512
,,,1,2.9319077888331074e-06,0.05758753418922424,0.18980866250536071,0.8383730021653645,0.049126267433166504,0.016639171168208122,4.039213763462612e-06,3,3,10000,1,,,,0.041962988674640656,0.055006615817546844,0.032091785222291946,,0.001,0.14168618122736612,0.17930104583501816,0.1339664322634538,,0.18916504378560864,0.15925808433945943,0.8383100790469022,mmnn,128,mmnn_d3_soft_axis_f1_r16_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,0.03174472227692604,0.04854937642812729,0.03379809111356735,,16,2026,soft_axis,0.01651148870587349,0.23032392375171185,unpaired_uniform,4.417875516082859e-06,512
,,,1,1.6550194862526013e-06,0.02125774323940277,0.292610582464812,0.7667290492713865,0.09768427908420563,0.02298254519701004,9.911075267154956e-07,4,3,10000,1,,,,0.020535320043563843,0.028162073343992233,0.022174222394824028,,0.001,0.16456222208216786,0.21966491360217333,0.14092137175612152,,0.29170073248895223,0.15909236559116055,0.7659778381679206,mmnn,128,mmnn_d3_soft_axis_f1_r16_w512_L4_N128_bs1_unpaired_uniform_adam_s2026,adam,0.07555832713842392,0.0984765812754631,0.08071199804544449,,16,2026,soft_axis,0.023061558604240417,0.23032392375171185,unpaired_uniform,4.3327790990588255e-06,512
-0.20634656780828478,0.5229546891892192,0.9729368557973836,1,4.1380537640868173e-07,0.04931991547346115,0.1511533514897968,0.8660258733550035,0.040095631033182144,0.015339534729719162,6.430710755012115e-07,3,3,10000,1,-0.9999994560561234,0.642275684546141,1.0423120130654537,0.036378394812345505,0.046999894082546234,0.036184556782245636,,0.001,0.12379423156380653,0.12859587371349335,0.10197726637125015,,0.15179002138593706,0.15925808433945943,0.8659095287518417,mmnn,128,mmnn_d3_soft_axis_f1_r64_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,0.025914382189512253,0.03965340927243233,0.028855353593826294,,64,2026,soft_axis,0.015277758240699768,0.23032392375171185,unpaired_uniform,2.5100700895563932e-06,512
-0.14436518684705155,0.5476762888251062,0.9599040057657977,1,5.654068419291836e-07,0.022860383614897728,0.2485706907090325,0.7867191528705626,0.05926670506596565,0.0166773684322834,4.6960138888607617e-07,4,3,10000,1,-0.9999989519976662,0.6470267392573726,1.0352459911696563,0.025259682908654213,0.021647648885846138,0.023783892393112183,,0.001,0.05866245925426483,0.07656101370230317,0.06753821484744549,,0.2480422628698358,0.15909236559116055,0.7865599376580156,mmnn,128,mmnn_d3_soft_axis_f1_r64_w512_L4_N128_bs1_unpaired_uniform_adam_s2026,adam,0.046673789620399475,0.058312345296144485,0.05256711319088936,,64,2026,soft_axis,0.016571717336773872,0.23032392375171185,unpaired_uniform,5.38432914254372e-06,512
,,,1,5.3865013802546075e-06,0.031043941155076027,0.14385758906129445,0.8934279850245852,0.04509022459387779,0.01542455144226551,3.979892426286824e-06,3,3,10000,1,,,,0.02236725389957428,0.032623279839754105,0.0245366208255291,,0.001,0.22211057196060816,0.27665118003884953,0.2351121095319589,,0.14444894399815983,0.15925808433945943,0.8930569132260568,mmnn,128,mmnn_d3_soft_axis_f1_r8_w512_L3_N128_bs1_unpaired_uniform_adam_s2026,adam,0.028187938034534454,0.044549502432346344,0.03105383925139904,,8,2026,soft_axis,0.015368154272437096,0.23032392375171185,unpaired_uniform,1.6977217455860227e-05,512
,,,1,1.7397159558507624e-06,0.0703367367386818,0.19445194250857586,0.8548646552852974,0.0781589224934578,0.02002352476119995,1.154523260993301e-06,4,3,10000,1,,,,0.04886855557560921,0.06709276884794235,0.054782167077064514,,0.001,0.24781210627406836,0.28012216836214066,0.1592349223792553,,0.19383398802522944,0.15909236559116055,0.8540057308738441,mmnn,128,mmnn_d3_soft_axis_f1_r8_w512_L4_N128_bs1_unpaired_uniform_adam_s2026,adam,0.06041465699672699,0.07825621962547302,0.06771212816238403,,8,2026,soft_axis,0.020038414746522903,0.23032392375171185,unpaired_uniform,1.952779484781786e-06,512
