source_file,benchmark,sweep_suite,record_kind,tag,K,prompt_len,design,cond,noise_var,prior_var,depth,heads,d_head,capacity_rank,attention,head_scheme,precond,temperature,eta_multiplier,scale_linear_by_m,seed,batch_size,eval_batches,beta_mse_post,beta_mse_true,pred_mse_y,mean_mse_exact,exact_pred_mse_y,nll_iter,nll_exact,coverage_iter,width_iter,coverage_exact,width_exact,contraction_radius_mean,contraction_radius_max,precond_rank,eta_mean,proj_rank,proj_max,proj_min_nonzero,capacity_ge_K,first_grad_mse,last_grad_mse,attn_rank_first,attn_rank_last,attn_effrank_first,attn_effrank_last,layer_first_beta_mse_post,layer_last_beta_mse_post,layer_decay_ratio,log10_beta_mse_post,log10_beta_mse_true,family_priority,run_id,kappa_mean,eig_min_mean,eig_max_mean,var_mse_exact,layer_first_resid_norm,layer_last_resid_norm,task,method,eb_dim,eb_prior,eb_mixture_sep,mean_mse_emp,mean_mse_true,var_mse_emp,nll,exact_nll,attn_entropy,max_weight,projection_correction,softmax_vector_scale,attn_entropy_first,attn_entropy_last,experiment,norm,d_h,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,n_ctx,normalized,pred_mse,mean_mse,var_mse,exact_mse,kappa,resid_last,benchmark_family,step,loss,train_context,eval_context,d_model,shared,normalize_attention,share_qk,rich_mse,rich_mean_mse,rich_var_mse,rich_kappa,rich_resid_last,trainctx_mse,trainctx_mean_mse,trainctx_var_mse,trainctx_nll,trainctx_exact_nll,trainctx_coverage,trainctx_width,trainctx_exact_coverage,trainctx_exact_width,evalctx_mse,evalctx_mean_mse,evalctx_var_mse,evalctx_nll,evalctx_exact_nll,evalctx_coverage,evalctx_width,evalctx_exact_coverage,evalctx_exact_width,capacity_regime
data/transformers/runs_constructive_precond/sweep_precond_1780400076/results.csv,constructive_algebraic,sweep_precond,row,,16.0,128.0,isotropic,10.0,0.02,1.0,16.0,4.0,2.0,8.0,,,jacobi,,,,0.0,,,2.6602744753745355e-06,0.0028619451913982,0.0222912300378084,2.761951634511206e-06,0.0222885340917855,-0.4827755577862263,-0.4828289747238159,0.9544677734375,0.5928129479289055,0.9547119140625,0.5928446277976036,0.7081272080540657,0.8022082224488258,16.0,0.6042569801211357,,,,,,,,,,,0.1998620666563511,2.6602744753745355e-06,,,,2,1003.5,3.708560436964035,186.54694747924805,686.2000427246094,2.026689580048036e-11,1669.5110931396484,1.2288437485694883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_constructive_precond/sweep_precond_1780400076/results.csv,constructive_algebraic,sweep_precond,row,,16.0,128.0,isotropic,10.0,0.02,1.0,16.0,4.0,2.0,8.0,,,lowrank_spectral,,,,0.0,,,6.474502600717358e-09,0.0028673787601292,0.022617835085839,6.723793466445471e-09,0.0226173987612128,-0.4758872427046299,-0.4758972413837909,0.9521484375,0.5926504731178284,0.9521484375,0.5926507040858269,0.5718789547681808,0.687299944460392,8.0,0.0022965157986618,,,,,,,,,,,0.0452854963950812,6.474502600717358e-09,,,,2,2003.5,3.7048473954200745,186.7928771972656,686.4059371948242,2.392176050075492e-15,1670.5717163085938,0.197134867310524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_constructive_precond/sweep_precond_1780400076/results.csv,constructive_algebraic,sweep_precond,row,,16.0,128.0,isotropic,10.0,0.02,1.0,16.0,4.0,2.0,8.0,,,spectral_full,,,,0.0,,,2.5179208651282948e-14,0.0028776058752555,0.0227540908381342,2.9907331104505165e-14,0.0227540901396423,-0.4732068069279194,-0.4732068218290806,0.9542236328125,0.592708557844162,0.9542236328125,0.5927085652947426,1.2147572050480449e-06,4.214319034190339e-06,16.0,1.0,,,,,,,,,,,4.505786985653428e-13,2.5179208651282948e-14,,,,2,3003.5,3.698679059743881,186.9849739074707,685.9033126831055,2.8672065264558066e-19,1664.541015625,6.566394586116076e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_constructive_precond/sweep_precond_1780400076/results.csv,constructive_algebraic,sweep_precond,row,,16.0,128.0,isotropic,10.0,0.02,1.0,16.0,4.0,2.0,8.0,,,block_jacobi,,,,0.0,,,1.655358650154426e-07,0.0028602538222912,0.0228236222174018,1.6799102109388286e-07,0.0228230359498411,-0.4715972207486629,-0.471610601991415,0.9495849609375,0.592726394534111,0.9495849609375,0.5927271395921707,0.5673476979136467,0.806929238140583,16.0,1.0,,,,,,,,,,,0.0967183373868465,1.655358650154426e-07,,,,2,4003.5,3.7043635547161102,186.6843223571777,685.8558044433594,1.76909168534572e-13,1668.3786926269531,0.386742815375328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_constructive_bad_conditioning/sweep_depth_1780400084/results.csv,constructive_algebraic,bad_cond_scalar,row,,32.0,128.0,correlated,100.0,0.02,1.0,1.0,4.0,1.0,4.0,,,scalar_opt,,,,0.0,,,0.5990091264247894,0.6304267048835754,0.4052540995180607,0.378571305423975,0.0264605914708226,8.132049083709717,-0.3986177146434784,0.3779296875,0.5810686573386192,0.94873046875,0.6375050842761993,0.9869201108813286,0.991924598813057,0.0,0.0019803245377261,,,,,,,,,,,0.5990091264247894,0.5990091264247894,,,,2,3.5,154.83927726745603,6.605276644229889,1012.0269241333008,2.2734876665708725e-05,1776.6385650634766,1776.6385650634766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_constructive_bad_conditioning/sweep_depth_1780400084/results.csv,constructive_algebraic,bad_cond_scalar,row,,32.0,128.0,correlated,100.0,0.02,1.0,2.0,4.0,1.0,4.0,,,scalar_opt,,,,0.0,,,0.4752656109631061,0.5084160566329956,0.2959040515124798,0.2661707364022732,0.0268124071881175,5.702905118465424,-0.3905940279364586,0.4383544921875,0.5821012333035469,0.9478759765625,0.6371513307094574,0.9869433715939522,0.9918940365314484,0.0,0.0019784421019721,,,,,,,,,,,0.5957118198275566,0.4752656109631061,,,,2,1003.5,155.19119453430176,6.5988680720329285,1013.2794647216796,2.141804452548968e-05,1777.9124450683594,1119.5772399902344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_constructive_bad_conditioning/sweep_depth_1780400084/results.csv,constructive_algebraic,bad_cond_scalar,row,,32.0,128.0,correlated,100.0,0.02,1.0,4.0,4.0,1.0,4.0,,,scalar_opt,,,,0.0,,,0.3564919680356979,0.3873683586716652,0.2151747923344373,0.1873389892280101,0.0262392137665301,3.732287049293518,-0.4022326208651066,0.52490234375,0.5919408053159714,0.950927734375,0.6372462138533592,0.9869004935026168,0.9919305592775344,0.0,0.0019793085521087,,,,,,,,,,,0.5968318954110146,0.3564919680356979,,,,2,2003.5,154.69460487365723,6.616984724998474,1012.9148712158204,1.4949731848901138e-05,1782.9224853515625,880.2497482299805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_constructive_bad_conditioning/sweep_depth_1780400084/results.csv,constructive_algebraic,bad_cond_scalar,row,,32.0,128.0,correlated,100.0,0.02,1.0,8.0,4.0,1.0,4.0,,,scalar_opt,,,,0.0,,,0.2426896952092647,0.274208202958107,0.1663479972630739,0.1402662731707096,0.0272435648366808,2.5589893460273743,-0.3832875713706016,0.60205078125,0.6024959459900856,0.947509765625,0.6372852325439453,0.9869306236505508,0.99196258187294,0.0,0.001980724686291,,,,,,,,,,,0.5953852981328964,0.2426896952092647,,,,2,3003.5,154.92919731140137,6.598436713218689,1011.8941345214844,9.202669389196672e-06,1777.3594207763672,773.3253402709961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_constructive_bad_conditioning/sweep_depth_1780400084/results.csv,constructive_algebraic,bad_cond_scalar,row,,32.0,128.0,correlated,100.0,0.02,1.0,16.0,4.0,1.0,4.0,,,scalar_opt,,,,0.0,,,0.1436387114226818,0.1757831517606973,0.1235331064090132,0.0962725589051842,0.0266794345807284,1.5854652971029282,-0.3945899195969105,0.68212890625,0.6130131557583809,0.9451904296875,0.6375692784786224,0.9869215786457062,0.9919939562678336,0.0,0.0019809303048532,,,,,,,,,,,0.595986895263195,0.1436387114226818,,,,2,4003.5,154.80050659179688,6.603568911552429,1011.7410354614258,4.782619555498968e-06,1777.8112487792969,673.2602844238281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_constructive_bad_conditioning/sweep_depth_1780400084/results.csv,constructive_algebraic,bad_cond_scalar,row,,32.0,128.0,correlated,100.0,0.02,1.0,32.0,4.0,1.0,4.0,,,scalar_opt,,,,0.0,,,0.067754584364593,0.0991089809685945,0.0885379696264863,0.0618336028419435,0.0267405400518327,0.8308664262294769,-0.393002800643444,0.7669677734375,0.6225544065237045,0.9481201171875,0.6373619362711906,0.9868909418582916,0.9921866208314896,0.0,0.0019798444991465,,,,,,,,,,,0.5991056337952614,0.067754584364593,,,,2,5003.5,154.45561981201172,6.622181713581085,1012.3802032470704,1.8655219520269384e-06,1794.9219512939453,549.0742416381836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_constructive_bad_conditioning/sweep_depth_1780400084/results.csv,constructive_algebraic,bad_cond_scalar,row,,32.0,128.0,correlated,100.0,0.02,1.0,64.0,4.0,1.0,4.0,,,scalar_opt,,,,0.0,,,0.020761803491041,0.052127341274172,0.0515602356754243,0.0247115390375256,0.0270717958919703,0.0827089487574994,-0.3882428407669067,0.8526611328125,0.6301138550043106,0.9468994140625,0.6371472179889679,0.9868988767266272,0.9919449537992476,0.0,0.0019823978072963,,,,,,,,,,,0.594602644443512,0.020761803491041,,,,2,6003.5,154.57853889465332,6.609202265739441,1011.111358642578,4.585811268498219e-07,1778.9066772460938,353.73997497558594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_constructive_bad_conditioning/sweep_depth_1780400084/results.csv,constructive_algebraic,bad_cond_scalar,row,,32.0,128.0,correlated,100.0,0.02,1.0,128.0,4.0,1.0,4.0,,,scalar_opt,,,,0.0,,,0.0031587014673277,0.0341044696979224,0.0314082808326929,0.005160245578736,0.0259155640378594,-0.3040929213166237,-0.4076105691492557,0.929443359375,0.6350949853658676,0.952392578125,0.6372950449585915,0.9869324713945388,0.9921415746212006,0.0,0.0019770884246099,,,,,,,,,,,0.595822662115097,0.0031587014673277,,,,2,7003.5,154.9184608459473,6.6104736328125,1013.630828857422,5.1601556361191576e-08,1778.2959899902344,159.00224685668945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_constructive_bad_conditioning_lowrank/sweep_depth_1780400095/results.csv,constructive_algebraic,bad_cond_lowrank,row,,32.0,128.0,correlated,100.0,0.02,1.0,1.0,4.0,4.0,16.0,,,lowrank_spectral,,,,0.0,,,0.1786029618233442,0.2094461526721716,0.3218185715377331,0.2960034869611263,0.0264605914708226,5.300364851951599,-0.3986177146434784,0.458984375,0.626852847635746,0.94873046875,0.6375050842761993,0.9869137853384018,0.9919182285666466,16.0,0.0019803245377261,,,,,,,,,,,0.1786029618233442,0.1786029618233442,,,,2,3.5,154.83927726745603,6.605276644229889,1012.0269241333008,1.1636958845429035e-06,1776.6385650634766,1776.6385650634766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_constructive_bad_conditioning_lowrank/sweep_depth_1780400095/results.csv,constructive_algebraic,bad_cond_lowrank,row,,32.0,128.0,correlated,100.0,0.02,1.0,2.0,4.0,4.0,16.0,,,lowrank_spectral,,,,0.0,,,0.1032371697947382,0.1343049108982086,0.2236552350223064,0.1949672996997833,0.0268124071881175,3.473115265369416,-0.3905940279364586,0.546142578125,0.6253217533230782,0.9478759765625,0.6371513307094574,0.986937016248703,0.9918874204158784,16.0,0.0019784421019721,,,,,,,,,,,0.1796315163373947,0.1032371697947382,,,,2,1003.5,155.19119453430176,6.5988680720329285,1013.2794647216796,1.1683859355571258e-06,1777.9124450683594,1111.0412139892578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_constructive_bad_conditioning_lowrank/sweep_depth_1780400095/results.csv,constructive_algebraic,bad_cond_lowrank,row,,32.0,128.0,correlated,100.0,0.02,1.0,4.0,4.0,4.0,16.0,,,lowrank_spectral,,,,0.0,,,0.0527431108057498,0.0839269021525979,0.1631364915519952,0.1351296994835138,0.0262392137665301,2.2394831478595734,-0.4022326208651066,0.6461181640625,0.6306081563234329,0.950927734375,0.6372462138533592,0.986894190311432,0.9919240698218346,16.0,0.0019793085521087,,,,,,,,,,,0.1799606848508119,0.0527431108057498,,,,2,2003.5,154.69460487365723,6.616984724998474,1012.9148712158204,3.918407465164364e-07,1782.9224853515625,871.2959823608398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_constructive_bad_conditioning_lowrank/sweep_depth_1780400095/results.csv,constructive_algebraic,bad_cond_lowrank,row,,32.0,128.0,correlated,100.0,0.02,1.0,8.0,4.0,4.0,16.0,,,lowrank_spectral,,,,0.0,,,0.0299029278103262,0.0610233810730278,0.133288936689496,0.1069826064631342,0.0272435648366808,1.644939124584198,-0.3832875713706016,0.7076416015625,0.6341740563511848,0.947509765625,0.6372852325439453,0.9869243055582048,0.99195796251297,16.0,0.001980724686291,,,,,,,,,,,0.1792399063706398,0.0299029278103262,,,,2,3003.5,154.92919731140137,6.598436713218689,1011.8941345214844,1.0356406221490033e-07,1777.3594207763672,767.0512542724609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_constructive_bad_conditioning_lowrank/sweep_depth_1780400095/results.csv,constructive_algebraic,bad_cond_lowrank,row,,32.0,128.0,correlated,100.0,0.02,1.0,16.0,4.0,4.0,16.0,,,lowrank_spectral,,,,0.0,,,0.0209315272513777,0.0521481256000697,0.1089344713836908,0.081898788921535,0.0266794345807284,1.1705503538250923,-0.3945899195969105,0.7447509765625,0.6360596567392349,0.9451904296875,0.6375692784786224,0.9869152903556824,0.991987556219101,16.0,0.0019809303048532,,,,,,,,,,,0.1799339838325977,0.0209315272513777,,,,2,4003.5,154.80050659179688,6.603568911552429,1011.7410354614258,3.583507268700714e-08,1777.8112487792969,670.5913848876953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_constructive_bad_conditioning_lowrank/sweep_depth_1780400095/results.csv,constructive_algebraic,bad_cond_lowrank,row,,32.0,128.0,correlated,100.0,0.02,1.0,32.0,4.0,4.0,16.0,,,lowrank_spectral,,,,0.0,,,0.0138609351124614,0.0450651538558304,0.083287020213902,0.0567179196514189,0.0267405400518327,0.6788866445422173,-0.393002800643444,0.794677734375,0.6363604739308357,0.9481201171875,0.6373619362711906,0.9868846237659454,0.9921804219484328,16.0,0.0019798444991465,,,,,,,,,,,0.1818912606686353,0.0138609351124614,,,,2,5003.5,154.45561981201172,6.622181713581085,1012.3802032470704,2.0835376535188743e-08,1794.9219512939453,548.2295379638672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_constructive_bad_conditioning_lowrank/sweep_depth_1780400095/results.csv,constructive_algebraic,bad_cond_lowrank,row,,32.0,128.0,correlated,100.0,0.02,1.0,64.0,4.0,4.0,16.0,,,lowrank_spectral,,,,0.0,,,0.0058541304897516,0.0370688689872622,0.0504613178782165,0.0237198588438332,0.0270717958919703,0.0523123424500227,-0.3882428407669067,0.86083984375,0.6364888325333595,0.9468994140625,0.6371472179889679,0.9868925288319588,0.991938017308712,16.0,0.0019823978072963,,,,,,,,,,,0.1793275866657495,0.0058541304897516,,,,2,6003.5,154.57853889465332,6.609202265739441,1011.111358642578,9.090676544865062e-09,1778.9066772460938,353.5084648132324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_eb/results.csv,unified_softmax_richardson,eb_prompt,row,prompt_16,,16.0,,,0.02,,,,,,,,,0.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,eb_denoise,softmax_eb,4.0,gaussian_mixture,2.0,0.0006997227355896,0.6727825179696083,0.0009365336809423,15.350659728050232,14.805202603340147,0.0190170007990673,0.9919375851750374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_eb/results.csv,unified_softmax_richardson,eb_prompt,row,prompt_32,,32.0,,,0.02,,,,,,,,,0.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,eb_denoise,softmax_eb,4.0,gaussian_mixture,2.0,0.0008855519627104,0.4791861735284328,0.0009918013165588,10.46841025352478,9.919700622558594,0.0312098597642034,0.9868160858750344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_eb/results.csv,unified_softmax_richardson,eb_prompt,row,prompt_64,,64.0,,,0.02,,,,,,,,,0.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,eb_denoise,softmax_eb,4.0,gaussian_mixture,2.0,0.0009858770717983,0.3409063555300236,0.0008228987353504,7.087888479232788,6.5684913992881775,0.0459263972006738,0.980541318655014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_eb/results.csv,unified_softmax_richardson,eb_prompt,row,prompt_128,,128.0,,,0.02,,,,,,,,,0.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,eb_denoise,softmax_eb,4.0,gaussian_mixture,2.0,0.0011610352521529,0.2507570367306471,0.0007094683387549,4.850461304187775,4.342902064323425,0.0723352944478392,0.9701013267040252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_eb/results.csv,unified_softmax_richardson,eb_prompt,row,prompt_256,,256.0,,,0.02,,,,,,,,,0.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,eb_denoise,softmax_eb,4.0,gaussian_mixture,2.0,0.0011782473447965,0.1817406378686428,0.00050395416838,3.216639757156372,2.8089007139205933,0.1018203031271696,0.9579811841249466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_eb/results.csv,unified_softmax_richardson,eb_prompt,row,prompt_512,,512.0,,,0.02,,,,,,,,,0.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,eb_denoise,softmax_eb,4.0,gaussian_mixture,2.0,0.001213605646626,0.1350409965962171,0.000417439132434,2.0904326736927032,1.72809000313282,0.1476099342107772,0.9399634599685668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_linear_richardson/results.csv,unified_softmax_richardson,linear_depth,row,depth_1,16.0,128.0,isotropic,10.0,0.02,1.0,1.0,1.0,16.0,16.0,,coordinate,scalar_opt,0.5,,,0.0,,,0.1178703680634498,0.1207775892689824,0.1409585066139698,0.1176401497796177,0.0224226377904415,2.0706485360860825,-0.4804525449872017,0.5870361328125,0.5926328673958778,0.953369140625,0.5926328673958778,0.5721996277570724,0.6859384849667549,0.0,0.0022985562391113,16.0,1.0,1.0,1.0,2.7626687881809886e-09,2.7626687881809886e-09,16.0,16.0,15.739180207252502,15.739180207252502,0.1178703680634498,0.1178703680634498,1.0,-0.9285953603331646,-0.9180136431962148,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_linear_richardson/results.csv,unified_softmax_richardson,linear_depth,row,depth_2,16.0,128.0,isotropic,10.0,0.02,1.0,2.0,1.0,16.0,16.0,,coordinate,scalar_opt,0.5,,,0.0,,,0.0265020674560219,0.0293430325109511,0.0492427949793636,0.0263064568862319,0.0222885340917855,0.0969615494832396,-0.4828289747238159,0.8265380859375,0.5928446352481842,0.9547119140625,0.5928446277976036,0.5722380205988884,0.6881520301103592,0.0,0.002297689410625,16.0,1.0,1.0,1.0,2.7598288931951487e-09,8.152886810108841e-09,16.0,16.0,15.73716127872467,15.73716127872467,0.1179263228550553,0.0265020674560219,0.224725565336079,-1.57672024494174,-1.5324950051922592,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_linear_richardson/results.csv,unified_softmax_richardson,linear_depth,row,depth_4,16.0,128.0,isotropic,10.0,0.02,1.0,4.0,1.0,16.0,16.0,,coordinate,scalar_opt,0.5,,,0.0,,,0.0022190625313669,0.0050786975189112,0.0249189515598118,0.0022371520171873,0.0226173987612128,-0.426465779542923,-0.4758972413837909,0.9410400390625,0.5926507040858269,0.9521484375,0.5926507040858269,0.571881540119648,0.6873023957014084,0.0,0.0022965157986618,16.0,1.0,1.0,1.0,2.7598936191974843e-09,7.764929477183102e-09,16.0,16.0,15.728391885757446,15.728391885757446,0.1186251491308212,0.0022190625313669,0.0187030154675766,-2.6538304595323114,-2.29424765245584,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_linear_richardson/results.csv,unified_softmax_richardson,linear_depth,row,depth_8,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,1.0,16.0,16.0,,coordinate,scalar_opt,0.5,,,0.0,,,2.7839960011988296e-05,0.0029083258705213,0.0227660078089684,2.847724681487307e-05,0.0227540901396423,-0.4729423150420189,-0.4732068218290806,0.954345703125,0.592708557844162,0.9542236328125,0.5927085652947426,0.5712770521640778,0.6974717453122139,0.0,0.0022973583254497,16.0,1.0,1.0,1.0,2.737755883108761e-09,7.68344698975909e-09,16.0,16.0,15.724835753440855,15.724835753440855,0.1176811447367072,2.7839960011988296e-05,0.0002366634487203,-4.555331392861235,-2.536356933493791,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_linear_richardson/results.csv,unified_softmax_richardson,linear_depth,row,depth_16,16.0,128.0,isotropic,10.0,0.02,1.0,16.0,1.0,16.0,16.0,,coordinate,scalar_opt,0.5,,,0.0,,,1.2360851120440941e-08,0.0028601177036762,0.0228231002110987,1.286870110472904e-08,0.0228230359498411,-0.4716096706688404,-0.471610601991415,0.9495849609375,0.5927271395921707,0.9495849609375,0.5927271395921707,0.5718460604548454,0.6937674582004547,0.0,0.0022982434893492,16.0,1.0,1.0,1.0,2.7723680851021726e-09,7.836392423854477e-09,16.0,16.0,15.721835374832152,15.721835374832152,0.1180093279108405,1.2360851120440941e-08,1.048188560189284e-07,-7.907951624377886,-2.543616093792206,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_linear_richardson/results.csv,unified_softmax_richardson,linear_depth,row,depth_32,16.0,128.0,isotropic,10.0,0.02,1.0,32.0,1.0,16.0,16.0,,coordinate,scalar_opt,0.5,,,0.0,,,1.0527754290215333e-13,0.0028722158167511,0.0230093984864652,1.0343513951572388e-13,0.0230093980208039,-0.4672847054898739,-0.467284731566906,0.9476318359375,0.5926118344068527,0.9476318359375,0.5926118418574333,0.5724862888455391,0.6908371597528458,0.0,0.0022994910250417,16.0,1.0,1.0,1.0,2.709033192216381e-09,7.696585480054807e-09,16.0,16.0,15.708189845085144,15.708189845085144,0.1183199463412165,1.0527754290215333e-13,8.910642994009884e-13,-12.977664259715008,-2.5417829305499704,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_unified_linear_richardson/results.csv,unified_softmax_richardson,linear_depth,row,depth_64,16.0,128.0,isotropic,10.0,0.02,1.0,64.0,1.0,16.0,16.0,,coordinate,scalar_opt,0.5,,,0.0,,,8.368283093519248e-14,0.0028651896573137,0.0230376974213868,9.108940137543196e-14,0.0230376978870481,-0.466925710439682,-0.4669257029891014,0.9508056640625,0.5926656275987625,0.9508056640625,0.5926656126976013,0.572218731045723,0.6815916076302528,0.0,0.0022969676065258,16.0,1.0,1.0,1.0,2.75606143462781e-09,7.722907646723343e-09,16.0,16.0,15.713337898254396,15.713337898254396,0.1171195833012461,8.368283093519248e-14,7.144798670234076e-13,-13.077363636331288,-2.542846625215382,4,,,,,,,,weak_inverse,linear_richardson,,,,,,,,,,,none,context,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
