sweep_name,source_file,run_id,seed,K,prompt_len,design,cond,noise_var,prior_var,depth,precond,heads,d_head,capacity_rank,precond_rank,eta_mean,kappa_mean,eig_min_mean,eig_max_mean,contraction_radius_mean,contraction_radius_max,beta_mse_true,beta_mse_post,pred_mse_y,mean_mse_exact,var_mse_exact,exact_pred_mse_y,nll_iter,nll_exact,coverage_iter,width_iter,coverage_exact,width_exact,layer_first_beta_mse_post,layer_last_beta_mse_post,layer_first_resid_norm,layer_last_resid_norm
sweep_prompt,runs_constructive_prompt_scaling/sweep_prompt_1780400042/results.csv,3003.5,0.0,16.0,128.0,isotropic,10.0,0.02,1.0,64.0,scalar_opt,4.0,1.0,4.0,0.0,0.0022988675336819,3.7024662792682648,186.6897392272949,685.6150283813477,0.5716741532087326,0.6887854263186455,0.0028755389503203,2.4940086168075376e-14,0.0226828122977167,3.0560141938052897e-14,2.8079142201480056e-19,0.0226828118320554,-0.4742335192859173,-0.4742335379123688,0.9503173828125,0.5929717943072319,0.9503173828125,0.5929717943072319,0.1184687446802854,2.4940086168075376e-14,1668.9478302001953,7.544608251919271e-05
sweep_prompt,runs_constructive_prompt_scaling/sweep_prompt_1780400042/results.csv,4003.5,0.0,16.0,256.0,isotropic,10.0,0.02,1.0,64.0,scalar_opt,4.0,1.0,4.0,0.0,0.0011975566594628,2.47390565276146,482.57370376586914,1189.6826171875,0.4227176867425442,0.5264124572277069,0.0013301127473823,2.0246485389651452e-14,0.0220156523864716,2.5718781132419913e-14,1.1943164556285637e-19,0.022015651455149,-0.4885436296463012,-0.4885436259210109,0.94580078125,0.5724449157714844,0.94580078125,0.572444923222065,0.0627905316650867,2.0246485389651452e-14,3251.240936279297,0.0001181862726298
sweep_prompt,runs_constructive_prompt_scaling/sweep_prompt_1780400042/results.csv,5003.5,0.0,16.0,512.0,isotropic,10.0,0.02,1.0,64.0,scalar_opt,4.0,1.0,4.0,0.0,0.0006117063967394,1.886069431900978,1134.753936767578,2136.9501037597656,0.3062832988798618,0.3853619210422039,0.0006477729912148,1.8736117224479792e-14,0.0207520015537738,2.4089757415623312e-14,5.844527336054672e-20,0.0207520022522658,-0.5185851082205772,-0.5185851119458675,0.9495849609375,0.5632363110780716,0.9495849609375,0.5632363185286522,0.0324293752200901,1.8736117224479792e-14,6397.198059082031,0.000204145677344
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,3.5,0.0,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,1.0,1.0,1.0,1.0,0.0012122231855755,2.292031526565552,505.83836364746094,1149.9251708984375,0.3887232132256031,0.5403928682208061,0.0013619152450701,1.681256183161395e-07,0.0210323932114988,1.9731765199537682e-07,5.690774211930603e-14,0.0210313270799815,-0.5120257623493671,-0.5120493248105049,0.9515380859375,0.572569876909256,0.9517822265625,0.5725714191794395,0.045976030640304,1.681256183161395e-07,2248.029663085937,1.7471908628940582
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,1003.5,0.0,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,1.0,2.0,2.0,2.0,0.0012121469335397,2.3014775812625885,504.3943061828613,1151.4470520019531,0.3904848732054233,0.5561944395303726,0.0013388331863097,1.913792306851292e-07,0.021361825056374,2.00303913899802e-07,5.74860716517358e-14,0.0213634567335248,-0.5047493912279606,-0.5047149285674095,0.9495849609375,0.5724481046199799,0.9495849609375,0.5724493190646172,0.0362885273061692,1.913792306851292e-07,2254.90576171875,1.814192295074463
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,2003.5,0.0,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,1.0,4.0,4.0,4.0,0.0012113497796235,2.302606463432312,504.54057693481445,1152.29736328125,0.3907259963452816,0.5493811741471291,0.0013440938928397,1.751461056187509e-07,0.0208035162650048,2.20527601513254e-07,4.989756658123909e-14,0.0208010312635451,-0.5176241919398308,-0.5176814161241055,0.950439453125,0.5725417658686638,0.9505615234375,0.5725429654121399,0.0296015671920031,1.751461056187509e-07,2260.1302185058594,1.7982268780469894
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,3003.5,0.0,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,1.0,8.0,8.0,8.0,0.0012108712980989,2.3016559183597565,504.8618965148926,1152.558578491211,1.1417733816188047e-06,2.9787463233788003e-06,0.0013548913411796,1.1173951490510902e-14,0.0217127460055053,1.4869596896962883e-14,1.232432938255007e-19,0.0217127462383359,-0.4962031245231628,-0.4962031058967113,0.9437255859375,0.5727203413844109,0.9437255859375,0.5727203488349915,4.324925495318398e-13,1.1173951490510902e-14,2248.9326171875,6.180154650792247e-05
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,4003.5,0.0,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,2.0,1.0,2.0,2.0,0.0012118947634007,2.299456387758255,504.908432006836,1151.1392364501953,0.3899787813425064,0.5507268980145454,0.001339187612757,1.829777964701407e-07,0.021179059986025,1.9236369830366587e-07,4.7165146713613974e-14,0.0211804620921611,-0.5084631890058517,-0.5084310844540596,0.9483642578125,0.5724344849586487,0.9483642578125,0.5724357143044472,0.0359193687327206,1.829777964701407e-07,2246.8532104492188,1.7980985045433044
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,5003.5,0.0,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,2.0,2.0,4.0,4.0,0.0012121536274207,2.3064509332180023,503.64237213134766,1152.1418914794922,0.3913727290928364,0.5503376051783562,0.0013328714703675,1.6994602880515688e-07,0.0212643020786345,1.7237240079737148e-07,4.2169960913111344e-14,0.0212629903107881,-0.5061548054218292,-0.5061857961118221,0.9481201171875,0.5726655572652817,0.948486328125,0.5726667568087578,0.0290202202741056,1.6994602880515688e-07,2259.2821044921875,1.8072307705879207
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,6003.5,0.0,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,2.0,4.0,8.0,8.0,0.0012123995256843,2.300482541322708,504.4498291015625,1150.9103546142578,1.13986627070517e-06,3.0107747477359226e-06,0.0013362324243644,1.1368984426506232e-14,0.0221659659873694,1.4726796035901754e-14,1.105377996166862e-19,0.0221659657545387,-0.4855865761637687,-0.4855866022408008,0.9453125,0.5726758316159248,0.9453125,0.5726758316159248,4.2217933386408743e-13,1.1368984426506232e-14,2249.160125732422,6.182354945849511e-05
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,7003.5,0.0,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,2.0,8.0,16.0,8.0,0.0012116073048673,2.3034214675426483,504.3799018859863,1152.203582763672,1.1455126980308703e-06,2.9144876521058904e-06,0.0013383586192503,1.1162488699514828e-14,0.0213176666293293,1.4633790653622933e-14,1.2281977735187357e-19,0.0213176670949906,-0.505348689854145,-0.5053486973047256,0.9500732421875,0.5725269988179207,0.9500732421875,0.5725270137190819,4.3079457712137843e-13,1.1162488699514828e-14,2244.8522338867188,6.093496631365269e-05
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,8003.5,0.0,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,4.0,1.0,4.0,4.0,0.0012125785870011,2.30280464887619,504.014045715332,1151.2967224121094,0.3907459080219269,0.5534776523709297,0.0013400107709458,1.8311523142244826e-07,0.0212710099294781,2.33887629264018e-07,4.5587355572873813e-14,0.0212699028197675,-0.5066400319337845,-0.5066657364368439,0.9508056640625,0.572508417069912,0.9508056640625,0.5725096091628075,0.0298298285342752,1.8311523142244826e-07,2258.151336669922,1.8270273059606552
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,9003.5,0.0,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,4.0,2.0,8.0,8.0,0.001211949813296,2.30014967918396,504.7101860046387,1151.4553985595703,1.138699204261684e-06,2.915673491088455e-06,0.0013481238711392,1.1280801943949954e-14,0.0215194353368133,1.504434339387147e-14,1.1943164556285637e-19,0.0215194346383214,-0.50087895616889,-0.5008789598941803,0.9462890625,0.5723467320203781,0.9462890625,0.5723467394709587,4.2871671382220533e-13,1.1280801943949954e-14,2261.612548828125,6.231452243810054e-05
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,10003.5,0.0,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,4.0,4.0,16.0,8.0,0.0012125903740525,2.301919162273407,504.22066497802734,1150.9923095703125,1.1388336389472895e-06,3.065187115680601e-06,0.0013493134174495,1.120691462468625e-14,0.0213566373568028,1.4677384792440148e-14,1.300195574035351e-19,0.0213566361926496,-0.5045235678553581,-0.5045235715806484,0.9495849609375,0.5726530030369759,0.9495849609375,0.5726530104875565,4.210226188950533e-13,1.120691462468625e-14,2253.799072265625,6.111438506195555e-05
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,11003.5,0.0,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,4.0,8.0,32.0,8.0,0.0012125383509555,2.2991902828216557,504.5194358825684,1150.6786499023438,1.1440409934948548e-06,2.9114382869011024e-06,0.001348236008198,1.1216490649792316e-14,0.021134974900633,1.4789039404997792e-14,1.308665903507894e-19,0.0211349746678024,-0.5094763338565826,-0.5094763189554214,0.94873046875,0.5726061388850212,0.94873046875,0.57260612398386,4.285950155164756e-13,1.1216490649792316e-14,2255.4468994140625,6.145812631075387e-05
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,12003.5,0.0,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,8.0,1.0,8.0,8.0,0.0012117569422116,2.3055297136306763,503.9922790527344,1152.3300170898438,1.1366032026671746e-06,3.0093407872300304e-06,0.0013446569500956,1.1220618347223404e-14,0.0216254796832799,1.448043650319284e-14,1.215492279309921e-19,0.0216254792176187,-0.4979616962373256,-0.4979616738855839,0.9478759765625,0.5725283399224281,0.9478759765625,0.5725283473730087,4.352284388464169e-13,1.1220618347223404e-14,2256.9725036621094,6.19284505773976e-05
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,13003.5,0.0,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,8.0,2.0,16.0,8.0,0.0012129090900998,2.3070432543754578,503.2480125427246,1151.4390563964844,1.1404526247815738e-06,2.944610912436474e-06,0.0013386868376983,1.121360946722223e-14,0.0213911198079586,1.4871629140761583e-14,1.2536087619363645e-19,0.0213911198079586,-0.5038590878248215,-0.5038590840995312,0.949951171875,0.5726461187005043,0.949951171875,0.5726461037993431,4.2030892926248764e-13,1.121360946722223e-14,2237.3136596679688,6.207080059539294e-05
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,14003.5,0.0,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,8.0,4.0,32.0,8.0,0.0012123170308768,2.3039692640304565,503.9908447265625,1151.4610595703125,1.1389666809691334e-06,3.039194496068376e-06,0.0013426088844425,1.128121879003912e-14,0.0210730095859617,1.5071552844994358e-14,1.207021949837378e-19,0.0210730098187923,-0.5112257935106754,-0.5112257935106754,0.95068359375,0.5724593177437782,0.95068359375,0.5724593177437782,4.379532930157571e-13,1.128121879003912e-14,2265.321563720703,6.179564434205531e-05
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,15003.5,0.0,8.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,8.0,8.0,64.0,8.0,0.0012127804948249,2.304944097995758,503.6210479736328,1151.296844482422,1.1481464810003672e-06,2.9004765735862748e-06,0.0013567707937909,1.1395119839851999e-14,0.0214760331436991,1.487159144779543e-14,1.113848325639405e-19,0.0214760331436991,-0.5016211941838264,-0.5016211867332458,0.948486328125,0.5723821371793747,0.948486328125,0.5723821371793747,4.3443202119995873e-13,1.1395119839851999e-14,2255.0587768554688,6.180307809700025e-05
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,16003.5,0.0,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,1.0,1.0,1.0,1.0,0.0022980149078648,3.700378000736237,186.84194946289065,685.7300033569336,0.5714508071541786,0.7009110748767853,0.0028863642073702,1.5656862615287537e-05,0.0231067913118749,1.49409397636191e-05,2.473768238864249e-11,0.0230698687955737,-0.4656393975019455,-0.4664348252117634,0.9481201171875,0.5925558879971504,0.947509765625,0.5926005691289902,0.0971076041460037,1.5656862615287537e-05,1663.625,13.148408770561218
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,17003.5,0.0,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,1.0,2.0,2.0,2.0,0.0022980029461905,3.7139386236667633,186.3475379943848,686.314826965332,0.5726250261068344,0.7047187387943268,0.0028929875988978,1.4021926176610576e-05,0.0232680679764598,1.4447969419961735e-05,9.683287700325284e-12,0.0232426952570676,-0.461841344833374,-0.4623950310051441,0.9495849609375,0.5925811603665352,0.94970703125,0.5926079973578453,0.0816797260195016,1.4021926176610576e-05,1661.5347290039062,12.853719115257263
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,18003.5,0.0,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,1.0,4.0,4.0,4.0,0.0022969442652538,3.705290108919144,186.7477035522461,686.3035583496094,0.5719049870967865,0.7004451751708984,0.002882087312173,1.313749464770808e-05,0.0227456092834472,1.3208385894358798e-05,5.8587303845142324e-12,0.0227607351262122,-0.4738858453929424,-0.4735711067914963,0.9459228515625,0.5930494368076324,0.9456787109375,0.5930677354335785,0.0602107872255146,1.313749464770808e-05,1668.8811950683594,12.636223793029783
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,19003.5,0.0,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,1.0,8.0,8.0,8.0,0.0022994369792286,3.7058722376823434,186.46783065795896,685.6246948242188,0.5720587819814682,0.6818428263068199,0.002903139218688,1.322674233961152e-05,0.0224493038840591,1.342967800610495e-05,5.709085710691592e-12,0.0224279360845685,-0.4799895510077476,-0.4804610498249531,0.9530029296875,0.592619463801384,0.9534912109375,0.5926371589303017,0.0441622878424823,1.322674233961152e-05,1665.5504302978516,12.676690697669985
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,20003.5,0.0,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,2.0,1.0,2.0,2.0,0.0023000380024313,3.718212574720383,185.9974842071533,685.8376235961914,0.5730662420392036,0.6817851066589355,0.0029042384994681,1.3888804005546262e-05,0.0240054498426616,1.399401458002103e-05,9.61474639054466e-12,0.024012366309762,-0.4459630623459816,-0.445814561098814,0.9439697265625,0.5927546992897987,0.944091796875,0.5927817672491074,0.082068377174437,1.3888804005546262e-05,1667.4637145996094,12.900665044784546
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,21003.5,0.0,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,2.0,2.0,4.0,4.0,0.0022980252106208,3.710906684398651,186.4123764038086,686.2315063476562,0.5724740847945213,0.6924566403031349,0.0028925757214892,1.3530662045013742e-05,0.0231605318840593,1.3528997214962146e-05,6.015770021884637e-12,0.0231822298374027,-0.4646796435117721,-0.4642196968197822,0.9461669921875,0.5925684869289398,0.9464111328125,0.5925871282815933,0.0601556100882589,1.3530662045013742e-05,1670.2693176269531,12.749546527862549
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,22003.5,0.0,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,2.0,4.0,8.0,8.0,0.002295031765243,3.715829700231552,186.4610767364502,687.2988739013672,0.5729211643338203,0.6864997744560242,0.0028959539486095,1.3998507824908302e-05,0.0232801418751478,1.4314839063445106e-05,6.151104094392207e-12,0.0232727439142763,-0.4619722254574299,-0.4621342197060585,0.9508056640625,0.5928914770483971,0.9510498046875,0.592909462749958,0.0441269958391785,1.3998507824908302e-05,1665.8905639648438,12.942014217376707
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,23003.5,0.0,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,2.0,8.0,16.0,16.0,0.0022978046035859,3.7105685770511623,186.4991874694824,686.2256927490234,2.808813746923988e-06,5.307073649873928e-06,0.0028977781184948,2.5554817364929872e-14,0.0226916032843291,3.1066337297661545e-14,3.083199928005653e-19,0.0226916039828211,-0.4744921587407589,-0.4744921550154686,0.9515380859375,0.5928343906998634,0.9515380859375,0.5928343906998634,2.009400051948898e-12,2.5554817364929872e-14,1668.691375732422,7.227721471281257e-05
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,24003.5,0.0,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,4.0,1.0,4.0,4.0,0.0022976863838266,3.709770768880844,186.54616355896,686.2169418334961,0.5722305253148079,0.6956752687692642,0.0028900923207402,1.3407079563876325e-05,0.0227179492358118,1.2756988667206317e-05,5.811810668138184e-12,0.0226957581471651,-0.4738992489874363,-0.4743856899440288,0.94921875,0.5926636904478073,0.9490966796875,0.5926817655563354,0.0601809145882725,1.3407079563876325e-05,1665.3975524902344,12.761492371559145
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,25003.5,0.0,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,4.0,2.0,8.0,8.0,0.0022986884578131,3.715350598096848,186.2330493927002,686.1334762573242,0.5727593749761581,0.688752681016922,0.0028971710416954,1.3556783187596013e-05,0.022751543438062,1.2879638916274416e-05,6.32231138102124e-12,0.0227512465789914,-0.4730078876018524,-0.4729939736425876,0.9517822265625,0.5927753373980522,0.9515380859375,0.5927935913205147,0.0438337358646094,1.3556783187596013e-05,1660.5972900390625,12.829585790634155
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,26003.5,0.0,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,4.0,4.0,16.0,16.0,0.0022978972410783,3.6963797509670258,187.01289749145508,685.6868209838867,2.800811245151636e-06,5.10375309659139e-06,0.0028779788990505,2.51038928109537e-14,0.0227493203710764,3.027630373852682e-14,2.7062702664774896e-19,0.0227493210695683,-0.4733040668070316,-0.4733040444552898,0.9503173828125,0.592515617609024,0.9503173828125,0.592515617609024,1.9854904938047813e-12,2.51038928109537e-14,1661.5004425048828,7.225247281894553e-05
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,27003.5,0.0,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,4.0,8.0,32.0,16.0,0.002299623505678,3.7093238532543182,186.3638820648193,685.6870269775391,2.8041779103205045e-06,5.113713314131019e-06,0.0028784934838768,2.5354249703898944e-14,0.022222704719752,3.203017905295752e-14,2.981555974335137e-19,0.0222227058839052,-0.4844626970589161,-0.4844626784324646,0.95361328125,0.5928157940506935,0.95361328125,0.5928157940506935,1.980624486034449e-12,2.5354249703898944e-14,1662.9107971191406,7.266743159561884e-05
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,28003.5,0.0,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,8.0,1.0,8.0,8.0,0.0022985938703641,3.706040322780609,186.5538654327393,685.832275390625,0.5720422491431236,0.6884668618440628,0.0029014983738306,1.3464134895002644e-05,0.0231759885791689,1.3360612797441718e-05,5.802366670904641e-12,0.023150730645284,-0.4636948220431804,-0.4642467126250267,0.9498291015625,0.5928597375750542,0.9500732421875,0.592877708375454,0.0434135384857654,1.3464134895002644e-05,1660.8724822998047,12.58373773097992
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,29003.5,0.0,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,8.0,2.0,16.0,16.0,0.002297706407262,3.70845291018486,186.54725456237796,686.1839981079102,2.803088250402652e-06,5.022486448069685e-06,0.0028763958544004,2.512167436185717e-14,0.0235680360347032,3.042218822303243e-14,2.829090043829363e-19,0.0235680365003645,-0.4557111337780952,-0.4557111449539661,0.94677734375,0.5928018465638161,0.94677734375,0.5928018540143967,2.0144643331915235e-12,2.512167436185717e-14,1664.3051147460938,7.243917661980959e-05
sweep_capacity,runs_constructive_heads_rank/sweep_capacity_1780400050/results.csv,30003.5,0.0,16.0,128.0,isotropic,10.0,0.02,1.0,8.0,lowrank_spectral,8.0,4.0,32.0,16.0,0.0022967298573348,3.716530293226242,186.31514167785645,686.8029708862305,2.80269020436208e-06,5.145162504049949e-06,0.0028804280736949,2.4824379138139837e-14,0.0227097207680344,3.0466493551887994e-14,3.0704944337968387e-19,0.0227097203023731,-0.4744027145206928,-0.4744027107954025,0.950439453125,0.5928072184324265,0.950439453125,0.5928072184324265,1.9890905871185198e-12,2.4824379138139837e-14,1659.578384399414,7.234852728288388e-05
