suite,K,M,M_over_K,cond,depth,identity_mse_z_primal_vs_dual,identity_rel_z_primal_vs_dual,z_star_mse_true,cond_H_mean,dual_unprecond_mse,dual_diag_mse,dual_rowsum_abs_mse,dual_softmax_exp_mse,dual_signed_relu_mse,primal_scalar_opt_mse,primal_jacobi_mse,step,train_cond,eval_cond,loss,eval_mse_post,eval_mse_true,eval_rel_post,dual_diag_same_depth_mse,primal_jac_same_depth_mse,layer0_mse,layerlast_mse,score_corr_linear_kernel,attn_entropy_last
dual_primal_sweep,16.0,16.0,1.0,100.0,32.0,7.054093528920114e-12,2.7691438049259887e-06,0.1426086612045765,552.049072265625,0.1063863914459943,0.0844941083341836,0.0978050790727138,582.5810394287109,0.0978050865232944,0.1063867434859275,0.1437939219176769,,,,,,,,,,,,,
dual_primal_sweep,16.0,16.0,1.0,1000.0,4.0,4.112093695066155e-12,2.368855518852797e-06,0.2288381941616535,704.4976043701172,0.3093984574079513,0.2693787738680839,0.2841702625155449,47.21480655670166,0.2841702550649643,0.3093984797596931,1.1491222381591797,,,,,,,,,,,,,
dual_primal_sweep,16.0,16.0,1.0,1000.0,8.0,4.081479295162116e-12,2.362870020533592e-06,0.2379751987755298,704.5634765625,0.2482678070664405,0.2081151828169822,0.223718412220478,140.82069778442383,0.223718412220478,0.2482680082321167,0.6938471496105194,,,,,,,,,,,,,
dual_primal_sweep,16.0,16.0,1.0,1000.0,16.0,4.160413658547968e-12,2.3881350443843985e-06,0.2315184064209461,711.1038513183594,0.1858287379145622,0.1481875851750373,0.1632566712796688,324.270133972168,0.1632566712796688,0.1858288086950779,0.3002763837575912,,,,,,,,,,,,,
dual_primal_sweep,16.0,16.0,1.0,1000.0,32.0,3.973650835459308e-12,2.3401627800012648e-06,0.2287179343402385,700.0565338134766,0.1292386204004287,0.0947390422224998,0.1065048146992921,593.0054016113281,0.1065048184245824,0.1292389649897813,0.0885762423276901,,,,,,,,,,,,,
dual_primal_sweep,16.0,32.0,2.0,10.0,4.0,9.412716916665233e-13,9.612392659619218e-07,0.0044117420911788,54.01749610900879,0.2238292396068573,0.2420872412621975,0.2995587363839149,91.66130256652832,0.2995587363839149,0.2101632058620453,0.1792595237493515,,,,,,,,,,,,,
dual_primal_sweep,16.0,32.0,2.0,10.0,8.0,9.221174035933465e-13,9.632180280050306e-07,0.0045771693112328,53.49830722808838,0.1365036480128765,0.1317270547151565,0.1765581406652927,336.4163360595703,0.1765581406652927,0.1113295592367649,0.0770197473466396,,,,,,,,,,,,,
dual_primal_sweep,16.0,32.0,2.0,10.0,16.0,9.513823919209824e-13,9.740112432155e-07,0.0047758040018379,53.8368558883667,0.0841495487838983,0.0578658152371645,0.0868806745857,1009.263153076172,0.0868806764483451,0.0463522979989647,0.0235159168951213,,,,,,,,,,,,,
dual_primal_sweep,16.0,32.0,2.0,10.0,32.0,9.58264446525997e-13,9.7765430950858e-07,0.004596167942509,53.183067321777344,0.0568688362836837,0.0189115670509636,0.0332914469763636,2328.0191650390625,0.0332914469763636,0.0122960465960204,0.0040369505295529,,,,,,,,,,,,,
dual_primal_sweep,16.0,32.0,2.0,100.0,4.0,2.086434866023501e-12,1.4636204923590412e-06,0.0181035986170172,262.2395782470703,0.397819921374321,0.3854972422122955,0.4232595190405845,143.90587615966797,0.4232595339417457,0.3950762674212456,0.3943365290760994,,,,,,,,,,,,,
dual_primal_sweep,16.0,32.0,2.0,100.0,8.0,2.098220252058636e-12,1.4710040261434187e-06,0.0178799284622073,259.6180763244629,0.2907048165798187,0.2792816311120987,0.3153191357851028,444.872444152832,0.3153191283345222,0.2856118455529213,0.1792949102818966,,,,,,,,,,,,,
dual_primal_sweep,16.0,32.0,2.0,100.0,16.0,2.042653101785169e-12,1.4532300269820553e-06,0.0178903616033494,260.9068603515625,0.200662687420845,0.182400681078434,0.2149552479386329,1237.766357421875,0.2149552516639232,0.1903944350779056,0.0504625970497727,,,,,,,,,,,,,
dual_primal_sweep,16.0,32.0,2.0,100.0,32.0,2.0584104624792043e-12,1.46230374298284e-06,0.0176323354244232,261.19469451904297,0.1318817846477031,0.1071656756103038,0.1328865438699722,2558.443664550781,0.1328865475952625,0.1140825878828764,0.0072635451797395,,,,,,,,,,,,,
dual_primal_sweep,16.0,32.0,2.0,1000.0,4.0,3.735308882948235e-12,2.1387830884123105e-06,0.0817043483257293,877.8904876708984,0.4170948043465614,0.3806493133306503,0.4045527279376983,182.87771606445312,0.4045527055859566,0.4167466089129448,0.8614987283945084,,,,,,,,,,,,,
dual_primal_sweep,16.0,32.0,2.0,1000.0,8.0,3.7466852537138e-12,2.1404450762929628e-06,0.0863332711160183,872.1623687744141,0.3366651758551597,0.2958331331610679,0.3215599805116653,575.5779266357422,0.3215599805116653,0.3359103426337242,0.3255488574504852,,,,,,,,,,,,,
dual_primal_sweep,16.0,32.0,2.0,1000.0,16.0,3.736278484951089e-12,2.1371217258092656e-06,0.0828162748366594,883.7590026855469,0.2633645236492157,0.2225496619939804,0.2480192929506302,1399.3218994140625,0.2480192743241787,0.2619149088859558,0.0633958391845226,,,,,,,,,,,,,
dual_primal_sweep,16.0,32.0,2.0,1000.0,32.0,3.764446762123674e-12,2.158726942980138e-06,0.0838380437344312,886.9580841064453,0.1898451820015907,0.1549369320273399,0.1764273792505264,2537.869384765625,0.1764273829758167,0.1871879287064075,0.0046864384203217,,,,,,,,,,,,,
dual_primal_sweep,16.0,64.0,4.0,10.0,4.0,1.731985242075032e-12,1.3547895036936095e-06,0.0013887711393181,22.110342979431152,0.1587615795433521,0.1693811267614364,0.2503131330013275,357.2819900512696,0.2503131330013275,0.1290374808013439,0.0596408871933817,,,,,,,,,,,,,
dual_primal_sweep,16.0,64.0,4.0,10.0,8.0,1.7779277941380733e-12,1.3610025177968057e-06,0.0013897812168579,22.334306716918945,0.0914362631738185,0.071901274845004,0.126067042350769,1281.5000610351562,0.126067042350769,0.0475561935454607,0.0109955579973757,,,,,,,,,,,,,
dual_primal_sweep,16.0,64.0,4.0,10.0,16.0,1.707703206274558e-12,1.3355913210943982e-06,0.001377546112053,22.268786907196045,0.0648246249184012,0.0194161590188741,0.0453541735187172,3888.2374877929688,0.0453541725873947,0.0093246006872504,0.0006649277638643,,,,,,,,,,,,,
dual_primal_sweep,16.0,64.0,4.0,10.0,32.0,1.7473530760335476e-12,1.3564199434767945e-06,0.0013969090650789,22.126808643341064,0.0568346483632922,0.0024630784173496,0.0087979715317487,9511.449462890623,0.0087979717645794,0.0005856794450664,5.154092264092469e-06,,,,,,,,,,,,,
dual_primal_sweep,16.0,64.0,4.0,100.0,4.0,4.212631870940953e-12,2.1063823965050688e-06,0.0051839564694091,156.00585174560547,0.3899751231074333,0.3803578317165375,0.4300577268004417,556.0363616943359,0.4300577342510223,0.3849582523107528,0.1429512687027454,,,,,,,,,,,,,
dual_primal_sweep,16.0,64.0,4.0,100.0,8.0,4.227705533745019e-12,2.1045340758973907e-06,0.005167567054741,155.7760353088379,0.2830156534910202,0.267719566822052,0.3165666908025741,1828.0411987304688,0.3165666908025741,0.2728479355573654,0.0275759981013834,,,,,,,,,,,,,
dual_primal_sweep,16.0,64.0,4.0,100.0,16.0,4.287684140028003e-12,2.1005423036513093e-06,0.0051569429924711,156.95144653320312,0.1887319944798946,0.1669463217258453,0.2110858559608459,5045.6925048828125,0.2110858559608459,0.1699848659336567,0.0016977992199826,,,,,,,,,,,,,
dual_primal_sweep,16.0,64.0,4.0,100.0,32.0,4.24586516119263e-12,2.112682864208182e-06,0.0051254831487312,155.77396392822266,0.1196791734546423,0.088513346388936,0.1225483994930982,10590.9384765625,0.1225483976304531,0.0882296357303857,1.3617942158816732e-05,,,,,,,,,,,,,
dual_primal_sweep,16.0,64.0,4.0,1000.0,4.0,1.5348590020475283e-11,4.150146310166747e-06,0.0312640303745865,945.9442596435548,0.4811642691493034,0.4410541579127311,0.4725167453289032,765.4844055175781,0.4725167527794838,0.4805653467774391,0.4379217177629471,,,,,,,,,,,,,
dual_primal_sweep,16.0,64.0,4.0,1000.0,8.0,1.5529320017415582e-11,4.159928721492179e-06,0.0310216327197849,949.6482696533204,0.4041156098246574,0.3594753742218017,0.3922708183526993,2336.4713745117188,0.3922708183526993,0.4028194472193718,0.069016870111227,,,,,,,,,,,,,
dual_primal_sweep,16.0,64.0,4.0,1000.0,16.0,1.5206170957821064e-11,4.124719566789281e-06,0.0303110033273696,946.562744140625,0.3195360749959945,0.2749854177236557,0.3074807152152061,5704.469970703125,0.3074807152152061,0.3170690163969993,0.0029905649134889,,,,,,,,,,,,,
dual_primal_sweep,16.0,64.0,4.0,1000.0,32.0,1.518423798155255e-11,4.12591418808006e-06,0.0306255808100104,938.6492004394532,0.2398461513221264,0.1944445632398128,0.2253237701952457,10761.13232421875,0.225323773920536,0.2348419576883316,1.586930875419057e-05,,,,,,,,,,,,,
dual_primal_sweep,16.0,128.0,8.0,10.0,4.0,5.504363349666253e-12,2.3927310621729703e-06,0.0005936484667472,14.856269121170044,0.1250477768480777,0.1292645819485187,0.2270119972527027,1373.000244140625,0.2270119935274124,0.0884825959801673,0.0144460308365523,,,,,,,,,,,,,
dual_primal_sweep,16.0,128.0,8.0,10.0,8.0,5.4418150758142595e-12,2.3814424139345647e-06,0.0005830506124766,14.949325799942017,0.0802865345031023,0.0424520773813128,0.0986314583569765,5022.281982421875,0.0986314583569765,0.0234313681721687,0.0006856289401184,,,,,,,,,,,,,
dual_primal_sweep,16.0,128.0,8.0,10.0,16.0,5.585667020059637e-12,2.410482466075337e-06,0.0005827979039167,14.950438499450684,0.0643245466053485,0.007107384619303,0.0272693932056427,15386.671630859377,0.0272693936713039,0.0023581630084663,4.182539782959793e-06,,,,,,,,,,,,,
dual_primal_sweep,16.0,128.0,8.0,10.0,32.0,5.416033073413207e-12,2.3887940869826707e-06,0.0005831090093124,14.876137018203735,0.0589285166934132,0.0004494138993322,0.0032756567234173,38763.08984375,0.003275656781625,4.049261406180449e-05,1.2576827149168855e-09,,,,,,,,,,,,,
dual_primal_sweep,16.0,128.0,8.0,100.0,4.0,1.101441854389762e-11,3.405930669941881e-06,0.002029898809269,123.30080795288086,0.3757137283682823,0.3670893087983131,0.4267861992120743,2188.734741210937,0.4267861992120743,0.3694742172956466,0.0368955200538039,,,,,,,,,,,,,
dual_primal_sweep,16.0,128.0,8.0,100.0,8.0,1.0647946500214056e-11,3.330487515995628e-06,0.0020781290950253,123.59248733520508,0.2756737619638443,0.2557855993509292,0.3135029524564743,7530.298583984375,0.3135029524564743,0.2621309906244278,0.0021048597991466,,,,,,,,,,,,,
dual_primal_sweep,16.0,128.0,8.0,100.0,16.0,1.0579352715048283e-11,3.329196317736205e-06,0.0020732208504341,123.9805965423584,0.1758227013051509,0.150939505547285,0.2012900784611702,20124.1767578125,0.2012900747358799,0.1526818349957466,1.3123697499395348e-05,,,,,,,,,,,,,
dual_primal_sweep,16.0,128.0,8.0,100.0,32.0,1.0778238544728591e-11,3.3854762477858458e-06,0.0020575267262756,124.4863109588623,0.1050208173692226,0.0693063549697399,0.1056755986064672,42908.3818359375,0.1056756004691124,0.0685382932424545,1.4329648023725383e-09,,,,,,,,,,,,,
dual_primal_sweep,16.0,128.0,8.0,1000.0,4.0,4.1465879341284755e-11,6.64334686462098e-06,0.0122098308056592,970.911392211914,0.5194497853517532,0.4817802682518959,0.516760990023613,2946.416076660156,0.516760990023613,0.5187679380178452,0.1307245679199695,,,,,,,,,,,,,
dual_primal_sweep,16.0,128.0,8.0,1000.0,8.0,4.1846421293401104e-11,6.6787632704290445e-06,0.0125814729835838,971.1264038085938,0.443510927259922,0.3948348462581634,0.4329426735639572,9658.616455078123,0.4329426735639572,0.4418755918741226,0.0068596969358623,,,,,,,,,,,,,
dual_primal_sweep,16.0,128.0,8.0,1000.0,16.0,4.151252779027725e-11,6.646301699220203e-06,0.0122049755882471,971.495635986328,0.3574123084545135,0.3091958090662956,0.3476447090506553,23301.5576171875,0.3476447090506553,0.3542374446988106,3.1397486964124255e-05,,,,,,,,,,,,,
dual_primal_sweep,16.0,128.0,8.0,1000.0,32.0,4.2314902450046876e-11,6.672305744359619e-06,0.0124247625935822,973.0508880615234,0.2692231759428978,0.2265619523823261,0.2636099830269813,42427.6806640625,0.2636099830269813,0.2636400386691093,2.446948310641517e-09,,,,,,,,,,,,,
dual_primal_sweep,16.0,256.0,16.0,10.0,4.0,1.7174118464163834e-11,4.216976776660886e-06,0.0002701367266126,12.244727373123167,0.1123105864971876,0.1075140293687582,0.2131203114986419,5455.1256103515625,0.2131203152239322,0.0695913434028625,0.0025607204879634,,,,,,,,,,,,,
dual_primal_sweep,16.0,256.0,16.0,10.0,8.0,1.750155922963792e-11,4.269705073056684e-06,0.0002746809477685,12.189188241958618,0.0701873376965522,0.0298458463512361,0.0864892266690731,18916.37548828125,0.0864892266690731,0.0140805644914507,2.5745428956724936e-05,,,,,,,,,,,,,
dual_primal_sweep,16.0,256.0,16.0,10.0,16.0,1.7668020258626568e-11,4.292702669772552e-06,0.0002722732679103,12.127548456192017,0.0635443534702062,0.0034202017122879,0.0196362435817718,60404.3603515625,0.0196362435817718,0.0008449616143479,8.294798625740896e-09,,,,,,,,,,,,,
dual_primal_sweep,16.0,256.0,16.0,10.0,32.0,1.7592790505643885e-11,4.282689360479708e-06,0.0002658762969076,12.225229263305664,0.0612707622349262,0.0001446930727979,0.0018778834200929,154211.75390625,0.0018778835074044,6.397396532520361e-06,2.8877536399320647e-14,,,,,,,,,,,,,
dual_primal_sweep,16.0,256.0,16.0,100.0,4.0,2.8468934241271396e-11,5.490418061526725e-06,0.000918640042073,111.01527214050292,0.3678959980607033,0.3589712902903557,0.4233617037534714,8750.905029296875,0.4233617112040519,0.3610653877258301,0.0069306682562455,,,,,,,,,,,,,
dual_primal_sweep,16.0,256.0,16.0,100.0,8.0,2.7946959416796924e-11,5.408477136370493e-06,0.0009144345240201,111.28712272644044,0.2636072337627411,0.2433454915881157,0.3049540147185325,29332.4140625,0.3049540147185325,0.2488595619797706,7.512272350140847e-05,,,,,,,,,,,,,
dual_primal_sweep,16.0,256.0,16.0,100.0,16.0,2.7982447088625847e-11,5.447484682008508e-06,0.0009426017641089,110.88928985595705,0.1663482375442981,0.1384012103080749,0.1917541250586509,79963.19140625,0.1917541213333606,0.1408931501209736,2.413133914913601e-08,,,,,,,,,,,,,
dual_primal_sweep,16.0,256.0,16.0,100.0,32.0,2.819461070863172e-11,5.451861397887114e-06,0.000943552746321,111.01027488708496,0.1037547644227743,0.0628159344196319,0.1015833392739296,173849.75390625,0.1015833374112844,0.0622039325535297,4.6775602190402346e-14,,,,,,,,,,,,,
dual_primal_sweep,16.0,256.0,16.0,1000.0,4.0,1.0322818988495186e-10,1.0460735211381689e-05,0.0052932336693629,986.3885498046876,0.5348101109266281,0.4947680383920669,0.53324294090271,11722.938232421877,0.53324294090271,0.5340598523616791,0.0261776861734688,,,,,,,,,,,,,
dual_primal_sweep,16.0,256.0,16.0,1000.0,8.0,1.0322928796491215e-10,1.0307645425200462e-05,0.0053400839678943,987.6373748779296,0.4613001123070717,0.413210317492485,0.4538944959640503,37782.4140625,0.4538944959640503,0.4596111699938774,0.0002912370837293,,,,,,,,,,,,,
dual_primal_sweep,16.0,256.0,16.0,1000.0,16.0,1.014691993622696e-10,1.03664015114191e-05,0.0052113655256107,983.9850311279296,0.3687518388032913,0.3204541727900505,0.3610428646206856,93198.4765625,0.3610428646206856,0.3654509484767914,7.435865256866236e-08,,,,,,,,,,,,,
dual_primal_sweep,16.0,256.0,16.0,1000.0,32.0,1.0325354807272368e-10,1.0390779380031743e-05,0.0051708905957639,988.683364868164,0.2881235331296921,0.239292025566101,0.2790087386965751,175296.82421875,0.2790087386965751,0.2816735208034515,1.02290514247946e-13,,,,,,,,,,,,,
dual_primal_sweep,32.0,8.0,0.25,10.0,4.0,1.90638264722931e-11,8.533596201232285e-06,0.749515101313591,218.5881004333496,0.01028334768489,0.0145289050415158,0.0184814101085066,2.6066828966140747,0.0184814101085066,0.0341368839144706,0.1236156914383173,,,,,,,,,,,,,
dual_primal_sweep,32.0,8.0,0.25,10.0,8.0,1.9779393834601366e-11,8.599325838076766e-06,0.7564659863710403,220.04491806030276,0.0016047803801484,0.0032734348787926,0.0050272495718672,10.586981534957886,0.0050272496882826,0.0280533456243574,0.1242687385529279,,,,,,,,,,,,,
dual_primal_sweep,32.0,8.0,0.25,10.0,16.0,2.049572707732428e-11,8.691565426488523e-06,0.7540924996137619,218.8269500732422,8.283204260806087e-05,0.0003281049939687,0.0006516403373098,32.38760995864868,0.0006516405264846,0.0237667388282716,0.1077473498880863,,,,,,,,,,,,,
dual_primal_sweep,32.0,8.0,0.25,10.0,32.0,2.0376116158932197e-11,8.733061577004264e-06,0.7563047856092453,217.1495056152344,9.27988367038779e-07,1.0819439239639904e-05,3.15323250106303e-05,70.72412872314453,3.1532362299913075e-05,0.0181596390902996,0.0757169686257839,,,,,,,,,,,,,
dual_primal_sweep,32.0,8.0,0.25,100.0,4.0,1.816105469135132e-11,8.10197616374353e-06,0.7517930567264557,262.62398529052734,0.0263283303938806,0.0280148210003972,0.0325552322901785,3.345271348953247,0.0325552346184849,0.0445061977952718,0.3558003604412079,,,,,,,,,,,,,
dual_primal_sweep,32.0,8.0,0.25,100.0,8.0,1.8543977117757568e-11,8.230077128246194e-06,0.763524979352951,262.6057662963867,0.0080669687595218,0.0100664582569152,0.0129503370262682,12.043331861495972,0.0129503377247601,0.0313723646104335,0.336598552763462,,,,,,,,,,,,,
dual_primal_sweep,32.0,8.0,0.25,100.0,16.0,1.815012463241006e-11,8.186590775949298e-06,0.7601717561483383,263.1720275878906,0.0014071174373384,0.002422789519187,0.0035234403330832,33.55483150482178,0.0035234406823292,0.0251214397139847,0.2428267300128936,,,,,,,,,,,,,
dual_primal_sweep,32.0,8.0,0.25,100.0,32.0,1.860602600808892e-11,8.2723504419846e-06,0.7447450459003448,264.0976104736328,8.675544631842058e-05,0.0002947275643236,0.0005004509876016,70.21821594238281,0.0005004512349842,0.0187370018102228,0.1479688175022602,,,,,,,,,,,,,
dual_primal_sweep,32.0,8.0,0.25,1000.0,4.0,1.4221766342706332e-11,7.1782835675549e-06,0.7494794577360153,301.6763229370117,0.0464850738644599,0.0436843130737543,0.048670221120119,3.83063405752182,0.048670221120119,0.0579958325251936,0.5524396896362305,,,,,,,,,,,,,
dual_primal_sweep,32.0,8.0,0.25,1000.0,8.0,1.4690795671970514e-11,7.220998440971016e-06,0.7592340409755707,303.6067123413086,0.0223404066637158,0.0214267177507281,0.0252084215171635,13.553901195526125,0.025208422448486,0.0402794294059276,0.4583085477352142,,,,,,,,,,,,,
dual_primal_sweep,32.0,8.0,0.25,1000.0,16.0,1.5144964709418174e-11,7.262233111759997e-06,0.7528283149003983,304.3385772705078,0.0069988630712032,0.0079274162417277,0.0101423361338675,35.22029972076416,0.01014233706519,0.0281632058322429,0.3021314889192581,,,,,,,,,,,,,
dual_primal_sweep,32.0,8.0,0.25,1000.0,32.0,1.487480581416345e-11,7.32414889625943e-06,0.7532089799642563,302.7689666748047,0.0012159736361354,0.0017672612739261,0.0025041015469469,66.95924377441406,0.0025041020126082,0.0203923750668764,0.159621674567461,,,,,,,,,,,,,
dual_primal_sweep,32.0,16.0,0.5,10.0,4.0,5.549354205325319e-11,1.0339719210605836e-05,0.4982279539108276,309.0386734008789,0.0711517706513404,0.0899495389312505,0.1113336104899644,8.398484706878662,0.1113336086273193,0.08127555064857,0.1760717928409576,,,,,,,,,,,,,
dual_primal_sweep,32.0,16.0,0.5,10.0,8.0,5.4523438715314836e-11,1.023692811941146e-05,0.4973435774445534,311.1022033691406,0.0325683262199163,0.0434080958366394,0.0584859997034072,33.22868537902832,0.0584860006347298,0.0486860815435647,0.1536309607326984,,,,,,,,,,,,,
dual_primal_sweep,32.0,16.0,0.5,10.0,16.0,5.5057473337394296e-11,1.0302692089680932e-05,0.5026539862155914,311.59483337402344,0.0098991955164819,0.015021777478978,0.0232747504487633,107.31827354431152,0.0232747513800859,0.0302587086334824,0.1316332556307315,,,,,,,,,,,,,
dual_primal_sweep,32.0,16.0,0.5,10.0,32.0,5.352159253985134e-11,1.0188018222834216e-05,0.5111127495765686,309.3639373779297,0.0016839590389281,0.0035602606367319,0.0067675152095034,269.90992736816406,0.0067675160244107,0.0210956055670976,0.1063849292695522,,,,,,,,,,,,,
dual_primal_sweep,32.0,16.0,0.5,100.0,4.0,3.800810187415404e-11,8.492949291394325e-06,0.5085474103689194,398.52662658691406,0.1263885870575904,0.1386246085166931,0.1569005772471428,11.585328340530396,0.1569005809724331,0.1305998489260673,0.5447136759757996,,,,,,,,,,,,,
dual_primal_sweep,32.0,16.0,0.5,100.0,8.0,3.8365594555445075e-11,8.528125817974797e-06,0.504780575633049,401.0410842895508,0.0748006626963615,0.0832042451947927,0.0991369113326072,43.454665184021,0.0991369113326072,0.0826409794390201,0.5153798758983612,,,,,,,,,,,,,
dual_primal_sweep,32.0,16.0,0.5,100.0,16.0,3.971744200886862e-11,8.668377631693147e-06,0.5097456872463226,399.71085357666016,0.0385125139728188,0.0442612590268254,0.0558665497228503,125.33843231201172,0.055866552516818,0.0510624218732118,0.3998373001813888,,,,,,,,,,,,,
dual_primal_sweep,32.0,16.0,0.5,100.0,32.0,3.852093644063359e-11,8.57958093547495e-06,0.5032963827252388,398.4970550537109,0.0138022447936236,0.0170170050114393,0.0237866276875138,288.7557144165039,0.0237866290844976,0.030742822214961,0.2488744184374809,,,,,,,,,,,,,
dual_primal_sweep,32.0,16.0,0.5,1000.0,4.0,1.9204695125840665e-11,6.071319830880384e-06,0.5203886032104492,484.5418243408203,0.1595228388905525,0.1620358414947986,0.1759630255401134,15.037104606628418,0.1759630255401134,0.1609387956559658,0.9641050398349762,,,,,,,,,,,,,
dual_primal_sweep,32.0,16.0,0.5,1000.0,8.0,1.8778688673504185e-11,6.070850531614269e-06,0.5197545737028122,489.7314453125,0.110732264816761,0.111478192731738,0.1246352866291999,51.23128795623779,0.1246352884918451,0.1135169956833124,0.7606413215398788,,,,,,,,,,,,,
dual_primal_sweep,32.0,16.0,0.5,1000.0,16.0,1.9313761527584017e-11,6.128764425739064e-06,0.5253957808017731,484.6263427734375,0.0702848806977272,0.0700569096952676,0.0812364593148231,140.24642944335938,0.0812364611774683,0.0753429532051086,0.4804465025663376,,,,,,,,,,,,,
dual_primal_sweep,32.0,16.0,0.5,1000.0,32.0,1.9671355256517528e-11,6.157823463581735e-06,0.5135405510663986,484.2318878173828,0.0379014471545815,0.0372603992000222,0.0456876112148165,290.69384765625,0.0456876130774617,0.0460379943251609,0.2420725375413894,,,,,,,,,,,,,
dual_primal_sweep,32.0,32.0,1.0,10.0,4.0,2.4278687567325097e-11,4.927253598907555e-06,0.0809805989265441,449.2935562133789,0.2260592244565487,0.2733182162046432,0.334157258272171,28.136446475982662,0.3341572731733322,0.2260592803359031,0.2850700914859772,,,,,,,,,,,,,
dual_primal_sweep,32.0,32.0,1.0,10.0,8.0,2.5885971751543613e-11,5.08789651121333e-06,0.0814182125031948,449.7323532104492,0.1544126607477665,0.1871285364031791,0.2381840012967586,107.0199966430664,0.2381840050220489,0.1544127576053142,0.2062861956655979,,,,,,,,,,,,,
dual_primal_sweep,32.0,32.0,1.0,10.0,16.0,2.4697310602866948e-11,4.998755571250513e-06,0.0832638666033744,452.1795425415039,0.092231860384345,0.1079262159764766,0.1454097107052803,360.78116607666016,0.1454097107052803,0.0922320447862148,0.126922782510519,,,,,,,,,,,,,
dual_primal_sweep,32.0,32.0,1.0,10.0,32.0,2.647988252280076e-11,5.117631872053607e-06,0.0811697021126747,451.72792053222656,0.0556037360802292,0.0593715403228998,0.085682064294815,990.1508178710938,0.0856820680201053,0.0556041682139039,0.0764628257602453,,,,,,,,,,,,,
dual_primal_sweep,32.0,32.0,1.0,100.0,4.0,1.783825084172852e-11,4.563632842291554e-06,0.1311564072966575,637.8829040527344,0.2991152107715606,0.33320202678442,0.3746007531881332,39.2856559753418,0.3746007531881332,0.299115240573883,0.585589662194252,,,,,,,,,,,,,
dual_primal_sweep,32.0,32.0,1.0,100.0,8.0,1.8588247694545368e-11,4.607366577147332e-06,0.1311784423887729,641.0231781005859,0.2186820060014724,0.2461314238607883,0.2862163335084915,149.5582733154297,0.2862163335084915,0.2186821661889553,0.4685437455773353,,,,,,,,,,,,,
dual_primal_sweep,32.0,32.0,1.0,100.0,16.0,1.90979675650238e-11,4.6436908860414405e-06,0.1299754157662391,636.1202545166016,0.1472075395286083,0.1686260402202606,0.2035835906863212,454.909553527832,0.2035835944116115,0.1472077593207359,0.3040368780493736,,,,,,,,,,,,,
dual_primal_sweep,32.0,32.0,1.0,100.0,32.0,1.952839062333012e-11,4.645291483029723e-06,0.1294928826391697,638.3205261230469,0.0920455660670995,0.1025940496474504,0.1308895088732242,1139.734893798828,0.1308895163238048,0.0920462440699338,0.1560330651700496,,,,,,,,,,,,,
dual_primal_sweep,32.0,32.0,1.0,1000.0,4.0,9.762580934630227e-12,3.7076461012475193e-06,0.219989862293005,823.1224517822266,0.3016573786735534,0.3128076940774917,0.3403024971485138,54.2657995223999,0.3403024971485138,0.3016574904322624,1.140147030353546,,,,,,,,,,,,,
dual_primal_sweep,32.0,32.0,1.0,1000.0,8.0,9.798044537170925e-12,3.6870399071631255e-06,0.2175004296004772,831.8092041015625,0.2330795265734195,0.244360439479351,0.2717757076025009,193.43515396118164,0.2717757076025009,0.2330796495079994,0.7734183669090271,,,,,,,,,,,,,
dual_primal_sweep,32.0,32.0,1.0,1000.0,16.0,9.458017702357324e-12,3.6457316809901386e-06,0.2189992405474186,819.7863311767578,0.1718329116702079,0.1800211630761623,0.2055877298116684,543.8719940185547,0.2055877298116684,0.171833373606205,0.3574606478214264,,,,,,,,,,,,,
dual_primal_sweep,32.0,32.0,1.0,1000.0,32.0,9.409390367559611e-12,3.626009061008517e-06,0.2175889648497104,823.0447082519531,0.1166062392294406,0.1207097172737121,0.1430444344878196,1214.95654296875,0.1430444382131099,0.1166068017482757,0.1190854031592607,,,,,,,,,,,,,
dual_primal_sweep,32.0,64.0,2.0,10.0,4.0,1.708196626683256e-12,1.3169545809432748e-06,0.0042901834240183,61.15548515319824,0.1975147798657417,0.2677452340722084,0.3772698640823364,96.18137741088869,0.3772698640823364,0.1926003098487854,0.189307477325201,,,,,,,,,,,,,
dual_primal_sweep,32.0,64.0,2.0,10.0,8.0,1.6996161964800969e-12,1.3064430675058247e-06,0.0043654529144987,60.98336410522461,0.1118935756385326,0.1514701396226883,0.2378132902085781,381.3072814941406,0.237813301384449,0.1007721368223428,0.0852966997772455,,,,,,,,,,,,,
dual_primal_sweep,32.0,64.0,2.0,10.0,16.0,1.7237194202372739e-12,1.316017829822158e-06,0.0042964784661307,60.85418701171875,0.0577572667971253,0.0712374430149793,0.1306561082601547,1267.4940490722656,0.1306561082601547,0.04060292057693,0.0265066558495163,,,,,,,,,,,,,
dual_primal_sweep,32.0,64.0,2.0,10.0,32.0,1.7129132042891654e-12,1.3133062850556598e-06,0.0043115086155012,61.067917823791504,0.0330741726793348,0.02292873384431,0.0544261457398533,3598.8892822265625,0.0544261466711759,0.0102914974559098,0.0040157915791496,,,,,,,,,,,,,
dual_primal_sweep,32.0,64.0,2.0,100.0,4.0,5.0660715856729036e-12,2.292970918915671e-06,0.0157177723012864,296.43724822998047,0.3742135316133499,0.4168193563818931,0.4833644554018974,153.65397262573242,0.483364462852478,0.3731566518545151,0.3773409426212311,,,,,,,,,,,,,
