source_file,benchmark,experiment,record_kind,run_id,seed,norm,d_h,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,K,n_ctx,task,depth,normalized,pred_mse,mean_mse,var_mse,exact_mse,kappa,resid_last,benchmark_family,step,loss,train_context,eval_context,d_model,heads,shared,normalize_attention,share_qk,rich_mse,rich_mean_mse,rich_var_mse,rich_kappa,rich_resid_last,trainctx_mse,trainctx_mean_mse,trainctx_var_mse,trainctx_nll,trainctx_exact_nll,trainctx_coverage,trainctx_width,trainctx_exact_coverage,trainctx_exact_width,evalctx_mse,evalctx_mean_mse,evalctx_var_mse,evalctx_nll,evalctx_exact_nll,evalctx_coverage,evalctx_width,evalctx_exact_coverage,evalctx_exact_width
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,5.0,5000.0,softmax,8.0,0.2,1.0,False,True,True,linear,300.0,0.6485282182693481,5.862753868103027,0.2937486469745636,0.0034108981490135,0.9414685964584352,0.822417676448822,1.4142932891845703,2.2884926795959477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,5.0,5001.0,softmax,8.0,0.2,1.0,False,True,True,linear,300.0,0.8456189632415771,4.682071685791016,0.3951602578163147,0.0022817254066467,0.7520925402641296,0.4280798733234405,1.5335462093353271,2.5713553428649902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,6.0,6000.0,softmax,8.0,0.4,1.0,False,True,True,linear,300.0,0.3595001697540283,6.637028694152832,0.1553388833999633,0.0085733458399772,1.442152738571167,1.484542965888977,1.2236158847808838,1.8202672004699707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,6.0,6001.0,softmax,8.0,0.4,1.0,False,True,True,linear,300.0,0.7680597901344299,5.116536617279053,0.3253595232963562,0.0046148374676704,0.9130613207817078,0.576324462890625,1.573049545288086,2.4170889854431152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,7.0,7000.0,softmax,8.0,0.8,1.0,False,True,True,linear,300.0,0.6359968185424805,5.58241605758667,0.2306274026632309,0.0065874867141246,1.1042896509170532,0.923937976360321,1.2934556007385254,2.070335149765014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,7.0,7001.0,softmax,8.0,0.8,1.0,False,True,True,linear,300.0,0.6556060314178467,6.774181365966797,0.2303078323602676,0.0084773264825344,1.1072757244110107,0.903856098651886,1.3329060077667236,2.064743995666504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,8.0,8000.0,softmax,16.0,0.1,1.0,False,True,True,linear,300.0,0.9882087707519532,3.033143997192383,0.5202129483222961,0.000824935734272,0.7168335914611816,0.0376897305250167,1.5661884546279907,3.019676685333252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,8.0,8001.0,softmax,16.0,0.1,1.0,False,True,True,linear,300.0,0.9798719882965088,3.238643169403076,0.5187650322914124,0.0005770921707153,0.6787344217300415,0.0710190087556839,1.636458396911621,2.932696580886841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,9.0,9000.0,softmax,16.0,0.2,1.0,False,True,True,linear,300.0,0.9710559844970704,3.480222463607788,0.5025638937950134,0.0005091540515422,0.6884687542915344,0.0951666831970214,1.60003924369812,2.901952743530273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,9.0,9001.0,softmax,16.0,0.2,1.0,False,True,True,linear,300.0,0.9686340093612672,3.005113124847412,0.514331579208374,0.0007042028009891,0.6839109063148499,0.1067254692316055,1.6582133769989014,2.989199161529541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,10.0,10000.0,softmax,16.0,0.4,1.0,False,True,True,linear,300.0,0.9503926634788512,3.3000383377075195,0.4447777867317199,0.0015144124627113,0.770473301410675,0.1625287681818008,1.6771612167358398,2.722649574279785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,10.0,10001.0,softmax,16.0,0.4,1.0,False,True,True,linear,300.0,0.924669861793518,4.435581684112549,0.4705552160739898,0.0009808726608753,0.6450966000556946,0.2244411408901214,1.6731321811676023,2.818829298019409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,11.0,11000.0,softmax,16.0,0.8,1.0,False,True,True,linear,300.0,0.9190045595169068,4.165067195892334,0.4220315814018249,0.0014923699200153,0.7741408348083496,0.2376600056886673,1.610271453857422,2.7056193351745605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,11.0,11001.0,softmax,16.0,0.8,1.0,False,True,True,linear,300.0,0.9295710325241088,4.388493061065674,0.4061985611915588,0.0012233033776283,0.7357235550880432,0.214849978685379,1.5257997512817385,2.6815764904022217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,12.0,12000.0,softmax,32.0,0.1,1.0,False,True,True,linear,300.0,0.9990030527114868,1.7196838855743408,0.5793023109436035,0.0001588873565196,0.7031691074371338,0.0068098213523626,1.6669833660125732,3.1911115646362305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,12.0,12001.0,softmax,32.0,0.1,1.0,False,True,True,linear,300.0,0.9984499216079712,1.5684765577316284,0.5564221739768982,0.0001990236341953,0.7119906544685364,0.0085353180766105,1.7764862775802612,3.064720630645752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,13.0,13000.0,softmax,32.0,0.2,1.0,False,True,True,linear,300.0,0.9970638751983644,1.7815197706222534,0.5027550458908081,0.0004163607954978,0.7966431975364685,0.0172344781458377,1.6703405380249023,2.967380285263061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,13.0,13001.0,softmax,32.0,0.2,1.0,False,True,True,linear,300.0,0.9944549202919006,1.9004442691802976,0.5034916400909424,0.0002063326537609,0.7693243026733398,0.0260268375277519,1.673937201499939,2.9641361236572266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,14.0,14000.0,softmax,32.0,0.4,1.0,False,True,True,linear,300.0,0.9926218390464784,2.248772621154785,0.4876481294631958,0.0005530156195163,0.7585859298706055,0.0331454500555992,1.616584062576294,2.9229536056518555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,14.0,14001.0,softmax,32.0,0.4,1.0,False,True,True,linear,300.0,0.9938594102859496,1.904518723487854,0.4617920815944671,0.000494822859764,0.8627641797065735,0.0287431627511978,1.6812570095062256,2.880486011505127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,15.0,15000.0,softmax,32.0,0.8,1.0,False,True,True,linear,300.0,0.9856271147727966,2.481663465499878,0.4292360842227936,0.0013867653906345,0.839228630065918,0.055394772440195,1.6378262042999268,2.753591299057007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,15.0,15001.0,softmax,32.0,0.8,1.0,False,True,True,linear,300.0,0.9924824237823486,2.5920426845550537,0.4369885921478271,0.0015599280595779,0.8798428773880005,0.0397835224866867,1.6571836471557615,2.7976412773132324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,16.0,16000.0,softmax,64.0,0.1,1.0,False,True,True,linear,300.0,0.9976617097854614,1.1004338264465332,0.7950064539909363,0.00034936144948,0.633234441280365,0.0087249502539634,1.676937460899353,3.873645544052124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,16.0,16001.0,softmax,64.0,0.1,1.0,False,True,True,linear,300.0,0.9998106360435486,1.0223329067230225,0.6806452870368958,0.0001412071287631,0.5890302062034607,0.0013726322213187,1.731215000152588,3.5058512687683105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,17.0,17000.0,softmax,64.0,0.2,1.0,False,True,True,linear,300.0,0.9997150301933287,1.1719231605529783,0.5337778925895691,0.0001086741685867,0.8117483258247375,0.0021744901314377,1.6481267213821411,3.0708024501800537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,17.0,17001.0,softmax,64.0,0.2,1.0,False,True,True,linear,300.0,0.9995356798171996,1.1860361099243164,0.5402411818504333,0.0001811496913433,0.8216252326965332,0.0031285600271075,1.7188568115234375,3.133185863494873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,18.0,18000.0,softmax,64.0,0.4,1.0,False,True,True,linear,300.0,0.9993380308151244,1.361644983291626,0.478372722864151,0.0002493821084499,0.8934464454650879,0.004950622562319,1.677828669548035,2.969789981842041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,18.0,18001.0,softmax,64.0,0.4,1.0,False,True,True,linear,300.0,0.9988760352134703,1.3265892267227173,0.4945618808269501,0.0006129965186119,0.8713415265083313,0.0069404104724526,1.7318115234375,3.020336151123047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,19.0,19000.0,softmax,64.0,0.8,1.0,False,True,True,linear,300.0,0.9993966221809388,1.3122769594192505,0.4024354219436645,0.0004377402365207,1.0399090051651,0.0050328038632869,1.6300567388534546,2.821934938430786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,19.0,19001.0,softmax,64.0,0.8,1.0,False,True,True,linear,300.0,0.9962679147720336,1.75056791305542,0.4933854341506958,0.0007016919553279,0.8770912885665894,0.0199562199413776,1.669597625732422,2.9817512035369877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,20.0,20000.0,sinkhorn,4.0,0.1,1.0,False,True,True,linear,300.0,0.2896671891212463,8.567559242248535,0.0007524693501181,0.0273254886269569,1.5167455673217771,1.622849702835083,1.0041671991348269,1.0559515953063965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,20.0,20001.0,sinkhorn,4.0,0.1,1.0,False,True,True,linear,300.0,0.3047638833522796,9.78522491455078,0.0016738980775699,0.0240756496787071,1.57048499584198,1.649060606956482,0.999943733215332,1.0792148113250732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,21.0,21000.0,sinkhorn,4.0,0.2,1.0,False,True,True,linear,300.0,0.2710907459259033,8.18059253692627,0.0011843108804896,0.0286762677133083,1.762194275856018,1.790887475013733,1.001384973526001,1.0652214288711548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,21.0,21001.0,sinkhorn,4.0,0.2,1.0,False,True,True,linear,300.0,0.2416768074035644,9.67452907562256,0.0014100690605118,0.0403989143669605,2.0530452728271484,2.044067144393921,1.0032939910888672,1.0736676454544067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,22.0,22000.0,sinkhorn,4.0,0.4,1.0,False,True,True,linear,300.0,0.2529981732368469,8.451568603515625,0.0005282588535919,0.036324705928564,1.7673184871673584,1.8282443284988403,1.0074702501296997,1.0450427532196045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,22.0,22001.0,sinkhorn,4.0,0.4,1.0,False,True,True,linear,300.0,0.2405086457729339,8.259313583374023,0.0001997452782234,0.0506379976868629,1.9230581521987915,2.017817974090576,1.0013667345046997,1.0248008966445925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,23.0,23000.0,sinkhorn,4.0,0.8,1.0,False,True,True,linear,300.0,0.0894262641668319,8.308708190917969,0.0003534276329446,0.085447322577238,2.7870540618896484,2.833477735519409,0.998780369758606,1.023942232131958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,23.0,23001.0,sinkhorn,4.0,0.8,1.0,False,True,True,linear,300.0,0.078343741595745,8.85918140411377,6.466465856647119e-05,0.0723481327295303,2.8373825550079346,2.8849592208862305,0.998654305934906,1.0100147724151611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,24.0,24000.0,sinkhorn,8.0,0.1,1.0,False,True,True,linear,300.0,0.7172490954399109,4.762630462646484,0.001996441045776,0.0199832022190094,0.9512442350387572,0.6643558740615845,1.0141900777816772,1.1271588802337646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,24.0,24001.0,sinkhorn,8.0,0.1,1.0,False,True,True,linear,300.0,0.6564061641693115,5.297872543334961,0.0023351875133812,0.0062250681221485,0.953484296798706,0.768036961555481,1.0272186994552612,1.1400853395462036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,25.0,25000.0,sinkhorn,8.0,0.2,1.0,False,True,True,linear,300.0,0.6607216000556946,4.872071266174316,0.0016044708900153,0.0213897787034511,1.0453174114227295,0.8353174924850464,1.0162657499313354,1.1020238399505615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,25.0,25001.0,sinkhorn,8.0,0.2,1.0,False,True,True,linear,300.0,0.6325355768203735,5.633145809173584,0.0007739384309388,0.0249028839170932,1.1031864881515503,0.8867799043655396,1.0111743211746216,1.0731799602508545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,26.0,26000.0,sinkhorn,8.0,0.4,1.0,False,True,True,linear,300.0,0.501747190952301,4.511194705963135,0.0007734451792202,0.0297593772411346,1.264838933944702,1.1963988542556765,1.0017592906951904,1.0671100616455078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,26.0,26001.0,sinkhorn,8.0,0.4,1.0,False,True,True,linear,300.0,0.6271556615829468,5.032947063446045,0.0004288310010451,0.0261295735836029,1.127005696296692,0.9125633239746094,1.0097490549087524,1.0508499145507812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,27.0,27000.0,sinkhorn,8.0,0.8,1.0,False,True,True,linear,300.0,0.4747751951217651,3.982802629470825,0.0001908849662868,0.0552562773227691,1.4242016077041626,1.3572876453399658,1.003325581550598,1.0294829607009888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,27.0,27001.0,sinkhorn,8.0,0.8,1.0,False,True,True,linear,300.0,0.4899496138095855,4.868227005004883,0.0007668810430914,0.0303674787282943,1.3071911334991455,1.214738845825195,1.0061376094818115,1.0557271242141724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,28.0,28000.0,sinkhorn,16.0,0.1,1.0,False,True,True,linear,300.0,0.9338617324829102,3.0465478897094727,0.0043377061374485,0.0057776495814323,0.7737364172935486,0.173662006855011,1.0998131036758425,1.2173197269439695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,28.0,28001.0,sinkhorn,16.0,0.1,1.0,False,True,True,linear,300.0,0.9324284195899964,2.797426223754883,0.0031497392337769,0.0058968625962734,0.7928947806358337,0.1818123161792755,1.0962800979614258,1.176891803741455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,29.0,29000.0,sinkhorn,16.0,0.2,1.0,False,True,True,linear,300.0,0.8429334163665771,2.6451191902160645,0.0017854142934083,0.0079486332833766,0.8481107354164124,0.3509106636047363,1.0691317319869995,1.123121976852417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,29.0,29001.0,sinkhorn,16.0,0.2,1.0,False,True,True,linear,300.0,0.9079204797744752,3.3349173069000244,0.0012626420939341,0.013984028249979,0.9268719553947448,0.2554700374603271,1.0652039051055908,1.1128692626953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,30.0,30000.0,sinkhorn,16.0,0.4,1.0,False,True,True,linear,300.0,0.8624730110168457,2.879624605178833,0.0009331134497188,0.0186694338917732,0.9597827792167664,0.3660177290439605,1.0503586530685425,1.0914825201034546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,30.0,30001.0,sinkhorn,16.0,0.4,1.0,False,True,True,linear,300.0,0.7224026918411255,4.146681785583496,0.0009914907859638,0.0106525421142578,0.9196889400482178,0.6293790340423584,1.0291130542755127,1.0835719108581543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,31.0,31000.0,sinkhorn,16.0,0.8,1.0,False,True,True,linear,300.0,0.8395313024520874,2.769065618515014,0.0004911084542982,0.0192363485693931,1.0537424087524414,0.4134455025196075,1.0384782552719116,1.074150562286377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrieval_smoothing_runs_gpu_full/sweep_results.csv,retrieval_smoothing,gpu_sweep_final,row,31.0,31001.0,sinkhorn,16.0,0.8,1.0,False,True,True,linear,300.0,0.7966501712799072,3.265835285186768,0.0009620831697247,0.0167883448302745,1.0357705354690552,0.5393575429916382,1.0279455184936523,1.0924657583236694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
