source_file,benchmark,sweep_suite,K,M,cond,capacity,proj_rank,method,precond,depth,tau,z_mse_post,z_mse_true,z_rel_post,first_mse_post,last_grad_mse,attn_entropy,eta_mean,rho_mean,precond_rank,d,m_prompt,u_mse,u_rel,mode,n_context,x_dim,lengthscale,lam,mse_to_exact,mse_to_yq,rel_to_exact,eval_mse_post,eval_mse_true,eval_rel_post,eff_rho_meanH,layer0_mse_post,layerlast_mse_post,layer,target,probe_mse,probe_r2
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,10.0,above,8.0,softmax_vector_full,scalar_opt,32.0,5.0,1.4328097449833876e-05,1.4328097449833876e-05,0.0024847410968504,0.3749308884143829,8.162836365954718e-06,4.850789785385132,0.0461222967132926,0.8388902693986893,0.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,10.0,above,8.0,softmax_vector_projected,scalar_opt,32.0,5.0,1.2908113149023848e-05,1.2908113149023848e-05,0.0025202831602655,0.3776644021272659,8.345888545591151e-06,4.850791335105896,0.0463253939524292,0.8388086557388306,0.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,10.0,above,8.0,linear,jacobi,32.0,5.0,6.871480076294566e-14,6.871480076294566e-14,2.404484646945093e-07,0.1295542307198047,1.577392990531612e-11,0.0,0.7235293239355087,0.5220749229192734,8.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,10.0,above,8.0,softmax_scalar,jacobi,32.0,5.0,9.877770025923382e-06,9.877770025923382e-06,0.0029847482801415,0.5117216110229492,0.0006953069532755,4.850790023803711,0.7239730358123779,0.5228614956140518,8.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,10.0,above,8.0,signed_relu_scalar,jacobi,32.0,5.0,6.702783300453504e-14,6.702783300453504e-14,2.418418887373264e-07,0.1294210366904735,1.649161319658421e-11,1.9371666312217712,0.7235037386417389,0.5229068845510483,8.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,10.0,above,8.0,softmax_vector_full,jacobi,32.0,5.0,4.515535234617119e-08,4.515535234617119e-08,0.0002267267773277,0.1266894340515136,7.686893127356598e-06,4.85079038143158,0.7242347151041031,0.5226753503084183,8.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,10.0,above,8.0,softmax_vector_projected,jacobi,32.0,5.0,4.6446381851694696e-08,4.6446381851694696e-08,0.0002267071868118,0.1285241246223449,7.754388207104057e-06,4.850791096687317,0.7254151254892349,0.5204347372055054,8.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,10.0,above,8.0,linear,lowrank_spectral,32.0,5.0,6.286290254618397e-14,6.286290254618397e-14,2.324876362536088e-07,5.483030885876025e-13,1.5993587097057338e-11,0.0,0.046236352995038,1.1772971220125328e-06,8.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,10.0,above,8.0,softmax_scalar,lowrank_spectral,32.0,5.0,7.440013177983928e-06,7.440013177983928e-06,0.0026148181641474,0.3680203557014465,0.0006033587123965,4.850793242454529,0.0463300952687859,1.1858319339808077e-06,8.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,10.0,above,8.0,signed_relu_scalar,lowrank_spectral,32.0,5.0,6.548612631438087e-14,6.548612631438087e-14,2.3614589039766545e-07,5.962758227711501e-13,1.8838016216382588e-11,1.9372012615203853,0.0462682610377669,1.18320917863457e-06,8.0,,,,,,,,,,,,,,,,,,,,,,
data/transformers/runs_richardson_weak_sweep/weak_sweep.csv,richardson_weak_krr_lab,weak_sweep,8.0,128.0,10.0,above,8.0,softmax_vector_full,lowrank_spectral,32.0,5.0,4.660741481643527e-08,4.660741481643527e-08,0.0002269550059281,2.7420248443377204e-05,8.08167465038423e-06,4.85079038143158,0.0461557060480117,1.179964044695225e-06,8.0,,,,,,,,,,,,,,,,,,,,,,
