seed,step,loss,identification_loss,ranking_loss,relative_residual,gradient_norm,elapsed_seconds,wavenumber,noise,aperture_degrees,mean_count
17,0,0.9737064242362976,0.9459672570228577,0.31314653158187866,0.27570855617523193,7.5614190101623535,0.35196675395127386,6.0,0.12261567981145044,360.0,2.75
17,20,0.32379665970802307,0.30580055713653564,0.3067569136619568,0.055439792573451996,45.90275955200195,0.882337199000176,8.0,0.10859410129845865,360.0,1.75
17,40,0.2838737964630127,0.26198673248291016,0.31100448966026306,0.14326901733875275,8.28413200378418,1.4142518499866128,8.0,0.10917261695539027,360.0,2.5
17,60,0.25282588601112366,0.22953368723392487,0.3206504285335541,0.1675148755311966,8.65145206451416,1.8977840669685975,6.0,0.15499391875327986,360.0,2.25
17,80,0.24233819544315338,0.2159212827682495,0.39414554834365845,0.15121212601661682,6.752413272857666,2.359961685957387,8.0,0.18750922391837352,240.0,2.75
17,100,0.26241251826286316,0.24002614617347717,0.3500588834285736,0.10604017227888107,10.980112075805664,2.8535848609753884,10.0,0.1708459969714141,360.0,3.25
