model,seed,scenario,category,task,depth,auc,average_precision,iou_top7,centroid_error,relative_residual
exact,17,three stars,OOD shape,6,0,0.991681009753299,0.7505160008270735,0.3888888888888889,0.007102309726178646,1.7464637494413182e-05
exact,17,three stars,OOD shape,7,0,0.9935923765711,0.8622313900984564,0.4931506849315068,0.013011429458856583,1.5495012121391483e-05
exact,17,three stars,OOD shape,8,0,0.9930954788386537,0.8572156433029199,0.4861111111111111,0.019442027434706688,1.6138332284754142e-05
exact,17,three stars,OOD shape,9,0,0.9925933144917649,0.8295935164372626,0.4305555555555556,0.04904204607009888,1.8734017430688255e-05
exact,17,three stars,OOD shape,10,0,0.9948672968846441,0.8724280009577151,0.4305555555555556,0.021792730316519737,1.6565141777391545e-05
exact,17,three stars,OOD shape,11,0,0.9952571224377091,0.8902489190669133,0.4305555555555556,0.029525287449359894,1.883016557258088e-05
identity,17,two crescents,OOD shape,0,8,0.9946432516015021,0.7563670424098968,0.25,0.037282899022102356,0.52815181016922
identity,17,two crescents,OOD shape,1,8,0.9938472418670438,0.6500095574089124,0.19444444444444445,0.015341183170676231,1.0560617446899414
identity,17,two crescents,OOD shape,2,8,0.9990128331688055,0.9303030303030304,0.1527777777777778,0.017215246334671974,0.3041045665740967
identity,17,two crescents,OOD shape,3,8,0.9929313010823946,0.6574702738208931,0.25,0.0021505318582057953,1.2160178422927856
identity,17,two crescents,OOD shape,4,8,0.9919348702731492,0.67532187621136,0.18055555555555555,0.002967388601973653,0.841285228729248
identity,17,two crescents,OOD shape,5,8,0.9970326409495549,0.8547556432171814,0.18055555555555555,0.018966687843203545,0.38779208064079285
identity,17,two crescents,OOD shape,6,8,0.9925461710107771,0.7086899554730295,0.2916666666666667,0.04344957321882248,1.2321276664733887
identity,17,two crescents,OOD shape,7,8,0.992930086410055,0.717695211396445,0.2638888888888889,0.012808418832719326,1.2470043897628784
identity,17,two crescents,OOD shape,8,8,0.9935385443776361,0.6444072434463602,0.1527777777777778,0.025050999596714973,0.47546741366386414
identity,17,two crescents,OOD shape,9,8,0.9924975198412698,0.6715880697507368,0.2222222222222222,0.030617382377386093,0.9895325899124146
identity,17,two crescents,OOD shape,10,8,0.9968043825610592,0.7420227719140763,0.18055555555555555,0.009025150910019875,0.9330152869224548
identity,17,two crescents,OOD shape,11,8,0.997846181459212,0.8471763085399449,0.1527777777777778,0.0063047935254871845,0.6703038811683655
graph-small,17,two crescents,OOD shape,0,8,0.9946432516015021,0.7563670424098968,0.25,0.037282899022102356,0.5388219356536865
graph-small,17,two crescents,OOD shape,1,8,0.9939179632248939,0.6425797924491303,0.19444444444444445,0.016918180510401726,1.057450532913208
graph-small,17,two crescents,OOD shape,2,8,0.9990128331688055,0.9303030303030304,0.1527777777777778,0.017215246334671974,0.3204895555973053
graph-small,17,two crescents,OOD shape,3,8,0.993096973713276,0.6665676579182771,0.25,0.0021505318582057953,1.212348461151123
graph-small,17,two crescents,OOD shape,4,8,0.9919348702731492,0.67532187621136,0.18055555555555555,0.002967388601973653,0.8149011135101318
graph-small,17,two crescents,OOD shape,5,8,0.9971087270790535,0.8561801446416831,0.18055555555555555,0.018966687843203545,0.386427640914917
graph-small,17,two crescents,OOD shape,6,8,0.993163367041732,0.7321339581512072,0.2916666666666667,0.04009748622775078,1.2186176776885986
graph-small,17,two crescents,OOD shape,7,8,0.9929824561403509,0.7190711617735058,0.2638888888888889,0.023071253672242165,1.2511940002441406
graph-small,17,two crescents,OOD shape,8,8,0.9935385443776361,0.6444072434463602,0.1527777777777778,0.027666881680488586,0.4947962462902069
graph-small,17,two crescents,OOD shape,9,8,0.9923115079365079,0.6685574437981159,0.2222222222222222,0.030617382377386093,0.9814518690109253
graph-small,17,two crescents,OOD shape,10,8,0.9969565548200563,0.7461635586635587,0.18055555555555555,0.003264625323936343,0.9260165691375732
graph-small,17,two crescents,OOD shape,11,8,0.9981154087768106,0.857227368591005,0.1527777777777778,0.007653552107512951,0.6842818856239319
graph-foundation,17,two crescents,OOD shape,0,8,0.9946432516015021,0.7563670424098968,0.25,0.037282899022102356,0.524971067905426
graph-foundation,17,two crescents,OOD shape,1,8,0.9936350777934936,0.6479637426065997,0.19444444444444445,0.016918180510401726,1.0607110261917114
graph-foundation,17,two crescents,OOD shape,2,8,0.9990128331688055,0.9303030303030304,0.1527777777777778,0.017215246334671974,0.30581969022750854
graph-foundation,17,two crescents,OOD shape,3,8,0.9929865252926884,0.6593221256727448,0.25,0.0032058379147201777,1.205536961555481
graph-foundation,17,two crescents,OOD shape,4,8,0.9919348702731492,0.67532187621136,0.18055555555555555,0.002967388601973653,0.7931515574455261
graph-foundation,17,two crescents,OOD shape,5,8,0.9970326409495549,0.8547556432171814,0.18055555555555555,0.018966687843203545,0.3630865514278412
graph-foundation,17,two crescents,OOD shape,6,8,0.9921663580686513,0.7070136195985226,0.2916666666666667,0.04344957321882248,1.2322248220443726
graph-foundation,17,two crescents,OOD shape,7,8,0.9930871956009427,0.7083985115331864,0.2638888888888889,0.018734876066446304,1.2622113227844238
graph-foundation,17,two crescents,OOD shape,8,8,0.9935385443776361,0.6444072434463602,0.1527777777777778,0.025050999596714973,0.4955677390098572
graph-foundation,17,two crescents,OOD shape,9,8,0.9923735119047619,0.6705999274582466,0.2222222222222222,0.03241103142499924,0.9543651342391968
graph-foundation,17,two crescents,OOD shape,10,8,0.9967282964315606,0.7389119121855694,0.18055555555555555,0.005825838539749384,0.9290368556976318
graph-foundation,17,two crescents,OOD shape,11,8,0.9976666965808131,0.8358483621641517,0.1527777777777778,0.005531269125640392,0.666558027267456
A-equivariant,17,two crescents,OOD shape,0,8,0.9946432516015021,0.7562588173016718,0.25,0.037282899022102356,0.0005346922553144395
A-equivariant,17,two crescents,OOD shape,1,8,0.9937765205091937,0.6436379097093383,0.19444444444444445,0.01923501119017601,0.001070795115083456
A-equivariant,17,two crescents,OOD shape,2,8,0.9989230907296061,0.918939393939394,0.1527777777777778,0.012157715857028961,0.0006459245923906565
A-equivariant,17,two crescents,OOD shape,3,8,0.9929865252926883,0.6638800100659874,0.25,0.01227044127881527,0.005801018327474594
A-equivariant,17,two crescents,OOD shape,4,8,0.991782698014152,0.6731835223113869,0.18055555555555555,0.004313759505748749,0.0008551696082577109
A-equivariant,17,two crescents,OOD shape,5,8,0.9970326409495549,0.8559823903262818,0.18055555555555555,0.015163256786763668,0.0006994680152274668
A-equivariant,17,two crescents,OOD shape,6,8,0.9927360774818402,0.7281881023439081,0.2916666666666667,0.034885164350271225,0.18461768329143524
A-equivariant,17,two crescents,OOD shape,7,8,0.9928777166797591,0.7232595191186522,0.2638888888888889,0.006022029090672731,0.002427044790238142
A-equivariant,17,two crescents,OOD shape,8,8,0.9934488019384368,0.6715305180178316,0.1527777777777778,0.025050999596714973,0.0006951141986064613
A-equivariant,17,two crescents,OOD shape,9,8,0.9920014880952381,0.6584914134186832,0.2222222222222222,0.030617382377386093,0.028970222920179367
A-equivariant,17,two crescents,OOD shape,10,8,0.996652210302062,0.737100317982671,0.18055555555555555,0.0017961593111976981,0.002099502831697464
A-equivariant,17,two crescents,OOD shape,11,8,0.9979359238984116,0.853128689492326,0.1527777777777778,0.008230037055909634,0.014031589962542057
analytic-Chebyshev,17,two crescents,OOD shape,0,8,0.994643251601502,0.7562588173016718,0.25,0.037282899022102356,0.0416649654507637
analytic-Chebyshev,17,two crescents,OOD shape,1,8,0.9937765205091937,0.6436379097093383,0.19444444444444445,0.01923501119017601,0.04327906668186188
analytic-Chebyshev,17,two crescents,OOD shape,2,8,0.9989230907296061,0.918939393939394,0.1527777777777778,0.012157715857028961,0.009797227568924427
analytic-Chebyshev,17,two crescents,OOD shape,3,8,0.9929865252926883,0.6638800100659874,0.25,0.01227044127881527,0.04174389690160751
analytic-Chebyshev,17,two crescents,OOD shape,4,8,0.991782698014152,0.6731835223113869,0.18055555555555555,0.004313759505748749,0.002203530864790082
analytic-Chebyshev,17,two crescents,OOD shape,5,8,0.9970326409495549,0.8559823903262818,0.18055555555555555,0.015163256786763668,0.0033787700813263655
analytic-Chebyshev,17,two crescents,OOD shape,6,8,0.992783554099606,0.7298887826160169,0.2916666666666667,0.03719500079751015,0.01349402405321598
analytic-Chebyshev,17,two crescents,OOD shape,7,8,0.9928777166797591,0.7232595191186522,0.2638888888888889,0.006022029090672731,0.029853839427232742
analytic-Chebyshev,17,two crescents,OOD shape,8,8,0.9934488019384368,0.6715305180178315,0.1527777777777778,0.027041830122470856,0.005681895650923252
analytic-Chebyshev,17,two crescents,OOD shape,9,8,0.9920014880952381,0.6584914134186832,0.2222222222222222,0.030617382377386093,0.06592589616775513
analytic-Chebyshev,17,two crescents,OOD shape,10,8,0.9965761241725634,0.7338951897775428,0.18055555555555555,0.0017961593111976981,0.07789196819067001
analytic-Chebyshev,17,two crescents,OOD shape,11,8,0.998025666337611,0.8557602684396943,0.1527777777777778,0.008230037055909634,0.007488310802727938
exact,17,two crescents,OOD shape,0,0,0.9946432516015021,0.7562588173016718,0.25,0.037282899022102356,2.093219882226549e-05
exact,17,two crescents,OOD shape,1,0,0.9937765205091937,0.6436379097093383,0.19444444444444445,0.01923501119017601,2.2074727894505486e-05
exact,17,two crescents,OOD shape,2,0,0.9989230907296061,0.918939393939394,0.1527777777777778,0.012157715857028961,3.067761645070277e-05
exact,17,two crescents,OOD shape,3,0,0.9929865252926883,0.6638800100659874,0.25,0.01227044127881527,2.23258430196438e-05
exact,17,two crescents,OOD shape,4,0,0.991782698014152,0.6731835223113869,0.18055555555555555,0.004313759505748749,2.2370932128978893e-05
exact,17,two crescents,OOD shape,5,0,0.9970326409495549,0.8559823903262815,0.18055555555555555,0.015163256786763668,2.1634414224536158e-05
exact,17,two crescents,OOD shape,6,0,0.992783554099606,0.7298887826160169,0.2916666666666667,0.034885164350271225,2.380780642852187e-05
exact,17,two crescents,OOD shape,7,0,0.9928777166797591,0.7232595191186522,0.2638888888888889,0.006022029090672731,2.2921889467397705e-05
exact,17,two crescents,OOD shape,8,0,0.9934488019384368,0.6715305180178315,0.1527777777777778,0.025050999596714973,2.1453579392982647e-05
exact,17,two crescents,OOD shape,9,0,0.9920014880952381,0.6584914134186832,0.2222222222222222,0.030617382377386093,2.389310066064354e-05
exact,17,two crescents,OOD shape,10,0,0.996652210302062,0.737100317982671,0.18055555555555555,0.0017961593111976981,2.5904157155309804e-05
exact,17,two crescents,OOD shape,11,0,0.9979359238984116,0.853128689492326,0.1527777777777778,0.008230037055909634,3.398068656679243e-05
identity,17,30% noise,OOD noise,0,8,0.9976092896174863,0.954741155831581,0.6666666666666666,0.0353987030684948,1.1592552661895752
identity,17,30% noise,OOD noise,1,8,0.9943531827515399,0.9184200384464367,0.6052631578947368,0.019514378160238266,1.2595810890197754
identity,17,30% noise,OOD noise,2,8,0.994813012295082,0.9104240543562148,0.6216216216216216,0.014629647135734558,0.8279716968536377
identity,17,30% noise,OOD noise,3,8,0.9978289453566951,0.9378626549030098,0.4583333333333333,0.02417127974331379,0.7193666100502014
identity,17,30% noise,OOD noise,4,8,0.9986907186499855,0.9730275096294707,0.5833333333333334,0.03766446188092232,1.0442545413970947
identity,17,30% noise,OOD noise,5,8,0.9989035087719298,0.9712615605777419,0.5,0.024097120389342308,0.5682083964347839
identity,17,30% noise,OOD noise,6,8,0.99128160418483,0.8939393616517678,0.675,0.04392251372337341,1.8336368799209595
identity,17,30% noise,OOD noise,7,8,0.9985010162601625,0.9624827361694427,0.5555555555555556,0.03211596608161926,0.7343419790267944
identity,17,30% noise,OOD noise,8,8,0.9966007493238717,0.9381420328405291,0.547945205479452,0.010823486372828484,0.7162642478942871
identity,17,30% noise,OOD noise,9,8,0.9971047160095603,0.9513666527829363,0.7123287671232876,0.02636968530714512,1.1171122789382935
identity,17,30% noise,OOD noise,10,8,0.9966141001855288,0.940004965888193,0.589041095890411,0.008177457377314568,0.44571253657341003
identity,17,30% noise,OOD noise,11,8,0.9959542081677824,0.9375921522678483,0.7432432432432432,0.01727604866027832,1.6818703413009644
graph-small,17,30% noise,OOD noise,0,8,0.9974812158469946,0.9527937255000506,0.6666666666666666,0.0353987030684948,1.1191484928131104
graph-small,17,30% noise,OOD noise,1,8,0.994312114989733,0.9186140908990506,0.6052631578947368,0.019514378160238266,1.2541207075119019
graph-small,17,30% noise,OOD noise,2,8,0.9947703210382514,0.9099691344385755,0.6216216216216216,0.014629647135734558,0.810559093952179
graph-small,17,30% noise,OOD noise,3,8,0.9977372106534568,0.9351498979824884,0.4583333333333333,0.02417127974331379,0.706897497177124
graph-small,17,30% noise,OOD noise,4,8,0.9986422267481331,0.9718031423881176,0.5833333333333334,0.032584771513938904,1.0288524627685547
graph-small,17,30% noise,OOD noise,5,8,0.9989035087719299,0.9716077582509838,0.5,0.024097120389342308,0.5557141304016113
graph-small,17,30% noise,OOD noise,6,8,0.9916504593923949,0.8991951338972,0.717948717948718,0.037364281713962555,1.8498928546905518
graph-small,17,30% noise,OOD noise,7,8,0.9985010162601627,0.9624827361694426,0.5555555555555556,0.030267534777522087,0.7092428803443909
graph-small,17,30% noise,OOD noise,8,8,0.9966255613726025,0.938738744968578,0.547945205479452,0.010823486372828484,0.6965553164482117
graph-small,17,30% noise,OOD noise,9,8,0.9971241474457377,0.951789349025313,0.7123287671232876,0.02636968530714512,1.0727790594100952
graph-small,17,30% noise,OOD noise,10,8,0.9966604823747681,0.9408528618647655,0.589041095890411,0.008177457377314568,0.4433854818344116
graph-small,17,30% noise,OOD noise,11,8,0.9964621999673433,0.9449628034836246,0.7432432432432432,0.0177699513733387,1.6896250247955322
graph-foundation,17,30% noise,OOD noise,0,8,0.9975239071038252,0.9537454298686695,0.6666666666666666,0.0353987030684948,1.152565598487854
graph-foundation,17,30% noise,OOD noise,1,8,0.9941478439425051,0.9160725731192606,0.6052631578947368,0.019514378160238266,1.2109241485595703
graph-foundation,17,30% noise,OOD noise,2,8,0.9947916666666666,0.9103092704929974,0.6216216216216216,0.014629647135734558,0.7959570288658142
graph-foundation,17,30% noise,OOD noise,3,8,0.9978289453566951,0.9378626549030098,0.4583333333333333,0.02417127974331379,0.7127507328987122
graph-foundation,17,30% noise,OOD noise,4,8,0.9986907186499854,0.9725689404209015,0.5833333333333334,0.032584771513938904,1.0044746398925781
graph-foundation,17,30% noise,OOD noise,5,8,0.9989316239316239,0.971970602953451,0.5,0.024097120389342308,0.5415123105049133
graph-foundation,17,30% noise,OOD noise,6,8,0.9916839916839917,0.8978676253860731,0.675,0.0363469161093235,1.8385456800460815
graph-foundation,17,30% noise,OOD noise,7,8,0.9984756097560975,0.9620029381896444,0.5555555555555556,0.03211596608161926,0.7087485790252686
graph-foundation,17,30% noise,OOD noise,8,8,0.9966007493238717,0.9377651849027056,0.547945205479452,0.010823486372828484,0.6966394782066345
graph-foundation,17,30% noise,OOD noise,9,8,0.9970852845733829,0.9511853702789853,0.7123287671232876,0.02636968530714512,1.1339094638824463
graph-foundation,17,30% noise,OOD noise,10,8,0.9966836734693878,0.9410972411414028,0.589041095890411,0.008177457377314568,0.4462680220603943
graph-foundation,17,30% noise,OOD noise,11,8,0.996317059453183,0.9430303772943597,0.7432432432432432,0.018818125128746033,1.7007040977478027
A-equivariant,17,30% noise,OOD noise,0,8,0.9975239071038251,0.9523096956801465,0.6666666666666666,0.03414250910282135,0.20381766557693481
A-equivariant,17,30% noise,OOD noise,1,8,0.9943737166324434,0.9172689936386804,0.6052631578947368,0.00892538670450449,0.18975374102592468
A-equivariant,17,30% noise,OOD noise,2,8,0.9941299521857924,0.9061068802539765,0.6,0.018699925392866135,0.20585502684116364
A-equivariant,17,30% noise,OOD noise,3,8,0.9977677888878695,0.9349099794305386,0.4583333333333333,0.03027280792593956,0.206564262509346
A-equivariant,17,30% noise,OOD noise,4,8,0.9987877024536902,0.9716723543488599,0.5833333333333334,0.033886831253767014,0.02607651799917221
A-equivariant,17,30% noise,OOD noise,5,8,0.9990440845704003,0.975291983226177,0.5,0.021517334505915642,0.18965290486812592
A-equivariant,17,30% noise,OOD noise,6,8,0.9916839916839917,0.8967484429403654,0.654320987654321,0.03154268488287926,0.3480612635612488
A-equivariant,17,30% noise,OOD noise,7,8,0.9981707317073171,0.9593423915328068,0.5555555555555556,0.014968174509704113,0.37487155199050903
A-equivariant,17,30% noise,OOD noise,8,8,0.9968240577624494,0.9375515046659573,0.5694444444444444,0.0183874499052763,0.20218922197818756
A-equivariant,17,30% noise,OOD noise,9,8,0.996618930105124,0.9434087470194878,0.7361111111111112,0.013609710149466991,0.01676120050251484
A-equivariant,17,30% noise,OOD noise,10,8,0.9962198515769944,0.9326115169966427,0.5675675675675675,0.016031278297305107,0.27587515115737915
A-equivariant,17,30% noise,OOD noise,11,8,0.9962082040675628,0.9403345657357323,0.7671232876712328,0.02012314274907112,0.1672818958759308
analytic-Chebyshev,17,30% noise,OOD noise,0,8,0.9979081284153005,0.9595324535244663,0.6666666666666666,0.03036670945584774,0.01362030953168869
analytic-Chebyshev,17,30% noise,OOD noise,1,8,0.9944969199178645,0.9182274004726534,0.6266666666666667,0.007493187673389912,0.006303712259978056
analytic-Chebyshev,17,30% noise,OOD noise,2,8,0.9945782103825137,0.9113028962771164,0.6,0.021819688379764557,0.004572773817926645
analytic-Chebyshev,17,30% noise,OOD noise,3,8,0.997951258294346,0.9379891040483477,0.4583333333333333,0.025742674246430397,0.002973383292555809
analytic-Chebyshev,17,30% noise,OOD noise,4,8,0.9987877024536902,0.9716723543488599,0.5833333333333334,0.033886831253767014,0.008122066035866737
analytic-Chebyshev,17,30% noise,OOD noise,5,8,0.9990440845704003,0.9754045237621047,0.5,0.021517334505915642,0.0006630459101870656
analytic-Chebyshev,17,30% noise,OOD noise,6,8,0.9916169271007981,0.8975959500398099,0.675,0.0372772254049778,0.022390829399228096
analytic-Chebyshev,17,30% noise,OOD noise,7,8,0.9983485772357724,0.9606585080871948,0.5555555555555556,0.022686781361699104,0.011902941390872002
analytic-Chebyshev,17,30% noise,OOD noise,8,8,0.9971218023472198,0.9448334770119323,0.5694444444444444,0.01902727037668228,0.004452511202543974
analytic-Chebyshev,17,30% noise,OOD noise,9,8,0.996618930105124,0.9434087470194878,0.7361111111111112,0.013609710149466991,0.01769396848976612
analytic-Chebyshev,17,30% noise,OOD noise,10,8,0.9962430426716141,0.9327241441260635,0.589041095890411,0.012416996993124485,0.012212345376610756
analytic-Chebyshev,17,30% noise,OOD noise,11,8,0.9960267784248625,0.9384338260332077,0.7432432432432432,0.015730654820799828,0.00528970779851079
exact,17,30% noise,OOD noise,0,0,0.9979081284153006,0.9595324535244666,0.6666666666666666,0.03036670945584774,1.18366315291496e-05
exact,17,30% noise,OOD noise,1,0,0.9944969199178644,0.9182274004726535,0.6266666666666667,0.007493187673389912,1.1449849807831924e-05
exact,17,30% noise,OOD noise,2,0,0.9945782103825137,0.9113028962771164,0.6,0.021819688379764557,1.2202239304315299e-05
exact,17,30% noise,OOD noise,3,0,0.997951258294346,0.9379891040483477,0.4583333333333333,0.025742674246430397,1.3627912267111242e-05
exact,17,30% noise,OOD noise,4,0,0.9987877024536902,0.9716723543488599,0.5833333333333334,0.033886831253767014,1.1341356184857432e-05
exact,17,30% noise,OOD noise,5,0,0.9990440845704003,0.9754045237621047,0.5,0.021517334505915642,1.3192537153372541e-05
exact,17,30% noise,OOD noise,6,0,0.9916001609549996,0.8974467525651735,0.675,0.0372772254049778,1.1690299288602546e-05
exact,17,30% noise,OOD noise,7,0,0.9983485772357724,0.9606585080871948,0.5555555555555556,0.022686781361699104,1.349495960312197e-05
exact,17,30% noise,OOD noise,8,0,0.997096990298489,0.9445457518116314,0.5694444444444444,0.01902727037668228,1.2584377145685721e-05
exact,17,30% noise,OOD noise,9,0,0.996618930105124,0.9434087470194878,0.7361111111111112,0.013609710149466991,1.1984281627519522e-05
exact,17,30% noise,OOD noise,10,0,0.9962430426716141,0.9327241441260635,0.589041095890411,0.012416996993124485,1.2580724614963401e-05
exact,17,30% noise,OOD noise,11,0,0.9960267784248625,0.9384338260332077,0.7432432432432432,0.015730654820799828,1.1405507393646985e-05
identity,17,180-degree aperture,OOD aperture,0,8,0.9927568878877144,0.8505623706829257,0.3835616438356164,0.022634226828813553,0.18986457586288452
identity,17,180-degree aperture,OOD aperture,1,8,0.9883555709582394,0.7014246017436016,0.3835616438356164,0.013510305434465408,0.19965550303459167
identity,17,180-degree aperture,OOD aperture,2,8,0.9938080495356036,0.8777376674225386,0.5068493150684932,0.0278723556548357,0.17543308436870575
identity,17,180-degree aperture,OOD aperture,3,8,0.9890147077964337,0.8207993316338339,0.44155844155844154,0.025309139862656593,0.1941467523574829
identity,17,180-degree aperture,OOD aperture,4,8,0.9883541295306001,0.7977864496262743,0.41333333333333333,0.02600713260471821,0.168452650308609
identity,17,180-degree aperture,OOD aperture,5,8,0.9898248487903225,0.7751731289189259,0.40540540540540543,0.030388381332159042,0.16415074467658997
identity,17,180-degree aperture,OOD aperture,6,8,0.9858882947118242,0.7256053358374666,0.41333333333333333,0.01166699081659317,0.1826915293931961
identity,17,180-degree aperture,OOD aperture,7,8,0.9907265636284848,0.8246541023843539,0.44594594594594594,0.020729098469018936,0.20031604170799255
identity,17,180-degree aperture,OOD aperture,8,8,0.9898725687458082,0.7543869181416747,0.4166666666666667,0.022873124107718468,0.18471166491508484
identity,17,180-degree aperture,OOD aperture,9,8,0.9932399248880542,0.8826584774585361,0.44594594594594594,0.027579415589571,0.13582053780555725
identity,17,180-degree aperture,OOD aperture,10,8,0.9890783461495597,0.7381511583571974,0.3561643835616438,0.03216945379972458,0.1316908597946167
identity,17,180-degree aperture,OOD aperture,11,8,0.9896492236917769,0.7726242367454939,0.47297297297297297,0.0066378735937178135,0.35356405377388
graph-small,17,180-degree aperture,OOD aperture,0,8,0.9927222318488996,0.8502107817714991,0.3835616438356164,0.022634226828813553,0.20372870564460754
graph-small,17,180-degree aperture,OOD aperture,1,8,0.9883555709582394,0.7014246017436017,0.3835616438356164,0.013510305434465408,0.18231122195720673
graph-small,17,180-degree aperture,OOD aperture,2,8,0.9938347389772605,0.8780623179457988,0.5068493150684932,0.0278723556548357,0.18020819127559662
graph-small,17,180-degree aperture,OOD aperture,3,8,0.9890667707926591,0.8215074643378037,0.44155844155844154,0.025309139862656593,0.1856212019920349
graph-small,17,180-degree aperture,OOD aperture,4,8,0.9883541295306001,0.7977864496262743,0.41333333333333333,0.02600713260471821,0.16842179000377655
graph-small,17,180-degree aperture,OOD aperture,5,8,0.9898248487903225,0.7751731289189259,0.40540540540540543,0.030388381332159042,0.15791472792625427
graph-small,17,180-degree aperture,OOD aperture,6,8,0.9858882947118242,0.7256053358374666,0.41333333333333333,0.01166699081659317,0.19084735214710236
graph-small,17,180-degree aperture,OOD aperture,7,8,0.9907265636284848,0.8246541023843538,0.44594594594594594,0.020729098469018936,0.20158886909484863
graph-small,17,180-degree aperture,OOD aperture,8,8,0.9898725687458082,0.7543869181416747,0.4166666666666667,0.022873124107718468,0.1749887317419052
graph-small,17,180-degree aperture,OOD aperture,9,8,0.9932399248880542,0.8826584774585361,0.44594594594594594,0.027579415589571,0.14188149571418762
graph-small,17,180-degree aperture,OOD aperture,10,8,0.9890783461495597,0.7381511583571974,0.3561643835616438,0.03216945379972458,0.1438279151916504
graph-small,17,180-degree aperture,OOD aperture,11,8,0.9896218406856705,0.7722956728875183,0.47297297297297297,0.0066378735937178135,0.36502382159233093
graph-foundation,17,180-degree aperture,OOD aperture,0,8,0.9927568878877144,0.8505623706829255,0.3835616438356164,0.022634226828813553,0.21640083193778992
graph-foundation,17,180-degree aperture,OOD aperture,1,8,0.9883555709582394,0.7014246017436017,0.3835616438356164,0.013510305434465408,0.19325169920921326
graph-foundation,17,180-degree aperture,OOD aperture,2,8,0.9938080495356036,0.8777376674225386,0.5068493150684932,0.0278723556548357,0.18301966786384583
graph-foundation,17,180-degree aperture,OOD aperture,3,8,0.9890407392945464,0.8211551275492968,0.44155844155844154,0.025309139862656593,0.18085931241512299
graph-foundation,17,180-degree aperture,OOD aperture,4,8,0.9883541295306001,0.7977864496262743,0.41333333333333333,0.02600713260471821,0.1678750216960907
graph-foundation,17,180-degree aperture,OOD aperture,5,8,0.9898248487903225,0.7751731289189259,0.40540540540540543,0.030388381332159042,0.1692775934934616
graph-foundation,17,180-degree aperture,OOD aperture,6,8,0.9858882947118242,0.7256053358374666,0.41333333333333333,0.01166699081659317,0.1750926524400711
graph-foundation,17,180-degree aperture,OOD aperture,7,8,0.9907265636284848,0.8246541023843538,0.44594594594594594,0.020729098469018936,0.1977817714214325
graph-foundation,17,180-degree aperture,OOD aperture,8,8,0.9898725687458082,0.7543869181416747,0.4166666666666667,0.022873124107718468,0.1758105456829071
graph-foundation,17,180-degree aperture,OOD aperture,9,8,0.9932399248880542,0.8826584774585361,0.44594594594594594,0.027579415589571,0.13937272131443024
graph-foundation,17,180-degree aperture,OOD aperture,10,8,0.9890783461495597,0.7381511583571974,0.3561643835616438,0.03216945379972458,0.13865020871162415
graph-foundation,17,180-degree aperture,OOD aperture,11,8,0.9896218406856705,0.7722956728875179,0.47297297297297297,0.006074114702641964,0.3466208577156067
A-equivariant,17,180-degree aperture,OOD aperture,0,8,0.9924449835383815,0.8466039385934883,0.3835616438356164,0.02278365194797516,0.00020954330102540553
A-equivariant,17,180-degree aperture,OOD aperture,1,8,0.987835730376018,0.6817141034431493,0.4027777777777778,0.016271047294139862,0.16655336320400238
A-equivariant,17,180-degree aperture,OOD aperture,2,8,0.9939681861855449,0.8807940645431154,0.5068493150684932,0.021411659196019173,0.04958239570260048
A-equivariant,17,180-degree aperture,OOD aperture,3,8,0.9889626448002082,0.8193585767642451,0.44155844155844154,0.026931418105959892,0.31484702229499817
A-equivariant,17,180-degree aperture,OOD aperture,4,8,0.9887700534759358,0.7978326642949973,0.41333333333333333,0.030183736234903336,0.17879794538021088
A-equivariant,17,180-degree aperture,OOD aperture,5,8,0.9899193548387097,0.7758534040888738,0.40540540540540543,0.02843596786260605,0.0004868733522016555
A-equivariant,17,180-degree aperture,OOD aperture,6,8,0.9862150920974451,0.737942196963291,0.41333333333333333,0.01263110525906086,0.17013806104660034
A-equivariant,17,180-degree aperture,OOD aperture,7,8,0.9908998988877654,0.8275700391858063,0.44594594594594594,0.020729098469018936,0.00023141750716604292
A-equivariant,17,180-degree aperture,OOD aperture,8,8,0.9893360160965795,0.741860384555689,0.4166666666666667,0.018498525023460388,0.005930247716605663
A-equivariant,17,180-degree aperture,OOD aperture,9,8,0.9933843709374549,0.8873826737779879,0.44594594594594594,0.02854214236140251,0.01017832476645708
A-equivariant,17,180-degree aperture,OOD aperture,10,8,0.9889669007021064,0.7353544312636932,0.3561643835616438,0.03216945379972458,0.0017581894062459469
A-equivariant,17,180-degree aperture,OOD aperture,11,8,0.9893753936307128,0.7721290419456238,0.47297297297297297,0.0066378735937178135,0.39647066593170166
analytic-Chebyshev,17,180-degree aperture,OOD aperture,0,8,0.9924449835383815,0.846603938593488,0.3835616438356164,0.02278365194797516,0.0059866150841116905
analytic-Chebyshev,17,180-degree aperture,OOD aperture,1,8,0.987697106220759,0.6773354956643731,0.4027777777777778,0.016271047294139862,0.011888336390256882
analytic-Chebyshev,17,180-degree aperture,OOD aperture,2,8,0.9939414967438881,0.880573873631644,0.5068493150684932,0.021411659196019173,0.007395029533654451
analytic-Chebyshev,17,180-degree aperture,OOD aperture,3,8,0.9889626448002082,0.8193585767642451,0.44155844155844154,0.026931418105959892,0.06189774349331856
analytic-Chebyshev,17,180-degree aperture,OOD aperture,4,8,0.9887700534759358,0.799276827557412,0.41333333333333333,0.02600713260471821,0.10084259510040283
