name,factor,rank,N,bs,L,final_train_error,final_test_error,min_loss,epochs_run,output_even_defect,last_layer_active_even_mean,mean_layer_active_even,mean_minima,mirror_distance_p20,mirror_mismatch_best20,mirror_corr_best20
rank5_f3_N768_bs8_L3,3,5,768,8,3,0.0015269660407284391,0.0015991920372471213,0.0015230034655360214,706,0.0004721502191387117,0.00024272922019008547,0.10794458127444766,0.20000000000000004,0.017331264913082123,0.5756459199320191,0.43950534982260586
rank5_f4_N1024_bs4_L3,4,5,1024,4,3,0.00141923283931078,0.0015903136227279902,0.0014153061339143846,739,0.00026810087729245424,0.00012358430831227452,0.5966720558984283,0.4666666666666666,0.017331264913082123,0.588839783962551,0.4249593478218903
rank5_f5_N1280_bs4_L3,5,5,1280,4,3,0.002844931493849856,0.003262016922235489,0.0028048788565115503,713,0.0007988900761120021,6.243507959879935e-05,0.0015132184489630163,0.6,0.017331264913082123,0.5576747178375916,0.45627091728321295
rank10_f2_N512_bs2_L3,2,10,512,2,3,1.9263328795687124e-05,1.9382012396818027e-05,1.926228257591832e-05,1042,4.0981717575050425e-06,0.000522191054187715,0.9113516479652995,0.13333333333333333,0.017331264913082123,0.6999983388216605,0.30780238275502075
rank10_f3_N768_bs4_L3,3,10,768,4,3,0.0012535599590843087,0.0013395847054198384,0.0012450773375813167,620,0.0004305733018554747,0.00012429979688022286,0.08288783731889755,0.5333333333333333,0.017331264913082123,0.653966189817135,0.3561523316598069
rank10_f3_N768_bs8_L3,3,10,768,8,3,0.002371384111484076,0.0024774610064923763,0.002360792007417937,764,0.0002967658801935613,0.00030445127049461007,0.604095878409377,1.0999999999999999,0.017331264913082123,0.7095762292867913,0.2994988445655705
