case,family,beta,n_tokens,trial,seed,geometry,selected_eigenvalue,selected_group_mass,speed,energy_gain,min_correlation,max_correlation,mean_abs_correlation,mean_vector_norm,extreme_eigenspace_mass,mass_0,mass_1,mass_2,mass_3
pd_simple,positive_definite,0.3,20,29,260443238,bipolar,3.0,0.9999514557915411,0.000602104088910633,266.91455120231615,-0.9999057387283901,1.0000000000000002,0.9999523732522377,0.20011308155733556,0.9999514557915411,0.9999514557915411,4.854420845913536e-05,1.925361911116021e-43,3.7484630258104393e-66
pd_simple,positive_definite,0.3,20,30,260443238,consensus,3.0,1.0,2.259157492736822e-22,927.8483267504814,1.0,1.0,1.0,1.0,1.0,1.0,5.103792576988933e-44,1.4751263625934443e-87,4.498067762438895e-111
pd_simple,positive_definite,0.3,20,31,260443238,consensus,3.0,1.0,1.5742421097771473e-22,931.429468234642,1.0,1.0,1.0,1.0,1.0,1.0,2.478238220195607e-44,3.419509362279454e-89,4.6621616970524054e-114
pd_simple,positive_definite,0.3,20,32,260443238,consensus,3.0,1.0,7.357657177814373e-23,938.0635316564416,1.0,1.0,1.0,1.0,1.0,1.0,5.413511914624347e-45,1.9844646729120755e-87,3.161083091733741e-116
pd_simple,positive_definite,0.3,20,33,260443238,consensus,3.0,1.0,5.139105043814082e-21,942.9492847627382,1.0,1.0,1.0,1.0,1.0,1.0,2.641040065135535e-41,9.40935405413079e-84,9.802009222810549e-112
pd_simple,positive_definite,0.3,20,34,260443238,consensus,3.0,1.0,5.059278478183744e-23,927.6370011501092,1.0,1.0,1.0,1.0,1.0,1.0,2.55962987198133e-45,1.9952468352442949e-87,6.434862003231875e-113
pd_simple,positive_definite,0.3,20,35,260443238,consensus,3.0,1.0,1.3870985141878883e-21,928.1910492906634,1.0,1.0,1.0,1.0,1.0,1.0,1.9240422880622533e-42,2.9943668799658265e-87,2.2723152205445487e-111
pd_simple,positive_definite,0.3,20,36,260443238,consensus,3.0,1.0,7.982561530166062e-23,927.056582863131,1.0,1.0,1.0,1.0,1.0,1.0,6.372128858288735e-45,4.4210408445302214e-88,9.449405885816635e-114
pd_simple,positive_definite,0.3,20,37,260443238,consensus,3.0,1.0,8.93742961985667e-22,918.9931691152441,1.0,1.0,1.0,1.0,1.0,1.0,7.987764820989142e-43,4.492391989896701e-86,6.894729021372877e-113
pd_simple,positive_definite,0.3,20,38,260443238,consensus,3.0,1.0,3.6935955493063754e-22,923.5733749116501,1.0,1.0,1.0,1.0,1.0,1.0,1.3642648081855917e-43,1.142733847852549e-87,1.0484066016761162e-111
pd_simple,positive_definite,0.3,20,39,260443238,bipolar,3.0,0.9999996915910984,8.26871959068869e-05,245.70301720948373,-0.9999993831821964,1.0000000000000002,0.9999996753590473,0.0005553457498628589,0.9999996915910984,0.9999996915910984,3.084089018907411e-07,6.174068699894698e-50,6.04674511546294e-75
pd_simple,positive_definite,0.3,20,40,260443238,bipolar,3.0,0.9999532750127275,0.0005907482776367922,274.7171760531779,-0.9999092711880034,1.0000000000000002,0.9999541580739427,0.20010884495633488,0.9999532750127275,0.9999532750127275,4.6724987272669117e-05,7.824421819941573e-43,1.3634380542353112e-64
pd_simple,positive_definite,0.3,20,41,260443238,consensus,3.0,1.0,2.4654118167924812e-23,901.8519550937378,1.0,1.0,1.0,1.0,1.0,1.0,6.078255426380006e-46,3.2194474319013604e-88,1.8149979753351818e-113
pd_simple,positive_definite,0.3,20,42,260443238,consensus,3.0,1.0,1.8146340075831197e-22,902.0071647882289,1.0,1.0,1.0,1.0,1.0,1.0,3.292896581477178e-44,7.151860159936649e-87,3.886651537248615e-115
pd_simple,positive_definite,0.3,20,43,260443238,consensus,3.0,1.0,2.8565580844002808e-22,870.6609028001432,1.0,1.0,1.0,1.0,1.0,1.0,8.159924089552615e-44,2.3503809737747488e-88,1.4919811469807871e-112
pd_simple,positive_definite,0.3,20,44,260443238,consensus,3.0,1.0,4.1888352535458546e-22,939.6181249130367,1.0,1.0,1.0,1.0,1.0,1.0,1.7546340781348596e-43,5.47738743707511e-87,3.670816377229793e-113
pd_simple,positive_definite,0.3,20,45,260443238,consensus,3.0,1.0,7.217635422975547e-22,947.2394817167606,1.0,1.0,1.0,1.0,1.0,1.0,5.209426109899161e-43,2.1777432297253407e-85,6.778850896426255e-111
pd_simple,positive_definite,0.3,20,46,260443238,consensus,3.0,1.0,2.4537228608452168e-22,914.056622220811,1.0,1.0,1.0,1.0,1.0,1.0,6.020755877834448e-44,9.433021241366133e-87,3.030518063820145e-115
pd_simple,positive_definite,0.3,20,47,260443238,consensus,3.0,1.0,1.5631897968943281e-22,953.1468858223537,1.0,1.0,1.0,1.0,1.0,1.0,2.443562341114532e-44,5.408333867689838e-85,2.175342350601234e-110
pd_simple,positive_definite,0.3,20,48,260443238,consensus,3.0,1.0,1.366035284577561e-22,915.484875351857,1.0,1.0,1.0,1.0,1.0,1.0,1.8660523987109017e-44,3.7097593153547915e-88,9.495466691364009e-114
pd_simple,positive_definite,0.3,20,49,260443238,consensus,3.0,1.0,7.528699781004592e-23,876.7011432820111,1.0,1.0,1.0,1.0,1.0,1.0,5.668132039249876e-45,5.274438953899441e-89,1.7843602491485662e-114
pd_simple,positive_definite,0.3,20,50,260443238,consensus,3.0,1.0,1.7373405281022962e-22,920.5724173320908,1.0,1.0,1.0,1.0,1.0,1.0,3.0183521105867737e-44,2.0493648678220914e-86,2.5215792358581662e-112
pd_simple,positive_definite,0.3,20,51,260443238,consensus,3.0,1.0,7.629705573556637e-23,904.2314746362958,1.0,1.0,1.0,1.0,1.0,1.0,5.821240713916126e-45,2.1033882167770843e-87,1.6194926010598867e-114
pd_simple,positive_definite,0.3,20,52,260443238,consensus,3.0,1.0,8.848867391470865e-22,924.2930443166749,1.0,1.0,1.0,1.0,1.0,1.0,7.830245411183672e-43,9.444502133352892e-87,3.8658920548896744e-111
pd_simple,positive_definite,0.3,20,53,260443238,consensus,3.0,1.0,1.1887814631730552e-22,934.2381298159222,1.0,1.0,1.0,1.0,1.0,1.0,1.4132013671838727e-44,2.1158742418779486e-87,1.7274767997756337e-113
pd_simple,positive_definite,0.3,20,54,260443238,consensus,3.0,1.0,2.213571318489826e-21,914.8866242407703,1.0,1.0,1.0,1.0,1.0,1.0,4.899897982040801e-42,1.4017606976223412e-85,5.074617973821983e-112
pd_simple,positive_definite,0.3,20,55,260443238,consensus,3.0,1.0,5.03890375773153e-24,930.0028759678798,1.0,1.0,1.0,1.0,1.0,1.0,2.5390551079681023e-47,8.685581756530034e-89,5.779898801208896e-113
pd_simple,positive_definite,0.3,20,56,260443238,consensus,3.0,1.0,1.1189359953775773e-21,893.2558627767675,1.0,1.0,1.0,1.0,1.0,1.0,1.2520177617516137e-42,1.7838605482068008e-88,4.642007819923977e-113
pd_simple,positive_definite,0.3,20,57,260443238,consensus,3.0,1.0,2.1964210928317487e-22,940.0514947551268,1.0,1.0,1.0,1.0,1.0,1.0,4.824265617036222e-44,6.062107958537037e-87,1.1855743177514404e-113
pd_simple,positive_definite,0.3,20,58,260443238,consensus,3.0,1.0,3.046443090720047e-22,930.6316671024011,1.0,1.0,1.0,1.0,1.0,1.0,9.28081550499594e-44,6.813578714653497e-87,2.823102691938324e-114
pd_simple,positive_definite,0.3,20,59,260443238,consensus,3.0,1.0,3.5189991295060214e-22,931.6206328250665,1.0,1.0,1.0,1.0,1.0,1.0,1.2383354873464138e-43,3.7788311780713014e-86,3.0963857493187125e-113
pd_simple,positive_definite,0.3,20,60,260443238,consensus,3.0,1.0,1.2390428501299182e-21,948.2848668236176,1.0,1.0,1.0,1.0,1.0,1.0,1.535227184458072e-42,9.93260335418559e-86,1.8362252276794278e-110
pd_simple,positive_definite,0.3,20,61,260443238,consensus,3.0,1.0,8.661546392459702e-23,929.5567227528555,1.0,1.0,1.0,1.0,1.0,1.0,7.50223859087318e-45,3.941915837341001e-87,1.1776539406530975e-113
pd_simple,positive_definite,0.3,20,62,260443238,bipolar,3.0,0.9999986900344581,9.905614844043614e-05,284.9632255875375,-0.9999974563347194,1.0000000000000002,0.9999987147796452,0.20000305237504454,0.9999986900344581,0.9999986900344581,1.3099655419435877e-06,6.14901567616832e-43,1.0253316549406141e-65
pd_simple,positive_definite,0.3,20,63,260443238,consensus,3.0,1.0,2.204636167163839e-22,916.4838122236744,1.0,1.0,1.0,1.0,1.0,1.0,4.860420629566872e-44,1.2509418519157697e-88,3.191768463634107e-113
pd_simple,positive_definite,0.7,2,0,260444247,consensus,3.0,1.0,4.3235071321561e-22,18.98080917050863,1.0,1.0,1.0,1.0,1.0,1.0,1.8692713921804656e-43,2.1889637758485007e-87,5.72863359616352e-112
pd_simple,positive_definite,0.7,2,1,260444247,consensus,3.0,1.0,5.591011746327799e-22,17.90909307765322,1.0,1.0,1.0,1.0,1.0,1.0,3.125941234757541e-43,5.846143614957591e-87,4.305315983046083e-112
pd_simple,positive_definite,0.7,2,2,260444247,consensus,3.0,1.0,6.578111962384102e-22,17.748642013950843,1.0,1.0,1.0,1.0,1.0,1.0,4.327155698966082e-43,6.215515323461308e-87,1.7291669805373532e-112
pd_simple,positive_definite,0.7,2,3,260444247,consensus,3.0,1.0,3.693993157359717e-23,15.5452332271946,1.0,1.0,1.0,1.0,1.0,1.0,1.364558544662041e-45,3.490703682997508e-90,1.228632714106922e-114
pd_simple,positive_definite,0.7,2,4,260444247,consensus,3.0,1.0,3.3404586293805637e-22,19.12255026993579,1.0,1.0,1.0,1.0,1.0,1.0,1.1158663854603077e-43,3.0445628103405305e-88,1.982574969239998e-113
pd_simple,positive_definite,0.7,2,5,260444247,bipolar,3.0,1.0,8.015154556201038e-20,6.554628892784881,-1.0,-1.0,1.0,6.85600571351599e-20,1.0,1.0,5.031973310043929e-39,5.951497435128967e-82,2.3191179724383426e-107
pd_simple,positive_definite,0.7,2,6,260444247,consensus,3.0,1.0,1.8717506584404963e-22,16.247349317122442,1.0,1.0,1.0,1.0,1.0,1.0,3.5034505273724315e-44,1.8160185352196542e-87,9.194898235854184e-114
pd_simple,positive_definite,0.7,2,7,260444247,consensus,3.0,1.0,2.1131670347816072e-22,16.542753682082772,1.0,1.0,1.0,1.0,1.0,1.0,4.4654749168876914e-44,3.4491299937394054e-87,3.818446184582241e-115
pd_simple,positive_definite,0.7,2,8,260444247,consensus,3.0,1.0,3.169933418540585e-22,18.36928933779631,1.0,1.0,1.0,1.0,1.0,1.0,1.0048477877980398e-43,1.4991396181963213e-87,3.5652329936871255e-112
pd_simple,positive_definite,0.7,2,9,260444247,bipolar,3.0,1.0,2.9518999767018237e-21,5.812744551515189,-1.0,-1.0,1.0,2.6172729859475465e-21,1.0,1.0,7.191040425757372e-42,1.5544701789302054e-84,8.61275853589525e-112
pd_simple,positive_definite,0.7,2,10,260444247,consensus,3.0,1.0,4.636226729361908e-23,16.009865653422118,1.0,1.0,1.0,1.0,1.0,1.0,2.1494598286049825e-45,1.481604207870069e-87,1.1652016705193535e-113
pd_simple,positive_definite,0.7,2,11,260444247,consensus,3.0,1.0,2.3744839318744884e-21,15.391082304650382,1.0,1.0,1.0,1.0,1.0,1.0,5.638173942730132e-42,3.890919379699052e-86,1.3674861194869355e-112
pd_simple,positive_definite,0.7,2,12,260444247,consensus,3.0,1.0,1.3013342122760257e-23,17.910671029142176,1.0,1.0,1.0,1.0,1.0,1.0,1.6934707320400651e-46,4.754981631741567e-86,2.293277041796662e-114
pd_simple,positive_definite,0.7,2,13,260444247,consensus,3.0,1.0,1.9883551387292834e-22,18.13282338693577,1.0,1.0,1.0,1.0,1.0,1.0,3.95355615771115e-44,3.863826408551149e-86,6.020301202641971e-113
pd_simple,positive_definite,0.7,2,14,260444247,consensus,3.0,1.0,4.97921179349788e-23,18.51890399387545,1.0,1.0,1.0,1.0,1.0,1.0,2.479255008450836e-45,3.7000469309312753e-87,2.2714633676759603e-113
pd_simple,positive_definite,0.7,2,15,260444247,consensus,3.0,1.0,4.674707872266868e-22,14.029632822120032,1.0,1.0,1.0,1.0,1.0,1.0,2.185289369103383e-43,6.658173973879586e-88,3.346891823372453e-114
pd_simple,positive_definite,0.7,2,16,260444247,bipolar,3.0,1.0,4.8899768258491513e-20,6.364280855136383,-1.0,-1.0,1.0,5.069546927564206e-20,1.0,1.0,2.5777607320836527e-39,9.994260921598639e-83,2.1584428038476832e-108
pd_simple,positive_definite,0.7,2,17,260444247,consensus,3.0,1.0,6.848160604916304e-23,19.967258422882953,1.0,1.0,1.0,1.0,1.0,1.0,4.6897303670727634e-45,2.4729214279637823e-90,2.5095127510936063e-112
pd_simple,positive_definite,0.7,2,18,260444247,consensus,3.0,1.0,3.3118278333595114e-22,17.24475998526296,1.0,1.0,1.0,1.0,1.0,1.0,1.0968203597814754e-43,2.3692723376683723e-87,2.156139195740202e-116
pd_simple,positive_definite,0.7,2,19,260444247,consensus,3.0,1.0,6.3681393497589545e-22,17.44627340437012,1.0,1.0,1.0,1.0,1.0,1.0,4.055319877794841e-43,4.360940678213453e-86,5.805880385777659e-113
pd_simple,positive_definite,0.7,2,20,260444247,consensus,3.0,1.0,8.545903470011765e-23,16.167010094914325,1.0,1.0,1.0,1.0,1.0,1.0,7.303246611875911e-45,4.328696284802156e-89,2.0580859346173283e-114
pd_simple,positive_definite,0.7,2,21,260444247,consensus,3.0,1.0,1.5932334380599641e-21,17.216462926398837,1.0,1.0,1.0,1.0,1.0,1.0,2.5383927881523734e-42,4.243390546987253e-86,1.9120616192926406e-112
pd_simple,positive_definite,0.7,2,22,260444247,consensus,3.0,1.0,4.850922989589475e-24,17.661659791875365,1.0,1.0,1.0,1.0,1.0,1.0,2.353145385092768e-47,4.631869166561867e-89,3.7102681759132154e-115
pd_simple,positive_definite,0.7,2,23,260444247,consensus,3.0,1.0,2.1088128759293975e-22,18.20894718519181,1.0,1.0,1.0,1.0,1.0,1.0,4.4470917456856163e-44,1.2254379630278292e-86,2.8321975822387036e-113
pd_simple,positive_definite,0.7,2,24,260444247,consensus,3.0,1.0,2.030858884252599e-22,18.466258663747766,1.0,1.0,1.0,1.0,1.0,1.0,4.124387807747711e-44,2.3575439127290172e-88,6.744116402126135e-113
pd_simple,positive_definite,0.7,2,25,260444247,consensus,3.0,1.0,1.025624146251926e-21,14.02002106832842,1.0,1.0,1.0,1.0,1.0,1.0,1.051904889374992e-42,1.0240570790816978e-87,9.492433545268596e-114
pd_simple,positive_definite,0.7,2,26,260444247,consensus,3.0,1.0,1.2831730571088434e-22,17.972232460275364,1.0,1.0,1.0,1.0,1.0,1.0,1.6465330944900549e-44,6.913717699969893e-88,3.387248504174855e-114
pd_simple,positive_definite,0.7,2,27,260444247,bipolar,3.0,1.0,1.5591126872973847e-22,6.970068980788011,-1.0,-1.0,1.0,8.56143627390249e-23,1.0,1.0,1.3771097907790068e-44,7.656983970005052e-85,1.0546408411874483e-109
pd_simple,positive_definite,0.7,2,28,260444247,consensus,3.0,1.0,1.785166844524532e-22,15.632523434207208,1.0,1.0,1.0,1.0,1.0,1.0,3.186820662789675e-44,4.480541871735152e-87,1.0042116096425322e-114
pd_simple,positive_definite,0.7,2,29,260444247,consensus,3.0,1.0,9.365038918910837e-23,17.9988992923166,1.0,1.0,1.0,1.0,1.0,1.0,8.770395395271466e-45,6.363842838812267e-89,3.1448030870877244e-113
pd_simple,positive_definite,0.7,2,30,260444247,bipolar,3.0,1.0,1.7264715680138027e-20,3.9527441807938573,-1.0,-1.0,1.0,1.7860399808429302e-20,1.0,1.0,3.2002940084547806e-40,1.2064092299221722e-83,1.4590279623758952e-110
pd_simple,positive_definite,0.7,2,31,260444247,consensus,3.0,1.0,1.1158780987945235e-22,12.78605689547041,1.0,1.0,1.0,1.0,1.0,1.0,1.2451839313692805e-44,6.079897698927564e-88,1.4907214676600242e-117
pd_simple,positive_definite,0.7,2,32,260444247,consensus,3.0,1.0,1.3364785660068913e-21,15.247080851984919,1.0,1.0,1.0,1.0,1.0,1.0,1.786174957395836e-42,2.9940987739242716e-88,1.3463116186285647e-113
pd_simple,positive_definite,0.7,2,33,260444247,bipolar,3.0,1.0,7.289543798137624e-22,4.947563536326073,-1.0,-1.0,1.0,6.797948141815692e-22,1.0,1.0,4.748337774135381e-43,1.2165703601042888e-84,8.781499926021368e-110
pd_simple,positive_definite,0.7,2,34,260444247,consensus,3.0,1.0,4.29453724928256e-22,17.994307089544385,1.0,1.0,1.0,1.0,1.0,1.0,1.8443050185475423e-43,1.2279090275700552e-86,7.79527679211274e-114
pd_simple,positive_definite,0.7,2,35,260444247,consensus,3.0,1.0,1.813267743395284e-22,18.158737862319608,1.0,1.0,1.0,1.0,1.0,1.0,3.2879399092378267e-44,5.8143208235446105e-87,1.5274581454271743e-112
pd_simple,positive_definite,0.7,2,36,260444247,bipolar,3.0,1.0,1.5040814654444022e-21,6.392705928420272,-1.0,-1.0,1.0,8.3165573868098515e-22,1.0,1.0,1.2828056826414106e-42,1.658204628240627e-83,3.062643295020185e-110
pd_simple,positive_definite,0.7,2,37,260444247,consensus,3.0,1.0,2.4294478445775674e-22,11.609888061809533,1.0,1.0,1.0,1.0,1.0,1.0,5.90221682952259e-44,3.3760478417288873e-90,2.5074907932094727e-116
pd_simple,positive_definite,0.7,2,38,260444247,consensus,3.0,1.0,2.0623528179120954e-22,18.811081794751594,1.0,1.0,1.0,1.0,1.0,1.0,4.2532991455499615e-44,2.7702397116064e-86,3.787559768021628e-112
pd_simple,positive_definite,0.7,2,39,260444247,consensus,3.0,1.0,3.607724069366533e-22,15.234771340119242,1.0,1.0,1.0,1.0,1.0,1.0,1.301567296068661e-43,2.9490184994039656e-88,4.8045206649913e-115
pd_simple,positive_definite,0.7,2,40,260444247,consensus,3.0,1.0,1.323108634696908e-21,17.804586548533138,1.0,1.0,1.0,1.0,1.0,1.0,1.7506164592095167e-42,4.266587032182202e-89,1.439769390623371e-111
pd_simple,positive_definite,0.7,2,41,260444247,consensus,3.0,1.0,1.079920673165731e-22,11.055193041624154,1.0,1.0,1.0,1.0,1.0,1.0,1.1662286603307263e-44,1.505437698576144e-88,5.117848103462055e-115
pd_simple,positive_definite,0.7,2,42,260444247,bipolar,3.0,1.0,7.71947757641405e-21,4.645723973725242,-1.0,-1.0,1.0,7.530644405269045e-21,1.0,1.0,5.74893335898758e-41,4.927972336647741e-84,5.9204625344839456e-111
pd_simple,positive_definite,0.7,2,43,260444247,consensus,3.0,1.0,1.0061917826816843e-22,16.638816476558905,1.0,1.0,1.0,1.0,1.0,1.0,1.0124219035361454e-44,9.921384461167025e-87,1.3050750232218972e-117
pd_simple,positive_definite,0.7,2,44,260444247,consensus,3.0,1.0,1.3407895240943117e-22,14.689593677740778,1.0,1.0,1.0,1.0,1.0,1.0,1.7977165479210503e-44,2.2712407627566e-91,1.4494300835048167e-113
pd_simple,positive_definite,0.7,2,45,260444247,consensus,3.0,1.0,7.393074059979831e-24,10.830807611175898,1.0,1.0,1.0,1.0,1.0,1.0,5.465754405634666e-47,1.9786401837624342e-88,2.608882508287829e-114
pd_simple,positive_definite,0.7,2,46,260444247,consensus,3.0,1.0,1.0086462117543526e-22,19.253655169040968,1.0,1.0,1.0,1.0,1.0,1.0,1.017367180486406e-44,5.021476256836581e-84,1.6988843131983361e-110
pd_simple,positive_definite,0.7,2,47,260444247,bipolar,3.0,1.0,2.149197587339715e-21,7.166427637855286,-1.0,-1.0,1.0,1.1975199999611927e-21,1.0,1.0,2.6222398894381406e-42,8.880426744184845e-83,3.387613523729675e-109
pd_simple,positive_definite,0.7,2,48,260444247,consensus,3.0,1.0,1.9596011693908043e-22,17.086607404514705,1.0,1.0,1.0,1.0,1.0,1.0,3.840036743077806e-44,1.655719385580555e-87,9.807643709085465e-119
pd_simple,positive_definite,0.7,2,49,260444247,consensus,3.0,1.0,1.5491944588994439e-22,11.438092310824352,1.0,1.0,1.0,1.0,1.0,1.0,2.400003471484741e-44,1.0023405136762851e-87,3.8838925280590715e-117
pd_simple,positive_definite,0.7,2,50,260444247,consensus,3.0,1.0,3.577770572631064e-22,16.81366626220926,1.0,1.0,1.0,1.0,1.0,1.0,1.2800442270384812e-43,1.455536279609654e-88,3.552432942685428e-114
pd_simple,positive_definite,0.7,2,51,260444247,consensus,3.0,1.0,5.3626284460491774e-21,17.498310594535845,1.0,1.0,1.0,1.0,1.0,1.0,2.875778385037581e-41,1.2584664270115695e-85,8.267272040646105e-112
pd_simple,positive_definite,0.7,2,52,260444247,consensus,3.0,1.0,1.636699318990606e-22,14.583412940057936,1.0,1.0,1.0,1.0,1.0,1.0,2.678784660784314e-44,2.798686941234479e-87,6.2721635506921706e-117
pd_simple,positive_definite,0.7,2,53,260444247,consensus,3.0,1.0,2.7569335316710296e-22,15.903600753922431,1.0,1.0,1.0,1.0,1.0,1.0,7.600682498052096e-44,1.4638654545509562e-87,1.8950011780947472e-113
pd_simple,positive_definite,0.7,2,54,260444247,consensus,3.0,1.0,8.701053799369052e-23,17.021794392906685,1.0,1.0,1.0,1.0,1.0,1.0,7.570833721951464e-45,2.947480301834235e-88,1.4606667834943854e-113
pd_simple,positive_definite,0.7,2,55,260444247,consensus,3.0,1.0,1.769827136778784e-22,17.81534428173779,1.0,1.0,1.0,1.0,1.0,1.0,3.132288094078588e-44,2.5801743532481377e-86,1.7642534333570268e-113
pd_simple,positive_definite,0.7,2,56,260444247,consensus,3.0,1.0,1.1433148626769196e-22,13.744582067640398,1.0,1.0,1.0,1.0,1.0,1.0,1.3071688752179429e-44,4.7995110833804624e-88,4.1728583209481124e-114
pd_simple,positive_definite,0.7,2,57,260444247,consensus,3.0,1.0,3.689951799569495e-22,18.04955016879739,1.0,1.0,1.0,1.0,1.0,1.0,1.3615744283146152e-43,5.0774311122283065e-87,4.691444244951308e-115
pd_simple,positive_definite,0.7,2,58,260444247,consensus,3.0,1.0,1.0915696959619902e-22,9.340786210934464,1.0,1.0,1.0,1.0,1.0,1.0,1.1915244011425518e-44,1.5929390238389275e-88,2.944615879606368e-115
pd_simple,positive_definite,0.7,2,59,260444247,consensus,3.0,1.0,4.412667675661479e-23,15.284258268139041,1.0,1.0,1.0,1.0,1.0,1.0,1.9471636015827687e-45,1.6735911061690943e-88,1.3599631772985876e-113
pd_simple,positive_definite,0.7,2,60,260444247,consensus,3.0,1.0,2.9818408445641107e-22,19.08184653810131,1.0,1.0,1.0,1.0,1.0,1.0,8.891374822310812e-44,4.0218072661242354e-85,6.351017232515979e-112
pd_simple,positive_definite,0.7,2,61,260444247,consensus,3.0,1.0,5.288387530950767e-22,18.527771688428295,1.0,1.0,1.0,1.0,1.0,1.0,2.796704267751556e-43,2.9833197172437117e-86,9.713158602672378e-114
pd_simple,positive_definite,0.7,2,62,260444247,consensus,3.0,1.0,5.862236891900012e-22,18.17513019389305,1.0,1.0,1.0,1.0,1.0,1.0,3.4365821376753502e-43,2.6633482678124344e-86,6.693720663500099e-113
pd_simple,positive_definite,0.7,2,63,260444247,consensus,3.0,1.0,5.124201294764945e-24,11.222507006820354,1.0,1.0,1.0,1.0,1.0,1.0,2.6257438909270754e-47,3.7130756060547325e-92,6.72206136806307e-115
pd_simple,positive_definite,0.7,3,0,260445256,consensus,3.0,1.0,8.048644214692745e-22,38.43726279622959,1.0,1.0,1.0,1.0,1.0,1.0,6.478067369470702e-43,2.459901711676629e-87,7.634409622779452e-114
pd_simple,positive_definite,0.7,3,1,260445256,bipolar,3.0,1.0,7.072454150371583e-20,19.909888138059728,-1.0,1.0,1.0,0.3333333333333333,1.0,1.0,2.2729047263030916e-39,1.7582124482506554e-81,1.525687302012709e-106
pd_simple,positive_definite,0.7,3,2,260445256,bipolar,3.0,1.0,2.8816750615581113e-20,20.20104556828022,-1.0,1.0,1.0,0.3333333333333333,1.0,1.0,3.793399501324904e-40,2.9435976933715096e-82,3.4667909619853623e-107
pd_simple,positive_definite,0.7,3,3,260445256,consensus,3.0,1.0,3.931130883145873e-22,41.79840325941983,1.0,1.0,1.0,1.0,1.0,1.0,1.5453790020423248e-43,6.031046269657268e-87,1.6755559533514044e-112
pd_simple,positive_definite,0.7,3,4,260445256,consensus,3.0,1.0,5.533748297892028e-22,42.820418000113015,1.0,1.0,1.0,1.0,1.0,1.0,3.062237022442292e-43,3.168902412074281e-86,1.7762247052962123e-112
pd_simple,positive_definite,0.7,3,5,260445256,consensus,3.0,1.0,4.6189123656539006e-24,34.056078471883886,1.0,1.0,1.0,1.0,1.0,1.0,2.1334351441590506e-47,5.0164648019918534e-89,7.455329477681345e-114
pd_simple,positive_definite,0.7,3,6,260445256,consensus,3.0,1.0,8.842095022001697e-23,43.075028334280795,1.0,1.0,1.0,1.0,1.0,1.0,7.818264437810711e-45,2.2220922657581034e-87,1.074371748307233e-113
pd_simple,positive_definite,0.7,3,7,260445256,bipolar,3.0,1.0,8.550055783254445e-20,15.242729232425381,-1.0,1.0,1.0,0.3333333333333333,1.0,1.0,3.335119901459537e-39,1.176575321917595e-81,2.8263012040259353e-108
pd_simple,positive_definite,0.7,3,8,260445256,consensus,3.0,1.0,3.3937896732707605e-22,44.47521563032519,1.0,1.0,1.0,1.0,1.0,1.0,1.1517808346399261e-43,2.7306493270325484e-86,1.5812779645964315e-112
pd_simple,positive_definite,0.7,3,9,260445256,consensus,3.0,1.0,1.925814974441645e-22,41.74446917566529,1.0,1.0,1.0,1.0,1.0,1.0,3.7087633157836743e-44,9.696803615527171e-88,1.5384915654325002e-113
pd_simple,positive_definite,0.7,3,10,260445256,consensus,3.0,1.0,3.848372443050913e-23,42.208468637709316,1.0,1.0,1.0,1.0,1.0,1.0,1.4809970460433645e-45,1.36212264478804e-87,2.2221382566114568e-113
pd_simple,positive_definite,0.7,3,11,260445256,bipolar,3.0,1.0,1.9150466351690528e-19,19.081864015005507,-1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.691135869397801e-38,1.7750253703122284e-81,2.293846956499395e-106
pd_simple,positive_definite,0.7,3,12,260445256,consensus,3.0,1.0,2.8142395833756975e-22,38.62641146878769,1.0,1.0,1.0,1.0,1.0,1.0,7.919944432638619e-44,2.4616371549305528e-88,4.1406761396243504e-114
pd_simple,positive_definite,0.7,3,13,260445256,consensus,3.0,1.0,9.215459354267236e-23,42.46388643207391,1.0,1.0,1.0,1.0,1.0,1.0,8.492469111015157e-45,8.584070695726095e-88,6.831087281351416e-113
pd_simple,positive_definite,0.7,3,14,260445256,consensus,3.0,1.0,3.331503863388339e-23,41.70455646969627,1.0,1.0,1.0,1.0,1.0,1.0,1.1098917991771434e-45,7.107000709475908e-88,1.1561486151942509e-116
pd_simple,positive_definite,0.7,3,15,260445256,consensus,3.0,1.0,1.1514874652809495e-22,43.17054629509083,1.0,1.0,1.0,1.0,1.0,1.0,1.3259233826991453e-44,2.341297921137026e-87,1.2006866562279387e-113
pd_simple,positive_definite,0.7,3,16,260445256,consensus,3.0,1.0,1.40167081238049e-23,42.29573222047335,1.0,1.0,1.0,1.0,1.0,1.0,1.9646810662793838e-46,6.2855994203192535e-87,4.877391581723515e-113
pd_simple,positive_definite,0.7,3,17,260445256,bipolar,3.0,1.0,9.167790892860408e-20,17.758332510595356,-1.0,1.0,1.0,0.3333333333333333,1.0,1.0,3.838004683234919e-39,2.0803972871398424e-81,2.880581483377743e-107
pd_simple,positive_definite,0.7,3,18,260445256,bipolar,3.0,1.0,7.736146326908671e-20,16.217515075807384,-1.0,1.0,1.0,0.3333333333333333,1.0,1.0,2.7292491584522938e-39,3.873073617324438e-86,4.2853372280537545e-107
pd_simple,positive_definite,0.7,3,19,260445256,consensus,3.0,1.0,2.238866364550223e-25,41.94820642497285,1.0,1.0,1.0,1.0,1.0,1.0,5.01252259831433e-50,1.626302644462783e-91,1.488027805036672e-113
