step,loss,task,train_context,eval_context,depth,d_model,heads,shared,normalize_attention,share_qk,rich_mse,rich_mean_mse,rich_var_mse,rich_kappa,rich_resid_last,trainctx_mse,trainctx_mean_mse,trainctx_var_mse,trainctx_nll,trainctx_exact_nll,trainctx_coverage,trainctx_width,trainctx_exact_coverage,trainctx_exact_width,evalctx_mse,evalctx_mean_mse,evalctx_var_mse,evalctx_nll,evalctx_exact_nll,evalctx_coverage,evalctx_width,evalctx_exact_coverage,evalctx_exact_width
1,1.96661376953125,weak_inverse,32,128,16,128,4,1,0,0,0.023065796121954918,3.696453987345194e-08,0.0,3.7188076972961426,0.21783199906349182,1.6655692234635353,1.6526186764240265,1.3718735724687576,1.7021238580346107,-0.20997283793985844,0.90380859375,4.313939660787582,0.953125,0.7785779125988483,1.6787454038858414,1.6341716647148132,1.419228345155716,1.70701614767313,-0.48656258918344975,0.90380859375,4.319206535816193,0.94970703125,0.5923218876123428
200,1.4004648923873901,weak_inverse,32,128,16,128,4,1,0,0,0.028771311044692993,4.185198676509572e-08,0.0,3.7469143867492676,0.1764875203371048,0.9801294058561325,0.9367529898881912,1.0856115147471428,1.4012584015727043,-0.2074275864288211,0.96240234375,4.0602461993694305,0.94970703125,0.7782717347145081,1.0257336795330048,0.997992217540741,1.1671225503087044,1.420934371650219,-0.4582688733935356,0.95751953125,4.107421100139618,0.95068359375,0.592679288238287
400,1.5472866296768188,weak_inverse,32,128,16,128,4,1,0,0,0.02080671489238739,3.8625401543868065e-08,0.0,3.7209267616271973,0.16549447178840637,1.1099648624658585,1.057345762848854,0.7138731069862843,1.4758199974894524,-0.21140671567991376,0.91796875,3.6697209030389786,0.95361328125,0.785750724375248,1.0434484519064426,1.024585533887148,0.7603906467556953,1.4334305375814438,-0.44720836635679007,0.9296875,3.695486471056938,0.94482421875,0.5925423912703991
600,1.156830072402954,weak_inverse,32,128,16,128,4,1,0,0,0.023567404597997665,2.2380531206067644e-08,0.0,3.6714494228363037,0.29623568058013916,0.5513955727219582,0.5106877032667398,0.22054295148700476,1.1147066801786423,-0.19481962034478784,0.931640625,2.7754392623901367,0.9462890625,0.7839159034192562,0.39639865048229694,0.3752938900142908,0.2463372964411974,0.9631541185081005,-0.46034648455679417,0.9736328125,2.8082535713911057,0.953125,0.5929344147443771
800,0.9758156538009644,weak_inverse,32,128,16,128,4,1,0,0,0.024101020768284798,3.1436414360541676e-08,0.0,3.7071757316589355,0.17943760752677917,0.40558048337697983,0.37291157618165016,0.13614532072097063,0.9571207500994205,-0.20011829491704702,0.94970703125,2.489396259188652,0.95458984375,0.7842572182416916,0.24225803185254335,0.22240599524229765,0.1594994431361556,0.7598729468882084,-0.4832606576383114,0.98583984375,2.5316811352968216,0.95068359375,0.5926626436412334
1000,0.8543000221252441,weak_inverse,32,128,16,128,4,1,0,0,0.026357516646385193,3.325176578528044e-08,0.0,3.7027440071105957,0.20058298110961914,0.4068592507392168,0.381334038451314,0.1036083810031414,0.9663268141448498,-0.2095121187157929,0.931640625,2.3408594131469727,0.9521484375,0.781329121440649,0.19665446132421494,0.18121004849672318,0.1229168688878417,0.6793287172913551,-0.48470539413392544,0.98779296875,2.3793905824422836,0.9521484375,0.5928509160876274
1200,0.9254841208457947,weak_inverse,32,128,16,128,4,1,0,0,0.018805405125021935,1.1453010984041612e-07,0.0,3.75022292137146,0.28814488649368286,0.427077267318964,0.3787371087819338,0.15599628537893295,0.9796019122004509,-0.17676175525411963,0.9501953125,2.5663852095603943,0.94140625,0.7829847186803818,0.20635698828846216,0.18181910179555416,0.17995239235460758,0.7370494976639748,-0.48087899200618267,0.994140625,2.603724852204323,0.955078125,0.5923671796917915
1400,1.0175795555114746,weak_inverse,32,128,16,128,4,1,0,0,0.017881345003843307,1.5786330465061837e-08,0.0,3.6489787101745605,0.12754088640213013,0.3808438554406166,0.34564776718616486,0.19672067742794752,0.9437207020819187,-0.21024943375959992,0.9677734375,2.713272199034691,0.95263671875,0.7846787385642529,0.2073688954114914,0.1779145523905754,0.22999269235879183,0.7731642946600914,-0.46792507357895374,0.99609375,2.7636892795562744,0.9541015625,0.592878270894289
1600,1.0115742683410645,weak_inverse,32,128,16,128,4,1,0,0,0.018796231597661972,2.8807429330868217e-08,0.0,3.762691020965576,0.26752084493637085,0.41574118100106716,0.3746771328151226,0.16558652464300394,0.959977000951767,-0.21275488752871752,0.9560546875,2.5737331807613373,0.95458984375,0.778324156999588,0.20788792241364717,0.18533697444945574,0.17985448520630598,0.7239213772118092,-0.4681819211691618,0.99267578125,2.576910763978958,0.9482421875,0.5924271196126938
1800,0.8280893564224243,weak_inverse,32,128,16,128,4,1,0,0,0.0280586127191782,2.872090831829155e-08,0.0,3.7142670154571533,0.3182317018508911,0.3870840407907963,0.34398177079856396,0.12726392038166523,0.9084981642663479,-0.16905676340684295,0.9345703125,2.304775580763817,0.94091796875,0.7870991341769695,0.1557794171385467,0.1355301383882761,0.06314364238642156,0.5138575788587332,-0.4500999692827463,0.9873046875,1.9637258276343346,0.9443359375,0.592473715543747
