task,tag,prompt_len,noise_var,method,temperature,eb_dim,eb_prior,eb_mixture_sep,seed,mean_mse_emp,mean_mse_true,var_mse_emp,nll,exact_nll,attn_entropy,max_weight
eb_denoise,prompt_16,16,0.02,softmax_eb,0.5,4,gaussian_mixture,2.0,0,0.000699722735589603,0.6727825179696083,0.0009365336809423752,15.350659728050232,14.805202603340149,0.01901700079906732,0.9919375851750374
eb_denoise,prompt_32,32,0.02,softmax_eb,0.5,4,gaussian_mixture,2.0,0,0.0008855519627104513,0.47918617352843285,0.000991801316558849,10.46841025352478,9.919700622558594,0.03120985976420343,0.9868160858750343
eb_denoise,prompt_64,64,0.02,softmax_eb,0.5,4,gaussian_mixture,2.0,0,0.0009858770717983134,0.3409063555300236,0.0008228987353504635,7.087888479232788,6.5684913992881775,0.04592639720067382,0.980541318655014
eb_denoise,prompt_128,128,0.02,softmax_eb,0.5,4,gaussian_mixture,2.0,0,0.0011610352521529421,0.2507570367306471,0.0007094683387549594,4.850461304187775,4.342902064323425,0.07233529444783926,0.9701013267040253
eb_denoise,prompt_256,256,0.02,softmax_eb,0.5,4,gaussian_mixture,2.0,0,0.0011782473447965458,0.1817406378686428,0.0005039541683800053,3.216639757156372,2.8089007139205933,0.10182030312716961,0.9579811841249466
eb_denoise,prompt_512,512,0.02,softmax_eb,0.5,4,gaussian_mixture,2.0,0,0.0012136056466260925,0.13504099659621716,0.00041743913243408315,2.0904326736927032,1.7280900031328201,0.14760993421077728,0.9399634599685669
