seed,method,network_width,parameter_count,dataset_size,training_seconds,context_size,context_measurements,scenario,regime,task,auc,average_precision,iou_top7,centroid_error,area_matched_iou,exact_score_correlation,relative_score_error,mean_relative_residual,covariance_relative_residual,posterior_std_mean,uq_error_correlation,numerical_coverage_95
17,population-PCG,128,149251,128,1.5858723149867728,24,576,ID one obstacle,ID,0,0.9997132616487455,0.9797979797979798,0.16363636363636364,0.021098850294947624,0.8,0.9999843100917262,0.0013744414318352938,0.33122768998146057,0.002515878062695265,0.007990565150976181,0.06886725602109407,0.9885203838348389
17,population-PCG,128,149251,128,1.5858723149867728,24,576,ID one obstacle,ID,1,1.0,1.0,0.18181818181818182,0.011961553245782852,1.0,0.9999208679146768,0.004236948676407337,0.6449822783470154,0.013270986266434193,0.008817469701170921,-0.16296301028616061,0.3877550959587097
17,population-PCG,128,149251,128,1.5858723149867728,24,576,ID one obstacle,ID,2,1.0,1.0,0.09090909090909091,0.0010774433612823486,1.0,0.9999917212984113,0.0009083088370971382,0.238410085439682,0.006649569608271122,0.006508012302219868,-0.07240988041372995,0.9987244606018066
17,population-PCG,128,149251,128,1.5858723149867728,24,576,ID one obstacle,ID,3,0.9995682210708118,0.9707362082362082,0.21818181818181817,0.010908249765634537,0.8461538461538461,0.9999946894820549,0.0010487959953024983,0.22338604927062988,0.00805633794516325,0.008251143619418144,0.2605089519394964,1.0
17,population-PCG,128,149251,128,1.5858723149867728,24,576,ID one obstacle,ID,4,1.0,1.0,0.16363636363636364,0.017373621463775635,1.0,0.9999795770845318,0.0015817974926903844,0.47634002566337585,0.00403304398059845,0.006995727773755789,0.056720459499973966,0.9349489808082581
17,population-PCG,128,149251,128,1.5858723149867728,24,576,ID one obstacle,ID,5,1.0,1.0,0.10909090909090909,0.03474733605980873,1.0,0.9999946921871578,0.0006754822679795325,0.1839914470911026,0.005969829857349396,0.006358815357089043,0.1643069404491,0.9987244606018066
17,population-PCG,128,149251,128,1.5858723149867728,24,576,ID one obstacle,ID,6,1.0,1.0,0.10909090909090909,0.005827164743095636,1.0,0.9999920342659485,0.0009025923209264874,0.2635335624217987,0.008692757226526737,0.006102424580603838,0.0017404281131645281,1.0
17,population-PCG,128,149251,128,1.5858723149867728,24,576,ID one obstacle,ID,7,1.0,1.0,0.10909090909090909,0.015050996094942093,1.0,0.9999898927353433,0.001175041077658534,0.2925143837928772,0.002712078159675002,0.006891302764415741,-0.10881962405895465,0.9910714030265808
17,population-PCG,128,149251,128,1.5858723149867728,24,576,ID four obstacles,ID,0,0.9963015292553191,0.9287924293002418,0.5818181818181818,0.015052974224090576,0.7297297297297297,0.9999232399880547,0.007021676748991013,0.2505396902561188,0.003731748089194298,0.029917310923337936,-0.2127387930949172,0.9502550959587097
17,population-PCG,128,149251,128,1.5858723149867728,24,576,ID four obstacles,ID,1,0.9829977628635347,0.8014817281644511,0.46875,0.059586454182863235,0.5294117647058824,0.9999678409704357,0.005695701576769352,0.2666172385215759,0.004853107966482639,0.029241006821393967,-0.25434168174242466,0.9846938848495483
17,population-PCG,128,149251,128,1.5858723149867728,24,576,ID four obstacles,ID,2,0.952465834818776,0.5297886986259119,0.3382352941176471,0.023196974769234657,0.3333333333333333,0.9999841867567753,0.0031794945243746042,0.14350329339504242,0.016545820981264114,0.033654555678367615,0.6815067552617909,1.0
17,population-PCG,128,149251,128,1.5858723149867728,24,576,ID four obstacles,ID,3,0.984927536231884,0.7723319190155462,0.3793103448275862,0.07635127753019333,0.42857142857142855,0.9999569614876618,0.005451628006994724,0.16468846797943115,0.0040818494744598866,0.03189132735133171,0.0932990594370349,0.9987244606018066
17,population-PCG,128,149251,128,1.5858723149867728,24,576,ID four obstacles,ID,4,0.9866599462365591,0.8748871928038207,0.5079365079365079,0.038714129477739334,0.6,0.9998969256271928,0.008904180489480495,0.3665294945240021,0.004114825278520584,0.031954944133758545,-0.3607572026392125,0.8801020383834839
17,population-PCG,128,149251,128,1.5858723149867728,24,576,ID four obstacles,ID,5,0.9819607843137256,0.771341192200897,0.4126984126984127,0.04671233519911766,0.4782608695652174,0.9999474262967742,0.006235840730369091,0.28897589445114136,0.008893647231161594,0.03132947161793709,0.09632412655561445,0.9923469424247742
17,population-PCG,128,149251,128,1.5858723149867728,24,576,ID four obstacles,ID,6,0.983920083184789,0.8031330858108437,0.46774193548387094,0.044893529266119,0.5652173913043478,0.9999343185465261,0.0062571424059569836,0.3520623743534088,0.008599026128649712,0.030558619648218155,0.015173822726687412,0.9936224222183228
17,population-PCG,128,149251,128,1.5858723149867728,24,576,ID four obstacles,ID,7,0.9909297052154195,0.8701094956805453,0.45614035087719296,0.010583719238638878,0.696969696969697,0.9999582820263399,0.005622462835162878,0.3453419804573059,0.0038476837798953056,0.03053726628422737,-0.14479779089749528,0.983418345451355
17,population-PCG,128,149251,128,1.5858723149867728,24,576,OOD six obstacles,OOD count,0,0.9627370730010969,0.7142005579542584,0.4520547945205479,0.05695001035928726,0.45714285714285713,0.9999532292682811,0.006170874927192926,0.17827129364013672,0.01984444633126259,0.04380326345562935,0.5499884742033494,1.0
17,population-PCG,128,149251,128,1.5858723149867728,24,576,OOD six obstacles,OOD count,1,0.9670608910420823,0.7788784416170892,0.5066666666666667,0.03744085878133774,0.5064935064935064,0.9998516987479532,0.009525185450911522,0.45546194911003113,0.018078278750181198,0.04030464589595795,0.21903592119536394,0.96683669090271
17,population-PCG,128,149251,128,1.5858723149867728,24,576,OOD six obstacles,OOD count,2,0.9536152796725784,0.619254168894404,0.39473684210526316,0.08107519894838333,0.3972602739726027,0.9999422916178126,0.006743146106600761,0.24939709901809692,0.0030175645370036364,0.03921966627240181,-0.22059397838541525,1.0
17,population-PCG,128,149251,128,1.5858723149867728,24,576,OOD six obstacles,OOD count,3,0.9342405243659162,0.621542088228994,0.3950617283950617,0.05806330591440201,0.39759036144578314,0.999945001399787,0.008269618265330791,0.24728462100028992,0.0072612399235367775,0.03994286060333252,-0.23072939592547512,0.9923469424247742
17,population-PCG,128,149251,128,1.5858723149867728,24,576,OOD six obstacles,OOD count,4,0.9663697788697788,0.652122143295824,0.5,0.07300610095262527,0.5172413793103449,0.999936136842565,0.008756544440984726,0.1674482375383377,0.002767703728750348,0.039812956005334854,-0.412220767945014,0.9566326141357422
17,population-PCG,128,149251,128,1.5858723149867728,24,576,OOD six obstacles,OOD count,5,0.9510722281135855,0.6605467547785764,0.4027777777777778,0.08370625972747803,0.373134328358209,0.9998707756037397,0.011588054709136486,0.1758757382631302,0.011538589373230934,0.03902914375066757,-0.10309261123758304,0.918367326259613
17,population-PCG,128,149251,128,1.5858723149867728,24,576,OOD six obstacles,OOD count,6,0.9631935687263555,0.7479009745488215,0.4657534246575342,0.07830412685871124,0.4647887323943662,0.9999194752443407,0.010181174613535404,0.1483921855688095,0.005552869290113449,0.03839780017733574,-0.1044516156925999,0.9311224222183228
17,population-PCG,128,149251,128,1.5858723149867728,24,576,OOD six obstacles,OOD count,7,0.9681838768115942,0.7457525002262698,0.4927536231884058,0.06291477382183075,0.47692307692307695,0.9999635708442558,0.004914181772619486,0.11667444556951523,0.0029316081199795008,0.03988374024629593,-0.21800651688956638,1.0
17,population-PCG,128,149251,128,1.5858723149867728,24,576,OOD stars,OOD shape,0,0.9950294235273953,0.9015483906619994,0.39285714285714285,0.010534364730119705,0.7037037037037037,0.9999920965597127,0.002484539756551385,0.07415003329515457,0.003967483527958393,0.027688156813383102,0.1685749422580002,1.0
17,population-PCG,128,149251,128,1.5858723149867728,24,576,OOD stars,OOD shape,1,0.9881734559789751,0.7179665221919592,0.41818181818181815,0.021565623581409454,0.4375,0.9999566748704568,0.0051817153580486774,0.15992820262908936,0.00830826349556446,0.026710737496614456,0.031728488477871804,1.0
17,population-PCG,128,149251,128,1.5858723149867728,24,576,OOD stars,OOD shape,2,0.986870026525199,0.8187232318263437,0.4166666666666667,0.007309767417609692,0.5789473684210527,0.9999511775448722,0.005071621388196945,0.23360449075698853,0.003516652388498187,0.02826077863574028,-0.049714337438476454,1.0
