seed,method,network_width,parameter_count,dataset_size,training_seconds,context_size,context_measurements,scenario,regime,task,auc,average_precision,iou_top7,centroid_error,area_matched_iou,exact_score_correlation,relative_score_error,mean_relative_residual,covariance_relative_residual,posterior_std_mean,uq_error_correlation,numerical_coverage_95
17,population-PCG,128,149251,128,1.284011782030575,8,64,ID one obstacle,ID,0,0.9998566308243727,0.9888888888888889,0.16363636363636364,0.004848103504627943,0.8,0.9999999996933121,3.571637989807641e-06,7.920544885564595e-05,1.9921769762731856e-06,0.010407795198261738,-0.13492080921471641,1.0
17,population-PCG,128,149251,128,1.284011782030575,8,64,ID one obstacle,ID,1,0.9998708010335917,0.9909090909090909,0.18181818181818182,0.02579677291214466,0.8181818181818182,0.9999999998818322,2.0267500531190308e-06,5.9564164985204116e-05,1.9479555248835823e-06,0.01142889354377985,-0.15871358068506758,1.0
17,population-PCG,128,149251,128,1.284011782030575,8,64,ID one obstacle,ID,2,0.9994865211810012,0.9428571428571428,0.09090909090909091,0.011900728568434715,0.6666666666666666,0.9999999994316874,4.001267370767891e-06,8.36895196698606e-05,3.2983366509142797e-06,0.008804120123386383,0.06322575001883277,1.0
17,population-PCG,128,149251,128,1.284011782030575,8,64,ID one obstacle,ID,3,1.0,1.0,0.21818181818181817,0.08051664382219315,1.0,0.9999999982227871,7.473839559679618e-06,9.408072946825996e-05,1.9809228888334474e-06,0.011547952890396118,0.009975375364993577,1.0
17,population-PCG,128,149251,128,1.284011782030575,8,64,ID four obstacles,ID,0,0.9544963430851064,0.5495557221461498,0.3181818181818182,0.1265050321817398,0.3617021276595745,0.9999999999995086,2.3797150561222224e-07,3.2332702630810672e-06,3.92472088606155e-07,0.028862908482551575,-0.035300727665835634,1.0
17,population-PCG,128,149251,128,1.284011782030575,8,64,ID four obstacles,ID,1,0.9404577525382893,0.6873421990141118,0.38235294117647056,0.147025004029274,0.41818181818181815,0.9999999999894039,3.2608979836368235e-06,1.3442874660540838e-05,6.349705472530331e-07,0.06302772462368011,-0.20342361872203288,1.0
17,population-PCG,128,149251,128,1.284011782030575,8,64,ID four obstacles,ID,2,0.8520499108734403,0.34113668647614825,0.18181818181818182,0.15163864195346832,0.22033898305084745,0.999999999996887,1.1663519217108842e-06,8.104626431304496e-06,6.887237304908922e-07,0.04078983515501022,-0.2132156100510149,1.0
17,population-PCG,128,149251,128,1.284011782030575,8,64,ID four obstacles,ID,3,0.8636100131752306,0.5127271517957172,0.2698412698412698,0.0651245266199112,0.35135135135135137,0.9999999999990729,2.1007832629038603e-07,1.5531857116002357e-06,3.6924137702953885e-07,0.023821456357836723,0.05937913365826672,1.0
17,population-PCG,128,149251,128,1.284011782030575,8,64,OOD six obstacles,OOD count,0,0.6910895326752802,0.1253719686532897,0.09278350515463918,0.14972014725208282,0.0967741935483871,0.9999999999988853,7.135089390430949e-07,2.39963696913037e-06,3.361046765348874e-07,0.03115905076265335,-0.17373125901427397,1.0
17,population-PCG,128,149251,128,1.284011782030575,8,64,OOD six obstacles,OOD count,1,0.7939108957917735,0.19123890110348926,0.10784313725490197,0.19590464234352112,0.11538461538461539,0.9999999999936103,1.2257852404218283e-06,7.443534286721842e-06,5.177175808057655e-07,0.042039401829242706,-0.1861586399753809,1.0
17,population-PCG,128,149251,128,1.284011782030575,8,64,OOD six obstacles,OOD count,2,0.7223336810849852,0.15122478337927864,0.1276595744680851,0.13763609528541565,0.0967741935483871,0.9999999999969065,1.3464002677210374e-06,5.613913799606962e-06,4.772332431457471e-07,0.041419144719839096,-0.2806132031013051,1.0
17,population-PCG,128,149251,128,1.284011782030575,8,64,OOD six obstacles,OOD count,3,0.7551059181153226,0.18060110920686695,0.13,0.07718352973461151,0.1262135922330097,0.9999999999854773,3.715978436957812e-06,7.997742613952141e-06,5.755567258347583e-07,0.04651458188891411,-0.29452790512552063,1.0
17,population-PCG,128,149251,128,1.284011782030575,8,64,OOD stars,OOD shape,0,0.9672627549562931,0.6577752695165502,0.3220338983050847,0.11477736383676529,0.3939393939393939,0.9999999999922418,2.8348058549454436e-06,1.2152226190664805e-05,5.39696031864878e-07,0.05781720578670502,-0.3195881441023563,1.0
17,population-PCG,128,149251,128,1.284011782030575,8,64,OOD stars,OOD shape,1,0.9544649488659086,0.4229823486439566,0.2,0.1348579078912735,0.21052631578947367,0.9999999999959994,3.554082468326669e-06,6.427592325053411e-06,5.410544758888136e-07,0.03804542124271393,-0.5612725412360069,1.0
17,population-PCG,128,149251,128,1.284011782030575,8,64,OOD stars,OOD shape,2,0.9271441202475685,0.5265902771172832,0.2878787878787879,0.05050993338227272,0.3333333333333333,0.9999999999985257,9.289989293392864e-07,7.3694791353773326e-06,3.834205131170165e-07,0.04367867112159729,-0.3051113280747803,1.0
17,population-PCG,128,149251,128,1.284011782030575,8,64,OOD stars,OOD shape,3,0.9573364646019864,0.5773398534582578,0.30158730158730157,0.028539365157485008,0.35,0.9999999999977783,2.137890987796709e-06,4.508057372731855e-06,3.391374718830775e-07,0.033597975969314575,-0.4502242860963905,1.0
17,population-PCG,128,149251,128,1.284011782030575,8,64,OOD 30 percent noise,OOD noise,0,0.9605569330535952,0.659172762591717,0.47540983606557374,0.15509018301963806,0.42857142857142855,0.999999999994732,1.082367589333444e-06,2.895132183766691e-06,2.7778767730524123e-07,0.06903941184282303,0.2964856205656228,1.0
17,population-PCG,128,149251,128,1.284011782030575,8,64,OOD 30 percent noise,OOD noise,1,0.9462902918176617,0.538520926818562,0.3235294117647059,0.24124178290367126,0.37254901960784315,0.9999999999997764,2.159654854949622e-07,6.184262133501761e-07,2.1253651993902167e-07,0.036779019981622696,-0.2368488695793264,1.0
