seed,method,network_width,parameter_count,dataset_size,training_seconds,context_size,context_measurements,scenario,regime,task,auc,average_precision,iou_top7,centroid_error,area_matched_iou,exact_score_correlation,relative_score_error,mean_relative_residual,covariance_relative_residual,posterior_std_mean,uq_error_correlation,numerical_coverage_95
17,exact,0,0,0,0.0,8,64,ID four obstacles,ID,0,0.9544963430851064,0.5495557221461498,0.3181818181818182,0.1265050321817398,0.3617021276595745,1.0,0.0,2.6643581350072054e-06,3.2311359632331005e-07,0.02886287495493889,0.0,1.0
17,exact,0,0,0,0.0,8,64,ID four obstacles,ID,1,0.9404577525382893,0.6873421990141118,0.38235294117647056,0.147025004029274,0.41818181818181815,1.0,0.0,9.675108231022023e-06,2.2692643142363522e-07,0.06302785873413086,0.0,1.0
17,exact,0,0,0,0.0,8,64,ID four obstacles,ID,2,0.8520499108734403,0.34113668647614825,0.18181818181818182,0.15163864195346832,0.22033898305084745,1.0,0.0,5.309202151693171e-06,3.3211341587957577e-07,0.04078971594572067,0.0,1.0
17,exact,0,0,0,0.0,8,64,ID four obstacles,ID,3,0.8636100131752306,0.5127271517957172,0.2698412698412698,0.0651245266199112,0.35135135135135137,1.0,0.0,1.4298844916993403e-06,2.575963264916936e-07,0.023821474984288216,0.0,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD six obstacles,OOD count,0,0.6910895326752802,0.1253719686532897,0.09278350515463918,0.14972014725208282,0.0967741935483871,0.9999999999992957,3.9260009998542955e-07,2.2453987185144797e-06,3.602949902870023e-07,0.031159235164523125,-0.14390946259640894,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD six obstacles,OOD count,1,0.7939108957917735,0.19123890110348926,0.10784313725490197,0.19590464234352112,0.11538461538461539,0.9999999999937434,1.523288347016205e-06,7.369139893853571e-06,6.281363766902359e-07,0.04203971475362778,-0.18691686526441942,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD six obstacles,OOD count,2,0.7223336810849852,0.15122478337927864,0.1276595744680851,0.13763609528541565,0.0967741935483871,0.9999999999977137,6.554445235451567e-07,5.71816235606093e-06,4.5513627355830977e-07,0.04141881316900253,-0.1819871094047396,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD six obstacles,OOD count,3,0.7551059181153226,0.18060110920686695,0.13,0.07718352973461151,0.1262135922330097,0.9999999999928707,7.532102017648867e-07,7.992238352017011e-06,7.921308338154631e-07,0.046514082700014114,-0.052687676180819015,1.0
17,exact,0,0,0,0.0,8,64,OOD six obstacles,OOD count,0,0.6910895326752802,0.1253719686532897,0.09278350515463918,0.14972014725208282,0.0967741935483871,1.0,0.0,1.8015939531323966e-06,2.685057154394599e-07,0.031159313395619392,0.0,1.0
17,exact,0,0,0,0.0,8,64,OOD six obstacles,OOD count,1,0.7939108957917735,0.19123890110348926,0.10784313725490197,0.19590464234352112,0.11538461538461539,1.0,0.0,5.861632871528855e-06,3.5683299870470364e-07,0.04203955829143524,0.0,1.0
17,exact,0,0,0,0.0,8,64,OOD six obstacles,OOD count,2,0.7223336810849852,0.15122478337927864,0.1276595744680851,0.13763609528541565,0.0967741935483871,1.0,0.0,4.5820620471204165e-06,3.7717308032370056e-07,0.041418902575969696,0.0,1.0
17,exact,0,0,0,0.0,8,64,OOD six obstacles,OOD count,3,0.7551059181153226,0.18060110920686695,0.13,0.07718352973461151,0.1262135922330097,1.0,0.0,6.136725005490007e-06,3.267711292664899e-07,0.04651410132646561,0.0,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD stars,OOD shape,0,0.9672627549562931,0.6577752695165502,0.3220338983050847,0.11477736383676529,0.3939393939393939,0.9999999999941562,2.0114755443501053e-06,1.2130682080169208e-05,4.472183263715124e-07,0.05781712755560875,-0.3196690382744547,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD stars,OOD shape,1,0.9544649488659086,0.4229823486439566,0.2,0.1348579078912735,0.21052631578947367,0.9999999999984662,1.5946886833262397e-06,6.480335287051275e-06,4.923938945466944e-07,0.03804566338658333,-0.49090775097508055,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD stars,OOD shape,2,0.9271441202475685,0.5265902771172833,0.2878787878787879,0.05050993338227272,0.3333333333333333,0.9999999999986435,7.81268340688257e-07,7.775924132147338e-06,4.3582988951129664e-07,0.04367869719862938,-0.26303563495369237,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD stars,OOD shape,3,0.9573364646019864,0.5773398534582578,0.30158730158730157,0.028539365157485008,0.35,0.9999999999994391,2.663084899268142e-07,4.52873837275547e-06,3.860428705593222e-07,0.03359837830066681,-0.11577576511116286,1.0
17,exact,0,0,0,0.0,8,64,OOD stars,OOD shape,0,0.9672627549562931,0.6577752695165502,0.3220338983050847,0.11477736383676529,0.3939393939393939,1.0,0.0,7.5070465754834e-06,2.221492962917182e-07,0.0578170120716095,0.0,1.0
17,exact,0,0,0,0.0,8,64,OOD stars,OOD shape,1,0.9544649488659086,0.4234504375808545,0.2,0.1348579078912735,0.21052631578947367,1.0,0.0,4.671386250265641e-06,3.091569453772536e-07,0.03804590553045273,0.0,1.0
17,exact,0,0,0,0.0,8,64,OOD stars,OOD shape,2,0.9271441202475685,0.5265902771172833,0.2878787878787879,0.05050993338227272,0.3333333333333333,1.0,0.0,5.314447207638295e-06,2.73988405297132e-07,0.04367876797914505,0.0,1.0
17,exact,0,0,0,0.0,8,64,OOD stars,OOD shape,3,0.9573364646019864,0.5773398534582578,0.30158730158730157,0.028539365157485008,0.35,1.0,0.0,4.706396794063039e-06,3.7869605762352876e-07,0.03359833359718323,0.0,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD 30 percent noise,OOD noise,0,0.9605187869540339,0.6586965721155265,0.47540983606557374,0.15509018301963806,0.4,0.9999999999976591,5.395012863118609e-07,2.860328322640271e-06,2.896327089274564e-07,0.06903931498527527,0.15956726418721753,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD 30 percent noise,OOD noise,1,0.9462902918176617,0.538520926818562,0.3235294117647059,0.24124178290367126,0.37254901960784315,0.9999999999998606,8.104532867037051e-08,6.188427619235881e-07,2.491661064141226e-07,0.03677908331155777,0.034549941942039614,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD 30 percent noise,OOD noise,2,0.904296875,0.2987393931362282,0.22535211267605634,0.13401664793491364,0.16363636363636364,0.9999999999996567,3.392023018022883e-07,1.1784344451370998e-06,2.502808342796925e-07,0.049185167998075485,-0.09202729957219614,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD 30 percent noise,OOD noise,3,0.9499523173755484,0.585949818294874,0.36363636363636365,0.18573503196239471,0.42857142857142855,0.9999999999996889,1.7273958974328707e-07,5.508881031346391e-07,1.876530717481728e-07,0.034477077424526215,-0.06549978814159496,1.0
17,exact,0,0,0,0.0,8,64,OOD 30 percent noise,OOD noise,0,0.9605378600038146,0.6586965721155266,0.47540983606557374,0.15509018301963806,0.42857142857142855,1.0,0.0,2.530373194531421e-06,1.9758847713546857e-07,0.06903935223817825,0.0,1.0
17,exact,0,0,0,0.0,8,64,OOD 30 percent noise,OOD noise,1,0.9462902918176617,0.538520926818562,0.3235294117647059,0.24124178290367126,0.37254901960784315,1.0,0.0,4.905899686491466e-07,1.964747866622929e-07,0.03677910566329956,0.0,1.0
17,exact,0,0,0,0.0,8,64,OOD 30 percent noise,OOD noise,2,0.904296875,0.2987393931362282,0.22535211267605634,0.13401664793491364,0.16363636363636364,1.0,0.0,9.318742399955227e-07,2.1395119631506532e-07,0.04918522760272026,0.0,1.0
17,exact,0,0,0,0.0,8,64,OOD 30 percent noise,OOD noise,3,0.9499523173755484,0.585949818294874,0.36363636363636365,0.18573503196239471,0.42857142857142855,1.0,0.0,5.324947096596588e-07,2.024733163352721e-07,0.03447712957859039,0.0,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD half aperture,OOD aperture,0,0.9547391922062107,0.4678899424783166,0.208955223880597,0.09375716000795364,0.3333333333333333,0.9999999999712016,2.252939339086879e-06,1.8766695575322956e-05,9.595980827725725e-07,0.032565757632255554,-0.32130674628692774,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD half aperture,OOD aperture,1,0.9506719367588933,0.518663306168452,0.19402985074626866,0.04200253635644913,0.28205128205128205,0.9999999999934924,8.921325047595019e-07,1.7290893083554693e-05,9.94464699033415e-07,0.028566252440214157,0.051067871814235756,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD half aperture,OOD aperture,2,0.9491228070175439,0.4676829232561277,0.2153846153846154,0.09594670683145523,0.2631578947368421,0.9999999999925954,9.436865866518929e-07,1.433705892850412e-05,1.5394407455460168e-06,0.029574831947684288,-0.10758466398936091,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD half aperture,OOD aperture,3,0.9610745614035088,0.409084924609424,0.234375,0.09597107023000717,0.2,0.9999999998837487,2.704221969906939e-06,2.3638151105842553e-05,1.0293097147950903e-06,0.028538960963487625,-0.14780465500021045,1.0
17,exact,0,0,0,0.0,8,64,OOD half aperture,OOD aperture,0,0.9547391922062107,0.4678899424783166,0.208955223880597,0.09375716000795364,0.3333333333333333,1.0,0.0,8.850395715853665e-06,5.194434606892173e-07,0.032565921545028687,0.0,1.0
17,exact,0,0,0,0.0,8,64,OOD half aperture,OOD aperture,1,0.9506719367588933,0.518663306168452,0.19402985074626866,0.04200253635644913,0.28205128205128205,1.0,0.0,7.541282229794888e-06,4.383261398288596e-07,0.02856624312698841,0.0,1.0
17,exact,0,0,0,0.0,8,64,OOD half aperture,OOD aperture,2,0.9491228070175439,0.4676829232561277,0.2153846153846154,0.09594670683145523,0.2631578947368421,1.0,0.0,6.9232987698342185e-06,4.6937000774960325e-07,0.029574787244200706,0.0,1.0
17,exact,0,0,0,0.0,8,64,OOD half aperture,OOD aperture,3,0.9610745614035088,0.409084924609424,0.234375,0.09597107023000717,0.2,1.0,0.0,1.248783155460842e-05,4.3370042135393305e-07,0.02853892743587494,0.0,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD wavenumber 12,OOD frequency,0,0.7132442878810118,0.15008587107831864,0.10810810810810811,0.10912024974822998,0.14893617021276595,0.9999999999989649,2.4712929302950215e-07,2.8719468900817446e-06,3.902358685081708e-07,0.02646050415933132,-0.11533723056655029,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD wavenumber 12,OOD frequency,1,0.6193484042553192,0.06638270547990106,0.04819277108433735,0.05814562365412712,0.03225806451612903,0.9999999999987652,1.0706262401072308e-06,2.186473693654989e-06,3.9583028410561383e-07,0.026913957670331,-0.32064088259199464,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD wavenumber 12,OOD frequency,2,0.7791099976139346,0.29454797703458613,0.1323529411764706,0.13833269476890564,0.15789473684210525,0.9999999999978362,3.4921950486932474e-07,3.8144332847878104e-06,4.5460379283213115e-07,0.0266445092856884,-0.13733644384820046,1.0
17,identity-CG,0,0,0,0.0,8,64,OOD wavenumber 12,OOD frequency,3,0.6268068331143233,0.08635555739406614,0.012987012987012988,0.12509962916374207,0.022222222222222223,0.999999999986551,2.2179033294378314e-06,1.084240011550719e-05,5.468772314998205e-07,0.04802308976650238,-0.2066333017802801,1.0
17,exact,0,0,0,0.0,8,64,OOD wavenumber 12,OOD frequency,0,0.7132442878810118,0.15008587107831864,0.10810810810810811,0.10912024974822998,0.14893617021276595,1.0,0.0,2.2269796318141744e-06,2.606275018024462e-07,0.026460466906428337,0.0,1.0
17,exact,0,0,0,0.0,8,64,OOD wavenumber 12,OOD frequency,1,0.6193484042553192,0.06638270547990106,0.04819277108433735,0.05814562365412712,0.03225806451612903,1.0,0.0,2.0903376025671605e-06,2.3953589334269054e-07,0.026914289221167564,0.0,1.0
17,exact,0,0,0,0.0,8,64,OOD wavenumber 12,OOD frequency,2,0.7791099976139346,0.29454797703458613,0.1323529411764706,0.13833269476890564,0.15789473684210525,1.0,0.0,2.7943333407165483e-06,3.029295783107955e-07,0.026644552126526833,0.0,1.0
17,exact,0,0,0,0.0,8,64,OOD wavenumber 12,OOD frequency,3,0.6268068331143233,0.08635555739406614,0.012987012987012988,0.12509962916374207,0.022222222222222223,1.0,0.0,9.340895303466823e-06,3.5210871374147246e-07,0.048022929579019547,0.0,1.0
17,identity-CG,0,0,0,0.0,12,144,ID one obstacle,ID,0,1.0,1.0,0.10909090909090909,0.02599850296974182,1.0,0.9999999995672157,3.1083727662917227e-06,0.0001705397735349834,4.454032932699192e-06,0.007515560835599899,0.010696923433360702,1.0
17,identity-CG,0,0,0,0.0,12,144,ID one obstacle,ID,1,0.9997416020671835,0.9809090909090908,0.18181818181818182,0.009756664745509624,0.8181818181818182,0.9999999991296203,4.948146397509845e-06,0.0001992488105315715,1.5887271729297936e-05,0.01036166399717331,-0.03611939700333816,1.0
17,identity-CG,0,0,0,0.0,12,144,ID one obstacle,ID,2,1.0,1.0,0.12727272727272726,0.010004814714193344,1.0,0.999999999463514,3.952474799007177e-06,0.00017561452114023268,4.657010322262067e-06,0.00868263840675354,0.04237290333630801,1.0
17,identity-CG,0,0,0,0.0,12,144,ID one obstacle,ID,3,0.999892055267703,0.9935897435897437,0.21818181818181817,0.017789797857403755,0.8461538461538461,0.9999999998009795,3.039251623704331e-06,0.00014138979895506054,2.7883595521416282e-06,0.00986647978425026,-0.1672084501075979,1.0
17,exact,0,0,0,0.0,12,144,ID one obstacle,ID,0,1.0,1.0,0.10909090909090909,0.02599850296974182,1.0,1.0,0.0,7.085760444169864e-05,1.6107177316371235e-06,0.007515669800341129,0.0,1.0
17,exact,0,0,0,0.0,12,144,ID one obstacle,ID,1,0.9997416020671834,0.980909090909091,0.18181818181818182,0.009756664745509624,0.8181818181818182,1.0,0.0,7.59180256864056e-05,1.3771871181234019e-06,0.010361661203205585,0.0,1.0
17,exact,0,0,0,0.0,12,144,ID one obstacle,ID,2,1.0,1.0,0.12727272727272726,0.010004814714193344,1.0,1.0,0.0,6.657141784671694e-05,1.4210289691618527e-06,0.00868266075849533,0.0,1.0
17,exact,0,0,0,0.0,12,144,ID one obstacle,ID,3,0.999892055267703,0.9935897435897435,0.21818181818181817,0.017789797857403755,0.8461538461538461,1.0,0.0,5.641704410663806e-05,1.374564021716651e-06,0.009866379201412201,0.0,1.0
17,identity-CG,0,0,0,0.0,12,144,ID four obstacles,ID,0,0.9624339264818627,0.5221785888210985,0.29411764705882354,0.04789735749363899,0.3469387755102041,0.9999999999959508,1.3695876077690627e-06,2.304029476363212e-05,8.700000648786954e-07,0.03320985659956932,-0.23384745469044507,1.0
17,identity-CG,0,0,0,0.0,12,144,ID four obstacles,ID,1,0.9749784890724489,0.7345660381652213,0.46875,0.02961338870227337,0.5294117647058824,0.9999999999486866,3.598722287279088e-06,3.131672929157503e-05,1.035994614539959e-06,0.03555040434002876,-0.25333165706054767,1.0
17,identity-CG,0,0,0,0.0,12,144,ID four obstacles,ID,2,0.9849981945310705,0.8211611099684281,0.47692307692307695,0.04650310054421425,0.5471698113207547,0.9999999999668182,1.8356822693021968e-06,3.270172965130769e-05,8.832328717289784e-07,0.036010853946208954,-0.24475575146339412,1.0
17,identity-CG,0,0,0,0.0,12,144,ID four obstacles,ID,3,0.9838829471182412,0.7931220212563266,0.4918032786885246,0.060437094420194626,0.5319148936170213,0.9999999999702209,1.905258500300988e-06,2.869422132789623e-05,1.05795368199324e-06,0.03554513305425644,-0.33255837189044885,1.0
17,exact,0,0,0,0.0,12,144,ID four obstacles,ID,0,0.9624339264818627,0.5221785888210985,0.29411764705882354,0.04789735749363899,0.3469387755102041,1.0,0.0,1.1397052730899304e-05,4.881941322310013e-07,0.03320997580885887,0.0,1.0
17,exact,0,0,0,0.0,12,144,ID four obstacles,ID,1,0.9749440715883669,0.7343170181793592,0.46875,0.02961338870227337,0.5294117647058824,1.0,0.0,1.8420509150018916e-05,8.284786190415616e-07,0.035550735890865326,0.0,1.0
17,exact,0,0,0,0.0,12,144,ID four obstacles,ID,2,0.9849981945310705,0.8211611099684281,0.47692307692307695,0.04650310054421425,0.5471698113207547,1.0,0.0,1.7313219359493814e-05,5.569714858211228e-07,0.03601072356104851,0.0,1.0
17,exact,0,0,0,0.0,12,144,ID four obstacles,ID,3,0.9838829471182412,0.7931220212563266,0.4918032786885246,0.060437094420194626,0.5319148936170213,1.0,0.0,1.503899329691194e-05,5.403310296969721e-07,0.035545144230127335,0.0,1.0
17,identity-CG,0,0,0,0.0,12,144,OOD six obstacles,OOD count,0,0.9492156046091905,0.6133749291759696,0.4444444444444444,0.021566983312368393,0.4411764705882353,0.9999999999530791,3.6231408557796385e-06,2.532995495130308e-05,5.909603828513355e-07,0.04341967776417732,0.05553094296823135,1.0
17,identity-CG,0,0,0,0.0,12,144,OOD six obstacles,OOD count,1,0.9570331695331695,0.6984882853823611,0.43478260869565216,0.036013778299093246,0.4426229508196721,0.9999999999952555,1.8404850834485842e-06,1.5925290426821448e-05,8.155747650562262e-07,0.04049776494503021,-0.34754997154478745,1.0
17,identity-CG,0,0,0,0.0,12,144,OOD six obstacles,OOD count,2,0.9686579474490397,0.6393803603908446,0.4225352112676056,0.03697563335299492,0.4153846153846154,0.9999999999926523,2.020743977482198e-06,1.431751843483653e-05,6.690993927804811e-07,0.03627763316035271,-0.2159487056384995,1.0
17,identity-CG,0,0,0,0.0,12,144,OOD six obstacles,OOD count,3,0.9687168610816543,0.737249601708831,0.5074626865671642,0.06855019181966782,0.4838709677419355,0.9999999999964525,1.1012657523679081e-06,1.741532287269365e-05,7.997066973075562e-07,0.03937388211488724,-0.11909710672854099,1.0
17,exact,0,0,0,0.0,12,144,OOD six obstacles,OOD count,0,0.9492156046091905,0.6133749291759696,0.4444444444444444,0.021566983312368393,0.4411764705882353,1.0,0.0,1.6194022464333102e-05,3.6247180901227694e-07,0.043419621884822845,0.0,1.0
17,exact,0,0,0,0.0,12,144,OOD six obstacles,OOD count,1,0.9570331695331695,0.6984882853823611,0.43478260869565216,0.036013778299093246,0.4426229508196721,1.0,0.0,1.0574160114629194e-05,4.429019782037358e-07,0.040497876703739166,0.0,1.0
17,exact,0,0,0,0.0,12,144,OOD six obstacles,OOD count,2,0.9686579474490397,0.6393803603908446,0.4225352112676056,0.03697563335299492,0.4153846153846154,1.0,0.0,8.793224878900219e-06,4.241410920258204e-07,0.036277785897254944,0.0,1.0
17,exact,0,0,0,0.0,12,144,OOD six obstacles,OOD count,3,0.9687168610816543,0.737249601708831,0.5074626865671642,0.06855019181966782,0.4838709677419355,1.0,0.0,1.1289754183962941e-05,4.376771016723069e-07,0.03937392681837082,0.0,1.0
17,identity-CG,0,0,0,0.0,12,144,OOD stars,OOD shape,0,0.9842458045892656,0.763098764978172,0.3898305084745763,0.03418351709842682,0.5,0.9999999999877172,1.5763926057843491e-06,2.8867034416180104e-05,1.1187116797373164e-06,0.030987214297056198,-0.3004973463523896,1.0
17,identity-CG,0,0,0,0.0,12,144,OOD stars,OOD shape,1,0.9952528379772961,0.8663257496400726,0.34545454545454546,0.015714455395936966,0.6521739130434783,0.999999999976004,3.3009071103151655e-06,4.047201946377754e-05,1.4172356941344333e-06,0.02861439436674118,-0.45644251786046647,1.0
17,identity-CG,0,0,0,0.0,12,144,OOD stars,OOD shape,2,0.982649940710229,0.7110338213639242,0.3103448275862069,0.05825815349817276,0.4482758620689655,0.9999999999844091,1.4290249055193271e-06,2.717979805311188e-05,1.1005869282598724e-06,0.02769770286977291,-0.36444822091306966,1.0
17,identity-CG,0,0,0,0.0,12,144,OOD stars,OOD shape,3,0.9890052356020942,0.8146605351897768,0.3157894736842105,0.036439359188079834,0.6,0.999999999984653,1.3465639767673565e-06,3.472542448434979e-05,1.1047571888411767e-06,0.030775221064686775,-0.2298774244392164,1.0
17,exact,0,0,0,0.0,12,144,OOD stars,OOD shape,0,0.9842458045892656,0.763098764978172,0.3898305084745763,0.03418351709842682,0.5,1.0,0.0,1.4382943845703267e-05,5.791455350845354e-07,0.03098711371421814,0.0,1.0
17,exact,0,0,0,0.0,12,144,OOD stars,OOD shape,1,0.9952528379772961,0.8663257496400726,0.34545454545454546,0.015714455395936966,0.6521739130434783,1.0,0.0,2.3868500647949986e-05,5.927396955485165e-07,0.028614671900868416,0.0,1.0
17,exact,0,0,0,0.0,12,144,OOD stars,OOD shape,2,0.982649940710229,0.7110338213639245,0.3103448275862069,0.05825815349817276,0.4482758620689655,1.0,0.0,1.4857582755212206e-05,7.029350399534451e-07,0.02769775688648224,0.0,1.0
17,exact,0,0,0,0.0,12,144,OOD stars,OOD shape,3,0.9890052356020942,0.8146605351897768,0.3157894736842105,0.036439359188079834,0.6,1.0,0.0,1.9976812836830504e-05,6.074430984881474e-07,0.03077518194913864,0.0,1.0
17,identity-CG,0,0,0,0.0,12,144,OOD 30 percent noise,OOD noise,0,0.9916003536693191,0.8219888384094375,0.49122807017543857,0.02749587967991829,0.6216216216216216,0.9999999999956233,5.070487532066181e-07,9.842688996286597e-06,5.556885867008532e-07,0.052830059081315994,-0.1676350320171143,1.0
17,identity-CG,0,0,0,0.0,12,144,OOD 30 percent noise,OOD noise,1,0.989418669408388,0.8404117301162423,0.4827586206896552,0.01556745171546936,0.55,0.9999999999968566,5.799549853691133e-07,6.424305411201203e-06,5.541906489270332e-07,0.04653194919228554,-0.35985136517422467,1.0
17,identity-CG,0,0,0,0.0,12,144,OOD 30 percent noise,OOD noise,2,0.9678603006189214,0.5234062093806571,0.3076923076923077,0.03287762030959129,0.3953488372093023,0.999999999988352,1.0999580126735964e-06,9.511315511190332e-06,5.356492351893394e-07,0.05141337960958481,-0.255916431300601,1.0
17,identity-CG,0,0,0,0.0,12,144,OOD 30 percent noise,OOD noise,3,0.9817976576830816,0.7331663888451807,0.5,0.056660737842321396,0.52,0.9999999999929458,7.310037517527235e-07,8.944355613493826e-06,5.359665351534204e-07,0.05456135421991348,-0.08247457470079439,1.0
17,exact,0,0,0,0.0,12,144,OOD 30 percent noise,OOD noise,0,0.9916003536693191,0.8219888384094375,0.49122807017543857,0.02749587967991829,0.6216216216216216,1.0,0.0,6.003499493090203e-06,3.104543964127515e-07,0.05283007398247719,0.0,1.0
17,exact,0,0,0,0.0,12,144,OOD 30 percent noise,OOD noise,1,0.989418669408388,0.8404117301162423,0.4827586206896552,0.01556745171546936,0.55,1.0,0.0,3.6666192499978933e-06,3.6769381495105335e-07,0.04653190076351166,0.0,1.0
17,exact,0,0,0,0.0,12,144,OOD 30 percent noise,OOD noise,2,0.9678603006189214,0.5234062093806571,0.3076923076923077,0.03287762030959129,0.3953488372093023,1.0,0.0,6.824325282650534e-06,4.3543155925362953e-07,0.05141332000494003,0.0,1.0
17,exact,0,0,0,0.0,12,144,OOD 30 percent noise,OOD noise,3,0.9817976576830817,0.7331663888451806,0.5,0.056660737842321396,0.52,1.0,0.0,6.109311470936518e-06,3.943955277918576e-07,0.0545613132417202,0.0,1.0
17,identity-CG,0,0,0,0.0,12,144,OOD half aperture,OOD aperture,0,0.952376994680851,0.4469523411472527,0.24285714285714285,0.1825130134820938,0.23076923076923078,0.9999999999502054,1.98788552552287e-06,3.8706108171027154e-05,2.112084075633902e-06,0.024295266717672348,-0.13164980747337363,1.0
17,identity-CG,0,0,0,0.0,12,144,OOD half aperture,OOD aperture,1,0.9677980852915579,0.5289971743273105,0.21666666666666667,0.08538474887609482,0.2857142857142857,0.9999999999448966,3.073763537031482e-06,4.0606460970593616e-05,1.8153473320126068e-06,0.0251067653298378,-0.02753694061720796,1.0
17,identity-CG,0,0,0,0.0,12,144,OOD half aperture,OOD aperture,2,0.9417218543046357,0.4543209556114191,0.23529411764705882,0.11169151216745377,0.2608695652173913,0.9999999999316769,2.4910741558414884e-06,4.5547345507657155e-05,1.4751658454770222e-06,0.02761472389101982,-0.2783001893523186,1.0
17,identity-CG,0,0,0,0.0,12,144,OOD half aperture,OOD aperture,3,0.9613616268788683,0.5375085759003084,0.2878787878787879,0.04808279871940613,0.30434782608695654,0.9999999999730862,1.4844740690023173e-06,4.3720268877223134e-05,1.77208210061508e-06,0.030373387038707733,-0.051214031870846846,1.0
17,exact,0,0,0,0.0,12,144,OOD half aperture,OOD aperture,0,0.952376994680851,0.4469523411472527,0.24285714285714285,0.1825130134820938,0.23076923076923078,1.0,0.0,2.4128979930537753e-05,1.0087493365062983e-06,0.024295251816511154,0.0,1.0
