layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.9755032062530518,1.9824765920639038,0.22163209319114685,0.0066490136086940765,0.7575687766075134,0.09217961132526398,1.1548829078674316,2.3414483070373535,98,98001,unbalanced_sinkhorn,32,0.4,1.0,False,True,True,linear,300
2,0.9755032062530518,1.9824765920639038,0.22163209319114685,0.0066490136086940765,0.7575687766075134,0.09217961132526398,1.1548829078674316,2.3414483070373535,98,98001,unbalanced_sinkhorn,32,0.4,1.0,False,True,True,linear,300
3,0.9755032062530518,1.9824765920639038,0.22163209319114685,0.0066490136086940765,0.7575687766075134,0.09217961132526398,1.1548829078674316,2.3414483070373535,98,98001,unbalanced_sinkhorn,32,0.4,1.0,False,True,True,linear,300
4,0.9755032062530518,1.9824765920639038,0.22163209319114685,0.0066490136086940765,0.7575687766075134,0.09217961132526398,1.1548829078674316,2.3414483070373535,98,98001,unbalanced_sinkhorn,32,0.4,1.0,False,True,True,linear,300
