layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.31682974100112915,9.403328895568848,0.0063863955438137054,0.02174799144268036,1.6210415363311768,1.7178175449371338,1.007628321647644,1.199812889099121,42,42001,unbalanced_sinkhorn,4,0.1,1.0,False,True,True,linear,300
2,0.31682974100112915,9.403328895568848,0.0063863955438137054,0.02174799144268036,1.6210415363311768,1.7178175449371338,1.007628321647644,1.199812889099121,42,42001,unbalanced_sinkhorn,4,0.1,1.0,False,True,True,linear,300
3,0.31682974100112915,9.403328895568848,0.0063863955438137054,0.02174799144268036,1.6210415363311768,1.7178175449371338,1.007628321647644,1.199812889099121,42,42001,unbalanced_sinkhorn,4,0.1,1.0,False,True,True,linear,300
4,0.31682974100112915,9.403328895568848,0.0063863955438137054,0.02174799144268036,1.6210415363311768,1.7178175449371338,1.007628321647644,1.199812889099121,42,42001,unbalanced_sinkhorn,4,0.1,1.0,False,True,True,linear,300
