layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.24167680740356445,9.674529075622559,0.001410069060511887,0.040398914366960526,2.0530452728271484,2.044067144393921,1.0032939910888672,1.0736676454544067,21,21001,sinkhorn,4,0.2,1.0,False,True,True,linear,300
2,0.24167680740356445,9.674529075622559,0.001410069060511887,0.040398914366960526,2.0530452728271484,2.044067144393921,1.0032939910888672,1.0736676454544067,21,21001,sinkhorn,4,0.2,1.0,False,True,True,linear,300
3,0.24167680740356445,9.674529075622559,0.001410069060511887,0.040398914366960526,2.0530452728271484,2.044067144393921,1.0032939910888672,1.0736676454544067,21,21001,sinkhorn,4,0.2,1.0,False,True,True,linear,300
4,0.24167680740356445,9.674529075622559,0.001410069060511887,0.040398914366960526,2.0530452728271484,2.044067144393921,1.0032939910888672,1.0736676454544067,21,21001,sinkhorn,4,0.2,1.0,False,True,True,linear,300
