layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.9924824237823486,2.5920426845550537,0.43698859214782715,0.001559928059577942,0.8798428773880005,0.03978352248668671,1.6571836471557617,2.7976412773132324,15,15001,softmax,32,0.8,1.0,False,True,True,linear,300
2,0.9924824237823486,2.5920426845550537,0.43698859214782715,0.001559928059577942,0.8798428773880005,0.03978352248668671,1.6571836471557617,2.7976412773132324,15,15001,softmax,32,0.8,1.0,False,True,True,linear,300
3,0.9924824237823486,2.5920426845550537,0.43698859214782715,0.001559928059577942,0.8798428773880005,0.03978352248668671,1.6571836471557617,2.7976412773132324,15,15001,softmax,32,0.8,1.0,False,True,True,linear,300
4,0.9924824237823486,2.5920426845550537,0.43698859214782715,0.001559928059577942,0.8798428773880005,0.03978352248668671,1.6571836471557617,2.7976412773132324,15,15001,softmax,32,0.8,1.0,False,True,True,linear,300
