layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.6271556615829468,5.032947063446045,0.00042883100104518235,0.026129573583602905,1.127005696296692,0.9125633239746094,1.0097490549087524,1.0508499145507812,26,26001,sinkhorn,8,0.4,1.0,False,True,True,linear,300
2,0.6271556615829468,5.032947063446045,0.00042883100104518235,0.026129573583602905,1.127005696296692,0.9125633239746094,1.0097490549087524,1.0508499145507812,26,26001,sinkhorn,8,0.4,1.0,False,True,True,linear,300
3,0.6271556615829468,5.032947063446045,0.00042883100104518235,0.026129573583602905,1.127005696296692,0.9125633239746094,1.0097490549087524,1.0508499145507812,26,26001,sinkhorn,8,0.4,1.0,False,True,True,linear,300
4,0.6271556615829468,5.032947063446045,0.00042883100104518235,0.026129573583602905,1.127005696296692,0.9125633239746094,1.0097490549087524,1.0508499145507812,26,26001,sinkhorn,8,0.4,1.0,False,True,True,linear,300
