step,loss,task,train_context,eval_context,depth,d_model,heads,shared,normalize_attention,share_qk,rich_mse,rich_mean_mse,rich_var_mse,rich_kappa,rich_resid_last,trainctx_mse,trainctx_mean_mse,trainctx_var_mse,trainctx_nll,trainctx_exact_nll,trainctx_coverage,trainctx_width,trainctx_exact_coverage,trainctx_exact_width,evalctx_mse,evalctx_mean_mse,evalctx_var_mse,evalctx_nll,evalctx_exact_nll,evalctx_coverage,evalctx_width,evalctx_exact_coverage,evalctx_exact_width
1,2.046624183654785,weak_inverse,64,128,8,128,4,1,0,0,0.022954707965254784,4.073368472745642e-05,0.0,3.7188076972961426,9.446761131286621,1.8355180323123932,1.8349082171916962,1.2646476477384567,1.7869240567088127,-0.4016283694654703,0.87646484375,4.205516815185547,0.94677734375,0.6391780786216259,1.840704306960106,1.7957236990332603,1.2748248726129532,1.7881668731570244,-0.48656258918344975,0.876953125,4.2068787813186646,0.94970703125,0.5923218876123428
200,1.390661597251892,weak_inverse,64,128,8,128,4,1,0,0,0.02906280755996704,4.7916153562255204e-05,0.0,3.7469143867492676,9.004448890686035,0.9804826341569424,0.9576631970703602,0.8497583568096161,1.3940533474087715,-0.39981372095644474,0.94677734375,3.7807950228452682,0.951171875,0.6397647522389889,1.025427706539631,0.9979161322116852,0.8723701946437359,1.4075622111558914,-0.4582688733935356,0.9482421875,3.8022040724754333,0.95068359375,0.592679288238287
400,1.523517370223999,weak_inverse,64,128,8,128,4,1,0,0,0.02080398239195347,3.8260623114183545e-05,0.0,3.7209267616271973,8.341204643249512,1.1156081892549992,1.0783898457884789,1.0407608561217785,1.456081435084343,-0.37187901698052883,0.93359375,3.895846411585808,0.9453125,0.6404192745685577,1.0498544573783875,1.031158559024334,1.0802881568670273,1.4149705618619919,-0.44720836635679007,0.9501953125,3.9351789206266403,0.94482421875,0.5925423912703991
600,1.121848702430725,weak_inverse,64,128,8,128,4,1,0,0,0.023642638698220253,3.388353798072785e-05,0.0,3.6714494228363037,12.170061111450195,0.552804559469223,0.5224327612668276,0.4302621856331825,1.1180490478873253,-0.35037975013256073,0.96435546875,3.2060845345258713,0.947265625,0.6412196569144726,0.4955336805433035,0.4695994406938553,0.4445670321583748,1.0733529105782509,-0.46034648455679417,0.978515625,3.223110184073448,0.953125,0.5929344147443771
800,0.7935068011283875,weak_inverse,64,128,8,128,4,1,0,0,0.024250708520412445,3.803146682912484e-05,0.0,3.7071757316589355,9.256023406982422,0.3118705116212368,0.28259443398565054,0.07602296303957701,0.8201819472014904,-0.38225797563791275,0.9375,2.058308385312557,0.94775390625,0.6400960721075535,0.23218379821628332,0.21378808096051216,0.08187335450202227,0.6706267893314362,-0.4832606576383114,0.966796875,2.08911594748497,0.95068359375,0.5926626436412334
1000,0.787749707698822,weak_inverse,64,128,8,128,4,1,0,0,0.026284895837306976,4.0520939364796504e-05,0.0,3.7027440071105957,8.918902397155762,0.26137746777385473,0.240391306579113,0.06970995059236884,0.7387316636741161,-0.4016830828040838,0.95458984375,2.050417646765709,0.947265625,0.639084555208683,0.19524357374757528,0.18161196634173393,0.08108644466847181,0.614362008869648,-0.48470539413392544,0.98095703125,2.1071058958768845,0.9521484375,0.5928509160876274
1200,0.7096375226974487,weak_inverse,64,128,8,128,4,1,0,0,0.019237257540225983,8.714557770872489e-05,0.0,3.75022292137146,10.35855484008789,0.2709290627390146,0.24465174973011017,0.055843661772087216,0.7372506149113178,-0.39660236053168774,0.94140625,1.9614616110920906,0.94921875,0.6408675871789455,0.1619405262172222,0.14071756368502975,0.05862593650817871,0.5380704160779715,-0.48087899200618267,0.9873046875,1.969245858490467,0.955078125,0.5923671796917915
1400,0.6642329692840576,weak_inverse,64,128,8,128,4,1,0,0,0.01809586025774479,2.6017845812020823e-05,0.0,3.6489787101745605,8.1063232421875,0.2817005394026637,0.25233524292707443,0.08222521934658289,0.758019145578146,-0.40027480013668537,0.9501953125,2.0837529748678207,0.95263671875,0.6402748003602028,0.23155054170638323,0.20673371478915215,0.08504673093557358,0.655237503349781,-0.46792507357895374,0.97900390625,2.101101294159889,0.9541015625,0.592878270894289
1600,0.6875247955322266,weak_inverse,64,128,8,128,4,1,0,0,0.018885107710957527,3.60486883437261e-05,0.0,3.762691020965576,12.34115982055664,0.25272933300584555,0.22719771694391966,0.08343248162418604,0.7134492732584476,-0.38119799457490444,0.96728515625,2.109894722700119,0.94140625,0.6391316018998623,0.18225928489118814,0.15931446850299835,0.08059061923995614,0.5861568450927734,-0.4681819211691618,0.98876953125,2.092370554804802,0.9482421875,0.5924271196126938
1800,0.6369063854217529,weak_inverse,64,128,8,128,4,1,0,0,0.028285909444093704,3.623322845669463e-05,0.0,3.7142670154571533,12.119778633117676,0.23178233578801155,0.20432731974869967,0.03495621890760958,0.6630598865449429,-0.37252818048000336,0.92919921875,1.7381999790668488,0.94580078125,0.6412500776350498,0.15251266583800316,0.12993009621277452,0.030556095647625625,0.45626017078757286,-0.4500999692827463,0.9736328125,1.6833439320325851,0.9443359375,0.592473715543747
2000,0.6698007583618164,weak_inverse,64,128,8,128,4,1,0,0,0.025602931156754494,2.6672969397623092e-05,0.0,3.724715232849121,10.381107330322266,0.22763326857239008,0.19637962337583303,0.042703304439783096,0.6423128619790077,-0.3766623502597213,0.94140625,1.7839375585317612,0.9423828125,0.6394173800945282,0.15805202769115567,0.1393489297479391,0.03610821149777621,0.473180927336216,-0.49214185401797295,0.9765625,1.7171505838632584,0.95703125,0.592665322124958
2200,0.6745094060897827,weak_inverse,64,128,8,128,4,1,0,0,0.018115729093551636,7.872637070249766e-05,0.0,3.6983120441436768,9.382772445678711,0.22942030243575573,0.19875723030418158,0.04250961076468229,0.6460312381386757,-0.40516483411192894,0.93994140625,1.7818622291088104,0.951171875,0.6399367302656174,0.14580895751714706,0.12682949844747782,0.034940084093250334,0.4360777214169502,-0.464289179071784,0.978515625,1.706238143146038,0.94921875,0.5921178534626961
2400,0.6439555883407593,weak_inverse,64,128,8,128,4,1,0,0,0.021239805966615677,2.0579898773576133e-05,0.0,3.6814680099487305,9.440028190612793,0.2353190341964364,0.21220047492533922,0.039770729606971145,0.6652186624705791,-0.39588139951229095,0.943359375,1.767965443432331,0.953125,0.6398937590420246,0.15831367019563913,0.13514555431902409,0.03418601886369288,0.4742936100810766,-0.45371992513537407,0.96923828125,1.695369005203247,0.94921875,0.5927779600024223
2600,0.7223638892173767,weak_inverse,64,128,8,128,4,1,0,0,0.023780662566423416,3.362348070368171e-05,0.0,3.7133333683013916,10.467269897460938,0.21969281695783138,0.19326354376971722,0.053210884565487504,0.6334722116589546,-0.40009151212871075,0.953125,1.8749935552477837,0.94873046875,0.6404468901455402,0.1514579663053155,0.12692872155457735,0.0432152661960572,0.4646367821842432,-0.49064703844487667,0.9765625,1.7813053578138351,0.953125,0.5925378687679768
2800,0.5822606682777405,weak_inverse,64,128,8,128,4,1,0,0,0.02107483707368374,2.787583798635751e-05,0.0,3.6766576766967773,9.228567123413086,0.22392037231475115,0.2048717038705945,0.045664528384804726,0.6456035114824772,-0.40976220183074474,0.9423828125,1.8162267804145813,0.9521484375,0.6416237056255341,0.15473679825663567,0.13063740823417902,0.038477227091789246,0.4785961490124464,-0.4492375459522009,0.97021484375,1.7313917353749275,0.94580078125,0.593059066683054
3000,0.6034035682678223,weak_inverse,64,128,8,128,4,1,0,0,0.023303719237446785,4.136068309890106e-05,0.0,3.6931345462799072,8.078041076660156,0.19040964543819427,0.16084677446633577,0.035841587698087096,0.557571541517973,-0.4113656524568796,0.9501953125,1.719079650938511,0.95751953125,0.6404425203800201,0.13781202770769596,0.1085405396297574,0.02473175956401974,0.41222570091485977,-0.4681805409491062,0.96875,1.5734248161315918,0.951171875,0.5926375798881054
