layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.9996124505996704,1.0657415390014648,0.4414045512676239,5.378201603889465e-05,0.5661265254020691,0.002325659617781639,1.217465877532959,2.891110897064209,104,104001,unbalanced_sinkhorn,64,0.1,0.05,False,True,True,linear,300
2,0.9996124505996704,1.0657415390014648,0.4414045512676239,5.378201603889465e-05,0.5661265254020691,0.002325659617781639,1.217465877532959,2.891110897064209,104,104001,unbalanced_sinkhorn,64,0.1,0.05,False,True,True,linear,300
3,0.9996124505996704,1.0657415390014648,0.4414045512676239,5.378201603889465e-05,0.5661265254020691,0.002325659617781639,1.217465877532959,2.891110897064209,104,104001,unbalanced_sinkhorn,64,0.1,0.05,False,True,True,linear,300
4,0.9996124505996704,1.0657415390014648,0.4414045512676239,5.378201603889465e-05,0.5661265254020691,0.002325659617781639,1.217465877532959,2.891110897064209,104,104001,unbalanced_sinkhorn,64,0.1,0.05,False,True,True,linear,300
