layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.604938268661499,5.067007541656494,0.1987275630235672,0.007790394127368927,1.0663741827011108,0.976588249206543,1.3190457820892334,2.0069539546966553,69,69001,unbalanced_sinkhorn,8,0.8,0.2,False,True,True,linear,300
2,0.604938268661499,5.067007541656494,0.1987275630235672,0.007790394127368927,1.0663741827011108,0.976588249206543,1.3190457820892334,2.0069539546966553,69,69001,unbalanced_sinkhorn,8,0.8,0.2,False,True,True,linear,300
3,0.604938268661499,5.067007541656494,0.1987275630235672,0.007790394127368927,1.0663741827011108,0.976588249206543,1.3190457820892334,2.0069539546966553,69,69001,unbalanced_sinkhorn,8,0.8,0.2,False,True,True,linear,300
4,0.604938268661499,5.067007541656494,0.1987275630235672,0.007790394127368927,1.0663741827011108,0.976588249206543,1.3190457820892334,2.0069539546966553,69,69001,unbalanced_sinkhorn,8,0.8,0.2,False,True,True,linear,300
