layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.14547117054462433,5.377765655517578,1.317363285124884e-06,0.1631532870233059,2.9563405513763428,2.9529082775115967,0.9998586773872375,1.0014972686767578,19,19000,sinkhorn,8,0.3,1.0,False,True,True,linear,60
2,0.14547117054462433,5.377765655517578,1.317363285124884e-06,0.1631532870233059,2.9563405513763428,2.9529082775115967,0.9998586773872375,1.0014972686767578,19,19000,sinkhorn,8,0.3,1.0,False,True,True,linear,60
3,0.14547117054462433,5.377765655517578,1.317363285124884e-06,0.1631532870233059,2.9563405513763428,2.9529082775115967,0.9998586773872375,1.0014972686767578,19,19000,sinkhorn,8,0.3,1.0,False,True,True,linear,60
4,0.14547117054462433,5.377765655517578,1.317363285124884e-06,0.1631532870233059,2.9563405513763428,2.9529082775115967,0.9998586773872375,1.0014972686767578,19,19000,sinkhorn,8,0.3,1.0,False,True,True,linear,60
