step,seed,loss,tau,selected
1,0,0.274210125207901,1.2495977052722038,19 63 0 42 30 53 9 17
100,0,0.21592484414577484,1.2104047321570373,30 41 21 53 12 63 0 29
200,0,0.19335117936134338,1.1720636925025194,33 40 26 45 21 51 15 56
300,0,0.18141236901283264,1.1349371518356002,31 38 24 43 19 50 12 58
400,0,0.20173457264900208,1.098986639426112,32 25 40 19 46 13 54 63
500,0,0.1775193065404892,1.0641749031509808,33 41 24 16 47 10 55 0
600,0,0.16651283204555511,1.0304658708933632,33 40 25 47 18 55 11 0
700,0,0.16763734817504883,0.9978246131645195,34 41 25 48 17 10 56 0
800,0,0.16284239292144775,0.9662173069096798,32 40 25 46 17 55 10 0
900,0,0.1840929388999939,0.9356112004604039,32 41 24 47 16 9 55 0
1000,0,0.1748974472284317,0.9059745795971195,32 40 24 49 18 57 9 0
1100,0,0.18006697297096252,0.8772767346866686,30 38 23 47 18 56 9 0
1200,0,0.16432318091392517,0.8494879288608139,31 40 23 51 16 59 7 0
1300,0,0.15106508135795593,0.822579367202728,33 40 25 46 18 55 10 0
1400,0,0.15926772356033325,0.7965231669095385,31 39 23 48 15 56 8 0
1500,0,0.16508600115776062,0.7712923284000122,32 40 24 47 17 55 9 0
1600,0,0.17733579874038696,0.7468607073374355,34 42 25 49 16 9 58 0
1700,0,0.17965638637542725,0.723202987538707,32 39 24 46 15 54 8 63
1800,0,0.1745568960905075,0.7002946547415665,33 40 26 47 56 18 9 63
1900,0,0.18043342232704163,0.6781119712027766,31 38 24 46 55 17 8 63
2000,0,0.18173480033874512,0.6566319511009417,32 40 25 48 18 57 9 0
2100,0,0.17275120317935944,0.6358323367184706,31 37 24 44 54 18 63 9
2200,0,0.17234477400779724,0.6156915753780029,31 38 24 44 53 16 7 63
2300,0,0.15953636169433594,0.5961887971094048,31 39 46 22 54 12 63 3
2400,0,0.17759907245635986,0.5773037930241883,29 35 43 50 20 58 10 0
2500,0,0.18298661708831787,0.5590169943749475,29 36 46 21 51 12 59 3
2600,0,0.1732524335384369,0.5413094522781122,29 35 43 48 20 56 12 63
2700,0,0.17002297937870026,0.5241628180790088,29 36 44 21 49 58 13 5
2800,0,0.16643738746643066,0.5075593243388804,29 36 44 21 49 58 14 6
2900,0,0.17234356701374054,0.4914817664241675,30 38 45 21 53 13 63 4
3000,0,0.1509440541267395,0.47591348467896966,28 36 44 20 49 58 12 3
3100,0,0.1618896722793579,0.4608383471622164,27 36 44 19 49 58 10 0
3200,0,0.18455912172794342,0.44624073293165945,29 37 23 44 51 16 60 7
3300,0,0.17451906204223633,0.43210551585736423,29 24 37 43 50 17 59 8
3400,0,0.17499694228172302,0.4184180489479291,29 36 22 42 47 16 57 6
3500,0,0.18011361360549927,0.40516414917319066,29 23 37 43 16 48 58 8
3600,0,0.1831296682357788,0.3923300827676878,29 23 37 42 16 48 57 9
3700,0,0.18532335758209229,0.3799025509996571,28 35 22 40 16 46 56 8
3800,0,0.17631657421588898,0.3678686763908121,27 21 36 42 14 50 60 0
3900,0,0.15090352296829224,0.3562159893726279,27 35 20 41 47 13 57 0
4000,0,0.18215200304985046,0.3449324153653037,29 22 37 42 14 49 60 4
4100,0,0.1765272617340088,0.3340062622660164,29 22 37 42 14 48 59 5
4200,0,0.17041759192943573,0.32342620833349656,30 38 22 43 13 51 63 3
4300,0,0.17040476202964783,0.31318129045637755,30 38 22 43 52 13 62 1
4400,0,0.16721288859844208,0.3032608927931576,29 37 22 42 52 14 61 0
4500,0,0.17741107940673828,0.29365473577200474,28 36 21 42 48 13 57 3
4600,0,0.17820444703102112,0.2843528654390072,28 36 42 20 48 11 56 1
4700,0,0.16874724626541138,0.2753456431438301,28 36 42 21 48 12 56 2
4800,0,0.16006070375442505,0.26662373555209185,26 35 42 19 48 56 10 63
4900,0,0.16948428750038147,0.25817810497411076,27 35 41 19 47 55 10 63
5000,0,0.17361128330230713,0.25,26 34 40 46 19 54 10 63
