layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.9798719882965088,3.238643169403076,0.5187650322914124,0.000577092170715332,0.6787344217300415,0.0710190087556839,1.636458396911621,2.932696580886841,8,8001,softmax,16,0.1,1.0,False,True,True,linear,300
2,0.9798719882965088,3.238643169403076,0.5187650322914124,0.000577092170715332,0.6787344217300415,0.0710190087556839,1.636458396911621,2.932696580886841,8,8001,softmax,16,0.1,1.0,False,True,True,linear,300
3,0.9798719882965088,3.238643169403076,0.5187650322914124,0.000577092170715332,0.6787344217300415,0.0710190087556839,1.636458396911621,2.932696580886841,8,8001,softmax,16,0.1,1.0,False,True,True,linear,300
4,0.9798719882965088,3.238643169403076,0.5187650322914124,0.000577092170715332,0.6787344217300415,0.0710190087556839,1.636458396911621,2.932696580886841,8,8001,softmax,16,0.1,1.0,False,True,True,linear,300
