layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.9969920516014099,1.038950800895691,0.022851994261145592,0.003669731318950653,1.0047860145568848,0.017294079065322876,1.0219578742980957,1.4152015447616577,115,115001,unbalanced_sinkhorn,64,0.4,5.0,False,True,True,linear,300
2,0.9969920516014099,1.038950800895691,0.022851994261145592,0.003669731318950653,1.0047860145568848,0.017294079065322876,1.0219578742980957,1.4152015447616577,115,115001,unbalanced_sinkhorn,64,0.4,5.0,False,True,True,linear,300
3,0.9969920516014099,1.038950800895691,0.022851994261145592,0.003669731318950653,1.0047860145568848,0.017294079065322876,1.0219578742980957,1.4152015447616577,115,115001,unbalanced_sinkhorn,64,0.4,5.0,False,True,True,linear,300
4,0.9969920516014099,1.038950800895691,0.022851994261145592,0.003669731318950653,1.0047860145568848,0.017294079065322876,1.0219578742980957,1.4152015447616577,115,115001,unbalanced_sinkhorn,64,0.4,5.0,False,True,True,linear,300
